game_id,rated,start_time,end_time,turns,victory_status,winner,time_increment,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
OVzMq1qR,TRUE,1504382035880,1504382135248,28,mate,black,10+0,ramonsantana44,1919,tanjerry,1889,e4 c5 Nf3 g6 d4 cxd4 Nxd4 Nc6 c4 Bg7 Be3 Nf6 Nc3 Ng4 Qxg4 Nxd4 O-O-O d6 Qg3 Nc6 Nb5 O-O f4 a6 Nd4 Qb6 Ne6 Qxb2#,B39,Sicilian Defense: Accelerated Dragon |  Maroczy Bind |  Breyer Variation,14
HpKRLXrA,TRUE,1504381715370,1504381986292,64,mate,black,10+0,sansebastian,1403,tanjerry,1887,d4 c5 Nf3 cxd4 Qxd4 Nc6 Qd1 Nf6 Nc3 g6 e4 Bg7 Bb5 d6 O-O O-O Nd4 Bd7 Nxc6 bxc6 Ba6 Qb6 Qe2 Be6 Be3 c5 Rfd1 Nd7 Nd5 Bxd5 exd5 Qxb2 Rdb1 Qxa1 Rxa1 Bxa1 Qd1 Bg7 c4 Rab8 g3 Ne5 f4 Nd7 Qa4 Nf6 Kg2 Rb6 Bb5 Rb7 Bc6 Rb2+ Kh3 h5 Qxa7 Ng4 Bg1 Rb1 Kg2 Rb2+ Kh3 Bd4 Bxd4 Rxh2#,A43,Old Benoni Defense,2
YopBjBqM,TRUE,1504170636261,1504171494251,139,draw,draw,10+0,mohammad9182,1736,tanjerry,1893,d4 c5 c3 cxd4 cxd4 Nf6 Nc3 g6 b3 Bg7 Bb2 O-O e3 e6 Nf3 a6 Be2 d5 O-O Nc6 Re1 b5 Rc1 Bb7 a3 Qd6 b4 Rac8 Qd2 Nd7 e4 Nb6 e5 Qd7 Bd3 Nc4 Bxc4 bxc4 Na4 Qc7 Nc5 Na7 a4 Rfd8 Ra1 Qb6 Bc3 Rb8 Reb1 Bf8 Ne1 Bc6 Nc2 h6 a5 Qc7 Nxa6 Qb7 Nc5 Qc8 Na3 Nb5 Nxb5 Bxb5 Rb2 Ra8 Rba2 Bxc5 bxc5 Kg7 h3 Qc6 Qe3 Rdb8 Qc1 Ba6 Rb2 Rb3 Rxb3 cxb3 Qb2 Bc4 Rb1 Qb5 Qa3 Rb8 a6 Qxa6 Qxa6 Bxa6 Ba5 Bd3 Rb2 Bc4 f3 Rc8 Kf2 g5 Ke3 Kg6 g3 f6 exf6 Kxf6 h4 Kf5 hxg5 hxg5 f4 gxf4+ gxf4 Rh8 c6 Rh3+ Kf2 Kxf4 c7 Ba6 Ke1 Rh1+ Kd2 Rh2+ Kc3 Rh3+ Kd2 Ke4 Bb6 Rh2+ Kc1 Rh1+ Kd2 Rh2+ Kc1 Rh3 Kd2 Rd3+ Kc1 Rh3 Kd2,A43,Old Benoni Defense,2
87e1IoGQ,TRUE,1504117708046,1504118235066,82,mate,black,10+0,tanjerry,1906,gio95,1890,c4 d6 g3 e6 Bg2 g6 d3 Bg7 Nc3 Ne7 e4 Nd7 Nge2 h6 O-O O-O f4 f5 h3 Nf6 Rb1 c6 a3 fxe4 Nxe4 Nxe4 Bxe4 d5 cxd5 exd5 Bg2 Nf5 b4 Qb6+ Kh1 Ne3 Bxe3 Qxe3 Rf3 Qe7 Qd2 Bf5 Re3 Qd7 g4 Be6 Re1 Rae8 Rf3 d4 Ng3 Bd5 Ne4 Bxe4 Rxe4 Rxe4 dxe4 Qd6 e5 Qd7 Rd3 g5 Rxd4 Qe7 Rd7 Qe6 fxg5 hxg5 Rxb7 Qxe5 Bxc6 Rf1+ Kg2 Re1 Bd5+ Kh7 Qd3+ Kh6 Bf3 Qb2+ Kg3 Be5#,A10,English Opening,1
W3yZ2pi1,TRUE,1504100742167,1504101396814,78,resign,black,10+0,pavankumarg,1434,tanjerry,1912,Nf3 c5 d4 cxd4 Qxd4 Nc6 Qd1 Nf6 g3 h6 Bg2 e6 O-O d5 Re1 Bc5 Nc3 Ne4 Nxe4 dxe4 Qxd8+ Kxd8 Nd2 f5 Rd1 Ke7 Nb3 Bb6 Bf4 e5 Bd2 a5 a3 a4 Nc1 Nd4 c3 Nc6 e3 Be6 Na2 Rhd8 Rdc1 Na5 Be1 Nb3 Nb4 Rd6 Rd1 Nxa1 Rxa1 Rad8 Kf1 Rd1 Rxd1 Rxd1 Ke2 Rb1 f3 exf3+ Bxf3 e4 Bh5 Bc4+ Kd2 Rxb2+ Kc1 Rxh2 Bd1 Bxe3+ Kb1 Rh1 Bxa4 Rxe1+ Kb2 b5 Bc2 Re2,A04,Zukertort Opening: Sicilian Invitation,2
EXhkuToS,TRUE,1504100175274,1504100682335,71,draw,draw,10+0,tanjerry,1919,spark8,1682,b3 e6 Bb2 Be7 Nf3 Nf6 d4 d5 e3 c5 Bb5+ Bd7 Bxd7+ Nbxd7 O-O O-O Nbd2 b6 c4 cxd4 exd4 Ne4 Re1 Nxd2 Qxd2 Nf6 Ne5 Ne4 Qe2 Bh4 g3 Bf6 f4 Rc8 Rad1 Be7 a3 f6 Ng4 Rc6 Nf2 Nxf2 Kxf2 Qc7 cxd5 Rc2 Rd2 Rxd2 Qxd2 exd5 Qe2 Kf7 Rc1 Qd6 Qa6 g5 fxg5 fxg5 Qxa7 Qf6+ Kg2 Kg6 Qa6 Qf3+ Kg1 Qf2+ Kh1 Qf3+ Kg1 Qf2+ Kh1,A01,Nimzo-Larsen Attack,1
WtUVQjjM,TRUE,1504100051487,1504100158557,23,mate,white,10+0,alfuadi,1594,tanjerry,1942,e4 c5 c3 g6 Qf3 Bg7 Bc4 e6 Nh3 Nc6 d3 Nge7 Ng5 O-O Qh3 h6 Nf3 g5 Bxg5 hxg5 Nxg5 f6 Qh7#,B22,Sicilian Defense: Alapin Variation,3
AKGvlgYJ,TRUE,1504099846489,1504100042549,45,resign,white,10+0,artsew,1979,tanjerry,1954,e4 c5 Nf3 g6 Bc4 Bg7 d4 cxd4 O-O Nc6 c3 dxc3 Nxc3 e6 Nb5 Bf8 Bg5 f6 Bf4 e5 Qd5 Qe7 Nc7+ Kd8 Nxa8 exf4 Rfd1 a6 Nb6 d6 Nxc8 Kxc8 Rac1 Kd7 Bxa6 bxa6 Qxc6+ Ke6 Qd5+ Kd7 Rc6 Qd8 Rxd6+ Bxd6 Qxd6+,B27,Sicilian Defense: Hyperaccelerated Dragon,4
Ugqp5if2,TRUE,1504099248387,1504099833255,117,mate,white,10+0,tanjerry,1947,anshu123,1771,c4 Nf6 g3 c6 Bg2 d5 Nf3 Bg4 O-O e6 cxd5 cxd5 d4 Bd6 Nc3 O-O h3 Bf5 Nh4 h6 Nxf5 exf5 e3 g6 Nxd5 Nxd5 Bxd5 Bxg3 Bxb7 Bh2+ Kh1 Nd7 Bxa8 Qxa8+ Kxh2 Qb8+ f4 g5 Qf3 Kh7 Kh1 Rg8 Rg1 Nf6 fxg5 Qd6 gxf6 Rxg1+ Kxg1 Qxf6 Bd2 Qg5+ Kh2 Qf6 Rf1 Kg7 Qxf5 Qd6+ Qe5+ Qxe5+ dxe5 h5 Bc3 Kf8 Rf5 h4 Rh5 Ke7 Rxh4 Ke6 Kg3 Kf5 Rh5+ Ke6 Kf4 a5 Rh6+ Ke7 Rd6 a4 Ra6 a3 Rxa3 Ke6 Ra6+ Ke7 a4 Kd7 Kf5 Kc7 e6 Kb7 Rd6 Kc7 Rd7+ Kc8 Rxf7 Kd8 h4 Ke8 h5 Kd8 h6 Ke8 h7 Kd8 a5 Ke8 a6 Kd8 a7 Ke8 h8=B Kd8 Bhf6+ Kc8 a8=Q#,A15,English Opening: Anglo-Indian Defense,2
Osax20Ky,TRUE,1504092906183,1504093654176,111,resign,white,10+0,hatton,2195,tanjerry,1952,Nf3 c5 e3 g6 d4 cxd4 exd4 Nf6 Bd3 Bg7 O-O d5 c4 O-O Nc3 e6 c5 Nc6 a3 a5 Na4 Nd7 Be3 b6 cxb6 Nxb6 Nc5 Nd7 Rc1 Qb6 Na4 Qb7 Qc2 Ne7 Qc7 Ra7 Qxb7 Rxb7 Rc2 Nb6 Nc5 Rc7 Bf4 Ra7 Bd6 Rd8 Be5 Nc6 Bxg7 Kxg7 Nxe6+ Bxe6 Rxc6 Na4 b4 Nb2 Be2 axb4 axb4 Rb8 b5 Nc4 Rc5 Rab7 Rb1 Na3 Rb3 Nc4 h3 Na5 Rb4 h6 Ne5 Kf6 Ra4 Nb3 Rc3 Nd2 Nc6 Rc8 Ra6 Ne4 Rf3+ Kg7 Rfa3 Bd7 Bd3 Nf6 f3 h5 g4 hxg4 hxg4 Nh7 Kf2 Ng5 Ne7 Ne6 Nxc8 Bxc8 Ke3 Bd7 Ra7 Bc8 Rxb7 Bxb7 Ra7 Nd8 b6 Bc8 Ra8,A04,Zukertort Opening: Sicilian Invitation,2
lGkdpXhK,TRUE,1504092365547,1504092848757,149,resign,white,10+0,tanjerry,1937,momas,1975,c4 Nf6 g3 e5 Bg2 Be7 Nc3 O-O d3 Nc6 e4 d6 Nge2 Bg4 O-O Nd4 h3 Nxe2+ Nxe2 Be6 f4 exf4 Nxf4 Bd7 g4 h6 a3 c6 b4 Qc8 Bb2 Nh7 Nh5 g6 Nf6+ Nxf6 Bxf6 Bxf6 Rxf6 Kg7 Rxd6 Qc7 Rd4 Rad8 Qf3 Qe5 Qe3 b6 Rf1 a5 Qf2 axb4 axb4 Qe7 b5 cxb5 cxb5 Bxb5 Rxd8 Rxd8 Qxb6 Bxd3 Re1 Qd6 Qb2+ Kg8 Rd1 Qd4+ Qxd4 Rxd4 Bf1 Bxf1 Rxd4 Bxh3 e5 h5 gxh5 Bf5 hxg6 Bxg6 Kg2 Kf8 Kg3 Ke7 Kf4 Ke6 Rd6+ Ke7 Rf6 Bd3 Ke3 Bc2 Kd4 Bb3 Rb6 Ba2 Rb2 Be6 Ke4 Bc4 Rb6 Be6 Kf4 Bc4 Kf5 Be6+ Kg5 Bc4 Kh6 Be6 Kg7 Kd8 Rb7 Kc8 Re7 Kd8 Ra7 Ke8 Kg8 Bd5 Kg7 Be6 Kf6 Bd5 Ra5 Be6 Ra8+ Kd7 Rf8 Bc4 Rxf7+ Ke8 Re7+ Kd8 e6 Bb3 Rd7+ Ke8 Rb7 Bxe6 Kxe6 Kd8 Re7 Kc8 Rd7 Kb8 Kd6 Kc8 Kc6,A15,English Opening: Anglo-Indian Defense,2
wqvJGg6Y,TRUE,1504091516756,1504092272494,94,resign,black,10+0,tanjerry,1949,radiomaryjak,1986,c4 d6 g3 Nf6 Bg2 g6 Nc3 Bg7 d3 O-O e4 e5 Nge2 a5 O-O Na6 h3 Bd7 Be3 Qc8 g4 Rd8 f4 exf4 Nxf4 c6 a4 Nb4 Rb1 Qc7 g5 Ne8 h4 Bf8 h5 Ng7 hxg6 hxg6 Qf3 Ne6 Rbd1 Nxg5 Qg3 Ne6 d4 Nc2 Bf2 Bg7 d5 Nf8 Rd2 Nb4 b3 Rab8 Nce2 cxd5 Nxd5 Nxd5 exd5 Bf5 Bd4 Re8 Rxf5 Bxd4+ Nxd4 Qc5 Rff2 Re1+ Kh2 Rbe8 Nb5 R8e5 Bf3 Nh7 Rde2 Ng5 Rxe1 Rxe1 Kg2 Qe3 Nxd6 Qc1 Kh2 Nxf3+ Qxf3 Qh6+ Qh3 Rh1+ Kg3 Rxh3+ Kg2 Rh2+ Kg3 Qh4+,A10,English Opening,1
EzsQ3wUN,TRUE,1504091300707,1504091503923,47,mate,white,10+0,tanjerry,1948,divasatanica,1397,e4 e5 Nf3 d6 d4 Bg4 dxe5 Bxf3 Qxf3 dxe5 Bc4 Nh6 Bxh6 Qf6 Qxf6 gxf6 Bxf8 Rxf8 Nc3 Nc6 O-O-O Na5 Bb3 Rg8 g3 h5 Nb5 Rc8 Rd3 a6 Nc3 Rg4 Rhd1 h4 Nd5 hxg3 Nxf6+ Ke7 Nxg4 gxh2 Rd7+ Kf8 Rxf7+ Kg8 Nf6+ Kh8 Rh7#,C41,Philidor Defense,5
GX1wKavw,TRUE,1504090517295,1504091240102,115,resign,white,10+0,bezar98,1690,tanjerry,1970,e4 c5 Nf3 g6 Bd3 Bg7 c3 Nc6 Bc2 d6 h3 e5 O-O Nge7 d4 cxd4 cxd4 O-O d5 Nb4 Bb3 a5 a3 Na6 Nc3 Nc5 Bc2 h6 Be3 b6 Qd2 g5 Ne1 f5 f3 f4 Bf2 Ng6 b4 axb4 Ne2 b3 Bd1 Ba6 Bxc5 bxc5 Bxb3 h5 Qc2 Rb8 Bc4 Qb6 Bxa6 Qxa6 Nd3 Rb6 Nc3 Rfb8 Rfb1 Rxb1+ Nxb1 Qb5 Nc3 Qd7 Nf2 Ra8 a4 Ra5 Nb5 Bf8 Qc3 Ra8 Qc4 Qb7 Nd3 Ra5 Nb2 Qa6 Qd3 Ne7 Qb3 Nc8 Nc4 Kf7 Nxa5 Qxa5 Nc3 Nb6 Rb1 Nd7 Qb7 Ke7 Qb3 Nf6 Ne2 Qa7 Qb7+ Qxb7 Rxb7+ Nd7 Nc3 Kd8 a5 Kc8 a6 Be7 Rxd7 Kxd7 a7 Kc7 a8=Q Kd7 Qb7+ Ke8 Nb5,B27,Sicilian Defense: Hyperaccelerated Dragon,4
IuSyVXRP,TRUE,1504090256247,1504090488640,97,mate,white,10+0,tanjerry,1969,jncusters,1320,c4 e5 g3 Bc5 Bg2 Qf6 e3 c6 Nc3 d5 cxd5 e4 Nxe4 Qe5 d4 Qxd5 dxc5 Qxd1+ Kxd1 f5 Nd6+ Kd7 Bh3 g6 Ne2 b6 b4 bxc5 bxc5 Na6 Nxc8 Rxc8 Bb2 Nxc5 Bxh8 Rd8 Kc2 Kc7 Be5+ Kb6 Bd4 Rxd4 exd4 Ne4 Rab1+ Kc7 f3 Nf2 Bg2 Nxh1 Bxh1 Nf6 Nc3 f4 gxf4 Nh5 Re1 Nxf4 Re7+ Kd6 Rxh7 Ne2 Nxe2 c5 dxc5+ Kxc5 Rxa7 Kd5 Nc3+ Ke5 Rg7 Kf6 Rg8 Kf7 Rc8 g5 a4 Kf6 a5 Kf5 a6 Kf4 a7 g4 fxg4 Kxg4 Rg8+ Kf5 a8=Q Kf4 Qf3+ Ke5 Re8+ Kd6 Qd5+ Kc7 Qc6#,A20,English Opening: King's English Variation,2
PfSPuXWB,FALSE,1502881830595,1502882128841,31,mate,white,5+5,illcheckyoumate,1500,male_pawn_star,1500,e4 e5 Nf3 d6 Bc4 Nc6 d4 Nxd4 c3 Nc6 Ng5 Nce7 a3 Nh6 Qf3 c5 Nxf7 Bf5 Nxd8 Kxd8 Bg5 Kc7 Bxe7 Bxe7 exf5 d5 Bxd5 Rhd8 Bxb7 Rab8 Qc6#,C41,Philidor Defense #3,5
XoYJeiMM,TRUE,1504286367241,1504286446044,16,resign,black,10+0,wiggleitjiggleit,1430,cantaloop,1311,e4 e5 Nf3 d6 Bc4 Bg4 d3 Nc6 h3 Bxf3 Qxf3 f6 Nc3 Nd4 Qe3 Nxc2+,C41,Philidor Defense #3,5
yLIJ1iyb,TRUE,1504285916837,1504286245634,44,resign,black,10+0,wiggleitjiggleit,1443,knotten93,1381,d4 d5 c4 dxc4 e3 e6 Bxc4 Nc6 Nf3 Nf6 Nc3 Bb4 Bd2 O-O O-O Bxc3 Bxc3 Ne4 Bd3 Nxc3 bxc3 a6 c4 g6 Qd2 b5 d5 Ne7 dxe6 Bxe6 cxb5 axb5 Bxb5 Qxd2 Nxd2 Rfd8 Rfd1 Bxa2 Nc4 c6 Rxd8+ Rxd8 Nd6 Rxd6,D20,Queen's Gambit Accepted: Old Variation,5
IdLtnMSr,TRUE,1504201250158,1504201797726,54,resign,black,10+0,wiggleitjiggleit,1454,wachmacher,1421,d4 d5 c4 e6 Nf3 c5 cxd5 exd5 dxc5 Bxc5 e3 Nc6 Nd4 Nxd4 exd4 Bb4+ Bd2 Bxd2+ Nxd2 Qf6 Bb5+ Bd7 Bxd7+ Kxd7 Qa4+ Qc6 Qa3 Ne7 O-O Qd6 Qa4+ Qc6 Qa3 Qd6 b4 Rhe8 Rfe1 Nf5 Qa4+ Qc6 b5 Rxe1+ Rxe1 Qc3 b6+ Kd6 Qd1 axb6 Qc1 Qxc1 Rxc1 Rxa2 h3 Rxd2,D30,Queen's Gambit Declined: Tarrasch Defense |  Pseudo-Tarrasch,6
jVg6I7ln,TRUE,1504200569976,1504201185995,43,resign,white,10+0,pv2017,1444,wiggleitjiggleit,1465,b4 f6 Bb2 Nc6 b5 Na5 e4 a6 a4 c6 Nf3 e6 Be2 Bc5 d4 Bb4+ Bc3 Bxc3+ Nxc3 Ne7 O-O d5 e5 fxe5 Nxe5 Bd7 Bd3 Ng6 Qh5 Qf6 Nxg6 Qf7 Qg5 h6 Qe5 Qf6 Qxf6 gxf6 Nxh8 O-O-O Ng6 Rg8 Ne7+,A00,Polish Opening,1
FBDzyVF9,TRUE,1504191075205,1504191357674,34,resign,black,10+0,blazingheart,1387,wiggleitjiggleit,1457,c4 g6 d4 Bg7 e4 d6 Nf3 Nf6 Nc3 c6 e5 dxe5 Nxe5 O-O Bf4 Nbd7 d5 Nxe5 Bxe5 cxd5 Nxd5 Nxd5 Bxg7 Kxg7 Qd4+ Kg8 Rd1 Qa5+ Ke2 Nf6 f4 Bg4+ Kf2 Rad8,E90,King's Indian Defense: Normal Variation |  Rare Defenses,9
99WIHFGT,TRUE,1504190129222,1504191002725,122,resign,black,10+0,imlimbad,1417,wiggleitjiggleit,1447,e3 d5 d4 Nc6 h3 Bf5 Nf3 e6 a3 Nf6 Be2 Ne4 O-O h6 c4 dxc4 Bxc4 Ng5 Nh4 Nxh3+ gxh3 Qxh4 Qf3 Bxh3 Rd1 Bg4 Qg3 Qxg3+ fxg3 Bxd1 Bd2 O-O-O Nc3 Bg4 Rf1 f5 d5 Ne5 Be2 Bxe2 Nxe2 Rxd5 Bc3 Bd6 Nf4 Rc5 Nxe6 Rxc3 bxc3 Re8 Nxg7 Re7 Nxf5 Rf7 e4 Bc5+ Kg2 Nc4 Rd1 Ne3+ Nxe3 Bxe3 Rf1 Rxf1 Kxf1 Bd2 c4 Bc1 a4 Kd7 Ke2 Kd6 Kf3 Bg5 Kg4 Ke5 Kf3 c6 g4 a6 c5 Kd4 a5 Kxc5 e5 Kd5 e6 Kxe6 Ke4 Kd6 Kd3 Kc5 Kc3 Kb5 Kd4 Kxa5 Ke5 b5 Kd6 Kb6 Kd7 a5 Kd6 a4 Ke5 a3 Kd4 a2 Kc3 a1=Q+ Kd3 Qc1 Ke4 b4 Kd4 b3 Ke5 b2 Kf5 b1=Q+ Ke6 Qe1+,D00,Queen's Pawn Game #2,3
IwZxp7dg,TRUE,1504115574581,1504115974294,51,mate,white,10+0,wiggleitjiggleit,1436,simplymaster,1439,d4 c6 c4 d5 e3 Nf6 Bd3 Nbd7 Nf3 e6 Nc3 Bb4 e4 Bxc3+ bxc3 dxe4 Ne5 exd3 Qxd3 O-O Qg3 Nxe5 dxe5 Ne4 Qe3 Nxc3 Qxc3 Qc7 Qe3 b6 O-O Rd8 Bd2 Ba6 Rad1 Bxc4 Qg3 Bxf1 Bh6 g6 Qf4 Rxd1 h3 Bd3+ Kh2 Re1 g3 Rxe5 Qf6 Re2 Qg7#,D46,Semi-Slav Defense: Romih Variation,12
ZP5ZQVcC,TRUE,1504115016225,1504115288008,62,resign,black,10+0,wiggleitjiggleit,1455,jourapoura,1081,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb3 Nxd5 c4 Nf6 Nc3 Nxb3 axb3 Bb4 O-O h6 Nge4 Bf5 d3 Qd4 Nxf6+ gxf6 Be3 Qg4 Qxg4 Bxg4 f3 Bxc3 bxc3 Bf5 g4 Bxd3 Rad1 Bxf1 Kxf1 Rd8 Rd5 Rxd5 cxd5 O-O Ke2 Rd8 c4 c6 dxc6 bxc6 Bc5 Rd7 b4 Kg7 b5 cxb5 cxb5 Rc7 Bxa7 Rxa7 b6 Rb7,C57,Italian Game: Two Knights Defense |  Polerio Defense,10
mcIe47kW,TRUE,1504114580086,1504114938790,30,resign,black,10+0,antitexnik,1318,wiggleitjiggleit,1448,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nd4 d6 Qxd6 Nxf7 Qc6 Nxe5 Qxg2 Qf3 Qxf3 Nxf3 Nxf3+ Ke2 Bg4 h3 Bh5 d4 Nxd4+ Kd3 O-O-O Be6+ Nxe6+,C57,Italian Game: Two Knights Defense |  Fritz Variation,10
izepvFbk,TRUE,1504113507604,1504114564640,79,outoftime,white,10+0,wiggleitjiggleit,1437,simplymaster,1446,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nf6 Bd3 Nxe4 Bxe4 Nd7 d5 Nf6 f3 cxd5 Bd3 e6 Ne2 Bd6 b3 O-O Bb2 Qa5+ Bc3 Bb4 Qd2 d4 Bxb4 Qb6 Bxf8 Kxf8 O-O e5 f4 e4 Bc4 d3+ Kh1 dxe2 Bxe2 e3 Qd3 g6 c4 Bf5 Qc3 Rc8 a3 a5 b4 axb4 axb4 Be4 c5 Qc6 Bf3 Bxf3 Rxf3 Nd5 Qd4 Re8 Rd1 e2 Re1 Nc7 Re3 Nb5 Rxe8+ Qxe8 Qd3 Kg7 Qxe2 Qxe2 Rxe2 Kf6 g3 Kf5 Re5+,B15,Caro-Kann Defense: Alekhine Gambit,9
079kHDqh,TRUE,1504113218482,1504113454255,32,resign,black,10+0,wiggleitjiggleit,1448,penguin_lo,1436,d4 d5 c4 Bf5 Nf3 e6 e3 Nc6 cxd5 Qxd5 Bd3 Bb4+ Nc3 Bxc3+ bxc3 Bg6 c4 Qa5+ Bd2 Qa3 Bc1 Qd6 O-O Nf6 c5 Qd5 Re1 Nb4 Ba3 Nxd3 Qxd3 Bxd3,D02,Queen's Gambit Refused: Baltic Defense,4
3HcbGoZ7,TRUE,1504112543527,1504113139365,78,resign,black,10+0,vkmansftw,1308,wiggleitjiggleit,1441,e4 Nf6 Nc3 e5 Bc4 c6 Nf3 d5 exd5 cxd5 Bb5+ Bd7 Bxd7+ Nbxd7 O-O Bc5 Re1 O-O Nxe5 Nxe5 Rxe5 d4 Rxc5 dxc3 Rxc3 Rc8 Rxc8 Qxc8 d3 Qc7 Qf3 Re8 Bf4 Qxc2 Qxb7 Qe2 h3 Nh5 Bd6 Qxd3 Rc1 h6 Rc7 Re1+ Kh2 Qxd6+ g3 Re2 Rxf7 Rxf2+ Rxf2 Qxg3+ Kh1 Qxf2 Qb8+ Kh7 Qe5 Ng3+ Qxg3 Qxg3 h4 Qxh4+ Kg2 Qc4 b3 Qc2+ Kf3 Qxa2 Kf4 Qxb3 Ke5 a5 Kd6 a4 Kd7 a3 Kd8 Qg8+,C26,Vienna Game: Stanley Variation,5
gCRvIR9f,FALSE,1500292817725,1500294030419,99,outoftime,white,10+5,manisgigantea,1500,lance5500,2621,d4 Nf6 Bg5 g6 e3 Bg7 c4 Ne4 Bf4 c5 Bxb8 Rxb8 Nf3 O-O Bd3 d5 Nc3 Bf5 Nxd5 e6 Nc3 Nxc3 bxc3 Qa5 Qc2 cxd4 Nxd4 Rfc8 Nb3 Qxc3+ Qxc3 Bxc3+ Ke2 Bxd3+ Kxd3 Bxa1 Rxa1 b6 a4 Rb7 Ra2 Rbc7 Rc2 Kf8 e4 Ke7 f4 f6 e5 fxe5 fxe5 Rd7+ Ke2 Rf8 Rc3 Rf5 Re3 Rc7 Re4 g5 Nd4 Rf4 Rxf4 gxf4 Kd3 a6 Ke4 Rxc4 Kd3 Rxa4 Kc3 b5 Nc6+ Kf7 Nd4 Rc4+ Kd3 h5 Nf3 a5 Nd2 Rb4 Kc3 Kg6 Nf3 Rc4+ Kd3 Kf5 Nh4+ Kxe5 Nf3+ Kd5 Nd2 Rd4+ Ke2 Rxd2+ Kxd2 Kd4 Kd1,A45,Trompowsky Attack,3
sTQ3pJHw,FALSE,1500290041668,1500290396833,23,resign,white,10+0,teddyhh,2350,manisgigantea,1500,e4 c5 Nc3 Nc6 Bb5 Nd4 Bc4 e6 Nf3 d5 exd5 exd5 Nxd5 Nxf3+ Qxf3 Be6 O-O Ne7 Re1 Qd7 Bb5 Qxb5 Nc7+,B25,Sicilian Defense: Closed Variation |  Traditional,4
PQ1GhOHJ,FALSE,1500275275874,1500277776935,28,resign,black,30+30,chessmageddon,2217,manisgigantea,1500,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Be7 O-O Na5 Nxe5 Nxc4 Nxc4 Kf8 Nc3 Bc5 e5 Ne8 d4 Be7 f4 d5 Ne3 c6 f5 f6 e6 b5,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
cMSuepTX,TRUE,1504045493473,1504045803262,42,resign,white,10+0,per1966,1719,saviter,1679,d4 d5 c4 e6 Nc3 Nf6 e3 Be7 Nf3 O-O Bd3 c5 O-O Nc6 a3 a5 Re1 Rb8 b3 Na7 e4 cxd4 Nxd4 dxe4 Nxe4 Qxd4 Be3 Qd7 Bxa7 Ra8 Be3 Rd8 Bc2 Nxe4 Bxe4 Ra6 Qxd7 Bxd7 Bxb7 Rd6 Bc5 Rd3,D35,Queen's Gambit Declined: Normal Defense,6
HFJ7z4tg,TRUE,1504045153097,1504045488273,42,mate,black,10+0,saviter,1689,per1966,1670,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nf5 d5 Bb5 d4 c3 Bxf5 exf5 Qd5 Bxc6+ bxc6 O-O Nf6 cxd4 exd4 Re1+ Be7 Bg5 h6 Bxf6 gxf6 Qe2 Qd6 Na3 Kd7 Rad1 Rae8 Qa6 Bd8 Qxa7+ Bc7 Nc2 Qxh2+ Kf1 Qh1#,B32,Sicilian Defense: Loewenthal Variation,8
6bL2hd0X,TRUE,1504044101366,1504044779571,59,resign,white,10+0,gdf1981,1672,saviter,1701,e4 c5 d4 cxd4 Bd3 Nc6 Nf3 e5 O-O Nf6 Bg5 Be7 Bxf6 Bxf6 Na3 O-O Nc4 Re8 Nd6 Re6 Nf5 d5 exd5 Qxd5 b3 Nb4 Bc4 Qc6 Bxe6 Bxe6 Ne7+ Bxe7 Nxe5 Qxc2 Qf3 Bd5 Qg4 Qe4 Qxe4 Bxe4 Rfe1 Bc2 Rac1 d3 Nxd3 Nxd3 Rxe7 Nxc1 Rc7 Rd8 h3 Rd1+ Kh2 Bf5 Rc5 Be6 Rc7 Rd7 Rc8+,B21,Sicilian Defense: Smith-Morra Gambit #2,3
UiMj8nXK,TRUE,1503794907856,1503795569778,80,resign,black,10+0,saviter,1695,morg1515,1923,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e5 Nf5 Bxf5 exf5 Nbd7 Bc4 Rc8 Bb3 Be7 O-O O-O Qd2 b5 Bxf6 Nxf6 Nd5 Nxd5 Qxd5 Rc5 Qb7 Qc7 Qxc7 Rxc7 Rac1 a5 c4 Rfc8 a4 bxa4 Bxa4 Rxc4 Ra1 R4c5 b3 d5 Rad1 d4 Rfe1 Bf6 Re2 Rd8 Rde1 d3 Rd2 Rc2 Red1 Rxd2 Rxd2 Bg5 Rd1 d2 g3 Rc8 b4 axb4 h4 Bh6 g4 f6 Bd7 Rc1 Be6+ Kf8 Bb3 Bf4 Kg2 Rc3 Ba4 b3,B94,Sicilian Defense: Najdorf Variation,11
pM3fIP4b,TRUE,1503761830020,1503762173833,31,resign,black,10+0,saviter,1706,ilkerk,1698,e4 c5 Nf3 Nc6 Bc4 e6 d4 cxd4 Nxd4 Qa5+ Nc3 Bb4 Qd2 Nf6 Nxc6 bxc6 Bd3 Ba6 a3 Bxd3 Qxd3 Nxe4 axb4 Qxa1 Nxe4 Qxc1+ Ke2 Qxh1 Nd6+ Ke7 Nb7,B30,Sicilian Defense: Old Sicilian,4
