id,status_code,status_label
leha1244,3,shifting
merl1237,1,not endangered
mota1237,3,shifting
weta1242,3,shifting
motl1237,2,threatened
nume1241,3,shifting
vure1239,3,shifting
leha1243,3,shifting
cent2058,2,threatened
mari1426,3,shifting
baet1237,1,not endangered
west2513,1,not endangered
east2443,1,not endangered
dehu1237,1,not endangered
iaai1238,2,threatened
neng1238,1,not endangered
ifoo1237,6,extinct
urav1235,5,nearly extinct
siee1239,1,not endangered
mudu1242,1,not endangered
unea1237,1,not endangered
tomo1244,1,not endangered
numb1247,3,shifting
laua1243,1,not endangered
mars1254,1,not endangered
bira1254,1,not endangered
tali1259,1,not endangered
saaa1240,1,not endangered
gebe1237,3,shifting
east2440,3,shifting
gane1237,2,threatened
wabo1240,3,shifting
kuru1305,2,threatened
yaur1239,3,shifting
ires1239,3,shifting
biak1248,2,threatened
roon1237,2,threatened
moma1242,1,not endangered
lind1248,1,not endangered
unde1235,1,not endangered
daak1235,1,not endangered
bara1371,3,shifting
ledo1238,1,not endangered
kala1394,3,shifting
laiy1246,3,shifting
kama1364,2,threatened
woli1241,2,threatened
ampi1237,3,shifting
tali1262,2,threatened
kada1286,3,shifting
andi1257,3,shifting
bang1368,3,shifting
bala1315,2,threatened
buhi1243,1,not endangered
oass1237,1,not endangered
libo1242,1,not endangered
dara1251,1,not endangered
akla1241,1,not endangered
mala1491,1,not endangered
sulo1237,2,threatened
kina1250,1,not endangered
cuyo1237,1,not endangered
poro1253,1,not endangered
bant1293,2,threatened
wara1299,1,not endangered
suri1273,2,threatened
tand1258,1,not endangered
butu1244,3,shifting
taus1251,1,not endangered
kaga1255,2,threatened
kala1388,2,threatened
sara1327,1,not endangered
cota1241,1,not endangered
obom1235,2,threatened
higa1237,1,not endangered
binu1244,1,not endangered
molb1237,1,not endangered
tagb1258,1,not endangered
bata1301,3,shifting
bata1290,2,threatened
bata1291,2,threatened
aral1243,1,not endangered
bamb1270,1,not endangered
ulum1237,2,threatened
taee1237,1,not endangered
mama1276,1,not endangered
tora1261,3,shifting
busa1255,2,threatened
reja1241,2,threatened
kaya1324,2,threatened
kano1244,3,shifting
sibu1258,2,threatened
kaja1250,2,threatened
laha1253,2,threatened
ukit1237,3,shifting
buka1261,2,threatened
buki1248,2,threatened
puna1266,2,threatened
saja1241,2,threatened
puna1275,1,not endangered
sian1255,3,shifting
puna1278,4,moribund
puna1267,2,threatened
puna1268,3,shifting
kere1285,2,threatened
hovo1239,2,threatened
kipu1237,3,shifting
tuto1241,2,threatened
bela1260,4,moribund
naro1251,3,shifting
lela1246,6,extinct
cent2098,4,moribund
east2486,2,threatened
long1406,3,shifting
umal1239,2,threatened
umal1238,3,shifting
tobi1239,2,threatened
klia1235,2,threatened
kota1279,2,threatened
kima1244,2,threatened
kuij1237,2,threatened
seru1246,2,threatened
tomb1244,2,threatened
abai1240,3,shifting
brun1245,2,threatened
lotu1250,2,threatened
saba1267,2,threatened
nort2994,2,threatened
tsat1238,3,shifting
cacg1235,1,not endangered
sout3010,2,threatened
chru1239,3,shifting
sebe1242,1,not endangered
kupa1239,1,not endangered
lara1260,2,threatened
papu1250,1,not endangered
coll1240,2,threatened
musi1241,1,not endangered
patt1249,2,threatened
keda1251,1,not endangered
urak1238,3,shifting
keri1250,2,threatened
bang1365,5,nearly extinct
lonc1237,4,moribund
tand1256,1,not endangered
bush1250,2,threatened
cent2092,1,not endangered
bala1311,1,not endangered
sout2918,1,not endangered
west2560,2,threatened
indo1317,2,threatened
mapu1244,1,not endangered
alun1238,2,threatened
naka1263,6,extinct
luhu1243,6,extinct
mani1297,4,moribund
lari1255,2,threatened
boan1242,3,shifting
kaib1244,3,shifting
bala1310,1,not endangered
isin1239,5,nearly extinct
pang1290,1,not endangered
gadd1244,2,threatened
gada1258,1,not endangered
mang1405,1,not endangered
riun1237,1,not endangered
waer1237,3,shifting
rajo1237,3,shifting
mamb1305,3,shifting
kamb1299,1,not endangered
weje1237,1,not endangered
lamb1273,3,shifting
ngga1239,1,not endangered
kodi1247,1,not endangered
west1507,2,threatened
nort1546,1,not endangered
cent1394,1,not endangered
sout1556,2,threatened
sout2755,1,not endangered
nort2749,1,not endangered
cent2013,1,not endangered
east2372,2,threatened
smal1236,1,not endangered
sout1555,1,not endangered
nort1545,1,not endangered
sout2756,1,not endangered
east2370,1,not endangered
wata1251,3,shifting
kapr1245,2,threatened
sara1321,1,not endangered
sara1319,1,not endangered
sara1322,1,not endangered
laka1254,2,threatened
kaba1281,2,threatened
mang1398,1,not endangered
gorr1238,1,not endangered
bedj1245,1,not endangered
mbay1241,1,not endangered
ngam1269,1,not endangered
dagb1248,1,not endangered
moro1281,1,not endangered
gula1269,1,not endangered
naba1253,1,not endangered
bera1261,6,extinct
sout3000,2,threatened
magd1235,2,threatened
taca1257,2,threatened
tutu1243,2,threatened
jami1235,2,threatened
chay1249,2,threatened
sanj1281,2,threatened
sant1436,2,threatened
pino1237,2,threatened
sout3002,2,threatened
west2643,2,threatened
metl1238,2,threatened
alco1235,2,threatened
alac1244,2,threatened
coyo1236,2,threatened
sanj1285,2,threatened
ixca1246,2,threatened
soya1237,2,threatened
west2644,2,threatened
zaca1242,3,shifting
nopa1235,1,not endangered
east2558,1,not endangered
tlac1240,3,shifting
coat1242,4,moribund
sanv1242,2,threatened
yaut1235,3,shifting
maza1294,3,shifting
mitl1236,1,not endangered
teja1235,3,shifting
tran1297,3,shifting
asun1236,4,moribund
sanp1261,1,not endangered
sant1450,3,shifting
sant1448,2,threatened
ayoq1235,3,shifting
choa1237,3,shifting
chil1282,2,threatened
tlac1239,3,shifting
west2778,4,moribund
east2695,2,threatened
nort2958,1,not endangered
sout2973,1,not endangered
cent2132,2,threatened
sant1423,3,shifting
koda1255,3,shifting
ural1274,6,extinct
irul1243,3,shifting
aher1237,1,not endangered
farw1235,1,not endangered
syri1242,1,not endangered
hmar1241,2,threatened
yaww1238,3,shifting
rakh1245,1,not endangered
marm1234,1,not endangered
lisu1250,1,not endangered
hler1235,2,threatened
limi1243,1,not endangered
lipo1242,1,not endangered
miqi1235,3,shifting
awuu1235,2,threatened
ache1244,2,threatened
sani1269,1,not endangered
phal1256,2,threatened
moji1238,2,threatened
hani1248,2,threatened
biyo1243,1,not endangered
enuu1235,2,threatened
kadu1253,2,threatened
mpii1239,3,shifting
pyen1239,1,not endangered
bisu1244,3,shifting
laom1237,3,shifting
phun1245,2,threatened
coon1239,4,moribund
zhan1239,6,extinct
darm1243,3,shifting
tukp1239,3,shifting
spit1240,3,shifting
jadd1243,3,shifting
walu1241,3,shifting
lhom1239,2,threatened
huml1238,3,shifting
kham1283,3,shifting
sikk1242,2,threatened
grom1238,2,threatened
choc1275,2,threatened
athp1241,3,shifting
belh1239,4,moribund
yamp1242,3,shifting
sout2734,3,shifting
saam1282,4,moribund
chuk1270,5,nearly extinct
barc1235,1,not endangered
crim1257,2,threatened
krym1236,5,nearly extinct
phal1255,6,extinct
paus1244,5,nearly extinct
mbya1239,2,threatened
west2640,3,shifting
tupi1274,6,extinct
tupi1272,6,extinct
poti1237,6,extinct
coca1259,5,nearly extinct
omag1248,6,extinct
para1313,6,extinct
wira1264,6,extinct
juma1249,5,nearly extinct
guaj1255,2,threatened
aura1243,6,extinct
guaj1256,3,shifting
tacu1234,6,extinct
emer1243,3,shifting
zoee1240,3,shifting
tele1256,3,shifting
pamo1253,1,not endangered
mawa1266,4,moribund
musa1265,2,threatened
kowa1245,4,moribund
atem1241,5,nearly extinct
nend1239,2,threatened
manz1243,1,not endangered
suma1264,2,threatened
gbay1287,1,not endangered
zang1249,3,shifting
buaa1245,1,not endangered
pana1295,3,shifting
lyel1241,2,threatened
kala1383,3,shifting
dogo1295,1,not endangered
khis1238,3,shifting
diji1241,1,not endangered
tsoo1241,1,not endangered
bomu1247,1,not endangered
teme1252,1,not endangered
yott1234,1,not endangered
bali1245,3,shifting
kpas1242,1,not endangered
duup1238,1,not endangered
diii1241,1,not endangered
dugu1248,1,not endangered
kolb1240,3,shifting
dong1290,1,not endangered
ngbu1241,1,not endangered
mund1326,1,not endangered
mang1387,3,shifting
fero1244,2,threatened
nort2774,1,not endangered
sout2784,1,not endangered
mban1262,2,threatened
yako1252,1,not endangered
dend1242,1,not endangered
mund1325,1,not endangered
pamm1242,4,moribund
mono1269,4,moribund
pana1293,2,threatened
kare1338,1,not endangered
ming1254,3,shifting
dzaa1238,2,threatened
akan1250,1,not endangered
wasa1244,1,not endangered
abro1238,1,not endangered
nter1234,6,extinct
nkon1245,1,not endangered
awut1241,3,shifting
gana1270,2,threatened
izer1241,2,threatened
fira1238,2,threatened
cenn1238,1,not endangered
tyap1238,1,not endangered
jjuu1238,1,not endangered
gwar1240,3,shifting
idun1241,2,threatened
ashe1269,1,not endangered
begb1241,2,threatened
zhir1238,1,not endangered
shan1278,3,shifting
vagh1248,1,not endangered
biji1246,1,not endangered
edec1238,1,not endangered
kura1248,1,not endangered
baan1242,3,shifting
tsuv1239,1,not endangered
tsis1238,1,not endangered
tsik1238,1,not endangered
cish1238,1,not endangered
cind1241,1,not endangered
gwam1244,2,threatened
kagf1238,1,not endangered
east2402,1,not endangered
west2471,1,not endangered
basa1281,2,threatened
piti1243,3,shifting
atsa1241,1,not endangered
amoo1242,1,not endangered
eteb1238,2,threatened
ekit1246,2,threatened
ukwa1238,3,shifting
ibin1241,3,shifting
ikoo1245,1,not endangered
itoo1242,1,not endangered
loka1252,1,not endangered
cros1244,1,not endangered
ubag1245,1,not endangered
orin1239,1,not endangered
dibo1247,1,not endangered
idom1241,1,not endangered
agat1236,1,not endangered
waph1238,3,shifting
jana1236,6,extinct
wapa1235,1,not endangered
shoo1247,1,not endangered
jiru1238,1,not endangered
como1258,1,not endangered
lamj1245,1,not endangered
diri1253,2,threatened
mant1267,2,threatened
osat1238,2,threatened
balo1264,2,threatened
busa1251,2,threatened
viti1241,1,not endangered
ngwo1241,1,not endangered
lamn1239,1,not endangered
uban1243,1,not endangered
ukpe1247,1,not endangered
aleg1238,1,not endangered
bete1262,1,not endangered
oban1244,1,not endangered
bile1244,2,threatened
mbul1260,1,not endangered
mama1272,2,threatened
labi1245,2,threatened
shik1242,3,shifting
dulb1238,6,extinct
bebe1250,1,not endangered
fioo1234,4,moribund
nsar1238,1,not endangered
ejag1239,1,not endangered
eman1238,3,shifting
caka1240,2,threatened
ipul1238,1,not endangered
icev1238,1,not endangered
nkoy1244,1,not endangered
ngul1247,1,not endangered
nuba1241,3,shifting
pogo1243,1,not endangered
ndam1239,2,threatened
nila1242,1,not endangered
nyat1246,1,not endangered
isan1243,2,threatened
many1259,1,not endangered
holo1240,2,threatened
nyan1304,1,not endangered
nsen1242,3,shifting
mbug1242,2,threatened
lang1320,1,not endangered
kwak1266,1,not endangered
kako1242,1,not endangered
pomo1276,1,not endangered
pomo1271,1,not endangered
tibe1274,2,threatened
bonk1243,2,threatened
myen1241,1,not endangered
yekh1238,1,not endangered
unem1238,2,threatened
emai1241,1,not endangered
ikhi1234,1,not endangered
ukue1238,1,not endangered
ehue1238,1,not endangered
enwa1246,1,not endangered
ikpe1243,1,not endangered
ivbi1241,1,not endangered
igwe1238,1,not endangered
sasa1247,1,not endangered
okpe1249,2,threatened
akuk1235,1,not endangered
liya1242,4,moribund
liya1241,4,moribund
bara1404,6,extinct
wemb1241,6,extinct
djab1234,6,extinct
werg1234,5,nearly extinct
wikm1247,3,shifting
wiki1239,4,moribund
ajyi1238,3,shifting
ucay1237,3,shifting
ashe1272,3,shifting
pich1237,3,shifting
sout3127,3,shifting
ashe1273,3,shifting
hibe1235,6,extinct
iris1253,3,shifting
oldc1252,6,extinct
wels1247,2,threatened
oldw1239,6,extinct
hams1239,2,threatened
arom1237,3,shifting
burg1244,3,shifting
cypr1249,1,not endangered
apul1236,4,moribund
wota1240,6,extinct
brok1247,3,shifting
shin1264,1,not endangered
kund1257,3,shifting
hari1246,1,not endangered
maha1287,1,not endangered
hind1267,3,shifting
sirm1239,1,not endangered
kull1236,3,shifting
katk1238,1,not endangered
midd1350,6,extinct
dhan1264,1,not endangered
khan1272,1,not endangered
saur1252,6,extinct
pard1243,1,not endangered
malv1243,1,not endangered
baur1251,1,not endangered
bhil1251,1,not endangered
nima1243,1,not endangered
vaag1238,2,threatened
dhod1238,1,not endangered
dung1251,1,not endangered
chod1238,1,not endangered
wagd1238,1,not endangered
gami1242,1,not endangered
mawc1242,1,not endangered
naha1262,2,threatened
kama1350,1,not endangered
bhat1265,1,not endangered
halb1244,1,not endangered
bhun1242,2,threatened
adha1238,6,extinct
gurg1241,6,extinct
siva1239,3,shifting
sang1315,2,threatened
lasg1238,3,shifting
sork1239,2,threatened
laki1244,1,not endangered
east2304,1,not endangered
iron1242,2,threatened
digo1242,2,threatened
sogd1245,6,extinct
yagn1238,2,threatened
dezf1238,5,nearly extinct
midd1343,6,extinct
uppe1400,1,not endangered
midd1318,6,extinct
sate1242,3,shifting
nort2626,3,shifting
oldf1241,6,extinct
olde1238,6,extinct
swed1254,1,not endangered
esto1259,5,nearly extinct
jonk1238,3,shifting
tesh1239,6,extinct
auyo1240,6,extinct
warj1253,2,threatened
kari1316,3,shifting
lush1256,6,extinct
dyar1234,4,moribund
saya1246,2,threatened
zari1242,6,extinct
nucl1692,3,shifting
zara1252,1,not endangered
luri1256,6,extinct
juuu1243,3,shifting
kirb1236,3,shifting
mang1416,3,shifting
jort1240,2,threatened
kofy1242,1,not endangered
nucl1698,1,not endangered
tall1250,1,not endangered
kush1236,1,not endangered
maak1236,2,threatened
nyam1285,2,threatened
bure1242,5,nearly extinct
khol1240,2,threatened
gude1246,1,not endangered
fali1285,1,not endangered
marg1266,1,not endangered
huba1236,1,not endangered
gudu1252,2,threatened
cine1238,2,threatened
malg1251,1,not endangered
wand1278,1,not endangered
baka1279,4,moribund
wuzl1236,1,not endangered
muya1243,1,not endangered
mada1293,1,not endangered
dugw1239,1,not endangered
mere1246,1,not endangered
kons1243,1,not endangered
west2721,1,not endangered
arbo1245,3,shifting
elmo1238,6,extinct
daas1238,2,threatened
soma1255,1,not endangered
maay1238,1,not endangered
giri1245,1,not endangered
rend1243,1,not endangered
mesm1243,6,extinct
inor1238,1,not endangered
sout3123,1,not endangered
taji1248,3,shifting
nort3142,1,not endangered
jude1266,1,not endangered
egyp1253,1,not endangered
said1239,1,not endangered
moro1292,1,not endangered
anda1287,6,extinct
tuni1259,1,not endangered
malt1254,1,not endangered
oman1239,1,not endangered
baha1259,1,not endangered
najd1235,1,not endangered
gulf1241,1,not endangered
jude1267,2,threatened
sana1295,1,not endangered
midd1366,6,extinct
puni1241,6,extinct
phoe1239,6,extinct
moab1234,6,extinct
edom1234,6,extinct
kura1250,1,not endangered
lele1266,1,not endangered
hwel1241,3,shifting
kpee1234,1,not endangered
dzuu1241,1,not endangered
kosh1245,3,shifting
aghu1253,3,shifting
west1510,3,shifting
nort2961,2,threatened
cent2136,3,shifting
chip1241,3,shifting
east2542,3,shifting
narr1280,6,extinct
pequ1242,6,extinct
liuj1238,1,not endangered
lian1252,4,moribund
guib1244,1,not endangered
qiub1238,1,not endangered
liuq1235,2,threatened
eeee1240,2,threatened
redg1235,5,nearly extinct
aoua1234,5,nearly extinct
uabm1237,1,not endangered
baik1238,2,threatened
moke1240,3,shifting
loni1238,1,not endangered
leip1237,2,threatened
andr1248,1,not endangered
pona1250,1,not endangered
louu1245,1,not endangered
balu1257,1,not endangered
noep1234,1,not endangered
sowa1244,6,extinct
seke1241,3,shifting
malu1245,3,shifting
urip1239,1,not endangered
orko1234,4,moribund
vera1241,3,shifting
leme1238,5,nearly extinct
hiww1237,3,shifting
loto1240,3,shifting
lako1245,3,shifting
koro1308,3,shifting
tolo1255,3,shifting
fort1240,3,shifting
wusi1237,3,shifting
sout2869,1,not endangered
kwam1252,2,threatened
lena1238,1,not endangered
auhe1237,1,not endangered
waga1268,1,not endangered
buhu1237,1,not endangered
unub1234,5,nearly extinct
oyao1237,1,not endangered
bwan1241,1,not endangered
guma1254,1,not endangered
anuk1239,3,shifting
sude1239,1,not endangered
nimo1246,1,not endangered
misi1243,1,not endangered
mera1242,1,not endangered
naka1262,1,not endangered
bola1250,2,threatened
bulu1253,3,shifting
siar1238,1,not endangered
tang1348,1,not endangered
kono1269,3,shifting
surs1246,1,not endangered
lihi1237,1,not endangered
mand1440,1,not endangered
nots1237,1,not endangered
lava1239,1,not endangered
mada1285,2,threatened
baro1253,2,threatened
tung1290,1,not endangered
laku1238,2,threatened
tiga1245,2,threatened
kara1486,2,threatened
nali1244,2,threatened
tian1237,1,not endangered
ormu1248,3,shifting
yamn1237,3,shifting
bong1287,4,moribund
ulau1237,3,shifting
sioo1240,1,not endangered
tami1290,1,not endangered
male1289,1,not endangered
mbul1263,1,not endangered
kela1255,2,threatened
buga1250,3,shifting
yabe1254,2,threatened
iwal1237,1,not endangered
pile1238,2,threatened
renn1242,1,not endangered
anut1237,3,shifting
tiko1237,1,not endangered
east2447,1,not endangered
niue1239,3,shifting
tong1325,1,not endangered
gone1237,1,not endangered
bugh1239,1,not endangered
gela1263,1,not endangered
mala1484,1,not endangered
leng1259,1,not endangered
ghar1239,1,not endangered
baur1252,1,not endangered
kahu1241,1,not endangered
owaa1237,1,not endangered
faga1239,3,shifting
aros1241,1,not endangered
maya1282,2,threatened
bata1295,4,moribund
made1253,3,shifting
buli1255,2,threatened
pomm1237,2,threatened
papu1251,3,shifting
mung1269,2,threatened
wand1267,2,threatened
mara1397,2,threatened
woii1237,3,shifting
amba1265,2,threatened
ansu1237,2,threatened
bone1254,2,threatened
moro1287,2,threatened
bobo1255,3,shifting
calu1238,1,not endangered
rata1245,6,extinct
masb1237,1,not endangered
masb1238,1,not endangered
hili1240,1,not endangered
capi1239,1,not endangered
kina1252,1,not endangered
bayb1234,1,not endangered
wara1300,1,not endangered
west2555,2,threatened
ilia1236,1,not endangered
mati1250,1,not endangered
atam1240,1,not endangered
agus1235,1,not endangered
raja1254,1,not endangered
diba1242,1,not endangered
cent2091,1,not endangered
talo1251,3,shifting
kalu1247,1,not endangered
east2485,3,shifting
rung1259,2,threatened
cent2100,2,threatened
uppe1427,2,threatened
lana1236,2,threatened
tamp1254,2,threatened
gana1277,3,shifting
palu1253,2,threatened
kala1391,2,threatened
okol1241,4,moribund
iban1264,1,not endangered
remu1237,2,threatened
bera1262,2,threatened
banj1239,1,not endangered
