"censusdate","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3"
1999-10-09,10,10,1999,"exclosure",15,24,"PP","F","Z",,,,,,,22,19,"0114PP","*","0",
1999-10-09,10,10,1999,"exclosure",15,27,"PP","F",,,,,,"E",,21,17,"7024PP",,"0",
1999-10-09,10,10,1999,"removal",16,63,"PP","F",,,,,,"B",,21,21,,,"0",
1999-11-06,11,6,1999,"exclosure",19,74,"OT","M",,"J",,,,,,20,21,"555","*","0",
1999-11-06,11,6,1999,"exclosure",19,35,"OT","F",,,,,,"E",,20,27,"556","*","0",
1999-11-06,11,6,1999,"exclosure",19,16,"PB","F",,,,"S",,"B",,26,41,"6140PB",,"0",
1999-11-06,11,6,1999,"exclosure",19,33,"PB","F",,,,,,"B",,25,37,"5031PB",,"0",
1999-11-06,11,6,1999,"exclosure",19,27,"PB","F",,,,,"P","E",,26,44,"5110PB",,"0",
1999-11-06,11,6,1999,"exclosure",19,66,"PB","M",,,"R",,,,,28,50,"0003PB",,"0",
1999-11-06,11,6,1999,"exclosure",19,62,"PB","F",,,,,,"E",,25,35,"5132PB",,"0",
1999-11-06,11,6,1999,"exclosure",19,36,"PP","F",,,,,,"E",,22,18,"8000PP",,"0",
1999-11-06,11,6,1999,"control",17,74,"OT","M","Z",,,,,,,20,28,"559","*","0",
1999-11-06,11,6,1999,"control",17,71,"DM","M","Z",,,,,,,35,31,"507","*","0",
1999-11-06,11,6,1999,"control",17,31,"PP","M","Z",,,,,,,22,15,"0130PP","*","0",
1999-11-06,11,6,1999,"control",17,47,"PP","F",,,,,,"E",,21,20,"5143PP",,"0",
1999-11-06,11,6,1999,"control",17,67,"DO","M","Z",,,,,,,37,49,"516",,"0",
1999-11-06,11,6,1999,"control",17,31,"DM","M",,,"S",,,,,36,48,"502",,"0",
1999-11-06,11,6,1999,"control",17,33,"DM","M",,,"R",,,,,38,49,"553",,"0",
1999-11-06,11,6,1999,"exclosure",21,35,"PB","M","Z",,,,,,,27,35,"6013PB","*","0",
1999-11-06,11,6,1999,"exclosure",21,63,"PB","M",,,"R",,,,,26,37,"6014PB","*","0",
1999-11-06,11,6,1999,"exclosure",21,31,"PP","M","Z",,,,,,,22,17,"0132PP","*","0",
1999-11-06,11,6,1999,"exclosure",21,32,"PB","F",,,,"S",,"B",,25,35,"8100PB",,"0",
1999-11-06,11,6,1999,"exclosure",21,21,"PP","M","Z",,,,,,,22,13,"0133PP","*","0",
1999-11-06,11,6,1999,"exclosure",21,71,"PB","M","Z",,,,,,,26,21,"6020PB","*","0",
1999-11-06,11,7,1999,"exclosure",3,31,"PB","M","Z",,,,,,,26,23,"6022PB","*","0",
1999-11-06,11,7,1999,"exclosure",3,75,"PB","F",,,,,,"E",,25,30,"0211PB",,"0",
1999-11-06,11,7,1999,"exclosure",3,22,"PB","F",,,,,,"E",,25,29,"5014PB",,"0",
1999-11-06,11,7,1999,"exclosure",3,11,"PB","M",,,"R",,,,,25,35,"0201PB",,"0",
1999-11-06,11,7,1999,"exclosure",3,13,"PP","M","Z",,,,,,,21,13,"0140PP","*","0",
1999-11-06,11,7,1999,"exclosure",3,57,"PP","M","Z",,,,,,,22,15,"0141PP","*","0",
1999-11-06,11,7,1999,"control",4,74,"PP","M","Z",,,,,,,21,14,"0101PP",,"0",
1999-11-06,11,7,1999,"control",4,64,"PP","M","Z",,,,,,,22,16,"0102PP",,"0",
1999-11-06,11,7,1999,"control",4,17,"PP","M","Z",,,,,,,21,14,"0142PP","*","0",
1999-11-06,11,7,1999,"control",4,47,"PP","M","Z",,,,,,,22,17,"0103PP",,"0",
1999-11-06,11,7,1999,"control",11,41,"OT","F",,,,,,"E",,20,24,"503",,"0",
1999-11-06,11,7,1999,"control",11,13,"PP","M","Z",,,,,,,20,11,"0144PP","*","0",
1999-11-06,11,7,1999,"control",11,21,"PP","F","Z",,,,,,,21,17,"0150PP","*","0",
1999-11-06,11,7,1999,"control",11,56,"DM","M",,,"R",,,,,36,62,"572","*","0",
1999-11-06,11,7,1999,"control",11,46,"DM","M",,,"S",,,,,37,55,"524",,"0",
1999-11-06,11,7,1999,"control",11,43,"OT","M","Z",,,,,,,21,25,"571","*","0",
1999-11-06,11,7,1999,"control",11,76,"PP","M",,,"R",,,,,22,18,"0151PP","*","0",
1999-11-06,11,7,1999,"control",11,75,"DM","M",,,"R",,,,,36,51,"560","*","0",
1999-11-06,11,7,1999,"control",11,67,"DM","M",,,"S",,,,,36,55,"561","*","0",
1999-11-06,11,7,1999,"control",11,64,"DM","M",,"J",,,,,,34,27,"570","*","0",
1999-11-06,11,7,1999,"control",11,74,"DM","F",,,,,"P","B",,34,61,,,"0",
1999-11-06,11,7,1999,"control",14,37,"OT","F",,,,,"P","E",,21,33,"564","*","0",
1999-11-06,11,7,1999,"control",14,35,"PP","M","Z",,,,,,,22,19,"5112PP","*","0",
1999-11-06,11,7,1999,"control",14,25,"DM","M",,,"S",,,,,35,45,"568","*","0",
1999-11-06,11,7,1999,"control",14,65,"DM","M",,,"S",,,,,36,53,"463",,"0",
1999-11-06,11,7,1999,"control",14,54,"DM","M",,,"M",,,,,35,39,"575",,"0",
1999-11-06,11,7,1999,"control",14,76,"DM","M",,,"R",,,,,36,49,"565","*","0",
1999-11-06,11,7,1999,"control",14,41,"DM","F",,,,,,"B",,35,45,"566","*","0",
1999-11-06,11,7,1999,"control",14,44,"OT","M","Z",,,,,,,20,23,"567","*","0",
1999-11-06,11,7,1999,"control",14,43,"PP","M","Z",,,,,,,21,13,"5113PP","*","0",
1999-11-06,11,7,1999,"exclosure",15,47,"PP","F","Z",,,,,,,21,16,"0114PP",,"0",
1999-11-06,11,7,1999,"exclosure",15,57,"PP","F",,,,,,"E",,21,15,"6020PP",,"0",
1999-11-06,11,7,1999,"exclosure",15,75,"PP","F",,,,,,"E",,22,18,"7031PP",,"0",
1999-11-06,11,7,1999,"removal",16,32,"PP","F",,,,,,"E",,21,21,,,"0",
1999-12-05,12,5,1999,"exclosure",19,43,"PB","F",,,,,,"E",,26,37,"5131PB",,"0",
1999-12-05,12,5,1999,"exclosure",19,33,"PB","F","Z",,,,,,,25,34,"5110PB",,"0",
1999-12-05,12,5,1999,"exclosure",19,27,"PB","F",,,,,,"E",,26,36,"6140PB",,"0",
1999-12-05,12,5,1999,"exclosure",19,77,"OT","M","Z",,,,,,,19,16,"136","*","0",
1999-12-05,12,5,1999,"exclosure",19,61,"PB","F",,,,,,"E",,25,33,"5132PB",,"0",
1999-12-05,12,5,1999,"control",17,56,"DO","F",,,,,,"E",,35,54,"516",,"0",
1999-12-05,12,5,1999,"control",17,54,"DM","M","Z",,,,,,,35,41,"507",,"0",
1999-12-05,12,5,1999,"control",17,53,"PP","M",,,"R",,,,,21,16,"0130PP",,"0",
1999-12-05,12,5,1999,"exclosure",21,17,"SH","F",,"J",,,,,,27,59,"153","*","0",
1999-12-05,12,5,1999,"exclosure",21,23,"PB","M",,"J",,,,,,23,26,"6014PB","*","0",
1999-12-05,12,5,1999,"exclosure",21,45,"PB","M","Z",,,,,,,24,28,"6040PB","*","0",
1999-12-05,12,5,1999,"exclosure",21,54,"PP","F","Z",,,,,,,21,15,"5112PP","*","0",
1999-12-05,12,5,1999,"exclosure",21,25,"PB","M",,,"S",,,,,26,39,"6003PB",,"0",
1999-12-05,12,5,1999,"exclosure",21,12,"PP","M","Z",,,,,,,20,16,"0132PP",,"0",
1999-12-05,12,5,1999,"exclosure",21,64,"OT","M","Z",,,,,,,20,19,"131","*","0",
1999-12-05,12,5,1999,"exclosure",21,13,"PB","M",,"J",,,,,,23,24,"6041PB","*","0",
1999-12-05,12,5,1999,"exclosure",21,31,"PB","F",,,,,,"E",,25,34,"8100PB",,"0",
1999-12-05,12,5,1999,"removal",23,51,"RM","F",,,,,"P","E",,16,20,,,"0",
1999-12-05,12,6,1999,"exclosure",3,77,"PB","F",,,,,,"E",,25,29,"0211PB",,"0",
1999-12-05,12,6,1999,"exclosure",3,71,"PP","M","Z",,,,,,,21,12,"5110PP","*","0",
1999-12-05,12,6,1999,"exclosure",3,31,"PB","M",,,"S",,,,,,39,"7121PB",,,
1999-12-05,12,6,1999,"exclosure",3,66,"PB","F","Z",,,,,,,27,28,"6042PB","*","0",
1999-12-05,12,6,1999,"exclosure",3,22,"PB","F",,,,,,"B",,26,28,"6043PB","*","0",
1999-12-05,12,6,1999,"exclosure",3,13,"PB","M",,,"R",,,,,26,29,"6014PB",,"0",
1999-12-05,12,6,1999,"control",4,31,"PP","M","Z",,,,,,,21,16,"0102PP",,"0",
1999-12-05,12,6,1999,"control",4,76,"PP","M","Z",,,,,,,21,14,"0101PP",,"0",
1999-12-05,12,6,1999,"control",4,16,"PB","M","Z",,,,,,,24,26,"0110PB",,"0",
1999-12-05,12,6,1999,"control",11,74,"DM","M",,"J",,,,,,34,24,"143","*","0",
1999-12-05,12,6,1999,"control",11,13,"PP","M","Z",,,,,,,20,13,"0144PP",,"0",
1999-12-05,12,6,1999,"control",11,36,"OT","F","Z",,,,,,,19,24,"503",,"0",
1999-12-05,12,6,1999,"control",11,17,"PP","M","Z",,,,,,,19,16,"5111PP","*","0",
1999-12-05,12,6,1999,"control",11,51,"PP","F","Z",,,,,,,21,17,"0150PP",,"0",
1999-12-05,12,6,1999,"control",11,34,"DM","M",,,"R",,,,,34,42,"291",,"0",
1999-12-05,12,6,1999,"control",14,44,"DM","M",,,"S",,,,,36,42,"575",,"0",
1999-12-05,12,6,1999,"control",14,53,"PP","F","Z",,,,,,,20,13,"6113PP",,"0",
1999-12-05,12,6,1999,"control",14,61,"DM","M",,"J",,,,,,34,27,"135",,"0",
1999-12-05,12,6,1999,"control",14,17,"PP","F","Z",,,,,,,21,13,"5120PP","*","0",
1999-12-05,12,6,1999,"control",14,33,"PP","M",,,"R",,,,,21,16,"5121PP","*","0",
1999-12-05,12,6,1999,"exclosure",15,25,"PP","F",,,,,,"B",,20,17,"6024PP",,"0",
1999-12-05,12,6,1999,"exclosure",15,74,"PP","F",,,,,,"B",,21,18,"7031PP",,"0",
1999-12-05,12,6,1999,"exclosure",15,77,"PP","F",,,,,,"R",,20,13,"5122PP","*","0",
1999-12-05,12,6,1999,"removal",16,37,"RM","F",,,,,"P",,,16,14,,,"0",
2000-01-08,1,8,2000,"exclosure",19,41,"PB","F",,,,,,"E",,25,34,"5131PB",,"0",
2000-01-08,1,8,2000,"exclosure",19,16,"PB","M",,,"R",,,,,26,36,"6140PB",,"0",
2000-01-08,1,8,2000,"control",17,16,"DM","M",,,"S",,,,,37,52,"553",,"0",
2000-01-08,1,8,2000,"control",17,21,"DM","F",,,,"S",,"B",,34,43,"183","*","0",
2000-01-08,1,8,2000,"control",17,27,"PP","M","Z",,,,,,,22,16,"7132PP",,"0",
2000-01-08,1,8,2000,"control",17,26,"DO","F",,,,"S",,"E",,35,54,"126","*","0",
2000-01-08,1,8,2000,"control",17,41,"PB","M",,,"M",,,,,26,31,"6113PB","*","0",
2000-01-08,1,8,2000,"exclosure",21,31,"PB","F","Z",,,,,,,25,24,"6120PB","*","0",
2000-01-08,1,8,2000,"exclosure",21,25,"PP","M","Z",,,,,,,20,13,"5131PP","*","0",
2000-01-08,1,8,2000,"exclosure",21,11,"PB","F",,,,,,"E",,25,32,"8100PB",,"0",
2000-01-08,1,8,2000,"exclosure",21,73,"PP","M","Z",,,,,,,22,14,"5212PP","*","0",
2000-01-08,1,10,2000,"exclosure",3,11,"OT","M","Z",,,,,,,20,25,"134","*","0",
2000-01-08,1,10,2000,"exclosure",3,76,"PB","F",,,,,,"E",,25,29,"0211PB",,"0",
2000-01-08,1,10,2000,"exclosure",3,24,"PB","M",,,"R",,,,,26,36,"0101PB",,"0",
2000-01-08,1,10,2000,"exclosure",3,23,"PB","F",,,,,,"E",,26,30,"5014PB",,"0",
2000-01-08,1,10,2000,"exclosure",3,65,"PB","F","Z",,,,,,,26,28,"6042PB",,"0",
2000-01-08,1,10,2000,"exclosure",3,55,"PP","M","Z",,,,,,,22,17,"5213PP","*","0",
2000-01-08,1,10,2000,"exclosure",3,26,"PB","M",,,"R",,,,,27,52,"6322PB","*","0",
2000-01-08,1,10,2000,"control",4,62,"DM","M",,,"R",,,,,34,45,"154",,"0",
2000-01-08,1,10,2000,"control",4,65,"PB","M",,,"M",,,,,25,30,"5020PB",,"0",
2000-01-08,1,10,2000,"control",4,13,"SH","M","Z",,,,,,,30,72,"181","*","0",
2000-01-08,1,10,2000,"control",4,61,"PB","M",,,"M",,,,,26,30,"6123PB","*","0",
2000-01-08,1,10,2000,"control",4,14,"PP","M","Z",,,,,,,23,17,"0102PP",,"0",
2000-01-08,1,10,2000,"control",4,15,"PB","M","Z",,,,,,,24,24,"6124PB","*","0",
2000-01-08,1,10,2000,"control",11,27,"PP","M","Z",,,,,,,19,15,"6111PP",,"0",
2000-01-08,1,10,2000,"control",11,57,"DM","M",,,"R",,,,,35,43,"141","*","0",
2000-01-08,1,10,2000,"control",11,52,"DM","M",,,"R",,,,,35,44,"162",,"0",
2000-01-08,1,10,2000,"control",11,11,"DO","M",,,"R",,,,,35,51,"132","*","0",
2000-01-08,1,10,2000,"control",11,45,"DM","M","Z",,,,,,,35,44,"127","*","0",
2000-01-08,1,10,2000,"control",11,46,"PP","M","Z",,,,,,,21,16,"0101PP",,"0",
2000-01-08,1,10,2000,"control",11,47,"DM","M",,,"M",,,,,33,54,"47",,"0",
2000-01-08,1,10,2000,"control",11,71,"PP","F",,,,,,,,21,16,"0150PP",,"0",
2000-01-08,1,10,2000,"control",14,45,"PP","M","Z",,,,,,,19,13,"5213PP","*","0",
2000-01-08,1,10,2000,"control",14,16,"DM","M",,,"R",,,,,34,41,"156","*","0",
2000-01-08,1,10,2000,"control",14,56,"PP","M",,,"R",,,,,19,16,"5121PP",,"0",
2000-01-08,1,10,2000,"control",14,15,"DM","M",,,"M",,,,,35,37,"137","*","0",
2000-01-08,1,10,2000,"exclosure",15,25,"PP","F",,,,,,"E",,21,16,"5020PP",,"0",
2000-01-08,1,10,2000,"exclosure",15,33,"OT","F","Z",,,,,,,20,19,"591","*","0",
2000-01-08,1,10,2000,"exclosure",15,26,"PP","M","Z",,,,,,,21,16,"0214PP","*","0",
2000-01-08,1,10,2000,"exclosure",15,77,"PP","F","Z",,,,,,,20,14,"5132PP",,"0",
2000-01-08,1,10,2000,"removal",16,76,"PM","F",,,,"S",,"E",,20,30,,,"0",
2000-02-05,2,5,2000,"exclosure",19,53,"PB","F",,,,,,"E",,25,35,"5131PB",,"0",
2000-02-05,2,5,2000,"exclosure",19,51,"PB","F","Z",,,,,,,25,23,"7023PB","*","0",
2000-02-05,2,5,2000,"exclosure",19,56,"PB","F",,,,,,"E",,26,34,"6140PB",,"0",
2000-02-05,2,5,2000,"control",17,51,"DM","F",,,,"B",,"B",,34,42,"183",,"0",
2000-02-05,2,5,2000,"control",17,65,"DO","F",,,,,,"E",,35,54,"126",,"0",
2000-02-05,2,5,2000,"control",17,37,"PP","F","Z",,,,,,,22,16,"7132PP",,"0",
2000-02-05,2,5,2000,"control",17,56,"DM","M",,,"R",,,,,34,36,"589","*","0",
2000-02-05,2,5,2000,"control",17,61,"PB","M",,,"S",,,,,26,38,"7040PB","*","0",
2000-02-05,2,5,2000,"exclosure",21,22,"PB","F",,,,,,"E",,25,32,"8100PB",,"0",
2000-02-05,2,5,2000,"exclosure",21,57,"PB","M",,,"S",,,,,26,43,"6003PB",,"0",
2000-02-05,2,5,2000,"exclosure",21,52,"PB","F","Z",,,,,,,24,24,"6120PB",,"0",
2000-02-05,2,6,2000,"exclosure",3,51,"PB","M",,,"R",,,,,27,51,"6112PB",,"0",
2000-02-05,2,6,2000,"exclosure",3,41,"PP","M",,,"S",,,,,20,18,"6113PB",,"0",
2000-02-05,2,6,2000,"exclosure",3,76,"PB","F",,,,,,"E",,27,38,"0411PB",,"0",
2000-02-05,2,6,2000,"exclosure",3,74,"PB","M","Z",,,,,,,26,39,"6032PB","*","0",
2000-02-05,2,6,2000,"exclosure",3,22,"PB","F",,,,,,"E",,24,26,"6033PB",,"0",
2000-02-05,2,6,2000,"exclosure",3,21,"OT","M","Z",,,,,,,21,26,"134",,"0",
2000-02-05,2,6,2000,"exclosure",3,23,"PB","F",,,,,,"E",,28,33,"5114PB",,"0",
2000-02-05,2,6,2000,"control",4,37,"PB","F","Z",,,,,,,23,31,"0124PB",,"0",
2000-02-05,2,6,2000,"control",4,31,"DM","F",,,,,,"E",,38,42,"532","*","0",
2000-02-05,2,6,2000,"control",4,53,"PB","F","Z",,,,,,,25,27,"7051PB","*","0",
2000-02-05,2,6,2000,"control",4,55,"PB","M",,,"R",,,,,25,42,"5120PB",,"0",
2000-02-05,2,6,2000,"control",4,46,"DM","M",,,"R",,,,,35,50,"154",,"0",
2000-02-05,2,6,2000,"control",4,12,"PB","M",,,"S",,,,,25,35,"7052PB","*","0",
2000-02-05,2,6,2000,"control",11,36,"OT","F","Z",,,,,,,20,21,"503",,"0",
2000-02-05,2,6,2000,"control",11,33,"PB","F","Z",,,,,,,26,31,"7053PB","*","0",
2000-02-05,2,6,2000,"control",11,61,"DM","F",,,,,"P","B",,34,46,"54",,"0",
2000-02-05,2,6,2000,"control",11,75,"OT","M","Z",,,,,,,20,25,"571",,"0",
2000-02-05,2,6,2000,"control",11,26,"PB","M",,,"M",,,,,26,33,"7054PB","*","0",
2000-02-05,2,6,2000,"control",11,25,"DM","M",,,"R",,,,,36,46,"127",,"0",
2000-02-05,2,6,2000,"control",14,36,"PP","M",,,"M",,,,,20,15,"5121PP",,"0",
2000-02-05,2,6,2000,"control",14,56,"DM","M",,,"S",,,,,34,53,"156",,"0",
2000-02-05,2,6,2000,"control",14,17,"PP","F",,,,,,"E",,19,13,"5120PP",,"0",
2000-02-05,2,6,2000,"control",14,16,"PP","F","Z",,,,,,,24,20,"7050PP","*","0",
2000-02-05,2,6,2000,"control",14,71,"PP","F","Z",,,,,,,20,14,"7051PP","*","0",
2000-02-05,2,6,2000,"control",14,15,"PP","M","Z",,,,,,,23,19,"7052PP","*","0",
2000-02-05,2,6,2000,"control",14,62,"PP","M","Z",,,,,,,21,12,"5213PP",,"0",
2000-02-05,2,6,2000,"exclosure",15,24,"PP","F",,,,,,"E",,21,15,"5020PP",,"0",
2000-02-05,2,6,2000,"exclosure",15,74,"PP","F","Z",,,,,,,19,14,"5132PP",,"0",
2000-02-05,2,6,2000,"exclosure",15,23,"PP","F","Z",,,,,,,22,16,"0214PP",,"0",
2000-02-05,2,6,2000,"removal",16,57,"PP","F","Z",,,,,,,19,23,,,"0",
2000-03-04,3,4,2000,"exclosure",19,52,"PB","F","Z",,,,,,,25,24,"7023PB","*","0",
2000-03-04,3,4,2000,"exclosure",19,46,"PB","F",,,,,"P","E",,25,48,"6140PB",,"0",
2000-03-04,3,4,2000,"exclosure",19,32,"PB","F",,,,,"P","E",,25,44,"5131PB",,"0",
2000-03-04,3,4,2000,"exclosure",19,37,"PP","M","Z",,,,,,,21,16,"7120PP","*","0",
2000-03-04,3,4,2000,"exclosure",19,76,"PB","M",,,"R",,,,,27,43,"7000PB",,"0",
2000-03-04,3,4,2000,"exclosure",19,34,"PB","M",,,"R",,,,,27,31,"7152PB","*","0",
2000-03-04,3,4,2000,"control",17,12,"DM","F",,,,,,"E",,34,41,"589",,"0",
2000-03-04,3,4,2000,"control",17,71,"DM","F",,,,,,"E",,36,44,"183",,"0",
2000-03-04,3,4,2000,"control",17,61,"DM","M",,,"S",,,,,36,49,"8000DM","*","0",
2000-03-04,3,4,2000,"control",17,75,"DM","M","Z",,,,,,,37,33,"537","*","0",
2000-03-04,3,4,2000,"control",17,77,"PP","M",,,"S",,,,,22,19,"7121PP","*","0",
2000-03-04,3,4,2000,"control",17,51,"DM","M",,,"R",,,,,36,49,"547","*","0",
2000-03-04,3,4,2000,"control",17,52,"DM","M",,,"M",,,,,36,40,"159","*","0",
2000-03-04,3,4,2000,"control",17,63,"OT","M",,,"M",,,,,20,24,"557",,"0",
2000-03-04,3,4,2000,"exclosure",21,62,"PP","F",,,,,"P","E",,23,33,"6120PP",,"0",
2000-03-04,3,4,2000,"exclosure",21,17,"PB","M",,,"S",,,,,27,41,"6003PB",,"0",
2000-03-04,3,4,2000,"exclosure",21,11,"PB","F",,,,,,"E",,25,37,"8100PB",,"0",
2000-03-04,3,4,2000,"exclosure",21,13,"PP","M",,,"M",,,,,19,16,"5131PP",,"0",
2000-03-04,3,4,2000,"exclosure",21,73,"PB","M",,,"S",,,,,25,40,"6014PB",,"0",
2000-03-04,3,5,2000,"exclosure",3,31,"NA","F",,,,,,"E",,32,171,"27",,"0",
2000-03-04,3,5,2000,"exclosure",3,22,"PB","F",,,,,"P","E",,26,43,"5014PB",,"0",
2000-03-04,3,5,2000,"exclosure",3,56,"PB","F",,,,,,"E",,26,29,"0211PB",,"0",
2000-03-04,3,5,2000,"exclosure",3,64,"PB","F",,,,,"P","E",,27,40,"6042PB",,"0",
2000-03-04,3,5,2000,"exclosure",3,61,"PB","M",,,"S",,,,,27,49,"6102PB",,"0",
2000-03-04,3,5,2000,"exclosure",3,21,"OT","M",,,"S",,,,,20,29,"134",,"0",
2000-03-04,3,5,2000,"control",4,54,"PB","F","Z",,,,,,,25,32,"7051PB",,"0",
2000-03-04,3,5,2000,"control",4,44,"PB","M",,,"S",,,,,25,33,"7052PB",,"0",
2000-03-04,3,5,2000,"control",4,41,"DM","F",,,,,,"B",,33,41,"595","*","0",
2000-03-04,3,5,2000,"control",4,51,"DM","F",,,,,,"B",,38,40,"532",,"0",
2000-03-04,3,5,2000,"control",4,36,"PB","M",,,"S",,,,,26,40,"7020PB",,"0",
2000-03-04,3,5,2000,"control",4,21,"PP","F","Z",,,,,,,22,17,"0102PP",,"0",
2000-03-04,3,5,2000,"control",4,74,"PB","F","Z",,,,,,,25,30,"7220PB","*","0",
2000-03-04,3,5,2000,"control",4,71,"PP","M",,,"S",,,,,22,18,"7122PP","*","0",
2000-03-04,3,5,2000,"control",11,13,"PB","F",,,,,,"E",,26,31,"7053PB",,"0",
2000-03-04,3,5,2000,"control",11,77,"OT","M","Z",,,,,,,21,30,"585","*","0",
2000-03-04,3,5,2000,"control",11,21,"PP","M",,,"S",,,,,22,21,"7124PP","*","0",
2000-03-04,3,5,2000,"control",11,44,"OT","F","Z",,,,,,,20,26,"503",,"0",
2000-03-04,3,5,2000,"control",11,41,"PP","M",,,"S",,,,,22,20,"0101PP",,"0",
2000-03-04,3,5,2000,"control",11,37,"DM","M",,,"R",,,,,37,50,"127",,"0",
2000-03-04,3,5,2000,"control",14,27,"DM","M",,"J",,,,,,35,26,"8000DM","*","0",
2000-03-04,3,5,2000,"control",14,14,"DM","M",,,"R",,,,,36,49,"414",,"0",
2000-03-04,3,5,2000,"control",14,65,"DM","M",,,"S",,,,,37,53,"151",,"0",
2000-03-04,3,5,2000,"control",14,76,"PP","M",,,"S",,,,,21,19,"5121PP",,"0",
2000-03-04,3,5,2000,"control",14,37,"DM","F",,,,"P",,"B",,35,43,"8001DM","*","0",
2000-03-04,3,5,2000,"control",14,33,"OT","M","Z",,,,,,,21,30,"505",,"0",
2000-03-04,3,5,2000,"control",14,55,"OT","F","Z",,,,,,,21,31,"564",,"0",
2000-03-04,3,5,2000,"control",14,42,"DM","F",,,,,,"B",,36,48,"8002DM","*","0",
2000-03-04,3,5,2000,"control",14,75,"DM","M",,,"S",,,,,36,47,"8003DM","*","0",
2000-03-04,3,5,2000,"control",14,54,"DM","F",,,,,,"B",,36,41,"8004DM","*","0",
2000-03-04,3,5,2000,"control",14,52,"PP","M","Z",,,,,,,22,13,"5213PP",,"0",
2000-03-04,3,5,2000,"exclosure",15,74,"OT","M",,,"S",,,,,20,26,"567",,"0",
2000-03-04,3,5,2000,"exclosure",15,11,"PP","F","Z",,,,,,,21,13,"5120PP",,"0",
2000-03-04,3,5,2000,"exclosure",15,64,"PP","F","Z",,,,,,,21,14,"5132PP",,"0",
2000-03-04,3,5,2000,"exclosure",15,46,"PP","M","Z",,,,,,,22,17,"0214PP",,"0",
2000-03-04,3,5,2000,"exclosure",15,36,"PP","M",,,"S",,,,,23,21,"7052PP","*","0",
2000-03-04,3,5,2000,"exclosure",15,14,"PP","M",,,"S",,,,,23,22,"7053PP","*","0",
2000-03-04,3,5,2000,"exclosure",15,34,"PP","F","Z",,,,,,,21,16,"5020PP",,"0",
2000-03-04,3,5,2000,"exclosure",15,43,"PP","M",,,"S",,,,,22,20,"5211PP",,"0",
2000-03-04,3,5,2000,"removal",16,22,"DO","M",,,"S",,,,,35,41,,,"0",
2000-03-04,3,5,2000,"removal",16,55,"RM","F",,,,,"P","E",,16,11,,,"0",
2000-03-04,3,5,2000,"removal",16,53,"DO","M","Z",,,,,,,33,41,,,"0",
2000-03-04,3,5,2000,"removal",16,74,"OT","M",,,"S",,,,,20,24,,,"0",
2000-04-29,4,29,2000,"exclosure",19,47,"PB","F",,,,,,"B",,26,37,"7023PB",,"0",
2000-04-29,4,29,2000,"exclosure",19,26,"PB","F",,,,,,"B",,25,38,"6140PB",,"0",
2000-04-29,4,29,2000,"exclosure",19,24,"PB","M",,,"S",,,,,26,37,"7100PB",,"0",
2000-04-29,4,29,2000,"exclosure",19,13,"PB","F",,,,,"P","E",,24,38,"5131PB",,"0",
2000-04-29,4,29,2000,"control",17,72,"OT","F",,,,,"P",,,19,29,"591",,"0",
2000-04-29,4,29,2000,"control",17,64,"PP","F",,,,,,"E",,,23,"5103PP",,,
2000-04-29,4,29,2000,"control",17,71,"OT","M",,,"S",,,,,21,30,"505",,"700","*"
2000-04-29,4,29,2000,"control",17,46,"DO","M",,,"S",,,,,34,39,"699","*","0",
2000-04-29,4,29,2000,"control",17,77,"DO","M",,,"S",,,,,33,38,"698",,"0",
2000-04-29,4,29,2000,"control",17,13,"DM","F","Z",,,,,,,32,33,"694",,"0",
2000-04-29,4,29,2000,"control",17,12,"DM","M",,,"R",,,,,37,52,"696","*","0",
2000-04-29,4,29,2000,"control",17,31,"DM","F",,"J",,,,,,33,29,"695","*","0",
2000-04-29,4,29,2000,"exclosure",21,35,"PB","M","Z",,,,,,,26,21,"8022PB","*","0",
2000-04-29,4,29,2000,"exclosure",21,27,"PB","F",,"J",,,,,,26,21,"8023PB","*","0",
2000-04-29,4,29,2000,"exclosure",21,12,"PB","F",,"J",,,,,,25,19,"8024PB","*","0",
2000-04-29,4,29,2000,"exclosure",21,23,"PB","F",,,,,,"E",,26,39,"8100PB",,"0",
2000-04-29,4,29,2000,"exclosure",21,25,"PB","M",,,"R",,,,,25,38,"6012PB",,"0",
2000-04-29,4,29,2000,"exclosure",21,61,"PB","F",,"J",,,,,,26,23,"8040PB","*","0",
2000-04-29,4,29,2000,"exclosure",21,73,"PB","M",,"J",,,,,,26,17,"8041PB","*","0",
2000-04-29,4,29,2000,"removal",23,26,"RM","M","Z",,,,,,,16,10,,,"0",
2000-04-29,4,29,2000,"removal",23,23,"RM","M","Z",,,,,,,15,9,,,"0",
2000-04-29,4,29,2000,"control",17,54,"DM","M",,,"S",,,,,37,46,"159",,"0",
2000-04-29,4,29,2000,"control",17,51,"DM","F",,,,,"P","B",,36,46,"694","*","0",
2000-04-29,4,29,2000,"control",17,75,"DO","F",,,,,,"B",,36,59,"126",,"0",
2000-04-29,4,30,2000,"exclosure",15,55,"OT","F",,,,,"P","E",,19,38,"680","*","0",
2000-04-29,4,30,2000,"exclosure",15,46,"PP","M",,,"R",,,,,22,19,"0301PP",,"0",
2000-04-29,4,30,2000,"exclosure",15,31,"PP","F",,,,,,"B",,20,18,"6132PP",,"0",
