individual,year,year_recode,season,locality,sex,body_mass_grams,body_condition_index,straight_carapace_length_mm
510,2008,1,Summer,Plateau,m,1082,6.279015785,172.32
510,2009,2,Spring,Plateau,m,972,5.661366416,171.69
510,2010,3,Spring,Plateau,m,1026,5.963729365,172.04
512,2008,1,Summer,Plateau,m,810,4.884814859,165.82
513,2008,1,Summer,Plateau,f,1027,5.693535869,180.38
515,2008,1,Summer,Plateau,m,1208,6.515993311,185.39
515,2009,2,Spring,Plateau,m,1256,6.753414346,185.98
515,2010,3,Spring,Plateau,m,1279,6.824973319,187.4
515,2011,4,Summer,Plateau,m,1166,6.268817204,186
515,2011,4,Spring,Plateau,m,1276,6.823529412,187
515,2013,6,Spring,Plateau,m,1321.9,7.106989247,186
515,2015,8,Summer,Plateau,m,1354,7.118822292,190.2
515,2016,9,Summer,Plateau,m,1296,6.857142857,189
515,2017,10,Spring,Plateau,m,1286,6.895442359,186.5
515,2019,12,Spring,Plateau,m,1295,6.888297872,188
515,2022,15,Spring,Plateau,m,1281,6.777777778,189
516,2008,1,Summer,Plateau,m,834,5.099046222,163.56
516,2009,2,Spring,Plateau,m,868,5.320583548,163.14
516,2010,3,Spring,Plateau,m,902,5.485950614,164.42
516,2012,5,Spring,Plateau,m,987,5.875,168
517,2008,1,Summer,Plateau,m,1203,6.331578947,190
517,2009,2,Summer,Plateau,m,1266,6.817447496,185.7
517,2011,4,Summer,Plateau,m,1277,6.742344245,189.4
517,2012,5,Spring,Plateau,m,1300,6.970509383,186.5
517,2017,10,Summer,Plateau,m,1358,7.301075269,186
517,2018,11,Spring,Plateau,m,1322,7.107526882,186
517,2019,12,Spring,Plateau,m,1268,6.604166667,192
517,2021,14,Summer,Plateau,m,1362,7.168421053,190
518,2008,1,Summer,Plateau,m,1025,5.572469283,183.94
518,2009,2,Summer,Plateau,m,1071,5.906684315,181.32
518,2010,3,Spring,Plateau,m,1100,6.094182825,180.5
518,2011,4,Summer,Plateau,m,1018,5.547683924,183.5
518,2016,9,Spring,Plateau,m,1196,6.464864865,185
518,2017,10,Spring,Plateau,m,1078,5.988888889,180
518,2018,11,Summer,Plateau,m,1087,5.972527473,182
518,2019,12,Summer,Plateau,m,1145,6.256830601,183
518,2020,13,Summer,Plateau,m,1154,6.375690608,181
518,2023,16,Summer,Plateau,m,1194,6.489130435,184
519,2008,1,Summer,Plateau,m,1028,5.783078308,177.76
519,2009,2,Summer,Plateau,m,1081,6.079865017,177.8
519,2011,4,Summer,Plateau,m,1054,5.968289921,176.6
519,2011,4,Spring,Plateau,m,1052,5.997719498,175.4
519,2012,5,Spring,Plateau,m,1079,6.096045198,177
520,2008,1,Summer,Plateau,m,927,5.205233309,178.09
520,2010,3,Spring,Plateau,m,1091,6.196751108,176.06
520,2011,4,Summer,Plateau,m,1015,5.71509009,177.6
520,2011,4,Summer,Plateau,m,1097,6.044077135,181.5
520,2011,4,Spring,Plateau,m,1094,6.156443444,177.7
520,2012,5,Spring,Plateau,m,1103,6.196629213,178
520,2015,8,Summer,Plateau,m,1199,6.509229099,184.2
520,2016,9,Spring,Plateau,m,1186,6.552486188,181
520,2016,9,Spring,Plateau,m,1193,6.683473389,178.5
520,2017,10,Summer,Plateau,m,1109,6.127071823,181
520,2018,11,Spring,Plateau,m,1203,6.64640884,181
520,2019,12,Spring,Plateau,m,1171,6.46961326,181
520,2022,15,Spring,Plateau,m,1222,6.714285714,182
521,2008,1,Summer,Plateau,m,1447,7.288570997,198.53
521,2009,2,Summer,Plateau,m,1461,7.486932459,195.14
521,2009,2,Spring,Plateau,m,1464,7.513086318,194.86
521,2010,3,Spring,Plateau,m,1412,7.128432956,198.08
521,2011,4,Summer,Plateau,m,1484,7.598566308,195.3
521,2012,5,Summer,Plateau,m,1518,7.768679632,195.4
521,2015,8,Summer,Plateau,m,1577,7.984810127,197.5
521,2016,9,Summer,Plateau,m,1478,7.464646465,198
521,2017,10,Spring,Plateau,m,1490,7.680412371,194
521,2018,11,Spring,Plateau,m,1524,7.775510204,196
521,2019,12,Spring,Plateau,m,1472,7.510204082,196
521,2022,15,Summer,Plateau,m,1598,8.153061224,196
521,2023,16,Spring,Plateau,m,1512,7.753846154,195
522,2008,1,Summer,Plateau,m,967,5.509343665,175.52
522,2009,2,Summer,Plateau,m,1073,6.132830361,174.96
522,2010,3,Spring,Plateau,m,1000,5.72147843,174.78
522,2012,5,Spring,Plateau,m,1004,5.837209302,172
522,2012,5,Summer,Plateau,m,1072,6.090909091,176
522,2015,8,Summer,Plateau,m,1090,6.25,174.4
522,2016,9,Spring,Plateau,m,1111,6.276836158,177
522,2017,10,Spring,Plateau,m,1032,5.863636364,176
522,2018,11,Summer,Plateau,m,1084,6.159090909,176
522,2019,12,Spring,Plateau,m,1070,6.079545455,176
522,2021,14,Spring,Plateau,m,1103,6.267045455,176
522,2022,15,Spring,Plateau,m,1091,6.163841808,177
522,2022,15,Summer,Plateau,m,1146,6.438202247,178
523,2008,1,Summer,Plateau,m,982,5.484807864,179.04
523,2009,2,Spring,Plateau,m,1021,5.705823181,178.94
523,2009,2,Spring,Plateau,m,1035,5.913609873,175.02
523,2009,2,Spring,Plateau,m,1048,5.974914481,175.4
523,2010,3,Spring,Plateau,m,1058,6.144018583,172.2
523,2011,4,Summer,Plateau,m,1070,5.944444444,180
523,2014,7,Summer,Plateau,m,1077,6,179.5
523,2015,8,Summer,Plateau,m,1103,6.17581187,178.6
523,2016,9,Spring,Plateau,m,1077,6.050561798,178
523,2017,10,Spring,Plateau,m,1067,6.097142857,175
523,2017,10,Summer,Plateau,m,1193,6.778409091,176
523,2019,12,Spring,Plateau,m,993,5.578651685,178
523,2022,15,Spring,Plateau,m,1092,6.134831461,178
524,2008,1,Summer,Plateau,m,886,5.308568005,166.9
524,2009,2,Summer,Plateau,m,963,5.780312125,166.6
524,2010,3,Spring,Plateau,m,970,5.864570738,165.4
524,2011,4,Summer,Plateau,m,902,5.561035758,162.2
524,2016,9,Summer,Plateau,m,946,5.698795181,166
524,2016,9,Spring,Plateau,m,984,6,164
524,2017,10,Spring,Plateau,m,987,6.055214724,163
524,2018,11,Spring,Plateau,m,975,5.909090909,165
524,2019,12,Spring,Plateau,m,968,5.902439024,164
525,2008,1,Summer,Plateau,m,1147,6.504479982,176.34
525,2011,4,Summer,Plateau,m,1166,6.662857143,175
525,2016,9,Summer,Plateau,m,1222,6.826815642,179
525,2017,10,Summer,Plateau,m,1217,6.761111111,180
526,2008,1,Summer,Plateau,m,1139,6.136192221,185.62
526,2009,2,Spring,Plateau,m,1160.5,6.245963402,185.8
526,2009,2,Spring,Plateau,m,1149,6.231695412,184.38
526,2009,2,Spring,Plateau,m,1169,6.338104533,184.44
526,2011,4,Summer,Plateau,m,1115,5.984970478,186.3
526,2017,10,Spring,Plateau,m,1220,6.630434783,184
526,2018,11,Spring,Plateau,m,1221,6.529411765,187
526,2019,12,Summer,Plateau,m,1237,6.722826087,184
527,2008,1,Summer,Plateau,m,1027,5.904334828,173.94
527,2011,4,Summer,Plateau,m,1143,6.576524741,173.8
527,2013,6,Spring,Plateau,m,1158,6.647531573,174.2
528,2008,1,Summer,Plateau,m,891,5.361656036,166.18
528,2009,2,Spring,Plateau,m,955,5.774928947,165.37
528,2010,3,Spring,Plateau,m,1015,5.98820059,169.5
528,2011,4,Summer,Plateau,m,921,5.46912114,168.4
528,2011,4,Spring,Plateau,m,949,5.686039545,166.9
528,2011,4,Summer,Plateau,m,981,5.874251497,167
528,2012,5,Spring,Plateau,m,1033,6.207932692,166.4
528,2013,6,Spring,Plateau,m,1017,6.017751479,169
528,2014,7,Summer,Plateau,m,1039,6.18452381,168
528,2016,9,Spring,Plateau,m,1069,6.363095238,168
528,2017,10,Spring,Plateau,m,1007,6.103030303,165
528,2018,11,Spring,Plateau,m,1007,5.994047619,168
528,2021,14,Spring,Plateau,m,1033,6.148809524,168
528,2022,15,Summer,Plateau,m,1042,6.202380952,168
528,2023,16,Spring,Plateau,m,1032,6.179640719,167
529,2008,1,Summer,Plateau,m,1294,7.124765995,181.62
529,2009,2,Spring,Plateau,m,1203,6.652289317,180.84
529,2010,3,Spring,Plateau,m,1200,6.52173913,184
529,2011,4,Summer,Plateau,m,1242,6.75734494,183.8
529,2011,4,Summer,Plateau,m,1285,7.079889807,181.5
529,2012,5,Spring,Plateau,m,1093,6.210227273,176
529,2015,8,Summer,Plateau,m,1291,6.940860215,186
529,2016,9,Spring,Plateau,m,1300,7.065217391,184
529,2017,10,Spring,Plateau,m,1190,6.574585635,181
529,2018,11,Summer,Plateau,m,1249,6.751351351,185
529,2019,12,Spring,Plateau,m,1157,6.357142857,182
529,2021,14,Spring,Plateau,m,1238,6.72826087,184
53,2020,13,Summer,Beach,f,982,5.579545455,176
53,2021,14,Spring,Beach,f,982,5.709302326,172
53,2023,16,Summer,Beach,f,1078,6.022346369,179
530,2008,1,Summer,Plateau,m,1571,7.740441466,202.96
531,2008,1,Summer,Plateau,m,876,5.234225621,167.36
531,2009,2,Spring,Plateau,m,878,5.301612221,165.61
531,2009,2,Summer,Plateau,m,962,5.804271751,165.74
532,2008,1,Summer,Plateau,m,1179,6.438049473,183.13
532,2009,2,Spring,Plateau,m,1214.5,6.575527883,184.7
532,2010,3,Spring,Plateau,m,1274,6.903652325,184.54
532,2011,4,Summer,Plateau,m,1200,6.472491909,185.4
532,2011,4,Summer,Plateau,m,1200,6.511123169,184.3
532,2016,9,Spring,Plateau,m,1294,6.994594595,185
532,2017,10,Spring,Plateau,m,1246,6.846153846,182
532,2017,10,Summer,Plateau,m,1261,6.85326087,184
532,2019,12,Spring,Plateau,m,1266,6.918032787,183
533,2008,1,Summer,Plateau,m,1559,7.766651721,200.73
533,2009,2,Summer,Plateau,m,1528,7.619427546,200.54
533,2013,6,Spring,Plateau,m,1648,8.158415842,202
533,2016,9,Spring,Plateau,m,1620,8.01980198,202
533,2017,10,Spring,Plateau,m,1634,8.089108911,202
533,2019,12,Spring,Plateau,m,1552,7.721393035,201
533,2023,16,Summer,Plateau,m,1666,8.247524752,202
534,2008,1,Summer,Plateau,m,1404,6.860158311,204.66
534,2009,2,Spring,Plateau,m,1408,6.879030682,204.68
534,2009,2,Spring,Plateau,m,1410.5,6.986131748,201.9
534,2009,2,Spring,Plateau,m,1452,7.135135135,203.5
534,2010,3,Spring,Plateau,m,1503,7.331707317,205
534,2011,4,Summer,Plateau,m,1463,7.206896552,203
534,2011,4,Summer,Plateau,m,1564,7.847466131,199.3
534,2012,5,Summer,Plateau,m,1468,7.136606709,205.7
534,2016,9,Spring,Plateau,m,1544,7.531707317,205
534,2016,9,Spring,Plateau,m,1592,7.72815534,206
534,2017,10,Spring,Plateau,m,1521,7.419512195,205
534,2018,11,Summer,Plateau,m,1552,7.533980583,206
534,2021,14,Summer,Plateau,m,1598,7.833333333,204
534,2022,15,Summer,Plateau,m,1612,7.825242718,206
535,2008,1,Summer,Plateau,m,1206,6.691821108,180.22
535,2010,3,Spring,Plateau,m,1222,6.646361362,183.86
535,2013,6,Spring,Plateau,m,1212,6.718403548,180.4
535,2015,8,Summer,Plateau,m,1323,7.209809264,183.5
535,2016,9,Summer,Plateau,m,1256,6.977777778,180
535,2017,10,Summer,Plateau,m,1204,6.726256983,179
535,2018,11,Spring,Plateau,m,1299,7.17679558,181
535,2019,12,Spring,Plateau,m,1220,6.777777778,180
535,2021,14,Summer,Plateau,m,1258,6.988888889,180
535,2022,15,Summer,Plateau,m,1288,7.116022099,181
535,2023,16,Summer,Plateau,m,1279,7.066298343,181
536,2008,1,Summer,Plateau,m,784,4.753243604,164.94
536,2011,4,Spring,Plateau,m,847,5.056716418,167.5
536,2011,4,Spring,Plateau,m,845,5.065947242,166.8
536,2011,4,Summer,Plateau,m,877,5.22334723,167.9
536,2013,6,Spring,Plateau,m,910,5.384615385,169
536,2014,7,Summer,Plateau,m,959,5.543352601,173
536,2016,9,Spring,Plateau,m,924,5.483679525,168.5
536,2017,10,Spring,Plateau,m,907,5.431137725,167
536,2018,11,Summer,Plateau,m,948,5.576470588,170
536,2022,15,Summer,Plateau,m,975,5.735294118,170
537,2008,1,Summer,Plateau,m,1119,5.964182923,187.62
537,2011,4,Spring,Plateau,m,1160,6.144067797,188.8
537,2016,9,Spring,Plateau,m,1240,6.560846561,189
537,2016,9,Summer,Plateau,m,1223,6.505319149,188
537,2017,10,Spring,Plateau,m,1262,6.748663102,187
537,2018,11,Summer,Plateau,m,1271,6.689473684,190
537,2019,12,Spring,Plateau,m,1208,6.459893048,187
537,2021,14,Summer,Plateau,m,1249,6.608465608,189
537,2022,15,Spring,Plateau,m,1248,6.638297872,188
538,2008,1,Summer,Plateau,m,1310,6.724155631,194.82
538,2010,3,Spring,Plateau,m,1356,6.946721311,195.2
538,2011,4,Summer,Plateau,m,1339,6.919896641,193.5
539,2008,1,Summer,Plateau,m,1084,5.955716719,182.01
539,2009,2,Spring,Plateau,m,1089,5.991087638,181.77
539,2010,3,Spring,Plateau,m,1125,6.169116034,182.36
539,2011,4,Summer,Plateau,m,1129,6.220385675,181.5
539,2013,6,Spring,Plateau,m,1144,6.25136612,183
540,2008,1,Summer,Plateau,m,1214,6.450927254,188.19
540,2009,2,Spring,Plateau,m,1187,6.227701994,190.6
540,2009,2,Spring,Plateau,m,1205,6.413668299,187.88
540,2011,4,Summer,Plateau,m,1162,6.148148148,189
540,2011,4,Spring,Plateau,m,1226,6.490206458,188.9
540,2015,8,Summer,Plateau,m,1302,6.763636364,192.5
540,2016,9,Spring,Plateau,m,1295,6.851851852,189
540,2016,9,Summer,Plateau,m,1347,7.089473684,190
540,2017,10,Spring,Plateau,m,1276,6.787234043,188
541,2008,1,Summer,Plateau,m,961,5.545937211,173.28
541,2009,2,Summer,Plateau,m,980,5.60833238,174.74
541,2010,3,Spring,Plateau,m,1025,5.84245326,175.44
541,2011,4,Summer,Plateau,m,990,5.742459397,172.4
541,2011,4,Summer,Plateau,m,1062,6.068571429,175
541,2011,4,Spring,Plateau,m,1017,5.892236385,172.6
541,2015,8,Summer,Plateau,m,1105,6.278409091,176
541,2016,9,Spring,Plateau,m,1090,6.264367816,174
542,2008,1,Summer,Plateau,m,903,5.248474281,172.05
542,2009,2,Summer,Plateau,m,960,5.408450704,177.5
542,2014,7,Summer,Plateau,m,1030,5.802816901,177.5
542,2015,8,Summer,Plateau,m,1002,5.607162843,178.7
542,2016,9,Spring,Plateau,m,1035,5.98265896,173
542,2017,10,Spring,Plateau,m,960,5.581395349,172
542,2018,11,Spring,Plateau,m,993,5.706896552,174
542,2019,12,Spring,Plateau,m,1004,5.803468208,173
542,2020,13,Summer,Plateau,m,1038,5.798882682,179
543,2008,1,Summer,Plateau,m,951,5.509210984,172.62
543,2009,2,Summer,Plateau,m,1000,5.77967865,173.02
543,2011,4,Spring,Plateau,m,959,5.546558704,172.9
543,2011,4,Summer,Plateau,m,1061,6.045584046,175.5
543,2012,5,Summer,Plateau,m,1027,5.902298851,174
543,2013,6,Spring,Plateau,m,1083,6.224137931,174
543,2015,8,Summer,Plateau,m,1179,6.605042017,178.5
543,2016,9,Spring,Plateau,m,1158,6.617142857,175
543,2017,10,Spring,Plateau,m,1089,6.25862069,174
543,2017,10,Summer,Plateau,m,1084,6.194285714,175
543,2018,11,Summer,Plateau,m,1127,6.403409091,176
543,2019,12,Spring,Plateau,m,1045,5.9375,176
543,2020,13,Summer,Plateau,m,1143,6.568965517,174
543,2022,15,Spring,Plateau,m,1133,6.4375,176
544,2008,1,Summer,Plateau,m,792,5.139519792,154.1
544,2009,2,Summer,Plateau,m,852,5.491105955,155.16
544,2009,2,Spring,Plateau,m,846,5.502081165,153.76
544,2010,3,Spring,Plateau,m,864,5.594405594,154.44
544,2011,4,Summer,Plateau,m,809,5.179257362,156.2
544,2011,4,Spring,Plateau,m,841,5.391025641,156
544,2013,6,Spring,Plateau,m,900,5.732484076,157
544,2016,9,Spring,Plateau,m,935,5.955414013,157
544,2018,11,Summer,Plateau,m,910,5.796178344,157
544,2019,12,Spring,Plateau,m,871,5.583333333,156
544,2023,16,Summer,Plateau,m,930,5.849056604,159
545,2008,1,Summer,Plateau,m,791,4.765060241,166
545,2009,2,Summer,Plateau,m,855,5.083234245,168.2
545,2010,3,Spring,Plateau,m,854,5.10460251,167.3
545,2011,4,Summer,Plateau,m,863,5.198795181,166
545,2016,9,Spring,Plateau,m,929,5.529761905,168
545,2016,9,Summer,Plateau,m,906,5.392857143,168
546,2008,1,Summer,Plateau,m,959,5.656482246,169.54
546,2009,2,Spring,Plateau,m,1008,5.975812189,168.68
546,2013,6,Spring,Plateau,m,1069,6.269794721,170.5
546,2015,8,Summer,Plateau,m,1126,6.460126219,174.3
546,2016,9,Summer,Plateau,m,1084,6.265895954,173
546,2017,10,Spring,Plateau,m,1063,6.216374269,171
546,2019,12,Summer,Plateau,m,1073,6.166666667,174
546,2019,12,Spring,Plateau,m,1063,6.144508671,173
546,2022,15,Spring,Plateau,m,1061,6.097701149,174
547,2008,1,Summer,Plateau,m,996,5.673274094,175.56
547,2009,2,Spring,Plateau,m,1083,6.13111413,176.64
547,2009,2,Summer,Plateau,m,1114,6.309469869,176.56
547,2010,3,Spring,Plateau,m,1164,6.557746479,177.5
547,2011,4,Summer,Plateau,m,1072,6.03943662,177.5
547,2012,5,Spring,Plateau,m,1127,6.352874859,177.4
547,2013,6,Spring,Plateau,m,1132,6.395480226,177
547,2014,7,Summer,Plateau,m,1153,6.405555556,180
547,2016,9,Summer,Plateau,m,1129,6.342696629,178
547,2017,10,Summer,Plateau,m,1034,5.808988764,178
547,2017,10,Spring,Plateau,m,1140,6.477272727,176
547,2019,12,Spring,Plateau,m,1086,6.13559322,177
547,2021,14,Summer,Plateau,m,1155,6.488764045,178
547,2021,14,Spring,Plateau,m,1123,6.308988764,178
548,2008,1,Summer,Plateau,m,1592,7.77229898,204.83
548,2009,2,Summer,Plateau,m,1591,7.749634681,205.3
548,2010,3,Spring,Plateau,m,1589,7.768651608,204.54
548,2011,4,Summer,Plateau,m,1582,7.754901961,204
548,2011,4,Spring,Plateau,m,1577,7.681441792,205.3
548,2011,4,Summer,Plateau,m,1637,8.064039409,203
548,2012,5,Summer,Plateau,m,1620,7.826086957,207
548,2014,7,Summer,Plateau,m,1673,8.141119221,205.5
548,2015,8,Summer,Plateau,m,1669,8.024038462,208
548,2016,9,Spring,Plateau,m,1629,7.985294118,204
548,2016,9,Spring,Plateau,m,1646,8.108374384,203
548,2017,10,Spring,Plateau,m,1631,7.995098039,204
548,2017,10,Summer,Plateau,m,1608,7.805825243,206
548,2021,14,Summer,Plateau,m,1655,8.112745098,204
548,2022,15,Spring,Plateau,m,1633,7.927184466,206
548,2022,15,Spring,Plateau,m,1615,7.87804878,205
548,2023,16,Summer,Plateau,m,1617,7.849514563,206
549,2008,1,Summer,Plateau,m,1130,6.244473917,180.96
549,2009,2,Summer,Plateau,m,1168,6.392993979,182.7
549,2009,2,Spring,Plateau,m,1157,6.347029459,182.29
549,2011,4,Spring,Plateau,m,1127,6.165207877,182.8
550,2008,1,Summer,Plateau,m,1026,5.735047513,178.9
550,2009,2,Spring,Plateau,m,1024,5.752162678,178.02
550,2010,3,Spring,Plateau,m,1091,6.105204253,178.7
550,2011,4,Summer,Plateau,m,1017,5.631229236,180.6
550,2011,4,Summer,Plateau,m,1071,6.016853933,178
550,2011,4,Spring,Plateau,m,1075,6.101021566,176.2
550,2012,5,Spring,Plateau,m,1062,5.88691796,180.4
551,2008,1,Summer,Plateau,m,842,5.195606565,162.06
551,2009,2,Spring,Plateau,m,863.5,5.271672772,163.8
551,2010,3,Spring,Plateau,m,878,5.376607471,163.3
551,2011,4,Summer,Plateau,m,918,5.649230769,162.5
551,2015,8,Summer,Plateau,m,1016,6.083832335,167
551,2016,9,Spring,Plateau,m,956,5.793939394,165
551,2017,10,Spring,Plateau,m,956,5.865030675,163
551,2019,12,Spring,Plateau,m,908,5.503030303,165
551,2022,15,Spring,Plateau,m,965,5.813253012,166
552,2008,1,Summer,Plateau,m,876,5.131810193,170.7
553,2008,1,Summer,Plateau,m,1059,5.929451288,178.6
553,2009,2,Spring,Plateau,m,1111,6.194936991,179.34
553,2010,3,Spring,Plateau,m,1120,6.292134831,178
553,2011,4,Spring,Plateau,m,1071,5.973229225,179.3
553,2014,7,Summer,Plateau,m,1155,6.398891967,180.5
553,2016,9,Spring,Plateau,m,1227,6.779005525,181
553,2017,10,Spring,Plateau,m,1151,6.466292135,178
553,2017,10,Summer,Plateau,m,1127,6.296089385,179
553,2018,11,Spring,Plateau,m,1169,6.458563536,181
553,2022,15,Summer,Plateau,m,1105,6.173184358,179
554,2008,1,Summer,Plateau,m,1128,6.459371242,174.63
554,2009,2,Summer,Plateau,m,1163,6.585503964,176.6
554,2016,9,Summer,Plateau,m,1295,7.275280899,178
554,2017,10,Summer,Plateau,m,1189,6.532967033,182
554,2018,11,Summer,Plateau,m,1231,6.801104972,181
554,2019,12,Spring,Plateau,m,1216,6.755555556,180
555,2008,1,Summer,Plateau,m,780,4.880490552,159.82
555,2010,3,Spring,Plateau,m,766,4.754220457,161.12
555,2011,4,Summer,Plateau,m,875,5.384615385,162.5
555,2016,9,Summer,Plateau,m,918,5.530120482,166
555,2017,10,Summer,Plateau,m,869,5.298780488,164
555,2020,13,Summer,Plateau,m,937,5.678787879,165
555,2022,15,Summer,Plateau,m,968,5.761904762,168
556,2008,1,Summer,Plateau,m,1033,5.901508227,175.04
556,2009,2,Spring,Plateau,m,1020,5.821253282,175.22
556,2010,3,Spring,Plateau,m,1066,6.101888952,174.7
556,2011,4,Spring,Plateau,m,1023,5.832383124,175.4
556,2011,4,Summer,Plateau,m,1061,6.028409091,176
556,2011,4,Summer,Plateau,m,1044,5.965714286,175
556,2016,9,Spring,Plateau,m,1076,6.113636364,176
556,2016,9,Summer,Plateau,m,1063,6.039772727,176
556,2017,10,Summer,Plateau,m,1026,5.862857143,175
556,2019,12,Spring,Plateau,m,1055,6.028571429,175
556,2020,13,Summer,Plateau,m,1002,5.791907514,173
556,2021,14,Spring,Plateau,m,1075,6.213872832,173
556,2023,16,Spring,Plateau,m,1074,6.280701754,171
556,2023,16,Summer,Plateau,m,1066,6.233918129,171
557,2008,1,Summer,Plateau,m,912,5.412462908,168.5
557,2011,4,Summer,Plateau,m,856,5.035294118,170
557,2011,4,Summer,Plateau,m,859,5.174698795,166
557,2011,4,Summer,Plateau,m,975,5.820895522,167.5
557,2014,7,Summer,Plateau,m,1032,5.937859609,173.8
557,2015,8,Summer,Plateau,m,1031,5.942363112,173.5
557,2015,8,Summer,Plateau,m,1031,5.952655889,173.2
557,2016,9,Summer,Plateau,m,952,5.534883721,172
557,2017,10,Spring,Plateau,m,1058,6.187134503,171
557,2017,10,Spring,Plateau,m,1052,6.188235294,170
557,2018,11,Spring,Plateau,m,1038,6.034883721,172
557,2019,12,Spring,Plateau,m,1023,5.947674419,172
557,2020,13,Summer,Plateau,m,1021,5.936046512,172
557,2021,14,Spring,Plateau,m,1020,5.930232558,172
557,2023,16,Summer,Plateau,m,1095,6.293103448,174
558,2008,1,Summer,Beach,m,1139,6.201677012,183.66
558,2009,2,Summer,Beach,m,1008,5.510605729,182.92
558,2009,2,Spring,Beach,m,1121.5,6.016630901,186.4
558,2010,3,Spring,Beach,m,1001,5.434900641,184.18
558,2011,4,Spring,Beach,m,1027,5.575461455,184.2
559,2008,1,Summer,Plateau,m,922,5.503163424,167.54
559,2010,3,Spring,Plateau,m,975,5.882707856,165.74
559,2011,4,Spring,Plateau,m,986,5.929043897,166.3
559,2016,9,Spring,Plateau,m,1017,5.982352941,170
559,2017,10,Summer,Plateau,m,959,5.674556213,169
559,2018,11,Summer,Plateau,m,1044,6.141176471,170
559,2019,12,Spring,Plateau,m,1000,5.917159763,169
559,2020,13,Summer,Plateau,m,935,5.532544379,169
559,2021,14,Summer,Plateau,m,986,5.869047619,168
560,2008,1,Summer,Plateau,m,1042,5.989882732,173.96
560,2009,2,Spring,Plateau,m,1020,5.952380952,171.36
560,2010,3,Spring,Plateau,m,1090,6.260769673,174.1
560,2011,4,Summer,Plateau,m,1130,6.405895692,176.4
560,2012,5,Spring,Plateau,m,1080,6.136363636,176
560,2016,9,Spring,Plateau,m,1179,6.661016949,177
560,2017,10,Spring,Plateau,m,1130,6.420454545,176
560,2018,11,Summer,Plateau,m,1154,6.483146067,178
560,2019,12,Spring,Plateau,m,1091,6.163841808,177
560,2023,16,Spring,Plateau,m,1170,6.610169492,177
560,2023,16,Summer,Plateau,m,1198,6.655555556,180
561,2008,1,Summer,Plateau,m,995,5.64314882,176.32
561,2009,2,Summer,Plateau,m,1053,6.145675266,171.34
561,2010,3,Spring,Plateau,m,1022,5.823361823,175.5
561,2011,4,Spring,Plateau,m,992,5.623582766,176.4
562,2008,1,Summer,Plateau,m,1357,7.069181079,191.96
562,2009,2,Spring,Plateau,m,1449,7.486824429,193.54
562,2011,4,Spring,Plateau,m,1343,6.933402168,193.7
562,2011,4,Summer,Plateau,m,1376,7.166666667,192
562,2015,8,Summer,Plateau,m,1487,7.521497218,197.7
562,2017,10,Summer,Plateau,m,1389,7.123076923,195
562,2017,10,Spring,Plateau,m,1473,7.592783505,194
562,2018,11,Summer,Plateau,m,1400,7.25388601,193
562,2019,12,Spring,Plateau,m,1353,6.974226804,194
562,2021,14,Summer,Plateau,m,1513,7.719387755,196
562,2023,16,Summer,Plateau,m,1470,7.461928934,197
