genus,species,date,locality,family,flight_call,habitat,stratum
Passerella,iliaca,1990-10-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-19,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-20,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-20,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-24,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-27,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-27,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-27,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-27,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-27,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-04-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-04-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-04-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-04-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-04-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-04-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-04-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-04-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-04-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-04-08,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-04-08,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-04-08,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-09-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-09-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-09-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-09-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-09-27,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-09-30,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-10-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-10-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-10-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-10-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-10-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-10-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-10-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-10-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-10-16,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-10-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-10-20,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-04,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-04,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-04,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-08,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1991-11-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-03-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-03-07,CHI,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-03-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-03-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-03-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-03-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-10,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-16,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-16,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-17,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-04-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-10-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-10-04,CHI,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-10-10,CHI,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-10-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-10-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-10-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-10-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-10-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-10-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-10-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-10-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-10-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-10-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-10-17,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-10-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-10-24,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-10-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-11-04,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-11-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-11-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1992-11-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-03-30,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-03-30,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-03-31,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-04-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-04-20,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-09-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-09-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-04,CHI,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-05,CHI,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-10,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-10,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-21,CHI,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-24,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-25,CHI,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-27,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-10-30,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-11-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-11-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-11-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1993-11-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-03-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-03-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-03-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-03-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-03-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-03-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-03-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-03-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-03-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-03-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-03-24,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-03-24,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-03-24,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-03-24,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-03-24,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-04,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-16,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-04-16,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-10,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-10,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-10,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-20,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-20,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-20,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-20,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-20,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-20,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-21,CHI,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-10-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-11-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-11-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-11-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-11-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-11-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1994-11-24,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-03-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-03-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-03-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-03-19,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-03-19,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-03-20,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-03-20,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-03-20,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-03-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-03-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-04-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-04-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-04-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-04-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-04-04,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-04-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-09-27,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-09-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-10-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-10-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-10-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-10-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-10-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-10-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-10-04,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-10-04,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-10-08,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-10-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-10-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-10-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1995-10-15,MP,Passerellidae,Yes,Edge,Lower
