id,title,category,condition,seller_type,state,city,zip,currency,current_or_final_bid,bid_count,buyer_premium_pct,sold,ended_at,source_url
gsa-3-1-QSC-I-26-404-031,Stryker Stretcher,medical-scientific,As-is,federal,TX,AMARILLO,79106,USD,20,2,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366159
gsa-3-1-QSC-I-26-423-001,SL8500 Tape Library with Accessories,miscellaneous,As-is,federal,MO,KANSAS CITY,64114,USD,430,3,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366685
gsa-4-1-QSC-I-26-323-006,2018 HONDA OUTBOARD MOTORS-2 EA,vehicles,As-is,federal,OR,PORTLAND,97210,USD,550,5,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366891
gsa-4-1-QSC-I-26-323-009,1987 CLARK FORKLIFT,heavy-equipment,As-is,federal,OR,ROSEBURG,97471,USD,,0,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366893
gsa-4-1-QSC-I-26-335-001,Radioisotope Dose Calibrator,medical-scientific,As-is,federal,AZ,PRESCOTT,86313,USD,,0,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366258
gsa-4-1-QSC-I-26-335-002,GE CASE Stress System Treadmill,medical-scientific,As-is,federal,AZ,PRESCOTT,86313,USD,,0,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366259
gsa-4-1-QSC-I-26-335-003,SPREADER SALT & SAND GROUNDS (1 LOT),medical-scientific,As-is,federal,AZ,PRESCOTT,86313,USD,,0,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366245
gsa-4-1-QSC-I-26-335-004,Miscellaneous  Medical Supplies (1 LOT),medical-scientific,As-is,federal,AZ,PHOENIX,85012,USD,,0,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366241
gsa-4-1-QSC-I-26-335-005,"HOOD,FIT TESTING,W/INTEGRATED HEAD SUSP",medical-scientific,As-is,federal,AZ,PHOENIX,85012,USD,3210,2,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366242
gsa-4-1-QSC-I-26-335-006,Miscellaneous  Medical Supplies (1 LOT),medical-scientific,As-is,federal,AZ,PHOENIX,85012,USD,,0,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366243
gsa-4-1-QSC-I-26-335-007,Miscellaneous  Medical Supplies (1 LOT),medical-scientific,As-is,federal,AZ,PHOENIX,85012,USD,,0,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366244
gsa-4-1-QSC-I-26-335-008,"FLOOR SCRUBBER, VACCUM, BURNISHER (1 LOT)",medical-scientific,As-is,federal,AZ,PHOENIX,85012,USD,,0,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366260
gsa-4-1-QSC-I-26-335-009,MASK N95 (1 LOT),medical-scientific,As-is,federal,AZ,PHOENIX,85012,USD,,0,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366257
gsa-4-1-QSC-I-26-335-010,Wheelchair scale,medical-scientific,As-is,federal,CA,LONG BEACH,90822,USD,,0,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366246
gsa-4-1-QSC-I-26-335-011,ZEISS CIRRUS 5000 HD OCT,medical-scientific,As-is,federal,CA,LONG BEACH,90822,USD,12020,4,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366247
gsa-4-1-QSC-I-26-335-012,Slushie Machine,medical-scientific,As-is,federal,CA,LONG BEACH,90822,USD,460,6,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366248
gsa-4-1-QSC-I-26-335-013,MIDMARK 623 EXAM TABLES (1 LOT),medical-scientific,As-is,federal,CA,LONG BEACH,90822,USD,909,2,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366261
gsa-4-1-QSC-I-26-335-014,2011 International Motors 3200  PC015,medical-scientific,As-is,federal,CA,LONG BEACH,90822,USD,1687,6,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366249
gsa-4-1-QSC-I-26-335-015,2015 Chevrolet Express,vehicles,As-is,federal,CA,LONG BEACH,90822,USD,3510,4,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366250
gsa-4-1-QSC-I-26-335-016,2015 Chevrolet Express,vehicles,As-is,federal,CA,LONG BEACH,90822,USD,4210,5,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366251
gsa-4-1-QSC-I-26-335-017,2011 International PC015,vehicles,As-is,federal,CA,LONG BEACH,90822,USD,1510,3,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366252
gsa-4-1-QSC-I-26-335-018,Vintage Table Saw,office-furniture,As-is,federal,AK,Juneau,99801,USD,,0,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366253
gsa-4-1-QSC-I-26-335-019,Welch Allyn Connex Integrated Wall System,medical-scientific,As-is,federal,CA,LONG BEACH,90822,USD,,0,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366254
gsa-4-1-QSC-I-26-335-020,Side Chairs (28 EA),office-furniture,As-is,federal,CA,Long Beach,90802,USD,,0,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366255
gsa-4-1-QSC-I-26-335-021,BILASTING POT (1 LOT),miscellaneous,As-is,federal,AK,Ketchikan,99901,USD,,0,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366256
gsa-4-1-QSC-V-26-010-001,For Parts: 2025 Nissan Altima,miscellaneous,As-is,federal,CA,Fontana,92335,USD,55,2,0,unknown,2026-06-08,https://www.gsaauctions.gov/auctions/preview/366738
gsa-1-1-QSC-I-26-229-001,(1) Stryker System II surgical drill,medical-scientific,As-is,federal,VA,Leesburg,20176,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366288
gsa-1-1-QSC-I-26-229-002,(1) Stryker System II surgical drill,medical-scientific,As-is,federal,VA,Leesburg,20176,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366289
gsa-1-1-QSC-I-26-229-003,Bath and Circulator,miscellaneous,As-is,federal,KY,Lexington,40503,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366290
gsa-1-1-QSC-I-26-229-004,Water Bath,miscellaneous,As-is,federal,KY,Lexington,40546,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366291
gsa-1-1-QSC-I-26-229-005,Westinghouse Refrigerator,miscellaneous,As-is,federal,KY,Lexington,40546,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366292
gsa-1-1-QSC-I-26-229-006,Boekel Water Bath,miscellaneous,As-is,federal,KY,Lexington,40546,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366293
gsa-1-1-QSC-I-26-229-007,Boekel Water Bath,miscellaneous,As-is,federal,KY,Lexington,40546,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366294
gsa-1-1-QSC-I-26-229-008,Centrifuge,medical-scientific,As-is,federal,KY,Lexington,40546,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366295
gsa-1-1-QSC-I-26-229-009,Precision Water Bath,miscellaneous,As-is,federal,KY,Lexington,40546,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366296
gsa-1-1-QSC-I-26-229-010,Chest Freezer,miscellaneous,As-is,federal,KY,Lexington,40546,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366297
gsa-1-1-QSC-I-26-229-011,3-drawer file cabinet on casters,office-furniture,As-is,federal,KY,Lexington,40546,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366298
gsa-1-1-QSC-I-26-229-012,Grey file cabinet,office-furniture,As-is,federal,KY,Lexington,40546,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366299
gsa-1-1-QSC-I-26-229-013,Beige Metal Medical cart,medical-scientific,As-is,federal,KY,Lexington,40546,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366300
gsa-1-1-QSC-I-26-229-014,Medical Hoist,medical-scientific,As-is,federal,KY,Lexington,40546,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366301
gsa-1-1-QSC-I-26-229-015,Brown Cabinet,office-furniture,As-is,federal,KY,Lexington,40546,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366302
gsa-1-1-QSC-I-26-229-016,Double-door Safe,miscellaneous,As-is,federal,WI,Madison,53726,USD,72,2,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366303
gsa-1-1-QSC-I-26-229-017,LECO C&N Analyzer,miscellaneous,As-is,federal,AL,AUBURN,36832,USD,5,1,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366304
gsa-1-1-QSC-I-26-229-018,Paper Towel Dispensers,miscellaneous,As-is,federal,AL,AUBURN,36832,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366305
gsa-1-1-QSC-I-26-229-019,Hydrometer Jar Bath,miscellaneous,As-is,federal,AL,AUBURN,36832,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366306
gsa-1-1-QSC-I-26-229-020,Mettler Balance,miscellaneous,As-is,federal,AL,AUBURN,36832,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366307
gsa-1-1-QSC-I-26-229-021,"WATER TANK, SKID UNIT",miscellaneous,As-is,federal,AL,AUTAUGAVILLE,36003,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366308
gsa-1-1-QSC-I-26-229-022,"DRILL PRESSES, GRINDERS, ROUTER",electronics,As-is,federal,AL,AUTAUGAVILLE,36003,USD,10,1,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366309
gsa-1-1-QSC-I-26-229-023,(6) safes,miscellaneous,As-is,federal,AL,AUTAUGAVILLE,36003,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366310
gsa-1-1-QSC-I-26-229-024,(5) Pumps,tools-industrial,As-is,federal,AL,AUTAUGAVILLE,36003,USD,5,1,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366311
gsa-1-1-QSC-I-26-229-025,"BOTTLE JACKS, PNEUMATIC",miscellaneous,As-is,federal,AL,AUTAUGAVILLE,36003,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366312
gsa-1-1-QSC-I-26-229-026,SHOP MACHINES,miscellaneous,As-is,federal,AL,AUTAUGAVILLE,36003,USD,111,3,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366313
gsa-1-1-QSC-I-26-229-027,GENERATORS,tools-industrial,As-is,federal,AL,AUTAUGAVILLE,36003,USD,65,4,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366314
gsa-1-1-QSC-I-26-229-028,GENERATORS,tools-industrial,As-is,federal,AL,AUTAUGAVILLE,36003,USD,255,3,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366315
gsa-1-1-QSC-I-26-229-029,HYDRAULIC JACKS,miscellaneous,As-is,federal,AL,AUTAUGAVILLE,36003,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366316
gsa-1-1-QSC-I-26-229-030,(2) Fans,miscellaneous,As-is,federal,AL,AUTAUGAVILLE,36003,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366317
gsa-1-1-QSC-I-26-229-031,"(3) ENGINES, DIESEL",miscellaneous,As-is,federal,AL,AUTAUGAVILLE,36003,USD,1116,3,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366318
gsa-1-1-QSC-I-26-229-032,(2) Battery Chargers & IncubatorI,miscellaneous,As-is,federal,AL,AUTAUGAVILLE,36003,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366319
gsa-1-1-QSC-I-26-229-033,Storage Building,miscellaneous,As-is,federal,AL,AUTAUGAVILLE,36003,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366320
gsa-1-1-QSC-I-26-229-034,(4) Jacks,miscellaneous,As-is,federal,AL,AUTAUGAVILLE,36003,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366321
gsa-1-1-QSC-I-26-229-035,(5) Air Compressors,tools-industrial,As-is,federal,AL,AUTAUGAVILLE,36003,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366322
gsa-1-1-QSC-I-26-229-037,(3) Office desks,office-furniture,As-is,federal,MN,St. Paul,55101,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366323
gsa-1-1-QSC-I-26-229-038,(3) Office desks,office-furniture,As-is,federal,MN,St. Paul,55101,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366324
gsa-1-1-QSC-I-26-229-039,(2) Office Desks,office-furniture,As-is,federal,MN,St. Paul,55101,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366325
gsa-1-1-QSC-I-26-229-040,Panasonic CF-20 Toughbook,miscellaneous,As-is,federal,MA,BOSTON,02109,USD,50,1,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366326
gsa-1-1-QSC-I-26-229-041,(5) Bookshelfs,miscellaneous,As-is,federal,IL,Chicago,60604,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366327
gsa-1-1-QSC-I-26-229-042,"(9) Printers, (2) Scanners",electronics,As-is,federal,OH,BLUE ASH,45242,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366328
gsa-1-1-QSC-I-26-229-043,(15) desktop scanners,electronics,As-is,federal,NY,NEW YORK,10007,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366329
gsa-1-1-QSC-I-26-229-044,SCBA Harness's,miscellaneous,As-is,federal,IL,WILLOWBROOK,60527,USD,30,2,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366330
gsa-1-1-QSC-V-26-019-001,2006 CADILLAC SRX,vehicles,As-is,federal,CT,Hamden,06517,USD,100,1,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366360
gsa-2-1-QSC-I-26-271-003,Pants and Shorts,miscellaneous,As-is,police,GA,Brunswick,31525,USD,60,3,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366409
gsa-2-1-QSC-I-26-271-004,2012 Ford F-450 Super Duty,vehicles,As-is,police,GA,Brunswick,31525,USD,21100,15,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366410
gsa-2-1-QSC-I-26-271-005,2010 Dodge Charger,vehicles,As-is,police,GA,Brunswick,31525,USD,3500,3,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366411
gsa-2-1-QSC-I-26-271-006,2007 International Durastar Tow Truck,vehicles,As-is,police,GA,Brunswick,31525,USD,20100,14,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366412
gsa-2-1-QSC-I-26-271-007,Spent Expended Brass and Lead Casings,miscellaneous,As-is,police,GA,Brunswick,31525,USD,106075,7,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366413
gsa-2-1-QSC-I-26-271-008,Load Trail M149A2 Water Buffalo Trailer,vehicles,As-is,federal,GA,Brunswick,31524,USD,253,3,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366421
gsa-2-1-QSC-I-26-271-009,Monitors,electronics,As-is,federal,VT,SOUTH BURLINGTON,05403,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366422
gsa-2-1-QSC-I-26-271-010,Desktop Computers,electronics,As-is,federal,VT,SOUTH BURLINGTON,05403,USD,15,2,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366423
gsa-2-1-QSC-I-26-271-011,"Easels, Chairs, Racks, Cabinets and Refrigerator",office-furniture,As-is,federal,PA,Greencastle,17225,USD,25,1,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366424
gsa-2-1-QSC-I-26-271-012,"Small Trash Cans, Box Fans and Furniture Dollies",office-furniture,As-is,federal,PA,Greencastle,17225,USD,25,1,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366425
gsa-2-1-QSC-I-26-271-013,Secretary Chairs Without Arms,office-furniture,As-is,federal,PA,Greencastle,17225,USD,25,1,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366426
gsa-2-1-QSC-I-26-271-014,Secretary Chairs Without Arms,office-furniture,As-is,federal,PA,Greencastle,17225,USD,25,1,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366427
gsa-2-1-QSC-I-26-271-015,Secretary Chairs Without Arms,office-furniture,As-is,federal,PA,Greencastle,17225,USD,25,1,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366428
gsa-2-1-QSC-I-26-271-016,Secretary Chairs Without Arms,office-furniture,As-is,federal,PA,Greencastle,17225,USD,35,2,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366429
gsa-2-1-QSC-I-26-271-017,Dell Monitors,electronics,As-is,federal,MD,BALTIMORE,21227,USD,110,2,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366430
gsa-2-1-QSC-I-26-271-018,Dell Monitors,electronics,As-is,federal,MD,BALTIMORE,21227,USD,65,2,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366431
gsa-2-1-QSC-I-26-271-019,SCRAP EXPENDED BRASS SHELL CASINGS,miscellaneous,As-is,federal,NJ,Egg Harbor Township,08234,USD,136742,6,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366432
gsa-2-1-QSC-I-26-271-020,SCRAP FRANGIBLE POWDER,miscellaneous,As-is,federal,NJ,Egg Harbor Township,08234,USD,45100,5,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366433
gsa-2-1-QSC-I-26-271-021,Data Bank Safe,miscellaneous,As-is,federal,IL,Chicago,60607,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366434
gsa-2-1-QSC-I-26-271-027,Desktop Computer,electronics,As-is,federal,GA,ATLANTA,30345,USD,160,6,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366435
gsa-2-1-QSC-I-26-271-028,Desktop Computer,electronics,As-is,federal,GA,ATLANTA,30345,USD,15,2,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366436
gsa-2-1-QSC-I-26-271-029,Desktop Computer,electronics,As-is,federal,GA,ATLANTA,30345,USD,30,3,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366437
gsa-2-1-QSC-I-26-271-030,Toshiba LCD/TV Combo with DVD,miscellaneous,As-is,federal,GA,ATLANTA,30345,USD,15,2,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366438
gsa-2-1-QSC-I-26-271-031,Desktop Monitors,electronics,As-is,federal,OH,CLEVELAND,44199,USD,25,1,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366444
gsa-2-1-QSC-I-26-271-032,HP laptops,electronics,As-is,federal,OH,CLEVELAND,44199,USD,150,4,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366445
gsa-2-1-QSC-I-26-271-033,ELECTRIC FORKLIFT,heavy-equipment,As-is,federal,NY,Alexandria Bay,13607,USD,10,1,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366439
gsa-2-1-QSC-I-26-271-036,2007 International Rollback Flatbed Wrecker,miscellaneous,As-is,police,MD,Cheltenham,20588,USD,18778,6,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366414
gsa-2-1-QSC-I-26-271-037,Televisions,miscellaneous,As-is,federal,MD,BALTIMORE,21227,USD,85,2,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366440
gsa-2-1-QSC-I-26-271-038,"Scanner, Laptop & Monitor",electronics,As-is,federal,FL,MIAMI,33132,USD,354,4,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366441
gsa-2-1-QSC-I-26-271-040,Zodiac Small Boat,miscellaneous,As-is,federal,FL,Panama City,32408,USD,2177,10,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366442
gsa-2-1-QSC-I-26-271-041,2007 Chevrolet Express,vehicles,As-is,police,GA,Brunswick,31525,USD,247,2,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366415
gsa-2-1-QSC-I-26-271-042,2007 Ford E350 Super Duty Passenger,vehicles,As-is,police,GA,Brunswick,31525,USD,154,2,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366416
gsa-2-1-QSC-I-26-271-043,2005 FORD CROWN VICTORIA,vehicles,As-is,police,GA,Brunswick,31525,USD,170,3,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366417
gsa-2-1-QSC-I-26-271-044,2005 FORD CROWN VICTORIA,vehicles,As-is,police,GA,Brunswick,31525,USD,160,2,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366418
gsa-2-1-QSC-I-26-271-045,2009 Ford Explorer,vehicles,As-is,police,GA,Brunswick,31525,USD,247,3,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366419
gsa-2-1-QSC-I-26-271-046,2009 Jeep Patriot,vehicles,As-is,police,GA,Brunswick,31525,USD,159,2,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366420
gsa-2-1-QSC-I-26-271-047,Scanners,electronics,As-is,federal,FL,JACKSONVILLE,32216,USD,14,2,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366443
gsa-2-1-QSC-I-26-274-001,Travel Trailer,vehicles,As-is,federal,AL,SELMA,36703,USD,6000,1,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366395
gsa-2-1-QSC-I-26-274-002,Travel Trailer,vehicles,As-is,federal,AL,SELMA,36703,USD,6000,1,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366396
gsa-2-1-QSC-I-26-274-003,Travel Trailer,vehicles,As-is,federal,AL,SELMA,36703,USD,,0,0,false,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366397
gsa-2-1-QSC-I-26-274-004,Manufactured Home Unit,miscellaneous,As-is,federal,AL,SELMA,36703,USD,5175,3,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366398
gsa-2-1-QSC-I-26-274-005,Manufactured Home Unit,miscellaneous,As-is,federal,AL,SELMA,36703,USD,6531,4,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366399
gsa-2-1-QSC-I-26-274-006,Manufactured Home Unit,miscellaneous,As-is,federal,AL,SELMA,36703,USD,12298,4,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366400
gsa-2-1-QSC-I-26-274-007,Manufactured Home Unit,miscellaneous,As-is,federal,AL,SELMA,36703,USD,15925,3,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366401
gsa-2-1-QSC-I-26-274-008,Manufactured Home Unit,miscellaneous,As-is,federal,AL,SELMA,36703,USD,14607,3,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366402
gsa-2-1-QSC-I-26-274-009,Manufactured Home Unit,miscellaneous,As-is,federal,AL,SELMA,36703,USD,22864,6,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366403
gsa-2-1-QSC-I-26-274-010,Manufactured Home Unit,miscellaneous,As-is,federal,AL,SELMA,36703,USD,12700,3,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366404
gsa-2-1-QSC-I-26-274-011,Manufactured Home Unit,miscellaneous,As-is,federal,AL,SELMA,36703,USD,12211,4,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366405
gsa-2-1-QSC-I-26-274-012,Manufactured Home Unit,miscellaneous,As-is,federal,AL,SELMA,36703,USD,5575,2,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366406
gsa-2-1-QSC-I-26-275-001,MANUFACTURED HOUSING UNIT,miscellaneous,As-is,federal,AL,SELMA,36703,USD,1067,2,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366407
gsa-2-1-QSC-I-26-276-001,TPS Storage Tank,miscellaneous,As-is,federal,AL,SELMA,36703,USD,124,3,0,true,2026-06-09,https://www.gsaauctions.gov/auctions/preview/366408
