song_id,performer,song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity
It's Just About TimeJohnny Cash And The Tennessee Two,Johnny Cash And The Tennessee Two,It's Just About Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
It's Just The SunDon McLean,Don McLean,It's Just The Sun,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'traditional folk']",18mrGkMSnYwYQcpkr0zRW5,https://p.scdn.co/mp3-preview/578021243c853c321733e4235068c7f694369bd4?cid=b8d3901151d34489a160e3cf0ab1fa94,152160,FALSE,Classics,0.589,0.426,0,-10.802,1,0.0273,0.427,1.15e-5,0.327,0.788,107.761,4,29
It's LateQueen,Queen,It's Late,"['glam rock', 'rock']",0bnTlF0pyVHFRXuwS9QB7x,NA,386360,FALSE,News Of The World (Deluxe Remastered Version),0.29,0.712,9,-5.181,1,0.0644,0.196,2.77e-6,0.0819,0.508,181.99,4,47
It's LateRicky Nelson,Ricky Nelson,It's Late,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'lounge', 'rock-and-roll', 'rockabilly']",5fWoxLPLPaJUy3Iostzl1C,NA,119666,FALSE,Ricky Sings Again (Expanded Edition / Remastered),0.614,0.789,1,-8.12,1,0.0559,0.787,0,0.0938,0.864,82.729,4,35
It's Like ThatMariah Carey,Mariah Carey,It's Like That,"['dance pop', 'pop', 'r&b', 'urban contemporary']",0sNY3XS9Tz1P957KZrQ6GZ,NA,203360,FALSE,The Emancipation of Mimi,0.8,0.633,8,-4.875,0,0.0514,0.0901,0,0.0315,0.836,95.953,4,61
It's Like We Never Said GoodbyeCrystal Gayle,Crystal Gayle,It's Like We Never Said Goodbye,"['adult standards', 'classic country pop', 'country', 'country rock', 'mellow gold']",6BLVP1QJG8JMP4tda7R0HJ,NA,211826,FALSE,Crystal Gayle: The Hits,0.719,0.626,11,-6.517,1,0.0293,0.604,0,0.147,0.648,120.644,4,25
It's MagicThe Platters,The Platters,It's Magic,"['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly']",2s1NZyk8jRQc5GFqvOKogj,NA,137933,FALSE,The Magic Touch: An Anthology,0.761,0.372,7,-11.525,0,0.0643,0.806,0,0.268,0.879,93.146,4,16
It's Me SnitchesSwizz Beatz,Swizz Beatz,It's Me Snitches,"['battle rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",04fPt6Ej6T5HCALlVVM9d3,NA,154226,FALSE,One Man Band Man,0.785,0.95,9,-5.136,1,0.267,0.132,2.29e-4,0.362,0.145,92.033,4,24
It's Money That MattersRandy Newman,Randy Newman,It's Money That Matters,"['disney', 'movie tunes', 'singer-songwriter']",5gUQPTljjDnEkpYPZ3ZvAP,https://p.scdn.co/mp3-preview/59586730cebaf4317ee462d7b3c12451b8e988e9?cid=b8d3901151d34489a160e3cf0ab1fa94,247800,FALSE,Land Of Dreams,0.725,0.576,2,-13.247,1,0.0298,0.0485,0.00406,0.066,0.757,124.648,4,24
It's My Cadillac (Got That Bass)MC Nas-D & DJ Fred,MC Nas-D & DJ Fred,It's My Cadillac (Got That Bass),['miami bass'],4hPGkcQSZlQCqg3Q8VS7iP,https://p.scdn.co/mp3-preview/b59a4ed8bbb0c7d84040f5ebddbfdae2e3dce74e?cid=b8d3901151d34489a160e3cf0ab1fa94,234640,FALSE,Boom N Bass Volume 2,0.881,0.724,6,-10.455,1,0.084,4.71e-4,2.92e-4,0.109,0.538,135.014,4,0
It's My JobJimmy Buffett,Jimmy Buffett,It's My Job,"['folk rock', 'mellow gold', 'soft rock']",4knKfxkzTjKGQ2CrkyDr1N,NA,192906,FALSE,Coconut Telegraph,0.63,0.335,5,-14.372,1,0.0361,0.527,0,0.127,0.469,127.971,4,24
It's My Life / Confessions Part IIGlee Cast,Glee Cast,It's My Life / Confessions Part II,"['glee club', 'hollywood', 'post-teen pop']",4EW8simi1XfAph3nfsaPzz,https://p.scdn.co/mp3-preview/4aed228c93af4ec16c29e697e1e270ac71b4f288?cid=b8d3901151d34489a160e3cf0ab1fa94,111333,FALSE,It's My Life / Confessions Part II (Glee Cast Version),0.586,0.882,11,-3.794,0,0.0487,0.0385,0,0.32,0.706,131.008,4,54
It's My LifeBon Jovi,Bon Jovi,It's My Life,"['glam metal', 'rock']",0v1XpBHnsbkCn7iJ9Ucr1l,NA,224493,FALSE,Crush,0.537,0.903,0,-3.997,0,0.0505,0.0338,1.53e-5,0.341,0.571,120.069,4,78
It's My LifeDr. Alban,Dr. Alban,It's My Life,"['eurodance', 'europop', 'hip house']",6HdM7gzXVgcpepv276raog,https://p.scdn.co/mp3-preview/161554d92cc88e782df9d4b8fa35cf285d8102b6?cid=b8d3901151d34489a160e3cf0ab1fa94,239933,FALSE,One Love (2nd Edition),0.655,0.933,7,-7.703,1,0.0536,0.00332,0.0365,0.0983,0.472,128.701,4,68
It's My LifeNo Doubt,No Doubt,It's My Life,"['alternative rock', 'dance pop', 'permanent wave', 'pop rock', 'post-grunge']",2fOxxLz9JVe53itq6pfBak,NA,225866,FALSE,The Singles Collection,0.597,0.762,11,-4.431,1,0.0302,0.00368,0.00117,0.325,0.794,126.325,4,58
It's My LifeTalk Talk,Talk Talk,It's My Life,"['art rock', 'dance rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'rock', 'synthpop']",4jhsuQCUCJKA5f0bXb6XdJ,https://p.scdn.co/mp3-preview/88114f34b988daf22d4e1dda080492981a06c9a2?cid=b8d3901151d34489a160e3cf0ab1fa94,232400,FALSE,It's My Life,0.627,0.802,0,-8.432,1,0.0348,0.197,0.784,0.404,0.867,126.283,4,69
It's My LifeThe Animals,The Animals,It's My Life,"['album rock', 'blues rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'protopunk', 'psychedelic rock', 'rock', 'rock-and-roll']",7yGR8R1HgQJeW6s3KRuyGS,NA,187613,FALSE,Animal Tracks,0.551,0.704,1,-4.798,1,0.0344,4.03e-4,1.04e-4,0.0993,0.677,122.85,4,48
It's My PartyDave Stewart and Barbara Gaskin,Dave Stewart and Barbara Gaskin,It's My Party,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
It's My PartyLesley Gore,Lesley Gore,It's My Party,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'folk rock', 'motown', 'rock-and-roll']",1Pq47iFLC5U7j8xeNiNcuS,NA,140000,FALSE,I'll Cry If I Want To,0.692,0.494,9,-11.662,1,0.0635,0.346,0,0.0446,0.961,128.487,4,58
It's My Thing (You Can't Tell Me Who To Sock It To)Marva Whitney,Marva Whitney,It's My Thing (You Can't Tell Me Who To Sock It To),"['deep funk', 'traditional soul']",1PuyOHjBUULlmPNstHPPoz,NA,237773,FALSE,James Brown's Original Funky Divas,0.774,0.517,2,-11.943,0,0.0584,0.208,0.00505,0.0754,0.852,107.901,4,30
It's My TurnDiana Ross,Diana Ross,It's My Turn,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",0Hb2lKzzpKK4VxwER1fF25,NA,236026,FALSE,To Love Again,0.355,0.445,8,-10.221,1,0.028,0.401,0,0.244,0.357,76.093,4,44
It's Never Too LateSteppenwolf,Steppenwolf,It's Never Too Late,"['album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock']",54RmVI3i4V9WlMsvciMB4s,NA,242973,FALSE,At Your Birthday Party,0.451,0.653,9,-14.27,1,0.0433,0.493,2.53e-4,0.573,0.54,78.064,4,39
It's Nice To Be With YouThe Monkees,The Monkees,It's Nice To Be With You,"['brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']",7nN8COgR76WMRhJro3T0nk,https://p.scdn.co/mp3-preview/7f0562ac229aebe7585cc345c957e7f2866d1ba5?cid=b8d3901151d34489a160e3cf0ab1fa94,172853,FALSE,The Monkees 50,0.538,0.459,2,-8.992,1,0.0268,0.535,8.68e-4,0.149,0.485,101.384,4,18
It's Nice To Have A FriendTaylor Swift,Taylor Swift,It's Nice To Have A Friend,"['dance pop', 'pop', 'post-teen pop']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
It's No CrimeBabyface,Babyface,It's No Crime,"['dance pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",2zFqQ0xLiMHOVUuV5zw9Gq,https://p.scdn.co/mp3-preview/48ce9008d5b62a15051b6336c900e383f5bbfb6f?cid=b8d3901151d34489a160e3cf0ab1fa94,241493,FALSE,Tender Lover,0.802,0.802,2,-6.709,1,0.0513,0.0608,2.52e-4,0.0727,0.912,116.316,4,36
It's No GoodDepeche Mode,Depeche Mode,It's No Good,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",04ARYAWkGZZhDbHqgvnYGf,https://p.scdn.co/mp3-preview/bf7fe21714dbf06f95003533d8cab5f55c6aea26?cid=b8d3901151d34489a160e3cf0ab1fa94,358520,FALSE,Ultra,0.601,0.756,10,-6.48,0,0.0348,0.00866,0.0413,0.0821,0.185,99.096,4,54
It's No SecretKylie Minogue,Kylie Minogue,It's No Secret,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop']",5s4clDpVHRhQAiAYiTEf6U,https://p.scdn.co/mp3-preview/c28a4fdfa61d0510bcba1d34e2cc620daa280918?cid=b8d3901151d34489a160e3cf0ab1fa94,238000,FALSE,Kylie,0.66,0.894,5,-4.342,1,0.0385,0.376,0.047,0.131,0.844,99.942,4,27
It's Not A Love ThingGeoffrey Williams,Geoffrey Williams,It's Not A Love Thing,[],0w5f7ZNFxBfiN6fdN8ICrp,https://p.scdn.co/mp3-preview/c4783d275a9bb1547edcedf6ab3bc8f9dba5f1d2?cid=b8d3901151d34489a160e3cf0ab1fa94,305533,FALSE,Bare,0.694,0.671,5,-11.576,0,0.0303,0.143,1.62e-5,0.192,0.726,110.081,4,1
It's Not A WonderLittle River Band,Little River Band,It's Not A Wonder,"['album rock', 'art rock', 'australian rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",3C931OWDntb6T0FQAfY41r,NA,236200,FALSE,First Under The Wire (2010 Remaster),0.744,0.756,7,-7.429,1,0.0304,0.0819,0.00695,0.102,0.964,131.413,4,28
It's Not EasyThe Will-O-Bees,The Will-O-Bees,It's Not Easy,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
It's Not EnoughStarship,Starship,It's Not Enough,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",2AuHSF7dV35UqfsQe67TeT,https://p.scdn.co/mp3-preview/86c791d05068bff4547dce1a8f69de23fb8f34a9?cid=b8d3901151d34489a160e3cf0ab1fa94,290186,FALSE,Love Among The Cannibals,0.551,0.891,5,-5.846,0,0.0263,0.0408,1.14e-4,0.0819,0.874,96.882,4,41
It's Not My Time3 Doors Down,3 Doors Down,It's Not My Time,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",0uybt73QFXaLCoxuVf6fhm,NA,241960,FALSE,3 Doors Down,0.532,0.935,0,-4.798,1,0.0619,0.00133,8.37e-6,0.106,0.309,128.025,4,62
It's Not Over ('til It's Over)Starship,Starship,It's Not Over ('til It's Over),"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",2NwH11vRqwyAkNmdVNaKhu,https://p.scdn.co/mp3-preview/6c66f12f16c48dea45ac6d2a5b8fd89c76e2cf26?cid=b8d3901151d34489a160e3cf0ab1fa94,257333,FALSE,No Protection,0.602,0.839,6,-6.452,1,0.101,0.00541,1.85e-6,0.151,0.58,129.091,4,35
It's Not OverDaughtry,Daughtry,It's Not Over,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",234RqTZmnDTnxWlVciXHLD,https://p.scdn.co/mp3-preview/df20403fd89cdb8ebbb21f5d3b1f109ed66a0fb1?cid=b8d3901151d34489a160e3cf0ab1fa94,215026,FALSE,Daughtry (Deluxe Edition),0.428,0.919,10,-3.245,0,0.0618,0.0503,0,0.245,0.294,145.927,4,60
It's Not Right But It's OkayGlee Cast,Glee Cast,It's Not Right But It's Okay,"['glee club', 'hollywood', 'post-teen pop']",5xhnNxrKISiaK5KQoOd6cQ,https://p.scdn.co/mp3-preview/8a92c66baec059e4e9271e7a805b075bfbb54a85?cid=b8d3901151d34489a160e3cf0ab1fa94,258160,FALSE,It's Not Right But It's Okay (Glee Cast Version),0.654,0.968,9,-5.789,0,0.0724,0.024,0,0.0537,0.595,129.959,4,45
It's Not Right But It's OkayWhitney Houston,Whitney Houston,It's Not Right But It's Okay,"['dance pop', 'pop', 'r&b']",7861kBrZ5aw7o4NfggcyYW,https://p.scdn.co/mp3-preview/71354192824c7a25fa9e0903f40d0cee359e1c68?cid=b8d3901151d34489a160e3cf0ab1fa94,292400,FALSE,My Love Is Your Love,0.806,0.802,1,-7.076,1,0.102,0.162,8.85e-4,0.0698,0.529,127.931,4,65
It's Not The End Of EverythingTommy Edwards,Tommy Edwards,It's Not The End Of Everything,"['deep adult standards', 'doo-wop']",7KANtQF8nxfUGHffDQZe4m,NA,151866,FALSE,It’s All In The Game: The Best Of Tommy Edwards,0.612,0.227,5,-15.734,1,0.0307,0.738,0,0.299,0.627,91.452,4,6
It's Not The SameAnthony & The Imperials,Anthony & The Imperials,It's Not The Same,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']",1L34KjA1nP5BA7PLCaRqUg,NA,137240,FALSE,The Best Of Little Anthony & The Imperials,0.564,0.425,2,-11.248,1,0.0324,0.595,0,0.133,0.743,106.265,4,10
It's Not UnusualGlee Cast,Glee Cast,It's Not Unusual,"['glee club', 'hollywood', 'post-teen pop']",1kaVnEJOzERCdCKtQKGDUH,https://p.scdn.co/mp3-preview/7526e9d38f857c57e42cf5ffb2fa4fbc7bfd882f?cid=b8d3901151d34489a160e3cf0ab1fa94,125266,FALSE,Glee: The Musi,0.408,0.975,0,-4.339,1,0.137,0.0313,0,0.353,0.635,183.962,4,44
It's Not UnusualTom Jones,Tom Jones,It's Not Unusual,"['adult standards', 'british invasion', 'mellow gold']",3TlIt0ReIxPsVZcOEivT5U,NA,119800,FALSE,Along Came Tom Jones,0.518,0.717,0,-10.014,1,0.06,0.579,0,0.198,0.921,92.492,4,69
"It's Not You, It's Not MeKBC Band",KBC Band,"It's Not You, It's Not Me",[],5imdDjc6TBgVFW9xOlqIYW,https://p.scdn.co/mp3-preview/9e997a926b3f3e8dd06de93738b9a29b5fbcdf7c?cid=b8d3901151d34489a160e3cf0ab1fa94,227173,FALSE,KBC Band,0.442,0.512,2,-12.172,1,0.0291,0.222,0,0.332,0.628,172.915,4,6
It's Now Or NeverElvis Presley With The Jordanaires,Elvis Presley With The Jordanaires,It's Now Or Never,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
It's Now Or NeverJohn Schneider,John Schneider,It's Now Or Never,"['country', 'country rock']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
It's Now Winters DayTommy Roe,Tommy Roe,It's Now Winters Day,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'rock-and-roll']",6UkXl4uZ8ZQrMpzQbspHf1,NA,205800,FALSE,Greatest Hits - The Original ABC Hit Recordings,0.186,0.292,0,-14.595,1,0.0315,0.685,4.53e-5,0.352,0.482,173.937,3,7
It's O.k.The Beach Boys,The Beach Boys,It's O.k.,"['baroque pop', 'brill building pop', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']",4EleogDSmNDrq3F9tt73Dd,NA,131039,FALSE,Made In California,0.694,0.532,9,-9.787,1,0.0357,0.269,0,0.15,0.931,119.902,4,4
It's Okay (One Blood)The Game Featuring Junior Reid,The Game Featuring Junior Reid,It's Okay (One Blood),"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",5hg3xm9mxcz9Xb6r59y9Ow,NA,257600,TRUE,Doctor's Advocate,0.604,0.867,7,-5.547,1,0.262,0.00112,0,0.133,0.614,163.411,4,50
It's One Of Those Nights (Yes Love)The Partridge Family Starring Shirley Jones Featuring David Cassidy,The Partridge Family Starring Shirley Jones Featuring David Cassidy,It's One Of Those Nights (Yes Love),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
It's Only LoveB.J. Thomas,B.J. Thomas,It's Only Love,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic country pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",2BmP58UccDykNGiqJzZXfL,https://p.scdn.co/mp3-preview/c06b3a53fdd47f073a15cc017051d177030b5c90?cid=b8d3901151d34489a160e3cf0ab1fa94,170866,FALSE,20 Greatest Hits,0.489,0.413,7,-12.92,1,0.028,0.174,0,0.236,0.56,86.041,4,7
It's Only LoveBryan Adams/Tina Turner,Bryan Adams/Tina Turner,It's Only Love,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
It's Only LoveElvis Presley,Elvis Presley,It's Only Love,"['adult standards', 'rock-and-roll', 'rockabilly']",0mWM576NnQfdza8CKlY1BU,https://p.scdn.co/mp3-preview/d47b9886d98d883c88fdd03d6615625f90833ffa?cid=b8d3901151d34489a160e3cf0ab1fa94,157280,FALSE,Elvis Now,0.551,0.446,2,-12.49,1,0.0331,0.546,2.75e-5,0.254,0.845,87.123,4,30
It's Only LoveSimply Red,Simply Red,It's Only Love,"['british soul', 'dance rock', 'disco', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",6i1uWZYWabNHq2wQnoca58,https://p.scdn.co/mp3-preview/50606eb1f2049ee32a8d520183751f41c1899fed?cid=b8d3901151d34489a160e3cf0ab1fa94,298573,FALSE,A New Flame (Expanded),0.666,0.884,9,-5.243,0,0.0429,0.506,0.00612,0.0408,0.754,92.005,4,57
It's Only LoveTommy James And The Shondells,Tommy James And The Shondells,It's Only Love,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'rock', 'rock-and-roll', 'soft rock']",4ytbzwn1SkPxYzz21n7Zoa,https://p.scdn.co/mp3-preview/3444203d1a93e96e7f695e9d9854d022c86a031d?cid=b8d3901151d34489a160e3cf0ab1fa94,136333,FALSE,Tommy James And The Shondells: Anthology,0.674,0.723,2,-11.223,1,0.134,0.141,0,0.429,0.708,138.423,4,15
It's Only LoveZZ Top,ZZ Top,It's Only Love,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'rock']",4gY07XF01nlzHuPNlMFnBe,https://p.scdn.co/mp3-preview/7c60815eefcf25dbecfa0655a6a7c5a7482fb072?cid=b8d3901151d34489a160e3cf0ab1fa94,263626,FALSE,Tejas,0.7,0.592,11,-10.434,1,0.0681,0.108,0.0184,0.118,0.906,109.847,4,31
It's Only Make BelieveConway Twitty,Conway Twitty,It's Only Make Believe,"['arkansas country', 'country', 'country rock']",1xVOttVNT27FBTD8iHjOfU,NA,132026,FALSE,Conway Twitty Sings,0.461,0.466,11,-9.627,1,0.0598,0.86,2.76e-5,0.135,0.251,128.537,4,50
It's Only Make BelieveGlen Campbell,Glen Campbell,It's Only Make Believe,"['adult standards', 'arkansas country', 'brill building pop', 'bubblegum pop', 'classic country pop', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'lounge', 'mellow gold', 'nashville sound', 'soft rock']",2eot2orcEQn5wR11DSVcbO,NA,147480,FALSE,Glen Campbell Goodtime Album,0.448,0.558,0,-5.482,1,0.0299,0.191,7.35e-4,0.276,0.537,112.742,3,39
It's Only Rock 'N Roll (But I Like It)The Rolling Stones,The Rolling Stones,It's Only Rock 'N Roll (But I Like It),"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']",668YgsnvdNBHfRscNIBS31,NA,307440,FALSE,It's Only Rock 'N' Roll (2009 Re-Mastered),0.615,0.954,9,-3.886,1,0.0476,0.499,0.00783,0.319,0.838,128.434,4,57
It's Only The BeginningThe Kalin Twins,The Kalin Twins,It's Only The Beginning,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
It's Only The Good TimesTommy Edwards,Tommy Edwards,It's Only The Good Times,"['deep adult standards', 'doo-wop']",4Gd7iIqVtOoYKxM2yh9Gz2,NA,146600,FALSE,It’s All In The Game: The Best Of Tommy Edwards,0.507,0.354,1,-12.442,1,0.028,0.497,0,0.251,0.298,104.159,3,8
It's OnNaughty By Nature,Naughty By Nature,It's On,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'rap']",3lanCLtaKrSkKzMuiS2HNF,https://p.scdn.co/mp3-preview/ee815d8f2542bb82beb2086e99a9f8f3729a620d?cid=b8d3901151d34489a160e3cf0ab1fa94,304866,FALSE,19 Naughty III,0.85,0.424,1,-13.818,1,0.287,0.0126,4.98e-4,0.272,0.502,103.028,4,27
It's Over Now112,112,It's Over Now,"['atl hip hop', 'boy band', 'dance pop', 'gangster rap', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",769geiA8btidGHda4BBDOJ,https://p.scdn.co/mp3-preview/dad203658d8d9c64544caa8c8a8292737b104215?cid=b8d3901151d34489a160e3cf0ab1fa94,264933,FALSE,Part III,0.66,0.71,1,-4.541,1,0.0409,0.0106,7.01e-6,0.0736,0.233,97.988,4,64
It's Over NowCause And Effect,Cause And Effect,It's Over Now,"['neo-synthpop', 'synthpop']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
It's Over NowDeborah Cox,Deborah Cox,It's Over Now,"['canadian pop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary', 'vocal house']",2iUwgnyYykjFu1f7YikoTX,https://p.scdn.co/mp3-preview/fa36c0d8c0f149925d9f7607a68ae7771f849180?cid=b8d3901151d34489a160e3cf0ab1fa94,260093,FALSE,One Wish,0.811,0.516,5,-6.994,0,0.0734,0.198,0,0.0994,0.544,120.089,4,29
It's Over NowL.A. Guns,L.A. Guns,It's Over Now,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']",3rluVnhSc8jYfRhIRxxr6h,NA,251066,FALSE,Hollywood Vampires,0.567,0.809,9,-7.136,1,0.0348,0.0213,6.95e-6,0.0923,0.479,94.703,4,22
It's OverBoz Scaggs,Boz Scaggs,It's Over,"['adult standards', 'album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'yacht rock']",290g7LaS5icnIywogzldul,https://p.scdn.co/mp3-preview/e4d57a5c45da0a04e4dfcbdec86e0157befb2165?cid=b8d3901151d34489a160e3cf0ab1fa94,169760,FALSE,Silk Degrees,0.579,0.728,0,-6.904,1,0.0326,0.274,1.51e-6,0.256,0.869,132.863,4,41
It's OverEddy Arnold,Eddy Arnold,It's Over,"['nashville sound', 'traditional country', 'yodeling']",65nKoISRcXlBA4avGaSvo9,https://p.scdn.co/mp3-preview/f18789734c17f9b267380200e817210649e2d386?cid=b8d3901151d34489a160e3cf0ab1fa94,181746,FALSE,The Essential Eddy Arnold,0.281,0.319,3,-14.464,1,0.0322,0.871,0.0307,0.124,0.189,155.08,4,11
It's OverElectric Light Orchestra,Electric Light Orchestra,It's Over,"['album rock', 'art rock', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",4vmTtO8qFF9StEVeQ1KftR,https://p.scdn.co/mp3-preview/31ac5eccabeae945fcd88eddc05572810be25c9e?cid=b8d3901151d34489a160e3cf0ab1fa94,248866,FALSE,Out of the Blue,0.637,0.497,2,-10.604,0,0.0304,0.571,0,0.116,0.435,111.429,4,49
It's OverJesse McCartney,Jesse McCartney,It's Over,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'urban contemporary', 'viral pop']",6KLAVFlcTrUt9IteOXzsT8,NA,246906,FALSE,Departure - Recharged,0.44,0.644,1,-4.684,0,0.0966,0.312,0,0.155,0.206,135.83,4,42
It's OverJimmie Rodgers,Jimmie Rodgers,It's Over,"['appalachian folk', 'country rock', 'folk', 'old-time', 'traditional country', 'traditional folk', 'yodeling']",1IDnb9YirBHT4OpQTanvWv,https://p.scdn.co/mp3-preview/2b2c5a62c46dda08b1164a7dc79e442b896c5b94?cid=b8d3901151d34489a160e3cf0ab1fa94,159095,FALSE,Honeycomb,0.689,0.21,4,-24.218,1,0.0311,0.918,1.2e-4,0.151,0.603,95.65,4,6
It's OverRoy Orbison,Roy Orbison,It's Over,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'rockabilly', 'soft rock']",3HZMEIZY9Z6GdhPaG5bAK2,https://p.scdn.co/mp3-preview/ae85fb14e384a4cf53228ddeaa76e33fcd6d9f2a?cid=b8d3901151d34489a160e3cf0ab1fa94,181666,FALSE,O,0.462,0.319,0,-12.448,1,0.0255,0.74,7.58e-4,0.0803,0.489,89.672,4,52
It's Raining AgainSupertramp Featuring Roger Hodgson,Supertramp Featuring Roger Hodgson,It's Raining Again,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",2bzBI23EJWHjXmGj3xlYaM,NA,264240,FALSE,Famous Last Words (Remastered),0.603,0.674,10,-6.808,1,0.0295,0.62,0.00261,0.26,0.559,121.261,4,61
It's Raining MenThe Weather Girls,The Weather Girls,It's Raining Men,"['disco', 'hi-nrg']",4caiYv89C9GZdDD1RzshWd,https://p.scdn.co/mp3-preview/107b5dc98026a3e6de5dfe5aac9e560238df76b4?cid=b8d3901151d34489a160e3cf0ab1fa94,211533,FALSE,Dance Hits - 80s & 90s,0.66,0.927,5,-5.867,0,0.156,0.461,5.73e-5,0.699,0.458,136.247,4,58
It's Raining OutsideThe Platters,The Platters,It's Raining Outside,"['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly']",6K6Ap90AcwpXarhxR5IK9V,NA,171560,FALSE,The Flying Platters Around The World,0.172,0.28,3,-15.091,1,0.0329,0.787,6.41e-5,0.232,0.313,71.454,4,17
It's Really YouThe Tarney/Spencer Band,The Tarney/Spencer Band,It's Really You,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
