record_id,date,time,latitude,longitude,hemisphere,activity,speed,direction,cloud_cover,precipitation,wind_speed_class,wind_direction,air_temperature,pressure,sea_state_class,sea_surface_temperature,depth,observer,census_method,season
6019010,1980-03-16,13:50:00,-47.033,150.983,E,"steaming, sailing",5.2,NA,partially cloudy,none,9,NA,NA,NA,5,NA,NA,R.D. Seppelt,full,autumn
6019011,1980-03-16,16:00:00,-46.917,150.833,E,"steaming, sailing",4.8,NA,overcast,none,8,NA,NA,NA,5,NA,NA,R.D. Seppelt,full,autumn
6019012,1980-03-16,16:50:00,-46.883,150.7,E,"steaming, sailing",4.9,NA,partially cloudy,none,8,NA,NA,NA,5,NA,NA,R.D. Seppelt,full,autumn
6019013,1980-03-17,06:00:00,-45.333,150.267,E,"steaming, sailing",10.6,NA,overcast,none,5,NA,NA,NA,3,NA,NA,R.D. Seppelt,full,autumn
6019014,1980-03-17,06:20:00,-45.283,150.25,E,"steaming, sailing",10.6,NA,overcast,none,5,NA,NA,NA,3,NA,NA,R.D. Seppelt,full,autumn
6019015,1980-03-17,09:30:00,-44.733,150.1,E,"steaming, sailing",10.5,NA,overcast,none,7,NA,NA,NA,3,NA,NA,R.D. Seppelt,full,autumn
6019016,1980-03-17,10:50:00,-44.483,150,E,"steaming, sailing",11,NA,overcast,none,7,NA,NA,NA,3,NA,NA,R.D. Seppelt,full,autumn
6019017,1980-03-17,12:30:00,-44.217,149.867,E,"steaming, sailing",10.6,NA,overcast,none,6,NA,NA,NA,3,NA,NA,R.D. Seppelt,full,autumn
6019018,1980-03-17,14:50:00,-43.917,149.483,E,"steaming, sailing",11.1,NA,partially cloudy,none,7,NA,NA,NA,3,NA,NA,R.D. Seppelt,full,autumn
6019019,1980-03-17,16:10:00,-43.717,149.217,E,"steaming, sailing",11.1,NA,partially cloudy,none,5,NA,NA,NA,3,NA,NA,R.D. Seppelt,full,autumn
6019020,1980-03-17,16:50:00,-43.633,149.133,E,"steaming, sailing",11.1,NA,partially cloudy,none,5,NA,NA,NA,3,NA,NA,R.D. Seppelt,full,autumn
6019021,1980-03-17,17:50:00,-43.5,149.017,E,"steaming, sailing",10.8,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,R.D. Seppelt,full,autumn
6019022,1980-03-18,06:00:00,-41.217,148.517,E,"steaming, sailing",12.2,NA,partially cloudy,none,6,NA,NA,NA,1,NA,NA,R.D. Seppelt,full,autumn
6019023,1980-03-18,07:05:00,-41.033,148.5,E,"steaming, sailing",10.8,NA,partially cloudy,none,5,NA,NA,NA,1,NA,NA,R.D. Seppelt,full,autumn
6019024,1980-03-18,14:30:00,-40.083,147.25,E,"steaming, sailing",10.8,NA,partially cloudy,none,6,NA,NA,NA,3,NA,NA,R.D. Seppelt,full,autumn
6026001,1980-01-01,08:00:00,-34,172,E,"steaming, sailing",16.5,NA,clear,none,1,NA,NA,NA,1,NA,NA,J. Jenkins,full,summer
6026002,1980-01-01,08:30:00,-34,172,E,"steaming, sailing",16.5,NA,clear,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6026003,1980-01-01,09:00:00,-34,172,E,"steaming, sailing",16.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6026004,1980-01-01,09:15:00,-34,172,E,"steaming, sailing",16.5,NA,clear,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6026005,1980-01-01,09:30:00,-34,172,E,"steaming, sailing",16.5,NA,clear,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6026006,1980-01-01,10:00:00,-34,171,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6026007,1980-01-01,11:00:00,-34,171,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6026008,1980-01-01,11:30:00,-34,171,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6026009,1980-01-01,12:00:00,-34,171,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6026010,1980-01-01,13:45:00,-35,170,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6026011,1980-01-01,15:30:00,-35,170,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026012,1980-01-01,16:00:00,-35,170,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026013,1980-01-01,17:00:00,-35,169,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026014,1980-01-01,18:00:00,-35,169,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026015,1980-01-02,08:00:00,-37,165,E,"steaming, sailing",16,NA,partially cloudy,none,6,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026016,1980-01-02,09:00:00,-37,164,E,"steaming, sailing",16,NA,partially cloudy,none,6,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026017,1980-01-02,09:30:00,-37,164,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026018,1980-01-02,10:50:00,-37,164,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026019,1980-01-02,12:00:00,-37,163,E,"steaming, sailing",16,NA,partially cloudy,none,6,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026020,1980-01-02,17:00:00,-38,162,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026021,1980-01-03,07:30:00,-39,157,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6026022,1980-01-03,08:00:00,-39,157,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6026023,1980-01-03,09:30:00,-40,157,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6026024,1980-01-03,10:20:00,-40,156,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6026025,1980-01-03,12:00:00,-40,156,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026026,1980-01-03,13:30:00,-40,155,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026027,1980-01-03,14:15:00,-40,155,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026028,1980-01-03,15:00:00,-40,155,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026029,1980-01-03,16:00:00,-40,155,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026030,1980-01-03,17:00:00,-40,154,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026031,1980-01-03,18:40:00,-41,154,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026032,1980-01-03,20:00:00,-41,153,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026033,1980-01-04,08:00:00,-42,149,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6026034,1980-01-04,10:15:00,-42,149,E,"steaming, sailing",16,NA,overcast,showers,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6026035,1980-01-04,11:30:00,-43,148,E,"steaming, sailing",16,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6026036,1980-01-04,12:00:00,-43,148,E,"steaming, sailing",16,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6026037,1980-01-04,12:30:00,-43,148,E,"steaming, sailing",16,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6026038,1980-01-04,14:10:00,-43,148,E,"steaming, sailing",16,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6027001,1980-01-05,08:00:00,-41,148,E,"steaming, sailing",16.5,NA,partially cloudy,none,1,NA,NA,NA,1,NA,NA,J. Jenkins,full,summer
6027002,1980-01-05,09:00:00,-41,148,E,"steaming, sailing",16.5,NA,partially cloudy,none,1,NA,NA,NA,1,NA,NA,J. Jenkins,full,summer
6027003,1980-01-05,10:15:00,-41,148,E,"steaming, sailing",16.5,NA,partially cloudy,none,1,NA,NA,NA,1,NA,NA,J. Jenkins,full,summer
6027004,1980-01-05,11:20:00,-40,148,E,"steaming, sailing",16.5,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6027005,1980-01-05,11:45:00,-40,148,E,"steaming, sailing",16.5,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6027006,1980-01-05,12:00:00,-40,148,E,"steaming, sailing",16.5,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6027007,1980-01-05,15:00:00,-40,147,E,"steaming, sailing",16.5,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6027008,1980-01-05,16:00:00,-40,147,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6027009,1980-01-05,17:00:00,-39,146,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6027010,1980-01-05,17:45:00,-39,146,E,"steaming, sailing",15,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6027011,1980-01-05,18:30:00,-39,146,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6027012,1980-01-05,20:00:00,-39,146,E,stationary,0,NA,partially cloudy,none,1,NA,NA,NA,1,NA,NA,J. Jenkins,full,summer
6028001,1980-01-11,08:00:00,-39,152,E,"steaming, sailing",15,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6028002,1980-01-11,08:40:00,-39,152,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6028003,1980-01-11,10:15:00,-39,152,E,"steaming, sailing",15,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
6028004,1980-01-11,11:00:00,-40,152,E,"steaming, sailing",15,NA,partially cloudy,none,6,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028005,1980-01-11,12:00:00,-40,153,E,"steaming, sailing",15.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028006,1980-01-11,12:30:00,-40,153,E,"steaming, sailing",15.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028007,1980-01-11,13:15:00,-40,153,E,"steaming, sailing",15.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028008,1980-01-11,13:30:00,-40,153,E,"steaming, sailing",15.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028009,1980-01-11,13:45:00,-40,153,E,"steaming, sailing",15.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028010,1980-01-11,14:30:00,-40,153,E,"steaming, sailing",15.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028011,1980-01-11,15:00:00,-40,154,E,"steaming, sailing",15.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028012,1980-01-11,16:20:00,-40,154,E,"steaming, sailing",15.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028013,1980-01-11,17:00:00,-41,154,E,"steaming, sailing",15.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028014,1980-01-11,18:45:00,-41,155,E,"steaming, sailing",15.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028015,1980-01-11,19:45:00,-41,155,E,"steaming, sailing",15.5,NA,partially cloudy,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028016,1980-01-12,08:00:00,-43,158,E,"steaming, sailing",16,NA,overcast,fog,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6028017,1980-01-12,10:00:00,-43,159,E,"steaming, sailing",16,NA,partially cloudy,fog,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6028018,1980-01-12,11:00:00,-43,159,E,"steaming, sailing",16,NA,overcast,fog,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6028019,1980-01-12,12:00:00,-43,160,E,"steaming, sailing",16,NA,overcast,fog,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
6028020,1980-01-13,07:30:00,-46,166,E,"steaming, sailing",16,NA,overcast,fog,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028021,1980-01-13,08:00:00,-46,166,E,"steaming, sailing",16,NA,overcast,fog,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028022,1980-01-13,08:30:00,-46,166,E,"steaming, sailing",16,NA,overcast,fog,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028023,1980-01-13,09:20:00,-46,166,E,"steaming, sailing",16,NA,overcast,fog,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028024,1980-01-13,10:00:00,-46,167,E,"steaming, sailing",16,NA,overcast,fog,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028025,1980-01-13,10:30:00,-46,167,E,"steaming, sailing",16,NA,overcast,none,7,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028026,1980-01-13,14:10:00,-46,168,E,"steaming, sailing",16,NA,overcast,none,6,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6028027,1980-01-13,15:40:00,-46,169,E,"steaming, sailing",16,NA,overcast,none,6,NA,NA,NA,5,NA,NA,J. Jenkins,full,summer
6030001,1980-03-18,10:00:00,-34,173,E,"steaming, sailing",16,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6030002,1980-03-18,10:30:00,-34,173,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6030003,1980-03-18,11:00:00,-34,172,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6030004,1980-03-18,12:00:00,-34,172,E,"steaming, sailing",16,NA,partially cloudy,showers,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6030005,1980-03-18,13:30:00,-34,172,E,"steaming, sailing",16,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6030006,1980-03-18,14:00:00,-34,171,E,"steaming, sailing",16,NA,partially cloudy,showers,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6030007,1980-03-18,14:15:00,-34,171,E,"steaming, sailing",16,NA,partially cloudy,showers,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6030008,1980-03-18,14:30:00,-34,171,E,"steaming, sailing",16,NA,partially cloudy,showers,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6030009,1980-03-18,18:00:00,-34,170,E,"steaming, sailing",16,NA,partially cloudy,showers,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6030010,1980-03-19,07:30:00,-34,166,E,"steaming, sailing",16,NA,overcast,none,2,NA,NA,NA,1,NA,NA,J. Jenkins,full,autumn
6030011,1980-03-19,08:00:00,-34,165,E,"steaming, sailing",16,NA,overcast,none,2,NA,NA,NA,1,NA,NA,J. Jenkins,full,autumn
6030012,1980-03-19,09:00:00,-34,165,E,"steaming, sailing",16,NA,overcast,none,2,NA,NA,NA,1,NA,NA,J. Jenkins,full,autumn
6030013,1980-03-19,10:00:00,-34,165,E,"steaming, sailing",16,NA,overcast,none,2,NA,NA,NA,1,NA,NA,J. Jenkins,full,autumn
6030014,1980-03-19,11:00:00,-34,165,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,1,NA,NA,J. Jenkins,full,autumn
6030015,1980-03-19,12:00:00,-34,164,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,1,NA,NA,J. Jenkins,full,autumn
6030016,1980-03-19,13:30:00,-34,164,E,"steaming, sailing",16,NA,partially cloudy,none,2,NA,NA,NA,1,NA,NA,J. Jenkins,full,autumn
6030017,1980-03-20,08:00:00,-33,158,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6030018,1980-03-20,09:00:00,-33,157,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6030019,1980-03-20,09:15:00,-33,157,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6030020,1980-03-20,09:30:00,-33,157,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6030021,1980-03-20,10:00:00,-33,157,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6030022,1980-03-20,10:10:00,-33,157,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6030023,1980-03-20,11:00:00,-33,157,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6030024,1980-03-20,12:00:00,-33,156,E,"steaming, sailing",16,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6030025,1980-03-20,12:30:00,-33,156,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6030026,1980-03-20,14:30:00,-33,155,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6030027,1980-03-20,16:00:00,-33,155,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6030028,1980-03-20,17:30:00,-33,154,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6030029,1980-03-21,08:00:00,-33,151,E,stationary,0,NA,partially cloudy,none,2,NA,NA,NA,1,NA,NA,J. Jenkins,full,autumn
6030030,1980-03-21,08:30:00,-33,151,E,stationary,0,NA,partially cloudy,none,2,NA,NA,NA,1,NA,NA,J. Jenkins,full,autumn
6030031,1980-03-21,09:30:00,-33,151,E,stationary,0,NA,partially cloudy,none,2,NA,NA,NA,1,NA,NA,J. Jenkins,full,autumn
6030032,1980-03-21,10:00:00,-33,151,E,stationary,0,NA,partially cloudy,none,2,NA,NA,NA,1,NA,NA,J. Jenkins,full,autumn
6031001,1980-03-27,07:00:00,-33,151,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031002,1980-03-27,08:00:00,-34,151,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031003,1980-03-27,08:30:00,-34,151,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031004,1980-03-27,09:30:00,-34,151,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031005,1980-03-27,10:00:00,-34,151,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031006,1980-03-27,10:30:00,-34,152,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031007,1980-03-27,11:00:00,-34,152,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031008,1980-03-27,12:00:00,-34,152,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031009,1980-03-27,12:30:00,-34,152,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031010,1980-03-27,13:00:00,-35,152,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031011,1980-03-27,13:25:00,-35,152,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031012,1980-03-27,13:45:00,-35,152,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031013,1980-03-27,15:15:00,-35,153,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031014,1980-03-27,15:45:00,-35,153,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031015,1980-03-27,16:00:00,-35,153,E,"steaming, sailing",16,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031016,1980-03-27,17:00:00,-35,153,E,"steaming, sailing",17,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031017,1980-03-28,08:00:00,-38,156,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031018,1980-03-28,08:30:00,-38,157,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031019,1980-03-28,09:00:00,-38,157,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031020,1980-03-28,10:00:00,-39,157,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031021,1980-03-28,10:40:00,-39,157,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031022,1980-03-28,11:00:00,-39,157,E,"steaming, sailing",16,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031023,1980-03-28,11:20:00,-39,157,E,"steaming, sailing",16.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031024,1980-03-28,12:00:00,-39,157,E,"steaming, sailing",16.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031025,1980-03-28,13:00:00,-39,158,E,"steaming, sailing",16.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031026,1980-03-28,14:00:00,-39,158,E,"steaming, sailing",16.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031027,1980-03-28,14:30:00,-39,158,E,"steaming, sailing",16.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031028,1980-03-28,15:35:00,-40,158,E,"steaming, sailing",16.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031029,1980-03-28,16:00:00,-40,158,E,"steaming, sailing",16.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031030,1980-03-28,17:00:00,-40,159,E,"steaming, sailing",16.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031031,1980-03-28,17:35:00,-40,159,E,"steaming, sailing",16.5,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,autumn
6031032,1980-03-29,08:00:00,-43,162,E,"steaming, sailing",17,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031033,1980-03-29,08:30:00,-43,162,E,"steaming, sailing",16.5,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031034,1980-03-29,09:00:00,-43,163,E,"steaming, sailing",17,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031035,1980-03-29,09:30:00,-43,163,E,"steaming, sailing",17,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031036,1980-03-29,10:00:00,-43,163,E,"steaming, sailing",17,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031037,1980-03-29,10:30:00,-43,163,E,"steaming, sailing",17,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031038,1980-03-29,11:20:00,-43,163,E,"steaming, sailing",17,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031039,1980-03-29,12:00:00,-44,163,E,"steaming, sailing",17,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031040,1980-03-29,12:30:00,-44,163,E,"steaming, sailing",17,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031041,1980-03-29,15:30:00,-44,164,E,"steaming, sailing",17,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031042,1980-03-29,15:40:00,-44,164,E,"steaming, sailing",17,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031043,1980-03-29,16:30:00,-44,164,E,"steaming, sailing",17,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031044,1980-03-29,17:00:00,-45,165,E,"steaming, sailing",17,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031045,1980-03-29,17:40:00,-45,165,E,"steaming, sailing",17,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
6031046,1980-03-29,18:00:00,-45,165,E,"steaming, sailing",17,NA,partially cloudy,none,4,NA,NA,NA,4,NA,NA,J. Jenkins,full,autumn
