date,discipline_code,discipline_name,event_code,event_description,start_datetime_local,end_datetime_local,start_datetime_utc,end_datetime_utc,is_medal_event,is_training,venue_code,venue_name,venue_slug,location_name,location_code,session_code,estimated_start,day_of_week,start_time,end_time
2026-02-08,CUR,Curling,CURXTEAM2-------------PREL001002--,Mixed Doubles Round Robin Session 10,2026-02-08T10:05:00Z,2026-02-08T12:05:00Z,2026-02-08T09:05:00Z,2026-02-08T11:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet B,CUB,OCUR10,FALSE,Sunday,10:05:00,12:05:00
2026-02-08,CUR,Curling,CURXTEAM2-------------PREL001101--,Mixed Doubles Round Robin Session 11,2026-02-08T14:35:00Z,2026-02-08T16:35:00Z,2026-02-08T13:35:00Z,2026-02-08T15:35:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet A,CUA,OCUR11,FALSE,Sunday,14:35:00,16:35:00
2026-02-08,CUR,Curling,CURXTEAM2-------------PREL001102--,Mixed Doubles Round Robin Session 11,2026-02-08T14:35:00Z,2026-02-08T16:35:00Z,2026-02-08T13:35:00Z,2026-02-08T15:35:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet B,CUB,OCUR11,FALSE,Sunday,14:35:00,16:35:00
2026-02-08,CUR,Curling,CURXTEAM2-------------PREL001103--,Mixed Doubles Round Robin Session 11,2026-02-08T14:35:00Z,2026-02-08T16:35:00Z,2026-02-08T13:35:00Z,2026-02-08T15:35:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet C,CUC,OCUR11,FALSE,Sunday,14:35:00,16:35:00
2026-02-08,CUR,Curling,CURXTEAM2-------------PREL001104--,Mixed Doubles Round Robin Session 11,2026-02-08T14:35:00Z,2026-02-08T16:35:00Z,2026-02-08T13:35:00Z,2026-02-08T15:35:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet D,CUD,OCUR11,FALSE,Sunday,14:35:00,16:35:00
2026-02-08,CUR,Curling,CURXTEAM2-------------PREL001201--,Mixed Doubles Round Robin Session 12,2026-02-08T19:05:00Z,2026-02-08T21:05:00Z,2026-02-08T18:05:00Z,2026-02-08T20:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet A,CUA,OCUR12,FALSE,Sunday,19:05:00,21:05:00
2026-02-08,CUR,Curling,CURXTEAM2-------------PREL001202--,Mixed Doubles Round Robin Session 12,2026-02-08T19:05:00Z,2026-02-08T21:05:00Z,2026-02-08T18:05:00Z,2026-02-08T20:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet B,CUB,OCUR12,FALSE,Sunday,19:05:00,21:05:00
2026-02-08,CUR,Curling,CURXTEAM2-------------PREL001203--,Mixed Doubles Round Robin Session 12,2026-02-08T19:05:00Z,2026-02-08T21:05:00Z,2026-02-08T18:05:00Z,2026-02-08T20:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet C,CUC,OCUR12,FALSE,Sunday,19:05:00,21:05:00
2026-02-08,CUR,Curling,CURXTEAM2-------------PREL001204--,Mixed Doubles Round Robin Session 12,2026-02-08T19:05:00Z,2026-02-08T21:05:00Z,2026-02-08T18:05:00Z,2026-02-08T20:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet D,CUD,OCUR12,FALSE,Sunday,19:05:00,21:05:00
2026-02-08,CUR,Curling,CURXTEAM2-------------PREL001301--,Mixed Doubles Round Robin Session 13,2026-02-09T10:05:00Z,2026-02-09T12:05:00Z,2026-02-09T09:05:00Z,2026-02-09T11:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet A,CUA,OCUR13,FALSE,Sunday,10:05:00,12:05:00
2026-02-08,CUR,Curling,CURXTEAM2-------------PREL001302--,Mixed Doubles Round Robin Session 13,2026-02-09T10:05:00Z,2026-02-09T12:05:00Z,2026-02-09T09:05:00Z,2026-02-09T11:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet B,CUB,OCUR13,FALSE,Sunday,10:05:00,12:05:00
2026-02-08,CUR,Curling,CURXTEAM2-------------PREL001303--,Mixed Doubles Round Robin Session 13,2026-02-09T10:05:00Z,2026-02-09T12:05:00Z,2026-02-09T09:05:00Z,2026-02-09T11:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet C,CUC,OCUR13,FALSE,Sunday,10:05:00,12:05:00
2026-02-08,CUR,Curling,CURXTEAM2-------------PREL001304--,Mixed Doubles Round Robin Session 13,2026-02-09T10:05:00Z,2026-02-09T12:05:00Z,2026-02-09T09:05:00Z,2026-02-09T11:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet D,CUD,OCUR13,FALSE,Sunday,10:05:00,12:05:00
2026-02-08,CUR,Curling,CURXTEAM2-------------SFNL000101--,Mixed Doubles Semi-final,2026-02-09T18:05:00Z,2026-02-09T20:05:00Z,2026-02-09T17:05:00Z,2026-02-09T19:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet B,CUB,OCUR14,FALSE,Sunday,18:05:00,20:05:00
2026-02-08,CUR,Curling,CURXTEAM2-------------SFNL000102--,Mixed Doubles Semi-final,2026-02-09T18:05:00Z,2026-02-09T20:05:00Z,2026-02-09T17:05:00Z,2026-02-09T19:05:00Z,FALSE,FALSE,CCU,Cortina Curling Olympic Stadium,cortina-curling-olympic-stadium,Curling Stadium - Sheet D,CUD,OCUR14,FALSE,Sunday,18:05:00,20:05:00
2026-02-08,FSK,Figure Skating,FSKXTEAM--------------QUAL0001MN--,Team Event - Men Single Skating - SP,2026-02-07T19:45:00Z,2026-02-07T21:03:50Z,2026-02-07T18:45:00Z,2026-02-07T20:03:50Z,FALSE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano MSK-Competition Rink,MSC,OFSK02,FALSE,Sunday,19:45:00,21:03:00
2026-02-08,FSK,Figure Skating,FSKXTEAM--------------FNL-0004DC--,Team Event - Ice Dance - FD,2026-02-07T22:05:00Z,2026-02-07T22:50:55Z,2026-02-07T21:05:00Z,2026-02-07T21:50:55Z,FALSE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano MSK-Competition Rink,MSC,OFSK02,FALSE,Sunday,22:05:00,22:50:00
2026-02-08,FSK,Figure Skating,FSKXTEAM--------------FNL-0003PR--,Team Event - Pair Skating - FS,2026-02-08T19:30:00Z,2026-02-08T20:24:10Z,2026-02-08T18:30:00Z,2026-02-08T19:24:10Z,FALSE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano MSK-Competition Rink,MSC,OFSK03,FALSE,Sunday,19:30:00,20:24:00
2026-02-08,FSK,Figure Skating,FSKXTEAM--------------FNL-0002LD--,Team Event - Women Single Skating - FS,2026-02-08T20:45:00Z,2026-02-08T21:31:55Z,2026-02-08T19:45:00Z,2026-02-08T20:31:55Z,FALSE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano MSK-Competition Rink,MSC,OFSK03,FALSE,Sunday,20:45:00,21:31:00
2026-02-08,FSK,Figure Skating,FSKXTEAM--------------FNL-0001MN--,Team Event - Men Single Skating - FS,2026-02-08T21:55:00Z,2026-02-08T22:41:55Z,2026-02-08T20:55:00Z,2026-02-08T21:41:55Z,TRUE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano MSK-Competition Rink,MSC,OFSK03,FALSE,Sunday,21:55:00,22:41:00
2026-02-08,FSK,Figure Skating,FSKXICEDANCE----------QUAL000100--,Ice Dance - Rhythm Dance,2026-02-09T19:20:00Z,2026-02-09T22:53:15Z,2026-02-09T18:20:00Z,2026-02-09T21:53:15Z,FALSE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano MSK-Competition Rink,MSC,OFSK04,FALSE,Sunday,19:20:00,22:53:00
2026-02-08,FRS,Freestyle Skiing,FRSWSS----------------QUAL000001--,Women's Freeski Slopestyle Qual Run 1,2026-02-07T10:30:00Z,2026-02-07T11:30:00Z,2026-02-07T09:30:00Z,2026-02-07T10:30:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Slopestyle,LSS,OFRS01,FALSE,Sunday,10:30:00,11:30:00
2026-02-08,FRS,Freestyle Skiing,FRSWSS----------------QUAL000002--,Women's Freeski Slopestyle Qual Run 2,2026-02-07T11:35:00Z,2026-02-07T12:35:00Z,2026-02-07T10:35:00Z,2026-02-07T11:35:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Slopestyle,LSS,OFRS01,FALSE,Sunday,11:35:00,12:35:00
2026-02-08,FRS,Freestyle Skiing,FRSMSS----------------QUAL000001--,Men's Freeski Slopestyle Qual Run 1,2026-02-07T14:00:00Z,2026-02-07T15:00:00Z,2026-02-07T13:00:00Z,2026-02-07T14:00:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Slopestyle,LSS,OFRS02,FALSE,Sunday,14:00:00,15:00:00
2026-02-08,FRS,Freestyle Skiing,FRSMSS----------------QUAL000002--,Men's Freeski Slopestyle Qual Run 2,2026-02-07T15:05:00Z,2026-02-07T16:05:00Z,2026-02-07T14:05:00Z,2026-02-07T15:05:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Slopestyle,LSS,OFRS02,FALSE,Sunday,15:05:00,16:05:00
2026-02-08,FRS,Freestyle Skiing,FRSWSS----------------FNL-000100--,Women's Freeski Slopestyle Final Run 1,2026-02-09T12:30:00Z,2026-02-09T12:57:00Z,2026-02-09T11:30:00Z,2026-02-09T11:57:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Slopestyle,LSS,OFRS03,FALSE,Sunday,12:30:00,12:57:00
2026-02-08,FRS,Freestyle Skiing,FRSWSS----------------FNL-000200--,Women's Freeski Slopestyle Final Run 2,2026-02-09T12:59:00Z,2026-02-09T13:26:00Z,2026-02-09T11:59:00Z,2026-02-09T12:26:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Slopestyle,LSS,OFRS03,FALSE,Sunday,12:59:00,13:26:00
2026-02-08,FRS,Freestyle Skiing,FRSWSS----------------FNL-000300--,Women's Freeski Slopestyle Final Run 3,2026-02-09T13:28:00Z,2026-02-09T13:55:00Z,2026-02-09T12:28:00Z,2026-02-09T12:55:00Z,TRUE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Slopestyle,LSS,OFRS03,FALSE,Sunday,13:28:00,13:55:00
2026-02-08,IHO,Ice Hockey,IHOWTEAM6-------------GPB-000400--,Women's Prelim. Round - Group B,2026-02-07T12:10:00Z,2026-02-07T14:40:00Z,2026-02-07T11:10:00Z,2026-02-07T13:40:00Z,FALSE,FALSE,MH2,Milano Rho Ice Hockey Arena,milano-rho-ice-hockey-arena,Milano Rho Ice Hockey Arena,MH2,OIHO07,FALSE,Sunday,12:10:00,14:40:00
2026-02-08,IHO,Ice Hockey,IHOWTEAM6-------------GPB-000500--,Women's Prelim. Round - Group B,2026-02-07T14:40:00Z,2026-02-07T17:10:00Z,2026-02-07T13:40:00Z,2026-02-07T16:10:00Z,FALSE,FALSE,MH1,Milano Santagiulia Ice Hockey Arena,milano-santagiulia-ice-hockey-arena,Milano Santagiulia IHO Arena,MH1,OIHO08,FALSE,Sunday,14:40:00,17:10:00
2026-02-08,IHO,Ice Hockey,IHOWTEAM6-------------GPA-000400--,Women's Prelim. Round - Group A,2026-02-07T16:40:00Z,2026-02-07T19:10:00Z,2026-02-07T15:40:00Z,2026-02-07T18:10:00Z,FALSE,FALSE,MH2,Milano Rho Ice Hockey Arena,milano-rho-ice-hockey-arena,Milano Rho Ice Hockey Arena,MH2,OIHO09,FALSE,Sunday,16:40:00,19:10:00
2026-02-08,IHO,Ice Hockey,IHOWTEAM6-------------GPA-000500--,Women's Prelim. Round - Group A,2026-02-07T21:10:00Z,2026-02-07T23:40:00Z,2026-02-07T20:10:00Z,2026-02-07T22:40:00Z,FALSE,FALSE,MH2,Milano Rho Ice Hockey Arena,milano-rho-ice-hockey-arena,Milano Rho Ice Hockey Arena,MH2,OIHO10,FALSE,Sunday,21:10:00,23:40:00
2026-02-08,IHO,Ice Hockey,IHOWTEAM6-------------GPB-000600--,Women's Prelim. Round - Group B,2026-02-08T16:40:00Z,2026-02-08T19:10:00Z,2026-02-08T15:40:00Z,2026-02-08T18:10:00Z,FALSE,FALSE,MH2,Milano Rho Ice Hockey Arena,milano-rho-ice-hockey-arena,Milano Rho Ice Hockey Arena,MH2,OIHO11,FALSE,Sunday,16:40:00,19:10:00
2026-02-08,IHO,Ice Hockey,IHOWTEAM6-------------GPA-000600--,Women's Prelim. Round - Group A,2026-02-08T21:10:00Z,2026-02-08T23:40:00Z,2026-02-08T20:10:00Z,2026-02-08T22:40:00Z,FALSE,FALSE,MH2,Milano Rho Ice Hockey Arena,milano-rho-ice-hockey-arena,Milano Rho Ice Hockey Arena,MH2,OIHO12,FALSE,Sunday,21:10:00,23:40:00
2026-02-08,IHO,Ice Hockey,IHOWTEAM6-------------GPB-000700--,Women's Prelim. Round - Group B,2026-02-09T12:10:00Z,2026-02-09T14:40:00Z,2026-02-09T11:10:00Z,2026-02-09T13:40:00Z,FALSE,FALSE,MH2,Milano Rho Ice Hockey Arena,milano-rho-ice-hockey-arena,Milano Rho Ice Hockey Arena,MH2,OIHO13,FALSE,Sunday,12:10:00,14:40:00
2026-02-08,IHO,Ice Hockey,IHOWTEAM6-------------GPB-000800--,Women's Prelim. Round - Group B,2026-02-09T16:40:00Z,2026-02-09T19:10:00Z,2026-02-09T15:40:00Z,2026-02-09T18:10:00Z,FALSE,FALSE,MH2,Milano Rho Ice Hockey Arena,milano-rho-ice-hockey-arena,Milano Rho Ice Hockey Arena,MH2,OIHO14,FALSE,Sunday,16:40:00,19:10:00
2026-02-08,IHO,Ice Hockey,IHOWTEAM6-------------GPA-000700--,Women's Prelim. Round - Group A,2026-02-09T20:40:00Z,2026-02-09T23:10:00Z,2026-02-09T19:40:00Z,2026-02-09T22:10:00Z,FALSE,FALSE,MH1,Milano Santagiulia Ice Hockey Arena,milano-santagiulia-ice-hockey-arena,Milano Santagiulia IHO Arena,MH1,OIHO15,FALSE,Sunday,20:40:00,23:10:00
2026-02-08,IHO,Ice Hockey,IHOWTEAM6-------------GPA-000800--,Women's Prelim. Round - Group A,2026-02-09T21:10:00Z,2026-02-09T23:40:00Z,2026-02-09T20:10:00Z,2026-02-09T22:40:00Z,FALSE,FALSE,MH2,Milano Rho Ice Hockey Arena,milano-rho-ice-hockey-arena,Milano Rho Ice Hockey Arena,MH2,OIHO16,FALSE,Sunday,21:10:00,23:40:00
2026-02-08,LUG,Luge,LUGWSINGLES-----------TRNO000300--,Women's Singles Official Training Run 3,2026-02-07T13:30:00Z,2026-02-07T14:11:40Z,2026-02-07T12:30:00Z,2026-02-07T13:11:40Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUGTE,FALSE,Sunday,13:30:00,14:11:00
2026-02-08,LUG,Luge,LUGWSINGLES-----------TRNO000400--,Women's Singles Official Training Run 4,2026-02-07T14:27:00Z,2026-02-07T15:08:40Z,2026-02-07T13:27:00Z,2026-02-07T14:08:40Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUGTE,FALSE,Sunday,14:27:00,15:08:00
2026-02-08,LUG,Luge,LUGMSINGLES-----------FNL-000100--,Men's Singles Run 1,2026-02-07T17:00:00Z,2026-02-07T17:47:30Z,2026-02-07T16:00:00Z,2026-02-07T16:47:30Z,FALSE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUG01,FALSE,Sunday,17:00:00,17:47:00
2026-02-08,LUG,Luge,LUGMSINGLES-----------FNL-000200--,Men's Singles Run 2,2026-02-07T18:32:30Z,2026-02-07T19:20:00Z,2026-02-07T17:32:30Z,2026-02-07T18:20:00Z,FALSE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUG01,FALSE,Sunday,18:32:00,19:20:00
2026-02-08,LUG,Luge,LUGWSINGLES-----------TRNO000500--,Women's Singles Official Training Run 5,2026-02-08T08:00:00Z,2026-02-08T08:41:40Z,2026-02-08T07:00:00Z,2026-02-08T07:41:40Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUGTF,FALSE,Sunday,08:00:00,08:41:00
2026-02-08,LUG,Luge,LUGWSINGLES-----------TRNO000600--,Women's Singles Official Training Run 6,2026-02-08T08:57:00Z,2026-02-08T09:38:40Z,2026-02-08T07:57:00Z,2026-02-08T08:38:40Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUGTF,FALSE,Sunday,08:57:00,09:38:00
2026-02-08,LUG,Luge,LUGMDOUBLES-----------TRNO000100--,Men's Doubles Official Training Run 1,2026-02-08T13:30:00Z,2026-02-08T13:58:20Z,2026-02-08T12:30:00Z,2026-02-08T12:58:20Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUGTG,FALSE,Sunday,13:30:00,13:58:00
2026-02-08,LUG,Luge,LUGMDOUBLES-----------TRNO000200--,Men's Doubles Official Training Run 2,2026-02-08T14:09:00Z,2026-02-08T14:37:20Z,2026-02-08T13:09:00Z,2026-02-08T13:37:20Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUGTG,FALSE,Sunday,14:09:00,14:37:00
2026-02-08,LUG,Luge,LUGWDOUBLES-----------TRNO000100--,Women's Doubles Official Training Run 1,2026-02-08T14:46:00Z,2026-02-08T15:04:20Z,2026-02-08T13:46:00Z,2026-02-08T14:04:20Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUGTH,FALSE,Sunday,14:46:00,15:04:00
2026-02-08,LUG,Luge,LUGWDOUBLES-----------TRNO000200--,Women's Doubles Official Training Run 2,2026-02-08T15:15:00Z,2026-02-08T15:33:20Z,2026-02-08T14:15:00Z,2026-02-08T14:33:20Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUGTH,FALSE,Sunday,15:15:00,15:33:00
2026-02-08,LUG,Luge,LUGMSINGLES-----------FNL-000300--,Men's Singles Run 3,2026-02-08T17:00:00Z,2026-02-08T17:47:30Z,2026-02-08T16:00:00Z,2026-02-08T16:47:30Z,FALSE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUG02,FALSE,Sunday,17:00:00,17:47:00
2026-02-08,LUG,Luge,LUGMSINGLES-----------FNL-000400--,Men's Singles Run 4,2026-02-08T18:34:00Z,2026-02-08T19:12:20Z,2026-02-08T17:34:00Z,2026-02-08T18:12:20Z,TRUE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUG02,FALSE,Sunday,18:34:00,19:12:00
2026-02-08,LUG,Luge,LUGWDOUBLES-----------TRNO000300--,Women's Doubles Official Training Run 3,2026-02-09T13:00:00Z,2026-02-09T13:18:20Z,2026-02-09T12:00:00Z,2026-02-09T12:18:20Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUGTJ,FALSE,Sunday,13:00:00,13:18:00
2026-02-08,LUG,Luge,LUGWDOUBLES-----------TRNO000400--,Women's Doubles Official Training Run 4,2026-02-09T13:29:00Z,2026-02-09T13:47:20Z,2026-02-09T12:29:00Z,2026-02-09T12:47:20Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUGTJ,FALSE,Sunday,13:29:00,13:47:00
2026-02-08,LUG,Luge,LUGMDOUBLES-----------TRNO000300--,Men's Doubles Official Training Run 3,2026-02-09T13:53:00Z,2026-02-09T14:21:20Z,2026-02-09T12:53:00Z,2026-02-09T13:21:20Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUGTI,FALSE,Sunday,13:53:00,14:21:00
2026-02-08,LUG,Luge,LUGMDOUBLES-----------TRNO000400--,Men's Doubles Official Training Run 4,2026-02-09T14:32:00Z,2026-02-09T15:00:20Z,2026-02-09T13:32:00Z,2026-02-09T14:00:20Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUGTI,FALSE,Sunday,14:32:00,15:00:00
2026-02-08,LUG,Luge,LUGWSINGLES-----------FNL-000100--,Women's Singles Run 1,2026-02-09T17:00:00Z,2026-02-09T17:47:30Z,2026-02-09T16:00:00Z,2026-02-09T16:47:30Z,FALSE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUG03,FALSE,Sunday,17:00:00,17:47:00
2026-02-08,LUG,Luge,LUGWSINGLES-----------FNL-000200--,Women's Singles Run 2,2026-02-09T18:35:00Z,2026-02-09T19:22:30Z,2026-02-09T17:35:00Z,2026-02-09T18:22:30Z,FALSE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUG03,FALSE,Sunday,18:35:00,19:22:00
2026-02-08,NCB,Nordic Combined,NCBMNHTRAIN-----------TRNO0100SJ--,Normal Hill Off. Training 1,2026-02-09T09:00:00Z,2026-02-09T11:00:00Z,2026-02-09T08:00:00Z,2026-02-09T10:00:00Z,FALSE,TRUE,PSJ,Predazzo Ski Jumping Stadium,predazzo-ski-jumping-stadium,Predazzo PSJ-Normal Hill,PNH,ONCBTA,FALSE,Sunday,09:00:00,11:00:00
2026-02-08,SKN,Skeleton,SKNWSINGLES-----------TRNO000100--,Women Official Training Heat 1,2026-02-09T08:00:00Z,2026-02-09T08:50:00Z,2026-02-09T07:00:00Z,2026-02-09T07:50:00Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OSKNTA,FALSE,Sunday,08:00:00,08:50:00
2026-02-08,SKN,Skeleton,SKNWSINGLES-----------TRNO000200--,Women Official Training Heat 2,2026-02-09T09:02:00Z,2026-02-09T09:52:00Z,2026-02-09T08:02:00Z,2026-02-09T08:52:00Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OSKNTA,FALSE,Sunday,09:02:00,09:52:00
2026-02-08,SKN,Skeleton,SKNMSINGLES-----------TRNO000100--,Men Official Training Heat 1,2026-02-09T10:30:00Z,2026-02-09T11:20:00Z,2026-02-09T09:30:00Z,2026-02-09T10:20:00Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OSKNTB,FALSE,Sunday,10:30:00,11:20:00
2026-02-08,SKN,Skeleton,SKNMSINGLES-----------TRNO000200--,Men Official Training Heat 2,2026-02-09T11:32:00Z,2026-02-09T12:22:00Z,2026-02-09T10:32:00Z,2026-02-09T11:22:00Z,FALSE,TRUE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OSKNTB,FALSE,Sunday,11:32:00,12:22:00
2026-02-08,SJP,Ski Jumping,SJPWNH----------------FNL-TR01SJ--,Women's NH Individual - Trial Round,2026-02-07T17:45:00Z,2026-02-07T18:25:00Z,2026-02-07T16:45:00Z,2026-02-07T17:25:00Z,FALSE,FALSE,PSJ,Predazzo Ski Jumping Stadium,predazzo-ski-jumping-stadium,Predazzo PSJ-Normal Hill,PNH,O,FALSE,Sunday,17:45:00,18:25:00
2026-02-08,SJP,Ski Jumping,SJPWNH----------------FNL-0001SJ--,Women's NH Individual - 1st Round,2026-02-07T18:45:00Z,2026-02-07T19:37:00Z,2026-02-07T17:45:00Z,2026-02-07T18:37:00Z,FALSE,FALSE,PSJ,Predazzo Ski Jumping Stadium,predazzo-ski-jumping-stadium,Predazzo PSJ-Normal Hill,PNH,OSJP01,FALSE,Sunday,18:45:00,19:37:00
2026-02-08,SJP,Ski Jumping,SJPWNH----------------FNL-0002SJ--,Women's NH Individual - Final Round,2026-02-07T19:57:00Z,2026-02-07T20:35:00Z,2026-02-07T18:57:00Z,2026-02-07T19:35:00Z,TRUE,FALSE,PSJ,Predazzo Ski Jumping Stadium,predazzo-ski-jumping-stadium,Predazzo PSJ-Normal Hill,PNH,OSJP01,FALSE,Sunday,19:57:00,20:35:00
2026-02-08,SJP,Ski Jumping,SJPWNHTRAIN-----------TRNO0300SJ--,Women's NH - Official Training 3,2026-02-08T16:30:00Z,2026-02-08T18:30:00Z,2026-02-08T15:30:00Z,2026-02-08T17:30:00Z,FALSE,TRUE,PSJ,Predazzo Ski Jumping Stadium,predazzo-ski-jumping-stadium,Predazzo PSJ-Normal Hill,PNH,OSJPTD,FALSE,Sunday,16:30:00,18:30:00
2026-02-08,SJP,Ski Jumping,SJPMNHTRAIN-----------TRNO0200SJ--,Men's NH - Official Training 2,2026-02-08T19:00:00Z,2026-02-08T21:15:00Z,2026-02-08T18:00:00Z,2026-02-08T20:15:00Z,FALSE,TRUE,PSJ,Predazzo Ski Jumping Stadium,predazzo-ski-jumping-stadium,Predazzo PSJ-Normal Hill,PNH,OSJPTE,FALSE,Sunday,19:00:00,21:15:00
2026-02-08,SJP,Ski Jumping,SJPMNH----------------FNL-TR01SJ--,Men's NH Individual - Trial Round,2026-02-09T18:00:00Z,2026-02-09T18:40:00Z,2026-02-09T17:00:00Z,2026-02-09T17:40:00Z,FALSE,FALSE,PSJ,Predazzo Ski Jumping Stadium,predazzo-ski-jumping-stadium,Predazzo PSJ-Normal Hill,PNH,O,FALSE,Sunday,18:00:00,18:40:00
2026-02-08,SJP,Ski Jumping,SJPMNH----------------FNL-0001SJ--,Men's NH Individual - 1st Round,2026-02-09T19:00:00Z,2026-02-09T19:52:00Z,2026-02-09T18:00:00Z,2026-02-09T18:52:00Z,FALSE,FALSE,PSJ,Predazzo Ski Jumping Stadium,predazzo-ski-jumping-stadium,Predazzo PSJ-Normal Hill,PNH,OSJP02,FALSE,Sunday,19:00:00,19:52:00
2026-02-08,SJP,Ski Jumping,SJPMNH----------------FNL-0002SJ--,Men's NH Individual - Final Round,2026-02-09T20:12:00Z,2026-02-09T20:50:00Z,2026-02-09T19:12:00Z,2026-02-09T19:50:00Z,TRUE,FALSE,PSJ,Predazzo Ski Jumping Stadium,predazzo-ski-jumping-stadium,Predazzo PSJ-Normal Hill,PNH,OSJP02,FALSE,Sunday,20:12:00,20:50:00
