gutenberg_author_id,author,alias,birthdate,deathdate,wikipedia,aliases
49560,"Heredia, José María",NA,1803,1839,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Heredia_y_Heredia,"Heredia, José María Heredia y/Heredia, Jose Maria"
49563,Scots New Zealand Land Company,NA,NA,NA,NA,NA
49568,"East, Omega G.",NA,NA,NA,NA,NA
49570,"Logan, India W. P. (Indiana Washington Peddicord)","Logan, Indiana Washington (Peddicord), Mrs.",1835,NA,NA,"Logan, Indiana Washington (Peddicord), Mrs."
49571,"Hake, Thomas Gordon",NA,1809,1895,https://en.wikipedia.org/wiki/Thomas_Gordon_Hake,"Hake, Gordon/Hake, T. Gordon (Thomas Gordon)"
49572,"Dauncey, H. M.","Dauncey, Harry Moore",1863,1932,https://en.wikipedia.org/wiki/Harry_Moore_Dauncey,"Dauncey, Harry Moore"
49575,"Sutcliffe, Alice Crary",NA,NA,NA,NA,NA
49579,"Ross, E. Denison (Edward Denison), Sir",NA,1871,1940,https://en.wikipedia.org/wiki/Edward_Denison_Ross,"Ross, Denison, Sir/Ross, Edward Denison, Sir"
49580,"Loring, Frederic W. (Frederic Wadsworth)",NA,1848,1871,https://en.wikipedia.org/wiki/Frederick_Wadsworth_Loring,"Loring, Fred. W. (Frederic Wadsworth)/Loring, Frederick Wadsworth"
49581,"Herndon, William Lewis",NA,1813,1857,https://en.wikipedia.org/wiki/William_Lewis_Herndon,"Herndon, Wm. Lewis (William Lewis)/Herndon, W. (William)"
49582,"Pringle, Elizabeth W. Allston (Elizabeth Waties Allston)",NA,1845,1921,https://en.wikipedia.org/wiki/Elizabeth_Allston_Pringle,"Pringle, Elizabeth Waties Allston/Pringle, Elizabeth Allston/Pennington, Patience"
49585,"White, George M. (George Miles)",NA,NA,NA,NA,"White, George Miles/Bliss, George"
49586,"Congreve, William, Sir",NA,1772,1828,"https://en.wikipedia.org/wiki/Sir_William_Congreve,_2nd_Baronet","Congreve, W. (William), Sir/Congreve, William, Sir, bart."
49587,"Watanna, Onoto",NA,1875,1954,https://en.wikipedia.org/wiki/Winnifred_Eaton_(writer),"Babcock, Winnifred Eaton/Reeve, Winnifred Eaton/Eaton, Winnifred/Reeve, Winifred Eaton"
49589,"Billings, M. E.",NA,NA,NA,NA,NA
49592,"Pouget, Emile","Pouget, Émile",1860,1931,https://fr.wikipedia.org/wiki/%C3%89mile_Pouget,"Pouget, Émile"
49593,"Eulalia, Infanta of Spain",NA,1864,1958,https://en.wikipedia.org/wiki/Infanta_Eulalia_of_Spain|https://es.wikipedia.org/wiki/Eulalia_de_Borb%C3%B3n,"Borbón, Eulalia de/Borbón y Borbón, María Eulalia de/Borbon y Borbon, Maria Eulalia de/Eulalie, Infanta of Spain/Avila, Comtesse de/Spain, Eulalia Infanta of"
49594,College of Pharmacy of the City of New York,College of Pharmacy of the City and County of New York,NA,NA,NA,College of Pharmacy of the City and County of New York
49596,"Balfour, Arthur James",NA,1848,1930,https://en.wikipedia.org/wiki/Arthur_Balfour,"Balfour, Arthur James Balfour, Earl of/Balfour, A. J. (Arthur James)"
49598,"Gibbon, Lardner",NA,1819,1910,NA,NA
49600,"Corbett, Thomas B.",NA,NA,NA,NA,NA
49601,"Lippard, George",NA,1822,1854,https://en.wikipedia.org/wiki/George_Lippard,NA
49602,Ordine della Santissima Annunziata,NA,NA,NA,https://en.wikipedia.org/wiki/Order_of_the_Most_Holy_Annunciation,"Ordre de l'Annonciation céleste/Monache dell'Instituto della Santissima Annonciata/Order of the Most Holy Annunciation/Turchine nuns/Blue nuns/Celesti/Célestes/Celestes/Annunziata, Ordine della Santissima"
49604,"Prewitt, Taylor","Prewitt, Taylor Archie",NA,NA,NA,"Prewitt, Taylor Archie"
49605,"Bain, George W. (George William)","Bain, George William",1901,1991,NA,"Bain, George William"
49606,"Meyerhoff, Howard A. (Howard Augustus)","Meyerhoff, Howard Augustus",1899,1982,https://en.wikipedia.org/wiki/Howard_Meyerhoff,"Meyerhoff, Howard Augustus"
49607,"Paddock, B. B. (Buckley B.)","Paddock, Buckley B.",1844,1922,NA,"Paddock, Buckley B."
49608,"Samuel, Martha Ann Brett",NA,NA,NA,NA,NA
49609,"Samuel, Ray","Samuel, Joseph Raymond",NA,NA,NA,"Samuel, Joseph Raymond"
49610,"Fortnum, C. Drury E. (Charles Drury Edward)","Fortnum, Charles Drury Edward",1820,1899,https://en.wikipedia.org/wiki/Charles_Drury_Edward_Fortnum,"Fortnum, Charles Drury Edward"
49612,"Gretton, G., Mrs.","Gretton, A. L. V.",NA,NA,NA,"Gretton, A. L. V."
49613,"Stratz, Rudolph",NA,1864,1936,https://de.wikipedia.org/wiki/Rudolph_Stratz,NA
49614,"Dukes, Paul",NA,1889,1967,https://en.wikipedia.org/wiki/Paul_Dukes,NA
49616,"Alsop, George",NA,1638,NA,https://en.wikipedia.org/wiki/George_Alsop,NA
49618,"Lawrence, Edwin Gordon",NA,1859,1950,NA,NA
49619,"Morison, Daniel",NA,NA,NA,NA,NA
49621,"Perkins, Nathan",NA,1748,1838,NA,"Impartialis/Perkins, Dr. (Nathan)"
49622,"Lamennais, Félicité Robert de",NA,1782,1854,https://fr.wikipedia.org/wiki/Félicité_Robert_de_Lamennais,"De Lamennais, Félicité Robert/Lamennais, Felicite Robert de/Lamennais, F. de (Félicité)/Mennais, Félicité Robert de La/Lamennais, Hugues Félicité Robert de"
49623,"O'Hara, David",NA,1878,1959,ebooks/author/3593,NA
49624,"Renninger, Elizabeth D.",NA,NA,NA,NA,NA
49628,"Greenhill, Thomas",NA,1681,NA,https://en.wikipedia.org/wiki/Thomas_Greenhill_(surgeon),NA
49631,"Hulme, E. (Edward)","Hulme, Edward",1818,1904,NA,"Hulme, Edward"
49632,"Richards, John","Richards, J. (John)",1834,NA,NA,"Richards, J. (John)"
49636,"Radcliffe, William",NA,1856,1938,NA,NA
49637,"Johnson, Walter",NA,1867,NA,NA,NA
49638,"Gawler, George","Gawler, G. (George)",1796,1869,https://en.wikipedia.org/wiki/George_Gawler,"Gawler, G. (George)"
49639,"Kilman, Edward W.","Kilman, Edward Wolf",1896,1969,NA,"Kilman, Edward Wolf"
49640,"Kemp, Louis Wiltz",NA,1881,1956,NA,NA
49641,"Christ, Lena",NA,1881,1920,https://en.wikipedia.org/wiki/Lena_Christ,NA
49642,"Alfred A. Knopf, Inc.","Knopf, Inc.",NA,NA,NA,"Knopf, Inc."
49644,"Taylor, Thomas",NA,1858,1938,NA,NA
49645,"Boyce, Neith",NA,1872,1951,https://en.wikipedia.org/wiki/Neith_Boyce,NA
49655,"Cruikshank, Alfred Byron",NA,1847,1933,NA,NA
49657,"Harbottle, Thomas Benfield",NA,NA,1904,NA,NA
49658,"Blondeau, Nicolas",NA,NA,NA,NA,NA
49660,"Williams, S. Wells (Samuel Wells)",NA,1812,1884,https://en.wikipedia.org/wiki/Samuel_Wells_Williams,"Williams, Samuel Wells/卫三畏/衛三畏"
49662,"Gervaise de Latouche, Jean-Charles",NA,1715,1782,https://en.wikipedia.org/wiki/Jean-Charles_Gervaise_de_Latouche|https://fr.wikipedia.org/wiki/Jean-Charles_Gervaise_de_Latouche,"De Latouche, Jean-Charles Gervaise/Latouche, Jean-Charles Gervaise de/Touche, Jean Charles Gervaise de la/Farniente, Beauregard de/Saturnin/Dom B---/Gervaise de Latouche, Jacques-Charles"
49664,"Dreyer, Max",NA,1862,1946,https://de.wikipedia.org/wiki/Max_Dreyer,NA
49666,"Wazir al-Ghassani, Muhammad ibn Abd al-Wahhab",NA,NA,1707,https://en.wikipedia.org/wiki/Mohammed_ibn_abd_al-Wahab_al-Ghassani,"Andalusi, Muhammad ibn Abd al-Wahhab/Fasi, Muhammad ibn Abd al-Wahhab/Ghassani, Muhammad bin Abdelwahhab/Ghassani, Muhammad ibn Abd al-Wahhab Wazir/Muhammad ibn Abd al-Wahhab al-Wazir al-Ghassani"
49667,"Swift, H. G.",NA,NA,NA,NA,NA
49668,Béroalde de Verville,NA,1556,1626,https://en.wikipedia.org/wiki/Fran%C3%A7ois_B%C3%A9roalde_de_Verville|https://fr.wikipedia.org/wiki/François_Béroalde_de_Verville,"Béroald de Verville, François/Beroald de Verville, Francois/Beroalde de Verville/Béroalde de Verville, F. B. (François Brouart)/De Verville, Béroalde/Verville, Béroalde de"
49669,"Alder, W. F. (William Fisher)",NA,1886,1956,NA,"Alder, William Fischer/Alder, William Fisher"
49670,"Dall'Ongaro, Francesco",NA,1808,1873,https://it.wikipedia.org/wiki/Francesco_Dall%27Ongaro|https://en.wikipedia.org/wiki/Francesco_Dall%27Ongaro,"Ongaro, Francesco dall'/Dall'Ongaro, F. (Francesco)"
49671,"McKay, Arch, Mrs.",NA,NA,NA,NA,NA
49672,"Spellings, H. A., Mrs.",NA,NA,NA,NA,NA
49673,"Myers, Frank M.",NA,NA,NA,NA,NA
49674,"Orne, Martha Russell",NA,NA,NA,NA,"Orne, Martha R. (Martha Russell)/Orne, M. R. (Martha Russell)"
49675,"Watson, Frederick",NA,1885,1935,NA,NA
49677,"Calamnius, Edvin",NA,1864,1927,https://fi.wikipedia.org/wiki/Esko_Virtala,"Waltala, Esko/Virtala, Esko"
49678,San Francisco Museum of Art,NA,NA,NA,NA,"SFMA/Museum of Art (San Francisco, Calif.)"
49679,"Swayne, H. G. C. (Harald G. C.)","Swayne, Harald G. C.",1860,1940,https://en.wikipedia.org/wiki/Harald_George_Carlos_Swayne,"Swayne, Harald G. C."
49682,"McNair, George Hastings",NA,NA,NA,NA,NA
49683,"Vine Hall, Edgar","Hall, Edgar Vine",NA,1938,NA,"Hall, Edgar Vine"
49684,"Platt, de Cancarnaux",NA,NA,NA,NA,NA
49685,"Francis, Theresa V.","Francis, Theresa V. Herman",NA,NA,NA,"Francis, Theresa V. Herman"
49687,"Hieb, David L.",NA,NA,NA,NA,NA
49688,"Puffer, Joseph Adams","Puffer, J. Adams",1872,NA,NA,"Puffer, J. Adams"
49690,Tiitus,"Kivinen, Ilmari",1883,1940,https://fi.wikipedia.org/wiki/Ilmari_Kivinen,"Kivinen, Ilmari"
49691,"Armstrong, John",NA,NA,NA,NA,NA
49692,"Everhart, William C.","Everhart, Bill",NA,NA,NA,"Everhart, Bill"
49693,"Grattan, William",NA,NA,1827,NA,NA
49694,"Horton, George",NA,1860,1942,https://en.wikipedia.org/wiki/George_Horton,NA
49695,"Parish, John Carl",NA,1881,1939,https://en.wikipedia.org/wiki/John_Carl_Parish,NA
49697,"Smith, Hubert (Solicitor)",NA,NA,NA,NA,NA
49699,"Berners, Juliana",NA,NA,NA,https://en.wikipedia.org/wiki/Juliana_Berners,"Barnes, Juliana/Bernes, Juliana"
49703,"Porter, Edwin H.",NA,NA,NA,NA,NA
49704,"Trump, Donald",NA,1946,NA,https://en.wikipedia.org/wiki/Donald_Trump,"Trump, Donald J./Trump, Donald John, Sr."
49705,"Prydz, Alvilde",NA,1848,1922,https://fi.wikipedia.org/wiki/Alvilde_Prydz|https://en.wikipedia.org/wiki/Alvilde_Prydz|https://no.wikipedia.org/wiki/Alvilde_Prydz,NA
49709,"Ortega Rubio, Juan",NA,1845,1921,https://es.wikipedia.org/wiki/Juan_Ortega_Rubio,"Ortega y Rubio, Juan/Rubio, Juan Ortega"
49710,"Valentini, Philipp J. J. (Philipp Johann Josef)",NA,1828,1899,https://en.wikipedia.org/wiki/Philipp_J._J._Valentini,"Valentini, P. J. J. (Philipp Johann Josef)/Valentini, Philipp Johann Josef/Valentini, Philipp Johann Joseph/Valentini, Philip J. J. (Philip Johann Josef)"
49711,"Grey, F. W. (Frederick William)","Grey, Frederick William",NA,NA,NA,"Grey, Frederick William"
49713,"Church, John, Jr.",NA,NA,NA,NA,NA
49714,"Price, Richard",NA,1723,1791,https://en.wikipedia.org/wiki/Richard_Price,NA
49715,"Edmands, B. Franklin (Benjamin Franklin)","Edmands, Benjamin Franklin",1807,1874,NA,"Edmands, Benjamin Franklin"
49716,"McGee, E. S.","McGee, Elaine S.",NA,NA,NA,"McGee, Elaine S."
49717,"Tannehill, Ivan Ray",NA,1890,1959,https://en.wikipedia.org/wiki/Ivan_Ray_Tannehill,NA
49718,"Wallis, Ella Bell",NA,NA,NA,NA,NA
49719,"Cavara, Otello",NA,1877,1928,https://it.wikipedia.org/wiki/Otello_Cavara,NA
49721,Council of the Twelve Apostles (Church of Jesus Christ of Latter-day Saints),NA,NA,NA,NA,Church of Jesus Christ of Latter-day Saints. Council of the Twelve Apostles/Church of Jesus Christ of Latter-day Saints. Quorum of the Twelve Apostles/Quorum of the Twelve Apostles (Church of Jesus Christ of Latter-day Saints)
49722,"Jones, T. Gwynn (Thomas Gwynn)",NA,1871,1949,https://en.wikipedia.org/wiki/T._Gwynn_Jones|https://cy.wikipedia.org/wiki/Thomas_Gwynn_Jones,"Jones, Thomas Gwynn/Gwynn-Jones, Thomas"
49723,"Sackett, S. P.",NA,NA,NA,NA,NA
49724,"Dostoevskaia, L. F. (Liubov Fedorovna)",NA,1869,1926,https://en.wikipedia.org/wiki/Lyubov_Dostoevskaya,"Dostoieffskaya, Lyubov Fyodorovna/Достоевская, Л. Ѳ. (Любовь Ѳедоровна)/Dostoyevsky, Aimée/Dostoyevsky, Aimee/Dostoevskaia, Liubov Fedorovna/Dostojevská, Ljubov/Dostojevska, Ljubov"
49727,"Church, J. (John)",NA,NA,NA,https://en.wikipedia.org/wiki/John_Church_(minister),"Church, John/Church, John (Preacher)/Ruhamah"
49729,"Sheridan, Clare","Sheridan, Clare Consuelo Frewen",1885,1970,https://en.wikipedia.org/wiki/Clare_Sheridan,"Sheridan, Clare Consuelo Frewen"
49730,"Fairford, Ford",NA,NA,NA,NA,NA
49731,"Latham, T.",NA,NA,NA,NA,NA
49733,"Kozminsky, Isidore",NA,1870,NA,NA,NA
49734,"Dowling, Joseph Augustus","Dowling, J. A. (Joseph Augustus)",NA,NA,NA,"Dowling, J. A. (Joseph Augustus)"
49735,"Beecher, H. W., Mrs.",NA,1813,1897,https://en.wikipedia.org/wiki/Eunice_White_Beecher,"Beecher, Henry Ward, Mrs./Beecher, Eunice White Bullard/Beecher, Mrs. H. W."
49736,"Ray, Jim","Ray, James Ralph",1893,1955,NA,"Ray, James Ralph"
49737,"Caldwell, Mary French","French, Mary Emily",1896,1982,NA,"French, Mary Emily"
49739,"Kuck, Loraine E.",NA,NA,1977,NA,NA
49740,"Tongg, Richard C.",NA,1899,NA,NA,NA
49741,"Kirkland, Turner",NA,NA,NA,NA,NA
49742,"Latham, Thomas",NA,NA,NA,NA,NA
49743,"Frich, Øvre Richter",NA,1872,1945,https://en.wikipedia.org/wiki/%C3%98vre_Richter_Frich|https://no.wikipedia.org/wiki/%C3%98vre_Richter_Frich,"Frich, Ovre Richter/Richter Frich, Øvre/Frich, Gert Øvre Richter/Richter-Frich, Øvre"
49748,"Gardner, George",NA,1812,1849,https://en.wikipedia.org/wiki/George_Gardner_(botanist),NA
49749,"Binney, Thomas","Binney, T. (Thomas)",1798,1874,https://en.wikipedia.org/wiki/Thomas_Binney,"Binney, T. (Thomas)"
49750,"Bice, C. (Charles)","Bice, Charles",1844,1922,NA,"Bice, Charles"
49751,"Brittain, A. (Arthur)","Brittain, Arthur",1858,1918,NA,"Brittain, Arthur"
49752,"Harris, W., Rev.",NA,NA,NA,NA,NA
49754,"Bertram, Robert Aitkin","Bertram, R. A.",1836,1886,NA,"Bertram, R. A."
49755,"Tucker, Alfred","Tucker, Alfred Robert, Bp.",1849,1914,https://en.wikipedia.org/wiki/Alfred_Tucker,"Tucker, Alfred Robert, Bp."
49756,"Pfeiffer, Charles F.","Pfeiffer, Charles Franklin",1919,1976,NA,"Pfeiffer, Charles Franklin"
49757,"Bullock, Thomas K.",NA,NA,NA,NA,NA
49758,"Tooth, Mary",NA,NA,NA,NA,NA
49760,"Hickman, Henry Hill",NA,1800,1830,https://en.wikipedia.org/wiki/Henry_Hill_Hickman,NA
49761,"Gwyther, James Henry Alexander",NA,NA,1875,NA,NA
49762,"Burnes, Alexander, Sir","Burnes, Bokhara",1805,1841,https://en.wikipedia.org/wiki/Alexander_Burnes,"Burnes, Bokhara"
49765,"Waln, Robert",NA,1765,1836,https://en.wikipedia.org/wiki/Robert_Waln,NA
49766,"Lamping, Clemens",NA,1812,1885,NA,NA
49767,"Alby, Ernest",NA,1809,1868,https://fr.wikipedia.org/wiki/Ernest_Alby,"Alby, François Antoine/Alby, Francois Antoine"
49768,"Bartlett, Elizabeth",NA,1911,1994,https://en.wikipedia.org/wiki/Elizabeth_Bartlett_(American_poet),NA
49769,"Hewitt, William",NA,NA,1876,NA,NA
49771,"Couchman, Harriet","Couchman, Mrs. J. W.",NA,NA,NA,"Couchman, Mrs. J. W."
49772,"Pitts, Herbert",NA,NA,NA,NA,NA
49773,"Mathews, William",NA,1818,1909,NA,NA
49774,"Bayly, Mrs. (Mary)",NA,1816,1899,https://en.wikipedia.org/wiki/Mary_Bayley,"Bayly, Mary, Mrs./Bayley, Mary"
49775,"Girondo, Oliverio",NA,1891,1967,https://en.wikipedia.org/wiki/Oliverio_Girondo|https://es.wikipedia.org/wiki/Oliverio_Girondo,NA
49776,"Alderson, Edward Hall, Sir",NA,1787,1857,https://en.wikipedia.org/wiki/Edward_Alderson_(judge),"Alderson, Baron/Alderson, E. H. (Edward Hall), Sir/Layman"
49777,"Faber, George Stanley",NA,1773,1854,https://en.wikipedia.org/wiki/George_Stanley_Faber,NA
49778,Cromer Ladies' Bible Association,"Association, Cromer Ladies' Bible",NA,NA,NA,"Association, Cromer Ladies' Bible"
49779,"Hipkins, Alfred J. (Alfred James)",NA,1826,1903,https://en.wikipedia.org/wiki/Alfred_James_Hipkins,"Hipkins, Alfred James/Hipkins, A. J. (Alfred James)"
49780,"Pears, Edwin",NA,1835,1919,https://en.wikipedia.org/wiki/Edwin_Pears,NA
49781,"Moody, William R. (William Revell)",NA,1869,1933,NA,"Moody, William Revell/Moody, W. R. (William Revell)"
49782,"Young, Art","Young, Arthur Henry",1866,1943,https://en.wikipedia.org/wiki/Art_Young,"Young, Arthur Henry"
49783,"Roberts, Richard",NA,1874,1945,https://en.wikipedia.org/wiki/Richard_Roberts_(theologian),NA
49784,"Brady, E. J. (Edwin James)","Brady, Edwin James",1869,1952,https://en.wikipedia.org/wiki/E._J._Brady,"Brady, Edwin James"
49785,"Pitt-Rivers, George Henry Lane Fox","Pitt-Rivers, Jo",1890,1966,https://en.wikipedia.org/wiki/George_Pitt-Rivers,"Pitt-Rivers, Jo"
49786,"Grew, Nehemiah",NA,1641,1712,https://en.wikipedia.org/wiki/Nehemiah_Grew,NA
49787,"Wiseman, Nicholas Patrick",NA,1802,1865,https://en.wikipedia.org/wiki/Nicholas_Wiseman,"Wiseman, Nicholas Patrick Stephen, Cardinal/Wiseman, Cardinal (Nicholas Patrick Stephen)/Wiseman, N. (Nicholas)/Wiseman, Nicola"
49788,"Wettenhovi-Aspa, Sigurd",NA,1870,1946,https://fi.wikipedia.org/wiki/Sigurd_Wettenhovi-Aspa,"Wetterhoff-Asp, Georg Sigurd/Wettenhovi-Aspa, Georg Sigurd"
49791,"Atley, Henry","Atley, H.",NA,1882,NA,"Atley, H."
49792,"Brooke, Richard",NA,1791,1861,https://en.wikipedia.org/wiki/Richard_Brooke_(antiquary),NA
49793,"Rothe, Rudolf","Rothe, R.",1873,1942,https://de.wikipedia.org/wiki/Rudolf_Rothe,"Rothe, R."
49794,"Briand, Aristide",NA,1862,1932,https://en.wikipedia.org/wiki/Aristide_Briand|https://fr.wikipedia.org/wiki/Aristide_Briand,NA
49795,"Allen, M. (Physician)","Allen, Matthew (Physician)",1783,1845,NA,"Allen, Matthew (Physician)"
49796,"Kuylenstierna-Wenster, Elisabeth",NA,1869,1933,https://en.wikipedia.org/wiki/Elisabeth_Kuylenstierna-Wenster|https://sv.wikipedia.org/wiki/Elisabeth_Kuylenstierna-Wenster,NA
49797,"Ward, James",NA,1851,1924,https://en.wikipedia.org/wiki/James_Ward_(Irish_artist),NA
49798,"Allen, Samuel",NA,NA,NA,NA,NA
49799,"Heuvel, Johannes",NA,NA,NA,NA,NA
49800,"Northrop, Henry Davenport",NA,1836,1909,NA,NA
49803,"Le Blanc, H.","Blanc, H. Le",NA,1887,ebooks/author/32042,"Blanc, H. Le"
49804,"Wood, Joseph Turney",NA,1865,1924,NA,NA
49805,Woomera,"Delaforce, William",1817,1900,NA,"Delaforce, William"
49806,"Hjelt, Edv. (Edvard)","Hjelt, Edvard Immanuel",1855,1921,https://fi.wikipedia.org/wiki/Edvard_Hjelt,"Hjelt, Edvard Immanuel"
49807,"Kelly, William Hyde",NA,1882,NA,NA,NA
49809,"Woodbridge, Frederick James Eugene",NA,1867,1940,https://en.wikipedia.org/wiki/Frederick_James_Eugene_Woodbridge,"Woodbridge, Frederick J. E. (Frederick James Eugene)/Woodbridge, F. J."
49811,"Fétis, François-Joseph",NA,1784,1871,https://en.wikipedia.org/wiki/Fran%C3%A7ois-Joseph_F%C3%A9tis|https://fr.wikipedia.org/wiki/Fran%C3%A7ois-Joseph_F%C3%A9tis,"Fetis, Francois-Joseph/Fétis, F. J. (François Joseph)"
49812,"Frary, Marie Harriette",NA,1883,NA,NA,NA
49813,"Stebbins, Charles Maurice",NA,1871,NA,NA,NA
49814,Avicenna,NA,980,1037,https://en.wikipedia.org/wiki/Avicenna,Aboû Alî al-Hosain ibn Abdallâh ibn Sînâ/Abou Ali al-Hosain ibn Abdallah ibn Sina/Abu ʻAly al-Husayn Ibn ʻAbd Allah ibn Sina
49816,"Frei, Ernst",NA,NA,NA,NA,NA
49817,"Molina, Tirso de",NA,NA,1648,https://en.wikipedia.org/wiki/Tirso_de_Molina|https://es.wikipedia.org/wiki/Tirso_de_Molina,"De Molina, Tirso/Tirso de Molina/Téllez, Gabriel/Tellez, Gabriel"
49820,"Mayo, Herbert",NA,1796,1852,https://en.wikipedia.org/wiki/Herbert_Mayo,NA
49821,"Langford, George",NA,1876,NA,NA,NA
49822,"Kirkby, Bryham",NA,NA,NA,NA,NA
49824,"Trever, Albert Augustus",NA,1874,1940,NA,NA
49825,"Dominian, Leon",NA,1880,1935,NA,NA
49826,"Murif, Jerome J.",NA,1863,1926,https://en.wikipedia.org/wiki/Jerome_J._Murif,NA
49827,"Shirley, Evelyn Philip",NA,1812,1882,https://en.wikipedia.org/wiki/Evelyn_Shirley_(1812%E2%80%931882),NA
49829,"Ingalls, Sheffield",NA,1875,1937,https://en.wikipedia.org/wiki/Sheffield_Ingalls,NA
49830,"Yockney, Alfred",NA,NA,NA,NA,NA
49831,"Richardson, C. J. (Charles James)",NA,1806,1871,https://en.wikipedia.org/wiki/Charles_James_Richardson,"Richardson, Charles James/Richardson, C.J."
49834,"Arrhenius, Svante","Arrhenius, Svante August",1859,1927,https://sv.wikipedia.org/wiki/Svante_Arrhenius|https://en.wikipedia.org/wiki/Svante_Arrhenius,"Arrhenius, Svante August"
49837,"Reed, Earl H. (Earl Howell)","Reed, Earl Howell",1863,1931,NA,"Reed, Earl Howell"
49840,"Nutt, Thomas",NA,NA,NA,NA,NA
49841,"Joubert, Jules",NA,1824,1907,NA,"Joubert, Jules François de Sales/Joubert, Jules Francois de Sales"
49842,"Roujon, Jacques",NA,1884,NA,NA,NA
49843,"Manion, R. J. (Robert James)","Manion, Robert J.",1881,1943,https://en.wikipedia.org/wiki/Robert_James_Manion,"Manion, Robert J."
49844,"Poulsen, Ellen Kruuse",NA,NA,NA,NA,NA
49845,"North, Leigh",NA,NA,1920,NA,"Phelps, Elizabeth Steward/Steward, Elizabeth"
49852,"Allen, J. S. O., Mrs.",NA,NA,NA,NA,"Allen, Mrs. J. S. O./Macdonald, Anna/Allen, Mrs. John S. O."
49853,"Vilde, Eduard","Wilde, Eduard",1865,1933,https://fi.wikipedia.org/wiki/Eduard_Vilde|https://en.wikipedia.org/wiki/Eduard_Vilde,"Wilde, Eduard"
49854,Theophrastus,NA,-371,-287,https://en.wikipedia.org/wiki/Theophrastus,"Théophraste/Theophraste/Theophrastos/Teofrasto/Theophrastus, of Eresus/Θεόφραστος"
49855,"Radin, Max",NA,1880,1950,https://en.wikipedia.org/wiki/Max_Radin,NA
49856,"Belgiojoso, Carlo",NA,1815,1881,https://it.wikipedia.org/wiki/Carlo_Barbiano_di_Belgioioso,NA
49859,"Cather, Katherine Dunlap","Cather, Katherine Dunlap, Mrs.",1877,1926,NA,"Cather, Katherine Dunlap, Mrs."
49860,"Mayans y Siscar, Gregorio",NA,1699,1781,https://en.wikipedia.org/wiki/Gregorio_Mayans,"Siscar, Gregorio Mayáns y/Siscar, Gregorio Mayans y/Mayans, Gregorio/Mayans i Siscar, Gregorio/Siscar, G. Mayans y/Ciscar, Gregori Mayans i/Majansius, Gregorius"
49861,"Ludendorff, Erich","Ludendorff, General (Erich)",1865,1937,https://en.wikipedia.org/wiki/Erich_Ludendorff|https://de.wikipedia.org/wiki/Erich_Ludendorff|https://fi.wikipedia.org/wiki/Erich_Ludendorff,"Ludendorff, General (Erich)"
49862,"Kirkpatrick, George R. (George Ross)","Kirkpatrick, G. R. (George Ross)",1867,1937,https://en.wikipedia.org/wiki/George_Ross_Kirkpatrick,"Kirkpatrick, G. R. (George Ross)"
49863,"Siborne, William","Siborne, W. (William)",1797,1849,https://en.wikipedia.org/wiki/William_Siborne,"Siborne, W. (William)"
49864,"Kuropatkin, A. N. (Alekseĭ Nikolaevich)",NA,1848,1925,https://en.wikipedia.org/wiki/Aleksey_Kuropatkin,"Kuropatkin, A. N. (Aleksei Nikolaevich)/Kuropatkin, Alekseĭ Nikolaevich/Куропаткин, А. Н. (Алексей Николаевич)/Kuropatkin, Aleksei Nicolaevich"
49865,"Chamberlain, Henry Richardson",NA,1859,1911,NA,NA
49866,"Greey, Edward",Sungtie,1835,1888,https://en.wikipedia.org/wiki/Edward_Greey,Sungtie
49870,"Quinn, John Philip",NA,1846,NA,NA,NA
49874,"Holmes, Burton","Holmes, E. Burton",1870,1958,https://en.wikipedia.org/wiki/Elias_Burton_Holmes,"Holmes, E. Burton"
49875,"MacGibbon, David",NA,1831,1902,https://en.wikipedia.org/wiki/David_MacGibbon_(architect),NA
49876,"Knipe, Emilie Benson",NA,1870,1958,NA,NA
49877,"Knipe, Alden Arthur",NA,1870,1950,https://en.wikipedia.org/wiki/Alden_Knipe,NA
49879,"Gill, Harold B.",NA,NA,NA,NA,NA
49880,"Peattie, Donald Culross",NA,1898,1964,https://en.wikipedia.org/wiki/Donald_C._Peattie,NA
49881,"Russell, Carl Parcher",NA,1894,1967,https://en.wikipedia.org/wiki/Carl_Parcher_Russell,NA
49883,"Gonin, Carlo Alberto","Gonin, Carlo A.",NA,NA,NA,"Gonin, Carlo A."
49884,"Liliencron, Detlev von",NA,1844,1909,https://de.wikipedia.org/wiki/Detlev_von_Liliencron,"Liliencron, Friedrich Adolph Axel Detlev, Freiherr von/Von Liliencron, Detlev/Liliencron, Detlev, Baron von"
49885,"O'Neil, Charles",NA,1793,NA,NA,NA
49886,"Egede, Hans",NA,1686,1758,https://en.wikipedia.org/wiki/Hans_Egede,"Egede, Hans Poulsen/Eggede, Hans"
