gutenberg_id,subject_type,subject
32678,lcsh,"Washington (D.C.) -- History -- Capture by the British, 1814 -- Juvenile fiction"
32678,lcc,PZ
32679,lcsh,Animals -- Variation
32679,lcsh,Mice
32679,lcc,QH
32680,lcsh,Science fiction
32680,lcsh,Short stories
32680,lcc,PS
32681,lcsh,Watercolor painting
32681,lcc,ND
32682,lcsh,English wit and humor -- Periodicals
32682,lcc,AP
32683,lcsh,Science fiction
32683,lcsh,Short stories
32683,lcsh,Extraterrestrial beings -- Fiction
32683,lcsh,Human-alien encounters -- Fiction
32683,lcc,PS
32684,lcsh,Science fiction
32684,lcsh,Short stories
32684,lcsh,Extraterrestrial beings -- Fiction
32684,lcc,PS
32685,lcsh,Short stories
32685,lcsh,Ghost stories
32685,lcsh,Alaska -- Fiction
32685,lcsh,Trappers -- Fiction
32685,lcsh,Dogsledding -- Alaska -- Fiction
32685,lcc,PS
32686,lcsh,Short stories
32686,lcsh,Fantasy fiction
32686,lcsh,Vikings -- Fiction
32686,lcsh,Adventure stories
32686,lcc,PS
32687,lcsh,Science fiction
32687,lcsh,Space colonies -- Fiction
32687,lcc,PS
32688,lcsh,Science fiction
32688,lcsh,Short stories
32688,lcsh,Time travel -- Fiction
32688,lcc,PS
32689,lcsh,Encyclopedias and dictionaries
32689,lcc,AE
32690,lcsh,World history
32690,lcc,D
32691,lcsh,Treasure troves -- Fiction
32691,lcsh,Werewolves -- Fiction
32691,lcc,PQ
32692,lcsh,Fiction
32692,lcc,PR
32693,lcsh,Fiction
32693,lcc,PR
32694,lcsh,Philippines -- History -- 1521-1898
32694,lcsh,Dutch -- Philippines
32694,lcc,DS
32695,lcsh,"Women -- France -- History -- Middle Ages, 500-1500"
32695,lcsh,"Biography -- Middle Ages, 500-1500"
32695,lcc,DC
32695,lcc,HQ
32696,lcsh,Science fiction
32696,lcsh,Extraterrestrial beings -- Fiction
32696,lcsh,Human-alien encounters -- Fiction
32696,lcc,PS
32697,lcsh,Science fiction
32697,lcsh,Short stories
32697,lcsh,Extraterrestrial beings -- Fiction
32697,lcsh,Human-alien encounters -- Fiction
32697,lcc,PS
32698,lcsh,African Americans -- Religion
32698,lcc,E300
32699,lcsh,Canada -- Biography
32699,lcsh,Canada -- History
32699,lcc,F1001
32700,lcsh,Romania
32700,lcc,DR
32701,lcsh,"Knowledge, Theory of"
32701,lcsh,"Kant, Immanuel, 1724-1804"
32701,lcc,B
32702,lcsh,Harvesting machinery
32702,lcc,HD
32703,lcsh,Rural churches
32703,lcsh,Rural clergy
32703,lcc,BV
32703,lcc,HT
32704,lcsh,Western stories
32704,lcsh,Frontier and pioneer life -- West (U.S.) -- Fiction
32704,lcc,PS
32705,lcsh,Science fiction
32705,lcsh,Chicago (Ill.) -- Fiction
32705,lcc,PS
32706,lcsh,Science fiction
32706,lcsh,Space warfare -- Fiction
32706,lcsh,Human-alien encounters -- Fiction
32706,lcc,PS
32707,lcsh,Detective and mystery stories
32707,lcsh,Mackinac Island (Mich. : Island) -- Social life and customs -- Fiction
32707,lcc,PS
32708,lcsh,Transylvania (Romania) -- Fiction
32708,lcc,PH
32709,lcsh,Science fiction
32709,lcc,PS
32710,lcsh,Short stories
32710,lcsh,Horror tales
32710,lcsh,Vampires -- Fiction
32710,lcc,PS
32711,lcsh,Science fiction
32711,lcsh,Short stories
32711,lcsh,Time travel -- Fiction
32711,lcc,PS
32712,lcsh,Science fiction
32712,lcsh,Short stories
32712,lcc,PS
32713,lcsh,Women -- Italy -- History
32713,lcsh,Women -- Spain -- History
32713,lcc,HQ
32714,lcsh,Fires
32714,lcsh,Fires -- Massachusetts -- Chelsea
32714,lcsh,"Chelsea (Mass.) -- Fire, 1908"
32714,lcsh,Chelsea (Mass.) -- Pictorial works
32714,lcc,F001
32715,lcsh,"France -- History -- Third Republic, 1870-1940"
32715,lcc,DC
32716,lcsh,Science fiction
32716,lcsh,Short stories
32716,lcc,PS
32717,lcsh,Science fiction
32717,lcsh,Short stories
32717,lcc,PS
32718,lcsh,Science fiction
32718,lcsh,Short stories
32718,lcsh,Rejuvenation -- Fiction
32718,lcc,PS
32719,lcsh,Science fiction
32719,lcsh,Short stories
32719,lcsh,Political fiction
32719,lcc,PS
32720,lcsh,Egypt -- Description and travel -- Juvenile literature
32720,lcc,DT
32721,lcsh,"Virginia -- History -- Colonial period, ca. 1600-1775"
32721,lcsh,Indians of North America -- Virginia -- Early works to 1800
32721,lcsh,Virginia -- Description and travel -- Early works to 1800
32721,lcc,F206
32722,lcsh,Judaism -- Doctrines
32722,lcc,BM
32723,lcsh,"United States -- History -- Revolution, 1775-1783 -- Juvenile fiction"
32723,lcc,PZ
32724,lcsh,Science fiction
32724,lcsh,Short stories
32724,lcsh,Extraterrestrial beings -- Fiction
32724,lcsh,Human-alien encounters -- Fiction
32724,lcc,PS
32725,lcsh,Women -- Employment
32725,lcsh,Occupations
32725,lcc,HD
32726,lcsh,Science fiction
32726,lcsh,Short stories
32726,lcsh,Authors -- Fiction
32726,lcsh,Monsters -- Fiction
32726,lcsh,Artists -- Fiction
32726,lcsh,Imagination -- Fiction
32726,lcc,PS
32727,lcsh,France -- Social life and customs
32727,lcsh,Women -- France
32727,lcc,HQ
32728,lcsh,West Indies -- Description and travel
32728,lcsh,"West Indies, British -- Description and travel"
32728,lcsh,Great Britain -- Colonies -- Administration
32728,lcc,F2131
32729,lcsh,Short stories
32729,lcsh,"Greek fiction, Modern"
32729,lcc,PA
32730,lcsh,Murder -- Fiction
32730,lcsh,Mystery and detective stories
32730,lcc,PR
32731,lcsh,Friendship -- Juvenile fiction
32731,lcsh,Boys -- Juvenile fiction
32731,lcsh,Manners and customs -- Juvenile fiction
32731,lcc,PZ
32732,lcsh,Fiction
32732,lcsh,Detective and mystery stories
32732,lcc,PR
32733,lcsh,"United States -- History -- Revolution, 1775-1783 -- Personal narratives"
32733,lcsh,"Sullivan's Indian Campaign, 1779"
32733,lcc,E201
32733,lcc,F106
32734,lcsh,Science fiction
32734,lcsh,Short stories
32734,lcsh,Space flight -- Fiction
32734,lcc,PS
32735,lcsh,Science fiction
32735,lcsh,Short stories
32735,lcsh,Hotels -- Fiction
32735,lcc,PS
32736,lcsh,"Bible stories, English"
32736,lcc,BS
32737,lcsh,Science fiction
32737,lcsh,Short stories
32737,lcsh,Prisoners -- Fiction
32737,lcsh,Human-alien encounters -- Fiction
32737,lcc,PS
32738,lcsh,Scotland -- Periodicals
32738,lcsh,England -- Periodicals
32738,lcc,AP
32739,lcsh,Science fiction
32739,lcsh,Short stories
32739,lcsh,Time travel -- Fiction
32739,lcc,PS
32740,lcsh,"Greek fiction, Modern"
32740,lcc,PA
32741,lcsh,"Greek poetry, Modern"
32741,lcc,PA
32742,lcsh,Automobiles -- Juvenile fiction
32742,lcsh,Young men -- Juvenile fiction
32742,lcsh,Mystery fiction
32742,lcc,PZ
32743,lcsh,Jesus Christ -- Fiction
32743,lcsh,Christian fiction
32743,lcc,PQ
32744,lcsh,Science fiction
32744,lcsh,Short stories
32744,lcc,PS
32745,lcsh,Science fiction
32745,lcc,PS
32746,lcsh,Irish literature -- History and criticism
32746,lcsh,Ireland -- In literature
32746,lcsh,English literature -- Irish authors -- History and criticism
32746,lcsh,Ireland -- Intellectual life
32746,lcc,PR
32747,lcsh,China -- Description and travel
32747,lcsh,Tibet Autonomous Region (China) -- Description and travel
32747,lcsh,"Asia, Central -- Description and travel"
32747,lcc,DS
32748,lcsh,Science fiction
32748,lcsh,Physicians -- Fiction
32748,lcsh,Diseases -- Fiction
32748,lcc,PS
32749,lcsh,"Sociology, Rural"
32749,lcc,HT
32750,lcsh,Science fiction
32750,lcsh,Short stories
32750,lcsh,Titan (Satellite) -- Fiction
32750,lcc,PS
32751,lcsh,Science fiction
32751,lcsh,Short stories
32751,lcc,PS
32752,lcsh,Tibet Autonomous Region (China) -- Description and travel
32752,lcsh,British -- China -- Tibet Autonomous Region
32752,lcc,DS
32753,lcsh,Croquet
32753,lcc,GV
32754,lcsh,Science fiction
32754,lcsh,Monorail railroads -- Fiction
32754,lcc,PS
32755,lcsh,Tales -- Russia
32755,lcc,PG
32756,lcsh,Religion
32756,lcsh,Apologetics
32756,lcsh,Christianity
32756,lcc,BR
32757,lcsh,Fiction
32757,lcc,PS
32758,lcsh,Encyclopedias and dictionaries
32758,lcc,AE
32759,lcsh,"Fantasy fiction, American"
32759,lcsh,Conan (Fictitious character) -- Fiction
32759,lcc,PS
32760,lcsh,Science fiction
32760,lcsh,Short stories
32760,lcsh,Man-woman relationships -- Fiction
32760,lcsh,Space colonies -- Fiction
32760,lcc,PS
32761,lcsh,Science fiction
32761,lcc,PS
32762,lcsh,"Michelangelo Buonarroti, 1475-1564"
32762,lcc,N
32763,lcsh,Fiction
32763,lcsh,"Tagore, Rabindranath, 1861-1941 -- Translations into German"
32763,lcsh,"Short stories, Bengali -- Translations into German"
32763,lcc,PK
32764,lcsh,Science fiction
32764,lcsh,Short stories
32764,lcc,PS
32765,lcsh,Science fiction
32765,lcsh,Short stories
32765,lcsh,Inventors -- Fiction
32765,lcc,PS
32766,lcsh,Elliptic functions
32766,lcc,QA
32767,lcsh,Welsh poetry -- Translations into English
32767,lcsh,Welsh poetry -- To 1550
32767,lcc,PB
32768,lcsh,Chautauqua Institution
32768,lcc,LC
32769,lcsh,Science fiction
32769,lcsh,Fantasy fiction
32769,lcc,PR
32770,lcsh,London (England) -- Fiction
32770,lcsh,Musicians -- Fiction
32770,lcc,PR
32771,lcsh,London (England) -- Description and travel
32771,lcc,DA
32772,lcsh,English poetry
32772,lcsh,"Short stories, English"
32772,lcsh,Puck (Legendary character) -- Fiction
32772,lcc,PR
32773,lcsh,London (England) -- Social life and customs -- 19th century
32773,lcc,DA
32774,lcsh,London (England) -- Social life and customs -- 19th century
32774,lcc,DA
32775,lcsh,Science fiction
32775,lcc,PS
32776,lcsh,"Women, Germanic -- History"
32776,lcc,HQ
32777,lcsh,Fiction
32777,lcsh,"Short stories, English"
32777,lcc,PR
32778,lcsh,Poetry
32778,lcc,PS
32779,lcsh,"World War, 1914-1918"
32779,lcc,D501
32780,lcsh,Science fiction
32780,lcsh,Space colonies -- Fiction
32780,lcc,PS
32781,lcsh,Blackboard drawing
32781,lcc,NC
32782,lcsh,Science fiction
32782,lcsh,Short stories
32782,lcc,PS
32783,lcsh,Encyclopedias and dictionaries
32783,lcc,AE
32784,lcsh,Science fiction
32784,lcsh,Short stories
32784,lcsh,Love stories
32784,lcsh,Human-alien encounters -- Fiction
32784,lcc,PS
32785,lcsh,Science fiction
32785,lcsh,Short stories
32785,lcc,PS
32786,lcsh,"Folk literature, Italian -- Italy -- Florence"
32786,lcc,PQ
32787,lcsh,"Dürer, Albrecht, 1471-1528"
32787,lcc,ND
32788,lcsh,"Magic tricks -- Handbooks, manuals, etc."
32788,lcc,GV
32789,lcsh,"Camões, Luís de, 1524?-1580 -- Criticism and interpretation"
32789,lcc,PQ
32790,lcsh,Portuguese literature -- 19th century -- History and criticism
32790,lcsh,"Quental, Antero de, 1842-1891"
32790,lcsh,"Castilho, Antonio Feliciano de, 1800-1875"
32790,lcc,PQ
32791,lcsh,"Braga, Teófilo, 1843-1924. Theoria da historia da litteratura portugueza"
32791,lcsh,"Oliveira Martins, J. P. (Joaquim Pedro), 1845-1894. Lusiadas: ensaio sobre Camões"
32791,lcsh,"Chagas, Manuel Pinheiro, 1842-1895. Desenvolvimento da litteratura portugueza"
32791,lcc,PQ
32792,lcsh,"Abranches, Alvaro Vaz de Almada, conde de, -1449"
32792,lcc,DP
32793,lcsh,Fiction
32793,lcc,PQ
32794,lcsh,School management and organization -- Portugal
32794,lcc,LA
32795,lcsh,New York (N.Y.) -- Fiction
32795,lcsh,Criminals -- Fiction
32795,lcsh,Robbery -- Fiction
32795,lcc,PS
32796,lcsh,"Greek literature, Modern"
32796,lcc,PA
32797,lcsh,Tragedies (Drama)
32797,lcsh,Othello (Fictitious character) -- Drama
32797,lcsh,Jealousy -- Drama
32797,lcsh,Interracial marriage -- Drama
32797,lcsh,Venice (Italy) -- Drama
32797,lcsh,Muslims -- Drama
32797,lcc,PR
32798,lcsh,France -- Social life and customs
32798,lcsh,Industries -- France -- Folklore
32798,lcsh,Occupations -- France -- Folklore
32798,lcsh,Folklore -- France
32798,lcsh,Working class -- France -- Folklore
32798,lcc,GR
32799,lcsh,Short stories
32799,lcsh,"Greek fiction, Modern"
32799,lcc,PA
32800,lcsh,Natural history
32800,lcc,QH
32801,lcsh,Science fiction
32801,lcsh,Short stories
32801,lcsh,Love stories
32801,lcsh,Human-alien encounters -- Fiction
32801,lcc,PS
32802,lcsh,Science fiction
32802,lcsh,Short stories
32802,lcsh,Space flight -- Fiction
32802,lcsh,Space ships -- Fiction
32802,lcc,PS
32803,lcsh,College ethics
32803,lcc,LB
32804,lcsh,English wit and humor -- Periodicals
32804,lcc,AP
32805,lcsh,Science fiction
32805,lcsh,Interplanetary voyages -- Fiction
32805,lcc,PS
32806,lcsh,Great Britain -- Social conditions -- 19th century
32806,lcsh,"Ritchie, J. Ewing (James Ewing), 1820-1898"
32806,lcc,DA
32806,lcc,PR
32807,lcsh,Savings and loan associations -- Great Britain
32807,lcc,DA
32807,lcc,HG
32808,lcsh,French fiction -- 19th century
32808,lcc,PQ
32809,lcsh,Slavery -- West Indies
32809,lcsh,Spanish Main
32809,lcsh,West Indies -- History
32809,lcc,F1601
32810,lcsh,Farmers -- Juvenile fiction
32810,lcsh,Soldiers -- Juvenile fiction
32810,lcc,PZ
32811,lcsh,Siblings -- Juvenile fiction
32811,lcsh,Behavior -- Juvenile fiction
32811,lcc,PZ
32812,lcsh,Cuba -- History
32812,lcsh,Cuba -- Description and travel
32812,lcc,F1751
32813,lcsh,"Anne Boleyn, Queen, consort of Henry VIII, King of England, 1507-1536"
32813,lcsh,"Great Britain -- History -- Henry VIII, 1509-1547 -- Biography"
32813,lcsh,"Henry VIII, King of England, 1491-1547 -- Marriage"
32813,lcsh,"Catharine, of Aragon, Queen, consort of Henry VIII, King of England, 1485-1536"
32813,lcsh,"Jane Seymour, Queen, consort of Henry VIII, King of England, 1509?-1537"
32813,lcsh,"Anne, of Cleves, Queen, consort of Henry VIII, King of England, 1515-1557"
32813,lcsh,"Catharine Howard, Queen, consort of Henry VIII, King of England, -1542"
32813,lcsh,"Catharine Parr, Queen, consort of Henry VIII, King of England, 1512-1548"
32813,lcsh,Marriages of royalty and nobility -- Great Britain -- History -- 16th century
32813,lcc,DA
32814,lcsh,German prose literature -- 20th century
32814,lcsh,Dadaist literature
32814,lcc,PT
32815,lcsh,Essays
32815,lcc,PA
32816,lcsh,Fiction
32816,lcc,PH
32817,lcsh,Turtles
32817,lcc,QH
32818,lcsh,Cucumbers
32818,lcc,SB
32819,lcsh,Science fiction
32819,lcsh,Short stories
32819,lcc,PS
32820,lcsh,Science fiction
32820,lcsh,Short stories
32820,lcsh,"Mayhem, Johnny (Fictitious character) -- Fiction"
32820,lcc,PS
32821,lcsh,"Art, Islamic"
32821,lcsh,Architecture -- Spain
32821,lcsh,"Architecture, Islamic"
32821,lcsh,Spain -- Antiquities
32821,lcc,DP
32822,lcsh,Fantasy fiction
32822,lcsh,Magic -- Fiction
32822,lcc,PS
32823,lcsh,Mountaineering
32823,lcsh,"Blanc, Mont (France and Italy)"
32823,lcc,DQ
32824,lcsh,Animals
32824,lcc,QL
32825,lcsh,Science fiction
32825,lcc,PS
32826,lcsh,Fiction
32826,lcc,PS
32827,lcsh,Science fiction
32827,lcsh,Short stories
32827,lcsh,"Mayhem, Johnny (Fictitious character) -- Fiction"
32827,lcc,PS
32828,lcsh,Science fiction
32828,lcsh,Robots -- Fiction
32828,lcsh,Human-alien encounters -- Fiction
32828,lcc,PS
32829,lcsh,Norwich (England) -- History
32829,lcc,DA
32830,lcsh,Eschatology
32830,lcsh,Future life
32830,lcc,BT
32831,lcsh,Inheritance and succession -- Fiction
32831,lcsh,Ghost stories
32831,lcsh,Blessing and cursing -- Fiction
32831,lcsh,Americans -- France -- Fiction
32831,lcc,PS
32832,lcsh,Science fiction
32832,lcsh,Short stories
32832,lcsh,Psychological fiction
32832,lcsh,Human-alien encounters -- Fiction
32832,lcc,PS
32833,lcsh,Science fiction
32833,lcsh,Man-woman relationships -- Fiction
32833,lcsh,Robinsonades
32833,lcc,PS
32834,lcsh,Animals
32834,lcc,QL
32835,lcsh,"Farrar, Geraldine, 1882-1967"
32835,lcsh,Singers -- United States -- Biography
32835,lcc,ML
32836,lcsh,Science fiction
32836,lcsh,Short stories
32836,lcc,PS
32837,lcsh,Science fiction
32837,lcsh,Political fiction
32837,lcc,PS
32838,lcsh,"Curling -- Canada -- Handbooks, manuals, etc"
32838,lcsh,Curling -- History
32838,lcsh,Curling -- Canada -- History -- 19th century
32838,lcc,GV
32839,lcsh,English wit and humor -- Periodicals
32839,lcc,AP
32840,lcsh,Fiction
32840,lcc,PR
32841,lcsh,Ghosts
32841,lcc,BF
32842,lcsh,London (England) -- Description and travel
32842,lcsh,London (England) -- Pictorial works
32842,lcc,DA
32843,lcsh,Chicago (Ill.) -- History -- To 1875 -- Fiction
32843,lcsh,Indian captivities -- Illinois -- Fiction
32843,lcsh,Fort Dearborn (Ill.) -- Fiction
32843,lcc,PZ
32843,lcc,PS
32844,lcsh,Religious thought -- England -- London
32844,lcsh,London (England) -- Religion
32844,lcc,BR
32844,lcc,DA
32845,lcsh,"Short stories, American"
32845,lcc,PS
32846,lcsh,"Short stories, English"
32846,lcc,PR
32847,lcsh,Adventure stories
32847,lcsh,Americans -- England -- Fiction
32847,lcsh,Kidnapping -- Fiction
32847,lcc,PS
32848,lcsh,Great Britain -- Politics and government -- 1837-1901
32848,lcc,DA
32849,lcsh,"Wilde, Oscar, 1854-1900 -- Criticism and interpretation"
32849,lcc,PR
32850,lcsh,Science fiction
32850,lcsh,Mars (Planet) -- Fiction
32850,lcsh,Human-alien encounters -- Fiction
32850,lcc,PS
32851,lcsh,"Greek fiction, Modern"
32851,lcsh,"Short stories, Greek"
32851,lcc,PA
32852,lcsh,"Diakos, Athanases, approximately 1788-1821 -- Poetry"
32852,lcc,PA
32853,lcsh,Science fiction
32853,lcsh,Short stories
32853,lcsh,Time travel -- Fiction
32853,lcc,PS
32854,lcsh,Short stories
32854,lcsh,Burglars -- Fiction
32854,lcsh,"Lupin, Arsène (Fictitious character) -- Fiction"
32854,lcsh,Mystery and detective stories
32854,lcsh,"Adventure stories, French"
32854,lcc,PQ
32855,lcsh,Birds
32855,lcsh,Bell vireo
32855,lcc,QH
32856,lcsh,Language and languages
32856,lcsh,Comparative linguistics
32856,lcc,P
32857,lcsh,Relativity (Physics)
32857,lcsh,Dynamics
32857,lcc,QC
32858,lcsh,Yachting
32858,lcsh,Hebrides (Scotland) -- Description and travel
32858,lcc,DA
32859,lcsh,Science fiction
32859,lcsh,Short stories
32859,lcsh,Dystopias -- Fiction
32859,lcsh,Dreams -- Fiction
32859,lcc,PS
32860,lcsh,Encyclopedias and dictionaries
32860,lcc,AE
32861,lcsh,Science fiction
32861,lcsh,Short stories
32861,lcc,PS
32862,lcsh,Scottish Borders (Scotland) -- Fiction
32862,lcc,PR
32863,lcsh,Agriculture
32863,lcsh,Home economics
32863,lcsh,Poor laws -- Great Britain
32863,lcc,S
32864,lcsh,Science fiction
32864,lcsh,Short stories
32864,lcsh,Physicians -- Fiction
32864,lcsh,Human-alien encounters -- Fiction
32864,lcsh,Accident victims -- Fiction
32864,lcsh,"Beauty, Personal -- Fiction"
32864,lcc,PS
32865,lcsh,Short stories
32865,lcsh,Detective and mystery stories
32865,lcsh,"Champnell, Augustus (Fictitious character) -- Fiction"
32865,lcc,PR
32866,lcsh,Science fiction
32866,lcc,PS
32867,lcsh,Fairy tales
32867,lcc,PZ
32868,lcsh,Religion
32868,lcc,BL
32869,lcsh,"Pombal, Sebastião José de Carvalho e Melo, Marquês de, 1699-1782"
32869,lcc,DP
32870,lcsh,Portuguese literature -- History and criticism
32870,lcc,PQ
32871,lcsh,Essays
32871,lcc,PQ
32872,lcsh,Portugal -- Politics and government -- 1889-1908
32872,lcsh,Liga Patriotica do Norte
32872,lcc,DP
32873,lcsh,Spain -- Politics and government -- 1868-1875
32873,lcsh,Portugal -- Politics and government
32873,lcc,DP
32874,lcsh,"Great Britain -- History -- House of York, 1461-1485 -- Fiction"
32874,lcc,PS
32875,lcsh,"Mahdi, Muhammad Ahmad, 1848-1885"
32875,lcsh,Sudan -- History
32875,lcc,DT
32876,lcsh,Science fiction
32876,lcsh,Short stories
32876,lcc,PS
32877,lcsh,Animals -- Folklore
32877,lcsh,"Folklore -- Africa, Central"
32877,lcsh,"Animals -- Africa, Central"
32877,lcc,GR
32878,lcsh,Science fiction
32878,lcsh,Dueling -- Fiction
32878,lcsh,Bullfighting -- Fiction
32878,lcc,PS
32879,lcsh,"Temple, William, Sir, 1628-1699 -- Early works to 1800"
32879,lcsh,"Du Cros, Simon, active 17th century. Lettre de Monsieur Du Cros à Mylord **** afin de servir de réponse aux impostures de Monsieur le chevalier Temple -- Early works to 1800"
32879,lcsh,"Dutch War, 1672-1678 -- Early works to 1800"
32879,lcc,D
32880,lcsh,Short stories
32880,lcsh,Fantasy fiction
32880,lcsh,"World War, 1939-1945 -- United States -- Fiction"
32880,lcc,PS
32881,lcsh,London (England) -- Social life and customs -- Fiction
32881,lcc,PR
32882,lcsh,Fiction
32882,lcc,PR
32883,lcsh,"Bible -- Evidences, authority, etc."
32883,lcsh,Bible -- Antiquities
32883,lcsh,Cuneiform inscriptions
32883,lcc,BS
32884,lcsh,Essays
32884,lcc,PR
32885,lcsh,Science fiction
32885,lcsh,Short stories
32885,lcc,PS
32886,lcsh,United States. Navy -- Juvenile fiction
32886,lcsh,Battleships -- Juvenile fiction
32886,lcc,PZ
32887,lcsh,"Du Maurier, George, 1834-1896. Trilby"
32887,lcc,PR
32888,lcsh,Paris (France) -- Description and travel
32888,lcsh,Paris (France) -- History
32888,lcc,DC
32889,lcsh,Science fiction
32889,lcc,PS
32890,lcsh,Science fiction
32890,lcsh,Short stories
32890,lcsh,Space colonies -- Fiction
32890,lcc,PS
32891,lcsh,Short stories
32891,lcsh,Supernatural -- Fiction
32891,lcsh,Hunting stories
32891,lcsh,Deer -- Fiction
32891,lcc,PS
32892,lcsh,Women -- United States -- History
32892,lcsh,Women -- America -- History
32892,lcc,E011
32892,lcc,E151
32892,lcc,HQ
32893,lcsh,Africa -- Fiction
32893,lcsh,"Mzilikazi, Matabele King, 1790-1868 -- Fiction"
32893,lcc,PR
32894,lcsh,South Africa -- Fiction
32894,lcc,PR
32895,lcsh,South Africa -- Fiction
