type,nationality,band,percent,year
General_Training,Malaysia,4.5,0.03,2022-2023
General_Training,Malaysia,5,0.06,2022-2023
General_Training,Malaysia,5.5,0.08,2022-2023
General_Training,Malaysia,6,0.1,2022-2023
General_Training,Malaysia,6.5,0.12,2022-2023
General_Training,Malaysia,7,0.14,2022-2023
General_Training,Malaysia,7.5,0.17,2022-2023
General_Training,Malaysia,8,0.16,2022-2023
General_Training,Malaysia,8.5,0.08,2022-2023
General_Training,Malaysia,9,0.01,2022-2023
General_Training,Mauritius,<4,0,2022-2023
General_Training,Mauritius,4,0.01,2022-2023
General_Training,Mauritius,4.5,0.02,2022-2023
General_Training,Mauritius,5,0.04,2022-2023
General_Training,Mauritius,5.5,0.08,2022-2023
General_Training,Mauritius,6,0.13,2022-2023
General_Training,Mauritius,6.5,0.19,2022-2023
General_Training,Mauritius,7,0.2,2022-2023
General_Training,Mauritius,7.5,0.18,2022-2023
General_Training,Mauritius,8,0.12,2022-2023
General_Training,Mauritius,8.5,0.03,2022-2023
General_Training,Mauritius,9,0,2022-2023
General_Training,Mexico,<4,0.01,2022-2023
General_Training,Mexico,4,0.01,2022-2023
General_Training,Mexico,4.5,0.03,2022-2023
General_Training,Mexico,5,0.06,2022-2023
General_Training,Mexico,5.5,0.11,2022-2023
General_Training,Mexico,6,0.16,2022-2023
General_Training,Mexico,6.5,0.18,2022-2023
General_Training,Mexico,7,0.16,2022-2023
General_Training,Mexico,7.5,0.14,2022-2023
General_Training,Mexico,8,0.11,2022-2023
General_Training,Mexico,8.5,0.03,2022-2023
General_Training,Mexico,9,0,2022-2023
General_Training,Morocco,<4,0.02,2022-2023
General_Training,Morocco,4,0.02,2022-2023
General_Training,Morocco,4.5,0.05,2022-2023
General_Training,Morocco,5,0.11,2022-2023
General_Training,Morocco,5.5,0.15,2022-2023
General_Training,Morocco,6,0.17,2022-2023
General_Training,Morocco,6.5,0.15,2022-2023
General_Training,Morocco,7,0.14,2022-2023
General_Training,Morocco,7.5,0.11,2022-2023
General_Training,Morocco,8,0.07,2022-2023
General_Training,Morocco,8.5,0.01,2022-2023
General_Training,Morocco,9,0,2022-2023
General_Training,Nepal,<4,0.03,2022-2023
General_Training,Nepal,4,0.05,2022-2023
General_Training,Nepal,4.5,0.11,2022-2023
General_Training,Nepal,5,0.17,2022-2023
General_Training,Nepal,5.5,0.19,2022-2023
General_Training,Nepal,6,0.16,2022-2023
General_Training,Nepal,6.5,0.11,2022-2023
General_Training,Nepal,7,0.08,2022-2023
General_Training,Nepal,7.5,0.05,2022-2023
General_Training,Nepal,8,0.03,2022-2023
General_Training,Nepal,8.5,0.01,2022-2023
General_Training,Nepal,9,0,2022-2023
General_Training,Nigeria,<4,0.01,2022-2023
General_Training,Nigeria,4,0.01,2022-2023
General_Training,Nigeria,4.5,0.03,2022-2023
General_Training,Nigeria,5,0.07,2022-2023
General_Training,Nigeria,5.5,0.13,2022-2023
General_Training,Nigeria,6,0.18,2022-2023
General_Training,Nigeria,6.5,0.18,2022-2023
General_Training,Nigeria,7,0.17,2022-2023
General_Training,Nigeria,7.5,0.13,2022-2023
General_Training,Nigeria,8,0.08,2022-2023
General_Training,Nigeria,8.5,0.02,2022-2023
General_Training,Nigeria,9,0,2022-2023
General_Training,Pakistan,<4,0.02,2022-2023
General_Training,Pakistan,4,0.03,2022-2023
General_Training,Pakistan,4.5,0.06,2022-2023
General_Training,Pakistan,5,0.09,2022-2023
General_Training,Pakistan,5.5,0.13,2022-2023
General_Training,Pakistan,6,0.16,2022-2023
General_Training,Pakistan,6.5,0.16,2022-2023
General_Training,Pakistan,7,0.14,2022-2023
General_Training,Pakistan,7.5,0.12,2022-2023
General_Training,Pakistan,8,0.08,2022-2023
General_Training,Pakistan,8.5,0.03,2022-2023
General_Training,Pakistan,9,0,2022-2023
General_Training,Philippines,<4,0.02,2022-2023
General_Training,Philippines,4,0.04,2022-2023
General_Training,Philippines,4.5,0.09,2022-2023
General_Training,Philippines,5,0.15,2022-2023
General_Training,Philippines,5.5,0.18,2022-2023
General_Training,Philippines,6,0.17,2022-2023
General_Training,Philippines,6.5,0.14,2022-2023
General_Training,Philippines,7,0.1,2022-2023
General_Training,Philippines,7.5,0.06,2022-2023
General_Training,Philippines,8,0.03,2022-2023
General_Training,Philippines,8.5,0.01,2022-2023
General_Training,Philippines,9,0,2022-2023
General_Training,Russian Federation,<4,0.01,2022-2023
General_Training,Russian Federation,4,0.01,2022-2023
General_Training,Russian Federation,4.5,0.02,2022-2023
General_Training,Russian Federation,5,0.04,2022-2023
General_Training,Russian Federation,5.5,0.07,2022-2023
General_Training,Russian Federation,6,0.11,2022-2023
General_Training,Russian Federation,6.5,0.15,2022-2023
General_Training,Russian Federation,7,0.18,2022-2023
General_Training,Russian Federation,7.5,0.2,2022-2023
General_Training,Russian Federation,8,0.17,2022-2023
General_Training,Russian Federation,8.5,0.04,2022-2023
General_Training,Russian Federation,9,0,2022-2023
General_Training,Saudi Arabia,<4,0.2,2022-2023
General_Training,Saudi Arabia,4,0.12,2022-2023
General_Training,Saudi Arabia,4.5,0.13,2022-2023
General_Training,Saudi Arabia,5,0.15,2022-2023
General_Training,Saudi Arabia,5.5,0.13,2022-2023
General_Training,Saudi Arabia,6,0.11,2022-2023
General_Training,Saudi Arabia,6.5,0.07,2022-2023
General_Training,Saudi Arabia,7,0.05,2022-2023
General_Training,Saudi Arabia,7.5,0.03,2022-2023
General_Training,Saudi Arabia,8,0.01,2022-2023
General_Training,Saudi Arabia,8.5,0,2022-2023
General_Training,Saudi Arabia,9,0,2022-2023
General_Training,South Africa,<4,0,2022-2023
General_Training,South Africa,4,0.01,2022-2023
General_Training,South Africa,4.5,0.02,2022-2023
General_Training,South Africa,5,0.04,2022-2023
General_Training,South Africa,5.5,0.07,2022-2023
General_Training,South Africa,6,0.09,2022-2023
General_Training,South Africa,6.5,0.12,2022-2023
General_Training,South Africa,7,0.14,2022-2023
General_Training,South Africa,7.5,0.17,2022-2023
General_Training,South Africa,8,0.2,2022-2023
General_Training,South Africa,8.5,0.14,2022-2023
General_Training,South Africa,9,0.01,2022-2023
General_Training,Spain,<4,0,2022-2023
General_Training,Spain,4,0.01,2022-2023
General_Training,Spain,4.5,0.02,2022-2023
General_Training,Spain,5,0.05,2022-2023
General_Training,Spain,5.5,0.12,2022-2023
General_Training,Spain,6,0.17,2022-2023
General_Training,Spain,6.5,0.19,2022-2023
General_Training,Spain,7,0.16,2022-2023
General_Training,Spain,7.5,0.14,2022-2023
General_Training,Spain,8,0.1,2022-2023
General_Training,Spain,8.5,0.03,2022-2023
General_Training,Spain,9,0,2022-2023
General_Training,Sri Lanka,<4,0.01,2022-2023
General_Training,Sri Lanka,4,0.02,2022-2023
General_Training,Sri Lanka,4.5,0.04,2022-2023
General_Training,Sri Lanka,5,0.1,2022-2023
General_Training,Sri Lanka,5.5,0.14,2022-2023
General_Training,Sri Lanka,6,0.17,2022-2023
General_Training,Sri Lanka,6.5,0.16,2022-2023
General_Training,Sri Lanka,7,0.14,2022-2023
General_Training,Sri Lanka,7.5,0.11,2022-2023
General_Training,Sri Lanka,8,0.07,2022-2023
General_Training,Sri Lanka,8.5,0.02,2022-2023
General_Training,Sri Lanka,9,0,2022-2023
General_Training,Thailand,<4,0.06,2022-2023
General_Training,Thailand,4,0.06,2022-2023
General_Training,Thailand,4.5,0.13,2022-2023
General_Training,Thailand,5,0.22,2022-2023
General_Training,Thailand,5.5,0.25,2022-2023
General_Training,Thailand,6,0.16,2022-2023
General_Training,Thailand,6.5,0.07,2022-2023
General_Training,Thailand,7,0.03,2022-2023
General_Training,Thailand,7.5,0.02,2022-2023
General_Training,Thailand,8,0.01,2022-2023
General_Training,Thailand,8.5,0,2022-2023
General_Training,Thailand,9,0,2022-2023
General_Training,Turkey,<4,0.04,2022-2023
General_Training,Turkey,4,0.04,2022-2023
General_Training,Turkey,4.5,0.06,2022-2023
General_Training,Turkey,5,0.09,2022-2023
General_Training,Turkey,5.5,0.14,2022-2023
General_Training,Turkey,6,0.19,2022-2023
General_Training,Turkey,6.5,0.16,2022-2023
General_Training,Turkey,7,0.12,2022-2023
General_Training,Turkey,7.5,0.09,2022-2023
General_Training,Turkey,8,0.06,2022-2023
General_Training,Turkey,8.5,0.02,2022-2023
General_Training,Turkey,9,0,2022-2023
General_Training,Uganda,<4,0.01,2022-2023
General_Training,Uganda,4,0.01,2022-2023
General_Training,Uganda,4.5,0.05,2022-2023
General_Training,Uganda,5,0.14,2022-2023
General_Training,Uganda,5.5,0.23,2022-2023
General_Training,Uganda,6,0.22,2022-2023
General_Training,Uganda,6.5,0.16,2022-2023
General_Training,Uganda,7,0.09,2022-2023
General_Training,Uganda,7.5,0.05,2022-2023
General_Training,Uganda,8,0.02,2022-2023
General_Training,Uganda,8.5,0.01,2022-2023
General_Training,Uganda,9,0,2022-2023
General_Training,United States of America,<4,0,2022-2023
General_Training,United States of America,4,0,2022-2023
General_Training,United States of America,4.5,0,2022-2023
General_Training,United States of America,5,0.01,2022-2023
General_Training,United States of America,5.5,0.01,2022-2023
General_Training,United States of America,6,0.01,2022-2023
General_Training,United States of America,6.5,0.03,2022-2023
General_Training,United States of America,7,0.04,2022-2023
General_Training,United States of America,7.5,0.11,2022-2023
General_Training,United States of America,8,0.24,2022-2023
General_Training,United States of America,8.5,0.44,2022-2023
General_Training,United States of America,9,0.11,2022-2023
General_Training,Vietnam,<4,0.04,2022-2023
General_Training,Vietnam,4,0.04,2022-2023
General_Training,Vietnam,4.5,0.09,2022-2023
General_Training,Vietnam,5,0.14,2022-2023
General_Training,Vietnam,5.5,0.16,2022-2023
General_Training,Vietnam,6,0.16,2022-2023
General_Training,Vietnam,6.5,0.13,2022-2023
General_Training,Vietnam,7,0.1,2022-2023
General_Training,Vietnam,7.5,0.09,2022-2023
General_Training,Vietnam,8,0.05,2022-2023
General_Training,Vietnam,8.5,0.01,2022-2023
General_Training,Vietnam,9,0,2022-2023
General_Training,Zimbabwe,<4,0,2022-2023
General_Training,Zimbabwe,4,0.01,2022-2023
General_Training,Zimbabwe,4.5,0.03,2022-2023
General_Training,Zimbabwe,5,0.08,2022-2023
General_Training,Zimbabwe,5.5,0.18,2022-2023
General_Training,Zimbabwe,6,0.25,2022-2023
General_Training,Zimbabwe,6.5,0.21,2022-2023
General_Training,Zimbabwe,7,0.13,2022-2023
General_Training,Zimbabwe,7.5,0.07,2022-2023
General_Training,Zimbabwe,8,0.03,2022-2023
General_Training,Zimbabwe,8.5,0.01,2022-2023
General_Training,Zimbabwe,9,0,2022-2023
