raceId,driverId,lap,position,time,milliseconds
341,808,42,12,"1:27.034",87034
341,808,43,12,"1:27.259",87259
341,808,44,12,"1:27.163",87163
341,808,45,12,"1:27.475",87475
341,808,46,12,"1:30.607",90607
341,808,47,12,"1:27.742",87742
341,808,48,12,"1:28.660",88660
341,808,49,12,"1:26.822",86822
341,808,50,12,"1:26.537",86537
341,808,51,12,"1:27.166",87166
341,808,52,12,"1:27.367",87367
341,808,53,12,"1:27.464",87464
341,808,54,12,"1:27.739",87739
341,808,55,12,"1:27.176",87176
341,808,56,12,"1:26.183",86183
341,808,57,12,"1:26.329",86329
341,808,58,12,"1:26.121",86121
341,808,59,12,"1:26.653",86653
341,808,60,12,"1:26.602",86602
341,808,61,12,"1:26.487",86487
341,808,62,12,"1:26.106",86106
341,808,63,12,"1:25.470",85470
341,808,64,12,"1:26.260",86260
341,808,65,11,"1:27.565",87565
341,16,1,8,"1:36.717",96717
341,16,2,8,"1:30.154",90154
341,16,3,8,"1:29.279",89279
341,16,4,8,"1:28.965",88965
341,16,5,8,"1:29.206",89206
341,16,6,8,"1:29.025",89025
341,16,7,8,"1:29.084",89084
341,16,8,8,"1:28.951",88951
341,16,9,8,"1:29.112",89112
341,16,10,8,"1:28.860",88860
341,16,11,8,"1:28.856",88856
341,16,12,8,"1:28.947",88947
341,16,13,8,"1:28.880",88880
341,16,14,8,"1:28.816",88816
341,16,15,6,"1:28.760",88760
341,16,16,6,"1:28.601",88601
341,16,17,4,"1:31.208",91208
341,16,18,8,"1:46.523",106523
341,16,19,8,"1:28.310",88310
341,16,20,8,"1:28.204",88204
341,16,21,8,"1:28.132",88132
341,16,22,8,"1:28.476",88476
341,16,23,8,"1:28.482",88482
341,16,24,8,"1:29.091",89091
341,16,25,8,"1:29.966",89966
341,16,26,8,"1:28.148",88148
341,16,27,8,"1:27.674",87674
341,16,28,8,"1:27.534",87534
341,16,29,8,"1:27.897",87897
341,16,30,8,"1:27.902",87902
341,16,31,8,"1:27.694",87694
341,16,32,8,"1:27.722",87722
341,16,33,8,"1:27.959",87959
341,16,34,8,"1:28.110",88110
341,16,35,8,"1:27.645",87645
341,16,36,8,"1:27.475",87475
341,16,37,8,"1:27.623",87623
341,16,38,8,"1:27.475",87475
341,16,39,8,"1:27.653",87653
341,16,40,8,"1:27.679",87679
341,16,41,8,"1:27.170",87170
341,16,42,8,"1:27.266",87266
341,16,43,8,"1:27.470",87470
341,16,44,8,"1:28.090",88090
341,16,45,8,"1:27.067",87067
341,16,46,8,"1:26.663",86663
341,16,47,8,"1:26.761",86761
341,16,48,8,"1:26.780",86780
341,16,49,8,"1:26.560",86560
341,16,50,8,"1:26.384",86384
341,16,51,8,"1:26.568",86568
341,16,52,8,"1:26.711",86711
341,16,53,8,"1:26.257",86257
341,16,54,8,"1:26.349",86349
341,16,55,8,"1:26.361",86361
341,16,56,8,"1:26.244",86244
341,16,57,8,"1:26.263",86263
341,16,58,8,"1:26.554",86554
341,16,59,8,"1:26.245",86245
341,16,60,8,"1:26.001",86001
341,16,61,8,"1:25.957",85957
341,16,62,8,"1:26.146",86146
341,16,63,8,"1:26.217",86217
341,16,64,8,"1:26.115",86115
341,16,65,7,"1:25.845",85845
341,16,66,7,"1:26.203",86203
341,24,1,14,"1:40.048",100048
341,24,2,14,"1:31.045",91045
341,24,3,14,"1:30.469",90469
341,24,4,14,"1:30.202",90202
341,24,5,14,"1:30.457",90457
341,24,6,14,"1:30.278",90278
341,24,7,14,"1:29.788",89788
341,24,8,14,"1:29.913",89913
341,24,9,14,"1:29.920",89920
341,24,10,14,"1:29.965",89965
341,24,11,14,"1:29.922",89922
341,24,12,16,"1:33.550",93550
341,24,13,16,"1:51.762",111762
341,24,14,16,"1:30.019",90019
341,24,15,15,"1:29.695",89695
341,24,16,15,"1:29.657",89657
341,24,17,15,"1:30.150",90150
341,24,18,15,"1:30.066",90066
341,24,19,15,"1:29.832",89832
341,24,20,15,"1:29.790",89790
341,24,21,15,"1:29.661",89661
341,24,22,15,"1:29.633",89633
341,24,23,15,"1:29.346",89346
341,24,24,15,"1:29.509",89509
341,24,25,15,"1:29.239",89239
341,24,26,15,"1:28.651",88651
341,24,27,15,"1:28.957",88957
341,24,28,15,"1:28.669",88669
341,24,29,15,"1:28.693",88693
341,24,30,15,"1:28.719",88719
341,24,31,15,"1:28.800",88800
341,24,32,15,"1:31.044",91044
341,24,33,14,"1:28.555",88555
341,24,34,14,"1:28.722",88722
341,24,35,14,"1:28.425",88425
341,24,36,14,"1:28.269",88269
341,24,37,14,"1:32.563",92563
341,24,38,14,"1:29.321",89321
341,24,39,14,"1:30.095",90095
341,24,40,14,"1:28.050",88050
341,24,41,14,"1:27.730",87730
341,24,42,14,"1:27.750",87750
341,24,43,14,"1:27.631",87631
341,24,44,14,"1:27.646",87646
341,24,45,14,"1:27.750",87750
341,24,46,14,"1:27.481",87481
341,24,47,14,"1:27.467",87467
341,24,48,14,"1:26.845",86845
341,24,49,14,"1:27.034",87034
341,24,50,14,"1:27.265",87265
341,24,51,14,"1:27.233",87233
341,24,52,14,"1:27.314",87314
341,24,53,14,"1:27.133",87133
341,24,54,14,"1:27.391",87391
341,24,55,14,"1:26.958",86958
341,24,56,14,"1:26.486",86486
341,24,57,14,"1:26.610",86610
341,24,58,14,"1:27.591",87591
341,24,59,14,"1:26.950",86950
341,24,60,14,"1:26.262",86262
341,24,61,14,"1:26.124",86124
341,24,62,14,"1:25.963",85963
341,24,63,14,"1:25.924",85924
341,24,64,14,"1:25.957",85957
341,67,1,21,"1:46.064",106064
341,67,2,21,"1:51.402",111402
341,67,3,21,"1:29.549",89549
341,67,4,21,"1:29.656",89656
341,67,5,21,"1:29.471",89471
341,67,6,21,"1:29.421",89421
341,67,7,20,"1:30.902",90902
341,67,8,19,"1:30.525",90525
341,67,9,19,"1:29.587",89587
341,67,10,19,"1:29.140",89140
341,67,11,19,"1:30.119",90119
341,67,12,18,"1:30.106",90106
341,67,13,17,"1:31.989",91989
341,67,14,17,"1:30.289",90289
341,67,15,16,"1:30.676",90676
341,67,16,16,"1:29.671",89671
341,67,17,16,"1:29.905",89905
341,67,18,16,"1:29.698",89698
341,67,19,16,"1:29.757",89757
341,67,20,16,"1:29.763",89763
341,67,21,16,"1:29.712",89712
341,67,22,17,"1:32.606",92606
341,67,23,17,"1:39.719",99719
341,67,24,17,"1:29.485",89485
341,67,25,17,"1:31.707",91707
341,67,26,17,"1:28.527",88527
341,67,27,17,"1:28.483",88483
341,67,28,17,"1:28.063",88063
341,67,29,17,"1:30.443",90443
341,67,30,17,"1:48.974",108974
341,67,31,17,"1:27.325",87325
341,67,32,17,"1:27.031",87031
341,67,33,17,"1:27.346",87346
341,67,34,17,"1:26.781",86781
341,67,35,17,"1:27.382",87382
341,67,36,17,"1:27.444",87444
341,67,37,17,"1:26.883",86883
341,67,38,17,"1:27.378",87378
341,67,39,17,"1:27.340",87340
341,67,40,17,"1:27.383",87383
341,67,41,17,"1:26.724",86724
341,67,42,17,"1:34.608",94608
341,153,1,9,"1:37.513",97513
341,153,2,9,"1:29.990",89990
341,153,3,9,"1:29.742",89742
341,153,4,9,"1:29.161",89161
341,153,5,9,"1:29.361",89361
341,153,6,9,"1:29.433",89433
341,153,7,9,"1:29.294",89294
341,153,8,9,"1:29.244",89244
341,153,9,9,"1:29.248",89248
341,153,10,9,"1:29.112",89112
341,153,11,9,"1:28.911",88911
341,153,12,9,"1:29.106",89106
341,153,13,9,"1:28.999",88999
341,153,14,9,"1:29.080",89080
341,153,15,7,"1:29.070",89070
341,153,16,7,"1:31.914",91914
341,153,17,12,"1:56.908",116908
341,153,18,12,"1:28.912",88912
341,153,19,12,"1:29.844",89844
341,153,20,12,"1:29.426",89426
341,153,21,12,"1:29.383",89383
341,153,22,12,"1:30.106",90106
341,153,23,11,"1:28.267",88267
341,153,24,11,"1:27.615",87615
341,153,25,11,"1:27.831",87831
341,153,26,11,"1:27.816",87816
341,153,27,11,"1:28.142",88142
341,153,28,11,"1:28.295",88295
341,153,29,11,"1:28.559",88559
341,153,30,11,"1:27.942",87942
341,153,31,11,"1:27.768",87768
341,153,32,11,"1:27.686",87686
341,153,33,11,"1:27.582",87582
341,153,34,11,"1:30.303",90303
341,153,35,11,"1:37.450",97450
341,153,36,11,"1:27.325",87325
341,153,37,11,"1:27.386",87386
341,153,38,11,"1:27.159",87159
341,153,39,11,"1:27.242",87242
341,153,40,11,"1:27.519",87519
341,153,41,11,"1:29.677",89677
341,153,42,11,"1:27.362",87362
341,153,43,11,"1:27.095",87095
341,153,44,11,"1:26.552",86552
341,153,45,11,"1:27.118",87118
341,153,46,11,"1:27.008",87008
341,153,47,11,"1:26.916",86916
341,153,48,11,"1:26.883",86883
341,153,49,11,"1:26.996",86996
341,153,50,11,"1:27.033",87033
341,153,51,11,"1:31.679",91679
341,153,52,11,"1:29.539",89539
341,153,53,11,"1:28.566",88566
341,153,54,11,"1:27.901",87901
341,153,55,11,"1:26.284",86284
341,153,56,11,"1:26.097",86097
341,153,57,11,"1:26.079",86079
341,153,58,11,"1:26.077",86077
341,153,59,11,"1:26.465",86465
341,153,60,11,"1:25.848",85848
341,153,61,11,"1:25.899",85899
341,153,62,11,"1:25.701",85701
341,153,63,11,"1:25.655",85655
341,153,64,11,"1:25.738",85738
341,153,65,10,"1:27.476",87476
341,15,1,15,"1:40.643",100643
341,15,2,15,"1:32.805",92805
341,15,3,17,"1:33.604",93604
341,15,4,17,"1:31.948",91948
341,15,5,17,"1:32.162",92162
341,15,6,17,"1:32.252",92252
341,15,7,17,"1:32.165",92165
341,15,8,17,"1:32.355",92355
341,15,9,17,"1:32.234",92234
341,15,10,17,"1:31.708",91708
341,15,11,17,"1:31.764",91764
341,15,12,17,"1:32.174",92174
341,15,13,18,"1:34.349",94349
341,15,14,18,"1:32.434",92434
341,15,15,18,"1:32.447",92447
341,15,16,18,"1:31.963",91963
341,15,17,18,"1:31.877",91877
341,15,18,18,"1:31.921",91921
341,15,19,18,"1:31.846",91846
341,15,20,18,"1:31.873",91873
341,15,21,18,"1:32.126",92126
341,15,22,18,"1:35.524",95524
341,15,23,18,"1:56.719",116719
341,15,24,18,"1:33.263",93263
341,15,25,18,"1:31.426",91426
341,15,26,18,"1:32.488",92488
341,15,27,18,"1:31.317",91317
341,15,28,18,"1:31.162",91162
341,15,29,18,"1:32.888",92888
341,15,30,18,"1:30.767",90767
341,15,31,18,"1:30.408",90408
341,15,32,18,"1:30.779",90779
341,15,33,18,"1:30.479",90479
341,15,34,18,"1:33.911",93911
341,15,35,18,"1:31.037",91037
341,15,36,18,"1:31.686",91686
341,15,37,18,"1:35.506",95506
341,15,38,18,"1:31.882",91882
341,15,39,18,"1:31.810",91810
341,15,40,18,"1:33.095",93095
341,15,41,18,"1:32.805",92805
341,15,42,18,"1:31.630",91630
341,15,43,17,"1:34.964",94964
341,15,44,17,"1:33.908",93908
341,15,45,17,"1:32.865",92865
341,15,46,17,"1:30.784",90784
341,15,47,17,"1:31.811",91811
341,15,48,17,"1:30.744",90744
341,15,49,17,"1:30.811",90811
341,15,50,17,"1:32.371",92371
341,15,51,17,"1:31.982",91982
341,15,52,17,"1:31.336",91336
341,15,53,17,"1:32.172",92172
341,15,54,17,"1:31.210",91210
341,15,55,17,"1:29.799",89799
341,15,56,17,"1:29.564",89564
341,15,57,17,"1:31.899",91899
341,15,58,17,"1:30.118",90118
341,15,59,17,"1:32.336",92336
341,15,60,17,"1:30.766",90766
341,15,61,17,"1:32.135",92135
341,15,62,17,"1:30.208",90208
341,15,63,17,"1:30.698",90698
341,812,1,18,"1:43.759",103759
341,812,2,19,"1:35.346",95346
341,812,3,19,"1:33.171",93171
341,812,4,19,"1:32.949",92949
341,812,5,19,"1:33.412",93412
341,812,6,19,"1:33.108",93108
341,812,7,19,"1:32.798",92798
341,812,8,20,"1:33.693",93693
341,812,9,20,"1:33.384",93384
341,812,10,20,"1:32.679",92679
341,812,11,20,"1:32.896",92896
341,812,12,20,"1:32.590",92590
341,812,13,20,"1:32.934",92934
341,812,14,20,"1:32.709",92709
341,812,15,20,"1:33.978",93978
341,812,16,20,"1:34.417",94417
341,812,17,20,"1:32.194",92194
341,812,18,20,"1:34.038",94038
341,812,19,20,"1:32.940",92940
341,812,20,20,"1:34.143",94143
341,812,21,20,"1:33.942",93942
341,812,22,19,"1:32.145",92145
341,812,23,19,"1:36.215",96215
341,812,24,19,"1:34.489",94489
341,812,25,19,"1:33.478",93478
341,812,26,19,"1:32.041",92041
341,812,27,20,"1:42.356",102356
341,37,1,22,"2:11.181",131181
341,37,2,22,"1:51.824",111824
341,37,3,22,"1:30.804",90804
341,37,4,22,"1:30.745",90745
341,37,5,22,"1:30.426",90426
341,37,6,22,"1:31.183",91183
341,37,7,22,"1:30.708",90708
341,37,8,22,"1:30.768",90768
341,37,9,22,"1:30.411",90411
341,37,10,22,"1:37.901",97901
341,37,11,22,"1:47.715",107715
341,37,12,22,"1:37.866",97866
341,37,13,22,"1:34.637",94637
341,37,14,22,"1:31.195",91195
341,37,15,22,"1:30.803",90803
341,37,16,22,"1:31.347",91347
341,37,17,22,"1:37.652",97652
341,37,18,22,"1:34.289",94289
341,155,1,16,"1:40.998",100998
341,155,2,16,"1:32.748",92748
341,155,3,15,"1:30.171",90171
341,155,4,15,"1:29.760",89760
341,155,5,15,"1:30.103",90103
341,155,6,15,"1:29.736",89736
341,155,7,15,"1:29.800",89800
341,155,8,15,"1:29.621",89621
341,155,9,15,"1:30.109",90109
341,155,10,15,"1:29.907",89907
341,155,11,15,"1:29.871",89871
341,155,12,14,"1:30.304",90304
341,155,13,14,"1:29.627",89627
341,155,14,14,"1:29.865",89865
341,155,15,13,"1:30.175",90175
341,155,16,12,"1:31.858",91858
341,155,17,14,"1:48.851",108851
341,155,18,14,"1:28.877",88877
341,155,19,14,"1:28.981",88981
341,155,20,14,"1:28.715",88715
341,155,21,14,"1:28.969",88969
341,155,22,14,"1:28.833",88833
341,155,23,14,"1:28.718",88718
341,155,24,14,"1:28.899",88899
341,155,25,14,"1:29.005",89005
341,155,26,14,"1:29.017",89017
341,155,27,14,"1:28.807",88807
341,155,28,14,"1:29.375",89375
341,155,29,14,"1:29.316",89316
341,155,30,14,"1:29.530",89530
341,155,31,14,"1:29.150",89150
341,155,32,13,"1:30.081",90081
341,155,33,13,"1:28.019",88019
341,155,34,13,"1:27.742",87742
341,155,35,13,"1:28.580",88580
341,155,36,13,"1:29.760",89760
341,155,37,13,"1:27.875",87875
341,155,38,13,"1:28.212",88212
341,155,39,13,"1:27.816",87816
341,155,40,13,"1:27.493",87493
341,155,41,13,"1:27.268",87268
341,155,42,13,"1:27.351",87351
341,155,43,13,"1:26.975",86975
341,155,44,13,"1:31.127",91127
341,155,45,13,"1:27.529",87529
341,155,46,13,"1:29.126",89126
341,155,47,13,"1:26.933",86933
341,155,48,13,"1:26.817",86817
341,155,49,13,"1:26.591",86591
341,155,50,13,"1:26.422",86422
341,155,51,13,"1:26.533",86533
341,155,52,13,"1:26.851",86851
341,155,53,13,"1:27.402",87402
341,155,54,13,"1:27.593",87593
341,155,55,13,"1:27.475",87475
341,155,56,13,"1:26.300",86300
341,155,57,13,"1:26.226",86226
341,155,58,13,"1:26.379",86379
341,155,59,13,"1:26.466",86466
341,155,60,13,"1:26.757",86757
341,155,61,13,"1:26.667",86667
341,155,62,13,"1:26.083",86083
341,155,63,13,"1:26.189",86189
341,155,64,13,"1:26.160",86160
341,155,65,12,"1:26.674",86674
341,10,1,17,"1:41.687",101687
341,10,2,17,"1:33.130",93130
341,10,3,18,"1:32.942",92942
341,10,4,18,"1:32.252",92252
341,10,5,18,"1:32.702",92702
341,10,6,18,"1:32.061",92061
341,10,7,18,"1:32.267",92267
341,10,8,18,"1:32.202",92202
341,10,9,18,"1:32.299",92299
341,10,10,18,"1:31.772",91772
341,10,11,18,"1:32.346",92346
341,10,12,19,"1:33.204",93204
341,10,13,19,"1:32.510",92510
341,10,14,19,"1:32.309",92309
341,10,15,19,"1:32.548",92548
341,10,16,19,"1:32.438",92438
341,10,17,19,"1:32.324",92324
341,10,18,19,"1:32.141",92141
341,10,19,19,"1:32.205",92205
341,10,20,19,"1:32.136",92136
341,10,21,19,"1:34.972",94972
341,10,22,20,"1:57.527",117527
341,10,23,20,"1:34.102",94102
341,10,24,20,"1:31.965",91965
341,10,25,20,"1:32.824",92824
341,10,26,20,"1:31.559",91559
341,10,27,19,"1:33.610",93610
341,10,28,19,"1:30.931",90931
341,10,29,19,"1:31.198",91198
341,10,30,19,"1:30.971",90971
341,10,31,19,"1:34.662",94662
341,10,32,19,"1:32.262",92262
341,10,33,19,"1:33.836",93836
341,10,34,19,"1:33.641",93641
341,10,35,19,"1:32.375",92375
341,10,36,19,"1:32.414",92414
341,10,37,19,"1:31.697",91697
341,10,38,19,"1:30.749",90749
341,10,39,19,"1:32.102",92102
341,10,40,19,"1:31.285",91285
341,10,41,19,"1:33.782",93782
341,10,42,19,"1:33.023",93023
341,10,43,18,"1:31.260",91260
341,10,44,18,"1:31.207",91207
341,10,45,18,"1:30.031",90031
341,10,46,18,"1:30.246",90246
341,10,47,18,"1:31.216",91216
341,10,48,18,"1:30.395",90395
341,10,49,18,"1:30.440",90440
341,10,50,18,"1:32.375",92375
341,10,51,18,"1:32.925",92925
341,10,52,18,"1:32.082",92082
341,10,53,18,"1:30.910",90910
341,10,54,18,"1:31.304",91304
341,10,55,18,"1:29.844",89844
341,10,56,18,"1:31.726",91726
341,10,57,18,"1:30.240",90240
341,10,58,18,"1:31.218",91218
341,10,59,18,"1:32.422",92422
341,10,60,18,"1:29.776",89776
341,10,61,18,"1:32.293",92293
341,10,62,18,"1:30.034",90034
341,10,63,18,"1:30.268",90268
341,810,1,20,"1:44.668",104668
341,810,2,20,"1:34.829",94829
341,810,3,20,"1:33.699",93699
341,810,4,20,"1:33.636",93636
341,810,5,20,"1:33.465",93465
341,810,6,20,"1:33.614",93614
341,810,7,21,"1:34.445",94445
341,810,8,21,"1:34.097",94097
341,810,9,21,"1:33.564",93564
341,810,10,21,"1:33.636",93636
341,810,11,21,"1:33.424",93424
341,810,12,21,"1:33.809",93809
341,810,13,21,"1:33.807",93807
341,810,14,21,"1:38.215",98215
341,810,15,21,"1:36.662",96662
341,810,16,21,"1:34.046",94046
341,810,17,21,"1:40.534",100534
341,810,18,21,"1:37.255",97255
341,810,19,21,"1:39.226",99226
341,810,20,21,"1:55.909",115909
341,810,21,21,"1:31.380",91380
341,810,22,21,"1:31.664",91664
341,810,23,21,"1:31.764",91764
341,810,24,21,"1:34.851",94851
341,810,25,21,"1:31.481",91481
341,810,26,21,"1:34.645",94645
341,810,27,21,"1:33.203",93203
341,810,28,20,"1:30.967",90967
341,810,29,20,"1:31.088",91088
341,810,30,20,"1:32.038",92038
341,810,31,20,"1:35.202",95202
341,810,32,20,"1:33.677",93677
341,810,33,20,"1:30.781",90781
341,810,34,20,"1:33.456",93456
341,810,35,20,"1:31.126",91126
341,810,36,20,"1:31.275",91275
341,810,37,20,"1:31.866",91866
341,810,38,20,"1:31.377",91377
341,810,39,20,"1:34.541",94541
341,810,40,20,"1:36.836",96836
341,810,41,20,"1:32.570",92570
341,810,42,20,"1:30.296",90296
341,810,43,19,"1:30.699",90699
341,810,44,19,"1:32.460",92460
341,810,45,19,"1:30.504",90504
341,810,46,19,"1:33.211",93211
341,810,47,19,"1:29.904",89904
341,810,48,19,"1:34.327",94327
341,810,49,19,"1:34.393",94393
341,810,50,19,"1:31.128",91128
341,810,51,19,"1:33.386",93386
341,810,52,19,"1:30.807",90807
341,810,53,19,"1:30.607",90607
341,810,54,19,"1:32.427",92427
341,810,55,19,"1:32.368",92368
341,810,56,19,"1:31.824",91824
341,810,57,19,"1:34.693",94693
341,810,58,19,"1:33.086",93086
341,810,59,19,"1:30.642",90642
341,810,60,19,"1:33.919",93919
341,810,61,19,"1:37.168",97168
341,810,62,19,"1:34.441",94441
342,18,1,11,"1:38.509",98509
342,18,2,11,"2:14.285",134285
342,1,1,5,"1:31.129",91129
342,1,2,5,"2:14.228",134228
342,1,3,5,"2:07.863",127863
342,1,4,5,"2:01.435",121435
342,1,5,5,"1:56.646",116646
342,1,6,5,"1:52.666",112666
342,1,7,5,"1:21.802",81802
342,1,8,5,"1:20.104",80104
342,1,9,5,"1:19.821",79821
342,1,10,5,"1:19.474",79474
342,1,11,5,"1:19.233",79233
342,1,12,5,"1:19.468",79468
342,1,13,5,"1:19.729",79729
342,1,14,5,"1:19.506",79506
342,1,15,5,"1:19.747",79747
342,1,16,5,"1:19.731",79731
342,1,17,15,"1:38.517",98517
342,1,18,15,"1:21.468",81468
342,1,19,12,"1:17.657",77657
342,1,20,11,"1:19.157",79157
342,1,21,9,"1:19.466",79466
342,1,22,7,"1:19.327",79327
342,1,23,7,"1:18.852",78852
342,1,24,7,"1:18.964",78964
342,1,25,7,"1:19.030",79030
342,1,26,7,"1:19.099",79099
342,1,27,6,"1:18.182",78182
342,1,28,5,"1:17.654",77654
342,1,29,5,"1:17.935",77935
342,1,30,5,"1:18.187",78187
342,1,31,5,"1:24.382",84382
342,1,32,5,"2:02.530",122530
342,1,33,5,"1:59.523",119523
342,1,34,5,"1:20.805",80805
342,1,35,5,"1:19.195",79195
342,1,36,5,"1:18.515",78515
342,1,37,5,"1:17.965",77965
342,1,38,5,"1:17.635",77635
342,1,39,5,"1:17.422",77422
342,1,40,5,"1:17.462",77462
342,1,41,5,"1:17.175",77175
342,1,42,5,"1:16.949",76949
342,1,43,5,"1:19.577",79577
342,1,44,5,"1:58.843",118843
342,1,45,5,"1:50.853",110853
342,1,46,5,"1:20.559",80559
342,1,47,5,"1:18.591",78591
342,1,48,5,"1:17.869",77869
342,1,49,5,"1:17.347",77347
342,1,50,5,"1:17.128",77128
342,1,51,5,"1:17.110",77110
342,1,52,5,"1:16.730",76730
342,1,53,5,"1:17.151",77151
342,1,54,5,"1:16.516",76516
342,1,55,5,"1:16.567",76567
342,1,56,5,"1:16.343",76343
342,1,57,5,"1:16.273",76273
342,1,58,5,"1:16.300",76300
342,1,59,5,"1:16.342",76342
342,1,60,5,"1:16.547",76547
342,1,61,5,"1:16.250",76250
342,1,62,5,"1:17.037",77037
342,1,63,5,"1:17.679",77679
342,1,64,5,"1:16.302",76302
342,1,65,5,"1:16.610",76610
342,1,66,5,"1:16.710",76710
342,1,67,5,"1:16.797",76797
342,1,68,5,"1:16.219",76219
342,1,69,5,"1:16.455",76455
342,1,70,5,"1:16.473",76473
342,1,71,5,"1:16.563",76563
342,1,72,5,"1:16.591",76591
342,1,73,5,"1:16.574",76574
342,1,74,5,"1:17.629",77629
342,1,75,5,"1:27.986",87986
342,1,76,5,"1:39.397",99397
342,1,77,5,"1:58.536",118536
342,1,78,5,"1:55.629",115629
342,30,1,7,"1:34.592",94592
342,30,2,7,"2:13.174",133174
342,30,3,7,"2:08.285",128285
342,30,4,7,"2:00.496",120496
342,30,5,7,"1:57.431",117431
342,30,6,7,"1:51.106",111106
342,30,7,7,"1:22.915",82915
342,30,8,7,"1:21.077",81077
342,30,9,7,"1:20.147",80147
342,30,10,7,"1:20.385",80385
342,30,11,7,"1:20.246",80246
342,30,12,7,"1:19.617",79617
342,30,13,7,"1:19.842",79842
342,30,14,7,"1:20.210",80210
342,30,15,7,"1:19.989",79989
342,30,16,7,"1:19.931",79931
342,30,17,6,"1:19.562",79562
342,30,18,6,"1:19.651",79651
342,30,19,14,"1:37.514",97514
342,30,20,13,"1:21.981",81981
342,30,21,11,"1:17.883",77883
342,30,22,9,"1:17.637",77637
342,30,23,9,"1:17.605",77605
342,30,24,9,"1:18.221",78221
342,30,25,9,"1:18.075",78075
342,30,26,9,"1:18.453",78453
342,30,27,8,"1:18.361",78361
342,30,28,8,"1:18.032",78032
342,30,29,7,"1:18.762",78762
342,30,30,7,"1:18.758",78758
342,30,31,7,"1:27.290",87290
342,30,32,7,"1:58.309",118309
342,30,33,7,"1:57.969",117969
342,30,34,7,"1:22.078",82078
342,30,35,7,"1:19.099",79099
342,30,36,7,"1:18.629",78629
342,30,37,7,"1:18.670",78670
342,30,38,7,"1:18.642",78642
342,30,39,7,"1:18.307",78307
342,30,40,7,"1:17.697",77697
342,30,41,7,"1:17.535",77535
342,30,42,7,"1:17.260",77260
342,30,43,7,"1:23.693",83693
342,30,44,7,"1:52.725",112725
342,30,45,7,"1:48.156",108156
342,30,46,7,"1:20.969",80969
342,30,47,7,"1:19.207",79207
342,30,48,7,"1:18.162",78162
342,30,49,7,"1:18.137",78137
342,30,50,7,"1:18.109",78109
342,30,51,7,"1:17.398",77398
342,30,52,7,"1:17.196",77196
342,30,53,7,"1:16.495",76495
342,30,54,7,"1:16.529",76529
342,30,55,7,"1:16.618",76618
342,30,56,7,"1:16.697",76697
342,30,57,7,"1:16.866",76866
342,30,58,7,"1:16.835",76835
342,30,59,7,"1:16.606",76606
342,30,60,7,"1:16.879",76879
342,30,61,7,"1:16.240",76240
342,30,62,7,"1:16.366",76366
342,30,63,7,"1:17.217",77217
342,30,64,7,"1:16.861",76861
342,30,65,7,"1:16.532",76532
342,30,66,7,"1:16.280",76280
342,30,67,7,"1:16.106",76106
342,30,68,7,"1:16.884",76884
342,30,69,7,"1:16.685",76685
342,30,70,7,"1:17.180",77180
342,30,71,7,"1:15.580",75580
342,30,72,7,"1:17.253",77253
342,30,73,7,"1:16.751",76751
342,30,74,7,"1:17.205",77205
342,30,75,7,"1:27.430",87430
342,30,76,7,"1:36.685",96685
342,30,77,7,"1:58.471",118471
342,30,78,12,"2:14.641",134641
342,3,1,8,"1:35.789",95789
342,3,2,8,"2:13.111",133111
342,3,3,8,"2:07.582",127582
342,3,4,8,"2:01.484",121484
342,3,5,8,"1:57.068",117068
342,3,6,8,"1:50.620",110620
342,3,7,8,"1:23.163",83163
342,3,8,8,"1:21.474",81474
342,3,9,8,"1:20.466",80466
342,3,10,8,"1:20.057",80057
342,3,11,8,"1:20.207",80207
342,3,12,8,"1:20.114",80114
342,3,13,8,"1:19.786",79786
342,3,14,8,"1:19.894",79894
342,3,15,8,"1:19.884",79884
342,3,16,8,"1:20.098",80098
342,3,17,7,"1:18.853",78853
342,3,18,7,"1:19.551",79551
342,3,19,4,"1:20.004",80004
342,3,20,4,"1:17.538",77538
342,3,21,3,"1:17.445",77445
342,3,22,2,"1:17.666",77666
342,3,23,2,"1:17.403",77403
342,3,24,2,"1:19.359",79359
342,3,25,2,"1:18.686",78686
342,3,26,2,"1:18.440",78440
342,3,27,2,"1:18.239",78239
342,3,28,6,"1:36.080",96080
342,3,29,8,"1:22.723",82723
342,3,30,8,"1:18.763",78763
342,3,31,8,"1:30.757",90757
342,3,32,8,"1:54.757",114757
342,3,33,8,"1:56.938",116938
342,3,34,8,"1:22.663",82663
342,3,35,8,"1:20.034",80034
342,3,36,8,"1:19.059",79059
342,3,37,8,"1:18.592",78592
342,3,38,8,"1:19.486",79486
342,3,39,8,"1:18.124",78124
342,3,40,8,"1:17.554",77554
342,3,41,8,"1:17.300",77300
342,3,42,8,"1:17.209",77209
342,3,43,8,"1:26.356",86356
342,3,44,8,"1:48.751",108751
342,3,45,8,"1:47.236",107236
342,3,46,8,"1:21.092",81092
342,3,47,8,"1:19.305",79305
342,3,48,8,"1:18.598",78598
342,3,49,8,"1:18.280",78280
342,3,50,8,"1:18.068",78068
342,3,51,8,"1:17.802",77802
342,3,52,8,"1:17.115",77115
342,3,53,8,"1:17.168",77168
342,3,54,8,"1:16.943",76943
342,3,55,8,"1:16.398",76398
342,3,56,8,"1:16.330",76330
342,3,57,8,"1:16.471",76471
342,3,58,8,"1:16.593",76593
342,3,59,8,"1:16.663",76663
