current_up_to,region_id,iso3_code,document_type,document_subtype,n_dois,with_ref,with_doi_ref,references,references_with_dois,references_with_doi_asserted_by_publisher,references_with_doi_asserted_by_crossref,citations_received,with_abstract,with_license,with_crossmark,with_crossmark_update,crossmark_updates,update_assertions,update_assertions_from_publisher,update_assertions_from_retraction_watch,with_textmining,with_status_info,acknowledges_funding,award_number_assertions,with_grant_id,grant_id_assertions,with_funder_id,funder_id_assertions,with_orcid,with_orcid_for_authors,with_orcid_for_chairs,with_orcid_for_editors,with_orcid_for_translators,orcid_assertions,orcid_for_authors_assertions,orcid_for_chairs_assertions,orcid_for_editors_assertions,orcid_for_translators_assertions,with_ror_id,with_ror_id_for_affiliations,with_ror_id_for_institutions,with_ror_id_for_funders,ror_id_assertions,ror_id_for_affiliations_assertions,ror_id_for_institutions_assertions,ror_id_for_funders_assertions,preprint_to_article_links,retractions
2025-09-30,LCN,CRI,journal-article,NA,36746,562,487,14835,8188,1109,7079,34549,30015,16615,0,0,0,0,0,0,32700,NA,1,0,NA,0,1,1,10002,10002,0,0,0,22845,22845,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,CRI,journal-issue,NA,781,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,CRI,proceedings,NA,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,CRI,proceedings-article,NA,113,0,0,0,0,0,0,23,91,0,0,0,0,0,0,0,92,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,CRI,report,NA,14,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,2,2,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,CUB,book,NA,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,2,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,CUB,journal,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,CUB,journal-article,NA,87,0,0,0,0,0,0,49,87,84,0,0,0,0,0,0,85,NA,0,0,NA,0,0,0,57,57,0,0,0,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,DOM,journal,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,DOM,journal-article,NA,4488,73,61,2098,716,154,562,1800,4256,3933,0,0,0,0,0,0,4459,NA,0,0,NA,0,0,0,880,880,0,0,0,1820,1820,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,DOM,journal-issue,NA,419,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,ECU,book,NA,3907,34,32,2596,1261,1243,18,1400,3355,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,1429,1279,77,123,1,5631,5283,137,209,2,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,ECU,book-chapter,NA,2353,6,6,77,42,42,0,464,1760,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,1986,1984,2,46,0,4842,4794,2,46,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,ECU,book-series,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,ECU,component,NA,58,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,ECU,database,NA,242,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,ECU,dissertation,NA,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,3,3,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,ECU,journal,NA,179,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,ECU,journal-article,NA,91929,13011,12140,360636,175614,90377,85237,49101,84966,61977,2746,4,4,4,4,0,76108,NA,145,212,NA,0,105,181,35055,35054,0,16,0,90347,90331,0,16,0,32,32,0,0,81,81,0,0,0,0
2025-09-30,LCN,ECU,journal-issue,NA,4718,1,1,44,18,0,18,146,0,1,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,ECU,journal-volume,NA,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,ECU,posted-content,preprint,63,32,32,951,275,131,144,4,0,31,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,23,23,0,0,0,58,58,0,0,0,32,32,32,0,117,85,32,0,0,0
2025-09-30,LCN,ECU,proceedings,NA,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,ECU,proceedings-article,NA,31,0,0,0,0,0,0,17,18,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,29,29,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,ECU,report,NA,52,0,0,0,0,0,0,14,51,44,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,GTM,book,NA,31,1,0,76,0,0,0,1,31,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,GTM,book-chapter,NA,140,30,22,304,82,80,2,2,135,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,23,23,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,GTM,journal,NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,GTM,journal-article,NA,4219,2451,1794,35278,13239,2590,10649,1006,3910,3589,0,0,0,0,0,0,3715,NA,15,15,NA,0,15,15,363,363,0,0,0,520,520,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,GTM,journal-issue,NA,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,GTM,posted-content,preprint,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,GTM,proceedings-article,NA,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,GUY,book,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,GUY,book-chapter,NA,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,GUY,dissertation,NA,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,GUY,journal,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,GUY,journal-article,NA,90,0,0,0,0,0,0,1,89,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,HND,journal,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,HND,journal-article,NA,85,0,0,0,0,0,0,3,82,44,0,0,0,0,0,0,83,NA,0,0,NA,0,0,0,66,66,0,0,0,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,HTI,dissertation,NA,11,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,6,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,HTI,proceedings,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,HTI,proceedings-article,NA,11,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,11,11,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,JAM,book,NA,394,0,0,0,0,0,0,5335,394,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,JAM,journal,NA,20,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,JAM,journal-article,NA,2641,1,1,60,42,41,1,2134,977,0,731,0,0,0,0,0,0,NA,0,0,NA,0,0,0,106,106,0,0,0,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,JAM,journal-issue,NA,111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,JAM,proceedings-article,NA,102,0,0,0,0,0,0,49,69,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,MEX,book,NA,7550,178,148,23486,5499,5455,44,2939,4925,1,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,1910,1558,120,497,9,8129,6897,194,1027,11,1,1,0,0,1,1,0,0,0,0
2025-09-30,LCN,MEX,book-chapter,NA,9597,748,613,17141,5953,5930,23,575,3881,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,3277,3274,0,3,1,6363,6357,0,5,1,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,MEX,book-set,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,MEX,component,NA,722,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,MEX,database,NA,13,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,MEX,dissertation,NA,6712,3,3,240,82,80,2,532,893,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,573,337,492,0,0,1010,365,645,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,MEX,journal,NA,545,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,MEX,journal-article,NA,229399,45901,41023,1369038,633744,162973,470771,235814,173106,86067,3304,238,237,241,239,2,165132,NA,291,230,NA,0,208,251,49130,49100,0,41,2,112269,112206,0,61,2,505,505,0,1,1665,1664,0,1,0,2
2025-09-30,LCN,MEX,journal-issue,NA,13841,2,1,41,31,31,0,1146,0,42,0,0,0,0,0,0,9,NA,0,0,NA,0,0,0,4,2,1,3,0,16,12,1,3,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,MEX,journal-volume,NA,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,MEX,posted-content,other,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,11,11,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,MEX,proceedings,NA,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,MEX,proceedings-article,NA,454,0,0,0,0,0,0,492,177,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,10,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,MEX,report,NA,172,20,20,20,20,20,0,33,123,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,55,49,1,8,0,108,99,1,8,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,MEX,report-component,NA,189,0,0,0,0,0,0,40,95,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,32,31,1,0,0,47,46,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,NIC,journal-article,NA,11145,338,276,8522,2642,2573,69,3816,10637,6985,0,0,0,0,0,0,11057,NA,0,0,NA,0,0,0,4272,4272,0,0,0,8889,8889,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,NIC,journal-issue,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PAN,book,NA,28,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,20,9,0,12,0,38,19,0,19,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PAN,book-chapter,NA,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,10,10,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PAN,component,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PAN,dissertation,NA,50,0,0,0,0,0,0,2,49,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PAN,journal,NA,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PAN,journal-article,NA,5575,489,332,8926,2219,873,1346,1756,5451,3429,0,0,0,0,0,0,4490,NA,0,0,NA,0,0,0,2679,2679,0,0,0,5921,5921,0,0,0,5,5,0,0,7,7,0,0,0,0
2025-09-30,LCN,PAN,journal-issue,NA,224,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PAN,posted-content,preprint,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,2,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PAN,proceedings,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PAN,proceedings-article,NA,194,0,0,0,0,0,0,42,194,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,165,165,0,0,0,367,367,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PAN,report,NA,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PER,book,NA,2190,23,16,2577,1068,1011,57,2663,1720,6,0,0,0,0,0,0,6,NA,0,0,NA,0,0,0,1069,899,0,174,0,2448,2163,0,285,0,5,5,0,0,32,32,0,0,0,0
2025-09-30,LCN,PER,book-chapter,NA,3684,22,21,738,220,219,1,858,3559,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,774,773,0,1,0,1072,1071,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PER,book-series,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PER,component,NA,90,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PER,database,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PER,dataset,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PER,dissertation,NA,10007,0,0,0,0,0,0,1113,7132,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,2620,2620,0,0,0,4355,4355,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PER,journal,NA,277,0,0,0,0,0,0,34,0,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PER,journal-article,NA,102771,5724,5110,156239,65543,16433,49110,68570,79687,58258,307,3,3,3,0,3,76715,NA,42,41,NA,0,42,49,29702,29698,1,3,2,68926,68919,1,3,3,176,176,0,0,457,457,0,0,0,3
2025-09-30,LCN,PER,journal-issue,NA,4637,2,1,19,3,0,3,42,0,8,0,0,0,0,0,0,8,NA,0,0,NA,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PER,journal-volume,NA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PER,other,NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PER,posted-content,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PER,posted-content,preprint,14,0,0,0,0,0,0,1,13,13,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,13,13,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PER,proceedings,NA,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PER,proceedings-article,NA,145,0,0,0,0,0,0,30,117,14,0,0,0,0,0,0,14,NA,0,0,NA,0,0,0,33,33,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PER,proceedings-series,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PER,report,NA,465,0,0,0,0,0,0,162,22,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,10,10,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PER,report-component,NA,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PRI,book,NA,1,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PRI,journal,NA,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PRI,journal-article,NA,4987,592,578,22751,13663,4916,8747,5913,4150,763,0,0,0,0,0,0,4140,NA,0,0,NA,0,0,0,221,221,0,0,0,566,566,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PRI,journal-issue,NA,519,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PRI,report,NA,71,0,0,0,0,0,0,40,69,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,53,49,0,5,3,64,56,0,5,3,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PRY,book,NA,585,0,0,0,0,0,0,53,567,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,6,5,1,0,0,38,37,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PRY,book-chapter,NA,18,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PRY,book-series,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PRY,database,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PRY,journal,NA,58,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PRY,journal-article,NA,29910,4442,4007,117385,45015,48,44967,12573,25623,21604,102,1,1,1,0,1,21832,NA,0,0,NA,0,0,0,17962,17955,0,7,0,55548,55541,0,7,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,LCN,PRY,journal-issue,NA,693,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PRY,journal-volume,NA,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PRY,proceedings,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,PRY,proceedings-article,NA,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,SLV,book,NA,15,1,1,195,19,19,0,3,15,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,15,15,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,SLV,journal,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,SLV,journal-article,NA,7429,164,142,2603,959,65,894,1055,7376,5660,0,0,0,0,0,0,7415,NA,0,0,NA,0,0,0,594,594,0,0,0,1251,1251,0,0,0,5,5,0,0,7,7,0,0,0,0
2025-09-30,LCN,SLV,journal-issue,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,SLV,report,NA,10,10,9,173,46,44,2,0,10,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,9,9,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,TTO,journal,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,TTO,journal-article,NA,184,91,90,2098,1580,1425,155,27,150,162,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,TTO,journal-issue,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,LCN,TTO,journal-volume,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
