gender,event,medal,athlete,abb,country,grp_id,type,year,guide
Men,Teams 6-7,Gold,KOPPELBERG Christian,GER,Germany,2,Table Tennis,2000,NA
Men,Teams 6-7,Gold,KURFESS Thomas,GER,Germany,3,Table Tennis,2000,NA
Men,Teams 6-7,Silver,ABBADIE Jean Yves,FRA,France,1,Table Tennis,2000,NA
Men,Teams 6-7,Silver,MESSI Stephane,FRA,France,2,Table Tennis,2000,NA
Men,Teams 6-7,Bronze,BARTEL Joshua Keith,USA,United States of America,1,Table Tennis,2000,NA
Men,Teams 6-7,Bronze,BASS Norman,USA,United States of America,2,Table Tennis,2000,NA
Men,Teams 8,Gold,KIM Kwang Jin,KOR,Korea,1,Table Tennis,2000,NA
Men,Teams 8,Gold,LEE Cheon Sik,KOR,Korea,2,Table Tennis,2000,NA
Men,Teams 8,Silver,PICHON Alain,FRA,France,1,Table Tennis,2000,NA
Men,Teams 8,Silver,SCHALLER Michel,FRA,France,2,Table Tennis,2000,NA
Men,Teams 8,Silver,SOYER Julien,FRA,France,3,Table Tennis,2000,NA
Men,Teams 8,Bronze,HUDARIN Dirk,GER,Germany,1,Table Tennis,2000,NA
Men,Teams 8,Bronze,SCHMITT Thomas,GER,Germany,2,Table Tennis,2000,NA
Men,Teams 8,Bronze,WOLLMERT Jochen,GER,Germany,3,Table Tennis,2000,NA
Men,Teams 9,Gold,ADISA Tunde,NGR,Nigeria,1,Table Tennis,2000,NA
Men,Teams 9,Gold,AGUNBIADE Tajudeen,NGR,Nigeria,2,Table Tennis,2000,NA
Men,Teams 9,Gold,ALABI Femi,NGR,Nigeria,3,Table Tennis,2000,NA
Men,Teams 9,Silver,CSEJTEY Richard,SVK,Slovakia,1,Table Tennis,2000,NA
Men,Teams 9,Silver,GASPAR Ladislav,SVK,Slovakia,2,Table Tennis,2000,NA
Men,Teams 9,Bronze,HOU Ting Sung,TPE,Chinese Taipei,1,Table Tennis,2000,NA
Men,Teams 9,Bronze,HSU Chih Shan,TPE,Chinese Taipei,2,Table Tennis,2000,NA
Men,Teams 9,Bronze,HU Ming Fu,TPE,Chinese Taipei,3,Table Tennis,2000,NA
Men,Teams 9,Bronze,LIN Hsiu Hsien,TPE,Chinese Taipei,4,Table Tennis,2000,NA
Men,Teams 10,Gold,CHATEIGNER Olivier,FRA,France,1,Table Tennis,2000,NA
Men,Teams 10,Gold,DE LA BOURDONNAYE Gilles,FRA,France,2,Table Tennis,2000,NA
Men,Teams 10,Gold,SERIGNAT Francois,FRA,France,3,Table Tennis,2000,NA
Men,Teams 10,Silver,CECH Pavel,CZE,Czech Republic,1,Table Tennis,2000,NA
Men,Teams 10,Silver,CINIBULK Miroslav,CZE,Czech Republic,2,Table Tennis,2000,NA
Men,Teams 10,Silver,MASEK Lubomir,CZE,Czech Republic,3,Table Tennis,2000,NA
Men,Teams 10,Bronze,AGUDO Enrique,ESP,Spain,1,Table Tennis,2000,NA
Men,Teams 10,Bronze,RUIZ Jose Manuel,ESP,Spain,2,Table Tennis,2000,NA
Women,Teams 1-3,Gold,LAFAYE MARZIOU Isabelle,FRA,France,1,Table Tennis,2000,NA
Women,Teams 1-3,Gold,MARIAGE Stephanie,FRA,France,2,Table Tennis,2000,NA
Women,Teams 1-3,Silver,BARTHEIDEL Monika,GER,Germany,1,Table Tennis,2000,NA
Women,Teams 1-3,Silver,SCHIPPMANN Beate,GER,Germany,2,Table Tennis,2000,NA
Women,Teams 1-3,Bronze,LAEMERS Gertrudis,NED,Netherlands,1,Table Tennis,2000,NA
Women,Teams 1-3,Bronze,PAARDEKAM Jolanda,NED,Netherlands,2,Table Tennis,2000,NA
Women,Teams 4-5,Gold,CHEN Wei Hong,CHN,China,1,Table Tennis,2000,NA
Women,Teams 4-5,Gold,REN Guixiang,CHN,China,2,Table Tennis,2000,NA
Women,Teams 4-5,Silver,PAPE Christiane,GER,Germany,1,Table Tennis,2000,NA
Women,Teams 4-5,Silver,SIKORA Monika,GER,Germany,2,Table Tennis,2000,NA
Women,Teams 4-5,Bronze,HSIAO Shu Chin,TPE,Chinese Taipei,1,Table Tennis,2000,NA
Women,Teams 4-5,Bronze,LIAO Min Hsiu,TPE,Chinese Taipei,2,Table Tennis,2000,NA
Women,Teams 4-5,Bronze,WEI Mei Hui,TPE,Chinese Taipei,3,Table Tennis,2000,NA
Women,Teams 6-10,Gold,LIU Meili,CHN,China,1,Table Tennis,2000,NA
Women,Teams 6-10,Gold,LU Chunmin,CHN,China,2,Table Tennis,2000,NA
Women,Teams 6-10,Gold,LUO Fuqun,CHN,China,3,Table Tennis,2000,NA
Women,Teams 6-10,Gold,ZHANG Xiaoling,CHN,China,4,Table Tennis,2000,NA
Women,Teams 6-10,Silver,DAVIDKOVA Jolana,CZE,Czech Republic,1,Table Tennis,2000,NA
Women,Teams 6-10,Silver,MOJOVA Jana,CZE,Czech Republic,2,Table Tennis,2000,NA
Women,Teams 6-10,Silver,PESTOVA Eva,CZE,Czech Republic,3,Table Tennis,2000,NA
Women,Teams 6-10,Silver,ZAKOVA Michala,CZE,Czech Republic,4,Table Tennis,2000,NA
Women,Teams 6-10,Bronze,KAMKASOMPHOU Thu,FRA,France,1,Table Tennis,2000,NA
Women,Teams 6-10,Bronze,SEVIN Michelle,FRA,France,2,Table Tennis,2000,NA
Women,Teams 6-10,Bronze,THIERRY Martine,FRA,France,3,Table Tennis,2000,NA
Men,Singles 1,Gold,NIKELIS Holger,GER,NA,NA,Table Tennis,2004,NA
Men,Singles 1,Silver,LEE Hae Gon,KOR,NA,NA,Table Tennis,2004,NA
Men,Singles 1,Bronze,KILGER Walter,GER,NA,NA,Table Tennis,2004,NA
Men,Singles 2,Gold,RIAPOS Jan,SVK,NA,NA,Table Tennis,2004,NA
Men,Singles 2,Silver,KIM Gong Yong,KOR,NA,NA,Table Tennis,2004,NA
Men,Singles 2,Bronze,KIM Kyung Mook,KOR,NA,NA,Table Tennis,2004,NA
Men,Singles 3,Gold,KIM Young Gun,KOR,NA,NA,Table Tennis,2004,NA
Men,Singles 3,Silver,ROBIN Jean Philippe,FRA,NA,NA,Table Tennis,2004,NA
Men,Singles 3,Bronze,KESLER Zlatko,SCG,NA,NA,Table Tennis,2004,NA
Men,Singles 4,Gold,ZHANG Yan,CHN,NA,NA,Table Tennis,2004,NA
Men,Singles 4,Silver,STEFANU Michal,CZE,NA,NA,Table Tennis,2004,NA
Men,Singles 4,Bronze,CHOI Kyoung Sik,KOR,NA,NA,Table Tennis,2004,NA
Men,Singles 5,Gold,KIM Byoung Young,KOR,NA,NA,Table Tennis,2004,NA
Men,Singles 5,Silver,JUNG Eun Chang,KOR,NA,NA,Table Tennis,2004,NA
Men,Singles 5,Bronze,DURAND Christophe,FRA,NA,NA,Table Tennis,2004,NA
Men,Singles 6,Gold,ARNOLD Daniel,GER,NA,NA,Table Tennis,2004,NA
Men,Singles 6,Silver,SCHMIDT Rainer,GER,NA,NA,Table Tennis,2004,NA
Men,Singles 6,Bronze,ROSENMEIER Peter,DEN,NA,NA,Table Tennis,2004,NA
Men,Singles 7,Gold,MESSI Stephane,FRA,NA,NA,Table Tennis,2004,NA
Men,Singles 7,Silver,WOLLMERT Jochen,GER,NA,NA,Table Tennis,2004,NA
Men,Singles 7,Bronze,MORALES Jordi,ESP,NA,NA,Table Tennis,2004,NA
Men,Singles 8,Gold,LOICQ Mathieu,BEL,NA,NA,Table Tennis,2004,NA
Men,Singles 8,Silver,LEDOUX Marc,BEL,NA,NA,Table Tennis,2004,NA
Men,Singles 8,Bronze,CSEJTEY Richard,SVK,NA,NA,Table Tennis,2004,NA
Men,Singles 9,Gold,FRACZYK Stanislaw,AUT,NA,NA,Table Tennis,2004,NA
Men,Singles 9,Silver,LU Xiaolei,CHN,NA,NA,Table Tennis,2004,NA
Men,Singles 9,Bronze,LEIBOVITZ Tahl,USA,NA,NA,Table Tennis,2004,NA
Men,Singles 10,Gold,GASPAR Ladislav,SVK,NA,NA,Table Tennis,2004,NA
Men,Singles 10,Silver,ANDERSSON Fredrik,SWE,NA,NA,Table Tennis,2004,NA
Men,Singles 10,Bronze,GE Yang,CHN,NA,NA,Table Tennis,2004,NA
Women,Singles 1-2,Gold,LAFAYE MARZIOU Isabelle,FRA,NA,NA,Table Tennis,2004,NA
Women,Singles 1-2,Silver,CLOT Genevieve,FRA,NA,NA,Table Tennis,2004,NA
Women,Singles 1-2,Bronze,MITTON Catherine,GBR,NA,NA,Table Tennis,2004,NA
Women,Singles 3,Gold,PINTAR Mateja,SLO,NA,NA,Table Tennis,2004,NA
Women,Singles 3,Silver,MARIAGE Stephanie,FRA,NA,NA,Table Tennis,2004,NA
Women,Singles 3,Bronze,KANOVA Alena,SVK,NA,NA,Table Tennis,2004,NA
Women,Singles 4,Gold,SIKORA WEINMANN Monika,GER,NA,NA,Table Tennis,2004,NA
Women,Singles 4,Silver,ZORZETTO Valeria,ITA,NA,NA,Table Tennis,2004,NA
Women,Singles 4,Bronze,PAPE Christiane,GER,NA,NA,Table Tennis,2004,NA
Women,Singles 5,Gold,REN Guixiang,CHN,NA,NA,Table Tennis,2004,NA
Women,Singles 5,Silver,CHEN Wei Hong,CHN,NA,NA,Table Tennis,2004,NA
Women,Singles 5,Bronze,WEI Mei Hui,TPE,NA,NA,Table Tennis,2004,NA
Women,Singles 6-8,Gold,ZHANG Xiaoling,CHN,NA,NA,Table Tennis,2004,NA
Women,Singles 6-8,Silver,BENGTSSON KOVACS Marleen,SWE,NA,NA,Table Tennis,2004,NA
Women,Singles 6-8,Bronze,OVSJANNIKOVA Julija,RUS,NA,NA,Table Tennis,2004,NA
Women,Singles 9,Gold,LIU Meili,CHN,NA,NA,Table Tennis,2004,NA
Women,Singles 9,Silver,LEI Lina,CHN,NA,NA,Table Tennis,2004,NA
Women,Singles 9,Bronze,KAMKASOMPHOU Thu,FRA,NA,NA,Table Tennis,2004,NA
Women,Singles 10,Gold,PARTYKA Natalia,POL,NA,NA,Table Tennis,2004,NA
Women,Singles 10,Silver,MATOUSKOVA Jolana,CZE,NA,NA,Table Tennis,2004,NA
Women,Singles 10,Bronze,LI Yu Qiang,CHN,NA,NA,Table Tennis,2004,NA
Men,Teams 1-2,Gold,KANG Seong Hoon,KOR,Korea,1,Table Tennis,2004,NA
Men,Teams 1-2,Gold,KIM Gong Yong,KOR,Korea,2,Table Tennis,2004,NA
Men,Teams 1-2,Gold,KIM Kyung Mook,KOR,Korea,3,Table Tennis,2004,NA
Men,Teams 1-2,Gold,LEE Hae Gon,KOR,Korea,4,Table Tennis,2004,NA
Men,Teams 1-2,Silver,REVUCKY Rastislav,SVK,Slovakia,1,Table Tennis,2004,NA
Men,Teams 1-2,Silver,RIAPOS Jan,SVK,Slovakia,2,Table Tennis,2004,NA
Men,Teams 1-2,Bronze,GRUENKEMEYER Thorsten,GER,Germany,1,Table Tennis,2004,NA
Men,Teams 1-2,Bronze,KILGER Walter,GER,Germany,2,Table Tennis,2004,NA
Men,Teams 1-2,Bronze,NIKELIS Holger,GER,Germany,3,Table Tennis,2004,NA
Men,Teams 1-2,Bronze,VILSMAIER Otto,GER,Germany,4,Table Tennis,2004,NA
Men,Teams 3,Gold,CHO Jae Kwan,KOR,Korea,1,Table Tennis,2004,NA
Men,Teams 3,Gold,KIM Young Gun,KOR,Korea,2,Table Tennis,2004,NA
Men,Teams 3,Gold,YANG Heung Sik,KOR,Korea,3,Table Tennis,2004,NA
Men,Teams 3,Silver,RAWSON James,GBR,Great Britain,1,Table Tennis,2004,NA
Men,Teams 3,Silver,ROBINSON Neil,GBR,Great Britain,2,Table Tennis,2004,NA
Men,Teams 3,Silver,TROFAN Stefan,GBR,Great Britain,3,Table Tennis,2004,NA
Men,Teams 3,Bronze,ROBIN Jean Philippe,FRA,France,1,Table Tennis,2004,NA
Men,Teams 3,Bronze,VERGER Pascal,FRA,France,2,Table Tennis,2004,NA
Men,Teams 4,Gold,CHOI Kyoung Sik,KOR,Korea,1,Table Tennis,2004,NA
Men,Teams 4,Gold,PARK Jun Young,KOR,Korea,2,Table Tennis,2004,NA
Men,Teams 4,Gold,UM Tae Hyung,KOR,Korea,3,Table Tennis,2004,NA
Men,Teams 4,Silver,BENEDETTI Bruno,FRA,France,1,Table Tennis,2004,NA
Men,Teams 4,Silver,MARTIN Emeric,FRA,France,2,Table Tennis,2004,NA
Men,Teams 4,Silver,PECHARD Sebastien,FRA,France,3,Table Tennis,2004,NA
Men,Teams 4,Bronze,ZHANG Jie,CHN,China,1,Table Tennis,2004,NA
Men,Teams 4,Bronze,ZHANG Yan,CHN,China,2,Table Tennis,2004,NA
Men,Teams 5,Gold,GLAZAR Frantisek,CZE,Czech Republic,1,Table Tennis,2004,NA
Men,Teams 5,Gold,STEFANU Michal,CZE,Czech Republic,2,Table Tennis,2004,NA
Men,Teams 5,Gold,TAUS Rene,CZE,Czech Republic,3,Table Tennis,2004,NA
Men,Teams 5,Silver,JUNG Eun Chang,KOR,Korea,1,Table Tennis,2004,NA
Men,Teams 5,Silver,KIM Byoung Young,KOR,Korea,2,Table Tennis,2004,NA
Men,Teams 5,Bronze,DURAND Christophe,FRA,France,1,Table Tennis,2004,NA
Men,Teams 5,Bronze,ROSEC Gregory,FRA,France,2,Table Tennis,2004,NA
Men,Teams 6-7,Gold,ARNOLD Daniel,GER,Germany,1,Table Tennis,2004,NA
Men,Teams 6-7,Gold,MEYER Dieter,GER,Germany,2,Table Tennis,2004,NA
Men,Teams 6-7,Gold,SCHMIDT Rainer,GER,Germany,3,Table Tennis,2004,NA
Men,Teams 6-7,Gold,WOLLMERT Jochen,GER,Germany,4,Table Tennis,2004,NA
Men,Teams 6-7,Silver,JURASZ Adam,POL,Poland,1,Table Tennis,2004,NA
Men,Teams 6-7,Silver,KOWALSKI Miroslaw,POL,Poland,2,Table Tennis,2004,NA
Men,Teams 6-7,Bronze,ITKONEN Simon,SWE,Sweden,1,Table Tennis,2004,NA
Men,Teams 6-7,Bronze,LOENNBERG Linus,SWE,Sweden,2,Table Tennis,2004,NA
Men,Teams 8,Gold,LEDOUX Marc,BEL,Belgium,1,Table Tennis,2004,NA
Men,Teams 8,Gold,LOICQ Mathieu,BEL,Belgium,2,Table Tennis,2004,NA
Men,Teams 8,Gold,VERGEYLEN Nico,BEL,Belgium,3,Table Tennis,2004,NA
Men,Teams 8,Silver,PICHON Alain,FRA,France,1,Table Tennis,2004,NA
Men,Teams 8,Silver,SCHALLER Michel,FRA,France,2,Table Tennis,2004,NA
Men,Teams 8,Silver,SOYER Julien,FRA,France,3,Table Tennis,2004,NA
Men,Teams 8,Bronze,CSEJTEY Richard,SVK,Slovakia,1,Table Tennis,2004,NA
Men,Teams 8,Bronze,MITAS Miroslav,SVK,Slovakia,2,Table Tennis,2004,NA
Men,Teams 9,Gold,HEIJNEN Tonnie,NED,Netherlands,1,Table Tennis,2004,NA
Men,Teams 9,Gold,LAST Gerben,NED,Netherlands,2,Table Tennis,2004,NA
Men,Teams 9,Silver,FRACZYK Stanislaw,AUT,Austria,1,Table Tennis,2004,NA
Men,Teams 9,Silver,GUTDEUTSCH Rene,AUT,Austria,2,Table Tennis,2004,NA
Men,Teams 9,Bronze,HSU Chih Shan,TPE,Chinese Taipei,1,Table Tennis,2004,NA
Men,Teams 9,Bronze,HU Ming Fu,TPE,Chinese Taipei,2,Table Tennis,2004,NA
Men,Teams 10,Gold,GE Yang,CHN,China,1,Table Tennis,2004,NA
Men,Teams 10,Gold,LU Xiaolei,CHN,China,2,Table Tennis,2004,NA
Men,Teams 10,Silver,CHATEIGNER Olivier,FRA,France,1,Table Tennis,2004,NA
Men,Teams 10,Silver,DE LA BOURDONNAYE Gilles,FRA,France,2,Table Tennis,2004,NA
Men,Teams 10,Silver,SERIGNAT Francois,FRA,France,3,Table Tennis,2004,NA
Men,Teams 10,Bronze,ANDERSSON Fredrik,SWE,Sweden,1,Table Tennis,2004,NA
Men,Teams 10,Bronze,ANDREE Magnus,SWE,Sweden,2,Table Tennis,2004,NA
Women,Teams 1-3,Gold,CLOT Genevieve,FRA,France,1,Table Tennis,2004,NA
Women,Teams 1-3,Gold,LAFAYE MARZIOU Isabelle,FRA,France,2,Table Tennis,2004,NA
Women,Teams 1-3,Gold,MARIAGE Stephanie,FRA,France,3,Table Tennis,2004,NA
Women,Teams 1-3,Silver,NA,NA,-,1,Table Tennis,2004,NA
Women,Teams 1-3,Bronze,NA,NA,-,1,Table Tennis,2004,NA
Women,Teams 4-5,Gold,CHEN Wei Hong,CHN,China,1,Table Tennis,2004,NA
Women,Teams 4-5,Gold,GU Gai,CHN,China,2,Table Tennis,2004,NA
Women,Teams 4-5,Gold,REN Guixiang,CHN,China,3,Table Tennis,2004,NA
Women,Teams 4-5,Silver,HSIAO Shu Chin,TPE,Chinese Taipei,1,Table Tennis,2004,NA
Women,Teams 4-5,Silver,WEI Mei Hui,TPE,Chinese Taipei,2,Table Tennis,2004,NA
Women,Teams 4-5,Bronze,ABUAWAD Khetam,JOR,Jordan,1,Table Tennis,2004,NA
Women,Teams 4-5,Bronze,AL AZZAM Fatemah,JOR,Jordan,2,Table Tennis,2004,NA
Women,Teams 4-5,Bronze,AL BARGOUTI Maha,JOR,Jordan,3,Table Tennis,2004,NA
Women,Teams 6-10,Gold,LEI Lina,CHN,China,1,Table Tennis,2004,NA
Women,Teams 6-10,Gold,LI Yu Qiang,CHN,China,2,Table Tennis,2004,NA
Women,Teams 6-10,Gold,LIU Meili,CHN,China,3,Table Tennis,2004,NA
Women,Teams 6-10,Gold,ZHANG Xiaoling,CHN,China,4,Table Tennis,2004,NA
Women,Teams 6-10,Silver,GRZELAK Malgorzata,POL,Poland,1,Table Tennis,2004,NA
Women,Teams 6-10,Silver,JAGODZINSKA Krystyna,POL,Poland,2,Table Tennis,2004,NA
Women,Teams 6-10,Silver,PARTYKA Natalia,POL,Poland,3,Table Tennis,2004,NA
Women,Teams 6-10,Silver,TUROWSKA Miroslawa,POL,Poland,4,Table Tennis,2004,NA
Women,Teams 6-10,Bronze,KAMKASOMPHOU Thu,FRA,France,1,Table Tennis,2004,NA
Women,Teams 6-10,Bronze,LE MORVAN Audrey,FRA,France,2,Table Tennis,2004,NA
Women,Teams 6-10,Bronze,MAIRIE Claire,FRA,France,3,Table Tennis,2004,NA
Women,Teams 6-10,Bronze,SEVIN Michelle,FRA,France,4,Table Tennis,2004,NA
Men,Singles 1,Gold,VEVERA Andreas,AUT,NA,NA,Table Tennis,2008,NA
Men,Singles 1,Silver,CHO Jae Kwan,KOR,NA,NA,Table Tennis,2008,NA
Men,Singles 1,Bronze,LEE Hae Kon,KOR,NA,NA,Table Tennis,2008,NA
Men,Singles 2,Gold,BOURY Vincent,FRA,NA,NA,Table Tennis,2008,NA
Men,Singles 2,Silver,MOLLIENS Stephane,FRA,NA,NA,Table Tennis,2008,NA
Men,Singles 2,Bronze,KIM Kyung Mook,KOR,NA,NA,Table Tennis,2008,NA
Men,Singles 3,Gold,FENG Panfeng,CHN,NA,NA,Table Tennis,2008,NA
Men,Singles 3,Silver,ROBIN Jean-Philippe,FRA,NA,NA,Table Tennis,2008,NA
Men,Singles 3,Bronze,PINAS Tomas,ESP,NA,NA,Table Tennis,2008,NA
Men,Singles 4-5,Gold,DURAND Christophe,FRA,NA,NA,Table Tennis,2008,NA
Men,Singles 4-5,Silver,JUNG Eun Chang,KOR,NA,NA,Table Tennis,2008,NA
Men,Singles 4-5,Bronze,URHAUG Tommy,NOR,NA,NA,Table Tennis,2008,NA
Men,Singles 6,Gold,ROSENMEIER Peter,DEN,NA,NA,Table Tennis,2008,NA
Men,Singles 6,Silver,ARNOLD Daniel,GER,NA,NA,Table Tennis,2008,NA
Men,Singles 6,Bronze,BLOK Nico,NED,NA,NA,Table Tennis,2008,NA
Men,Singles 7,Gold,WOLLMERT Jochen,GER,NA,NA,Table Tennis,2008,NA
Men,Singles 7,Silver,YE Chaoqun,CHN,NA,NA,Table Tennis,2008,NA
Men,Singles 7,Bronze,VALERA Alvaro,ESP,NA,NA,Table Tennis,2008,NA
Men,Singles 8,Gold,CHEN Gang,CHN,NA,NA,Table Tennis,2008,NA
Men,Singles 8,Silver,GRUDZIEN Piotr,POL,NA,NA,Table Tennis,2008,NA
Men,Singles 8,Bronze,JAMBOR Miroslav,SVK,NA,NA,Table Tennis,2008,NA
Men,Singles 9-10,Gold,GE Yang,CHN,NA,NA,Table Tennis,2008,NA
Men,Singles 9-10,Silver,MA Lin,CHN,NA,NA,Table Tennis,2008,NA
Men,Singles 9-10,Bronze,ANDERSSON Fredrik,SWE,NA,NA,Table Tennis,2008,NA
Women,Singles 1-2,Gold,LIU Jing,CHN,NA,NA,Table Tennis,2008,NA
Women,Singles 1-2,Silver,PEZZUTTO Pamela,ITA,NA,NA,Table Tennis,2008,NA
Women,Singles 1-2,Bronze,PODDA Clara,ITA,NA,NA,Table Tennis,2008,NA
Women,Singles 3,Gold,LI Qian,CHN,NA,NA,Table Tennis,2008,NA
Women,Singles 3,Silver,KANOVA Alena,SVK,NA,NA,Table Tennis,2008,NA
Women,Singles 3,Bronze,PINTAR Mateja,SLO,NA,NA,Table Tennis,2008,NA
Women,Singles 4,Gold,ZHOU Ying,CHN,NA,NA,Table Tennis,2008,NA
Women,Singles 4,Silver,PERIC Borislava,SRB,NA,NA,Table Tennis,2008,NA
Women,Singles 4,Bronze,MOON Sung Hye,KOR,NA,NA,Table Tennis,2008,NA
Women,Singles 5,Gold,REN Guixiang,CHN,NA,NA,Table Tennis,2008,NA
Women,Singles 5,Silver,GU Gai,CHN,NA,NA,Table Tennis,2008,NA
Women,Singles 5,Bronze,ZIMMERER Andrea,GER,NA,NA,Table Tennis,2008,NA
Women,Singles 6-7,Gold,MARTYASHEVA Natalia,RUS,NA,NA,Table Tennis,2008,NA
Women,Singles 6-7,Silver,OVSYANNIKOVA Yulia,RUS,NA,NA,Table Tennis,2008,NA
Women,Singles 6-7,Bronze,VAN ZON Kelly,NED,NA,NA,Table Tennis,2008,NA
Women,Singles 8,Gold,KAMKASOMPHOU Thu,FRA,NA,NA,Table Tennis,2008,NA
Women,Singles 8,Silver,ABRAHAMSSON Josefin,SWE,NA,NA,Table Tennis,2008,NA
Women,Singles 8,Bronze,ZHANG Xiaoling,CHN,NA,NA,Table Tennis,2008,NA
Women,Singles 9,Gold,LEI Lina,CHN,NA,NA,Table Tennis,2008,NA
Women,Singles 9,Silver,LIU Meili,CHN,NA,NA,Table Tennis,2008,NA
Women,Singles 9,Bronze,KAVAS Neslihan,TUR,NA,NA,Table Tennis,2008,NA
Women,Singles 10,Gold,PARTYKA Natalia,POL,NA,NA,Table Tennis,2008,NA
Women,Singles 10,Silver,FAN Lei,CHN,NA,NA,Table Tennis,2008,NA
Women,Singles 10,Bronze,HOU Chunxiao,CHN,NA,NA,Table Tennis,2008,NA
Men,Teams 1-2,Gold,REVUCKY Rastislav,SVK,Slovakia,1,Table Tennis,2008,NA
Men,Teams 1-2,Gold,RIAPOS Jan,SVK,Slovakia,2,Table Tennis,2008,NA
Men,Teams 1-2,Silver,BOURY Vincent,FRA,France,1,Table Tennis,2008,NA
Men,Teams 1-2,Silver,DUCAY Jean-Francois,FRA,France,2,Table Tennis,2008,NA
Men,Teams 1-2,Silver,MENNELLA Damien,FRA,France,3,Table Tennis,2008,NA
Men,Teams 1-2,Silver,MOLLIENS Stephane,FRA,France,4,Table Tennis,2008,NA
Men,Teams 1-2,Bronze,CHO Jae Kwan,KOR,Korea,1,Table Tennis,2008,NA
Men,Teams 1-2,Bronze,KIM Kong Yong,KOR,Korea,2,Table Tennis,2008,NA
Men,Teams 1-2,Bronze,KIM Kyung Mook,KOR,Korea,3,Table Tennis,2008,NA
Men,Teams 1-2,Bronze,LEE Hae Kon,KOR,Korea,4,Table Tennis,2008,NA
Men,Teams 3,Gold,GUILHEM Yann,FRA,France,1,Table Tennis,2008,NA
Men,Teams 3,Gold,MERRIEN Florian,FRA,France,2,Table Tennis,2008,NA
Men,Teams 3,Gold,ROBIN Jean-Philippe,FRA,France,3,Table Tennis,2008,NA
Men,Teams 3,Silver,KNAF Welder,BRA,Brazil,1,Table Tennis,2008,NA
Men,Teams 3,Silver,SILVA Luiz Algacir,BRA,Brazil,2,Table Tennis,2008,NA
Men,Teams 3,Bronze,FENG Panfeng,CHN,China,1,Table Tennis,2008,NA
Men,Teams 3,Bronze,GAO Yanming,CHN,China,2,Table Tennis,2008,NA
Men,Teams 3,Bronze,ZHAO Ping,CHN,China,3,Table Tennis,2008,NA
Men,Teams 4-5,Gold,CHOI Kyoung Sik,KOR,Korea,1,Table Tennis,2008,NA
Men,Teams 4-5,Gold,JUNG Eun Chang,KOR,Korea,2,Table Tennis,2008,NA
Men,Teams 4-5,Gold,KIM Byoung Young,KOR,Korea,3,Table Tennis,2008,NA
Men,Teams 4-5,Silver,BAI Gang,CHN,China,1,Table Tennis,2008,NA
Men,Teams 4-5,Silver,GUO Xingyuan,CHN,China,2,Table Tennis,2008,NA
Men,Teams 4-5,Silver,ZHANG Yan,CHN,China,3,Table Tennis,2008,NA
Men,Teams 4-5,Bronze,DURAND Christophe,FRA,France,1,Table Tennis,2008,NA
Men,Teams 4-5,Bronze,MARTIN Emeric,FRA,France,2,Table Tennis,2008,NA
Men,Teams 4-5,Bronze,THOMAS Maxime,FRA,France,3,Table Tennis,2008,NA
Men,Teams 6-8,Gold,CHEN Gang,CHN,China,1,Table Tennis,2008,NA
Men,Teams 6-8,Gold,LI Manzhou,CHN,China,2,Table Tennis,2008,NA
Men,Teams 6-8,Gold,QIN Xiaojun,CHN,China,3,Table Tennis,2008,NA
Men,Teams 6-8,Gold,YE Chaoqun,CHN,China,4,Table Tennis,2008,NA
Men,Teams 6-8,Silver,CSEJTEY Richard,SVK,Slovakia,1,Table Tennis,2008,NA
Men,Teams 6-8,Silver,JAMBOR Miroslav,SVK,Slovakia,2,Table Tennis,2008,NA
Men,Teams 6-8,Bronze,MESSI Stephane,FRA,France,1,Table Tennis,2008,NA
Men,Teams 6-8,Bronze,PICHON Alain,FRA,France,2,Table Tennis,2008,NA
Men,Teams 6-8,Bronze,SERIGNAT Francois,FRA,France,3,Table Tennis,2008,NA
Men,Teams 9-10,Gold,CHEN Chao,CHN,China,1,Table Tennis,2008,NA
Men,Teams 9-10,Gold,GE Yang,CHN,China,2,Table Tennis,2008,NA
Men,Teams 9-10,Gold,LU Xiaolei,CHN,China,3,Table Tennis,2008,NA
Men,Teams 9-10,Gold,MA Lin,CHN,China,4,Table Tennis,2008,NA
Men,Teams 9-10,Silver,CARDONA Jorge,ESP,Spain,1,Table Tennis,2008,NA
Men,Teams 9-10,Silver,RUIZ Jose Manuel,ESP,Spain,2,Table Tennis,2008,NA
Men,Teams 9-10,Bronze,DE LA BOURDONNAYE Gilles,FRA,France,1,Table Tennis,2008,NA
Men,Teams 9-10,Bronze,ROUSSEAU Jeremy,FRA,France,2,Table Tennis,2008,NA
Men,Teams 9-10,Bronze,ROZIER Christophe,FRA,France,3,Table Tennis,2008,NA
Women,Teams 1-3,Gold,LI Qian,CHN,China,1,Table Tennis,2008,NA
Women,Teams 1-3,Gold,LIU Jing,CHN,China,2,Table Tennis,2008,NA
Women,Teams 1-3,Silver,BRUNELLI Michela,ITA,Italy,1,Table Tennis,2008,NA
Women,Teams 1-3,Silver,CUDIA Federica,ITA,Italy,2,Table Tennis,2008,NA
Women,Teams 1-3,Silver,PEZZUTTO Pamela,ITA,Italy,3,Table Tennis,2008,NA
Women,Teams 1-3,Silver,PODDA Clara,ITA,Italy,4,Table Tennis,2008,NA
Women,Teams 1-3,Bronze,BERTRAND Fanny,FRA,France,1,Table Tennis,2008,NA
