start_date,end_date,proposal_id,programme_name,sub_programme,supplement,research_body,research_body_ror_id,funder_name,crossref_funder_registry_id,proposal_title,current_total_commitment
2018-03-01,2022-07-31,17/SPR/5319,Science Policy Research Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,"A Mixed-Methods Examination of Reviewer Recruitment, Assessment Criteria, and Workflow in the Peer Review Process",428127.16
2018-03-01,2023-02-28,17/SPR/5324,Science Policy Research Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Science Technology Space (SciTechSpace),635835.36
2018-03-02,2018-07-01,17/CW/5346,Conferences and Workshops Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,XXII Congress of the International Society of Electrophysiology and Kinesiology,19963.16
2018-03-05,2023-03-04,17/ERCS/5448,ERC Support Programme,NA,NA,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,SFI ERC Support Programme - Cathal Kearney (RCSI),147269.63
2018-03-06,2021-03-05,18/FELLOWSHIP/1045,Fellowship Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,SFI Fellowship,240313.52
2018-03-07,2018-04-06,17/CW/5439,Conferences and Workshops Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,11th International Conference on Theory and Practice of Electronic Governance (ICEGOV2018) - Transforming Digital Government for Sustainable and Resilient Societies,19300
2018-03-16,2018-05-15,18/CW/5457,Conferences and Workshops Programme,NA,NA,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,"Eurachem 2018: Data - Quality, Analysis and Integrity",6500
2018-03-20,2018-05-19,17/CW/5431,Conferences and Workshops Programme,NA,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Conference in Analytical Sciences in Ireland CASi 2018,3000
2018-03-20,2018-05-19,17/CW/5443,Conferences and Workshops Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Optical Network Design and Modeling Conference,10403.15
2018-03-20,2018-06-19,17/CW/5446,Conferences and Workshops Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,"Conference for Applied Statistics in Ireland, 2018",6099.87
2018-03-21,2018-04-20,17/CW/5450,Conferences and Workshops Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Dublin Cystinosis 2018 Scientific Workshop,3000
2018-03-22,2018-09-21,15/SPP/E3125s4,Maternity/Adoptive Leave Allowance,NA,Maternity Supplement,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Energy Systems Integration Partnership Programme,26323.65
2018-03-22,2018-07-21,17/CW/5358,Conferences and Workshops Programme,NA,NA,Teagasc,https://ror.org/03sx84n71,Science Foundation Ireland,10.13039/501100001602,27th European Grassland Federation General Meeting: Sustainable Meat and Milk Production from Grasslands,20000
2018-03-23,2018-06-22,17/CW/5389,Conferences and Workshops Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Young Cancer Researchers Networking 2018,5496.28
2018-03-23,2018-06-22,17/CW/5449,Conferences and Workshops Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,FOCUSED MEETING Microbiology Society (Irish Division) 2018: MICROBES AND MUCOSAL SURFACES,4772.25
2018-03-26,2021-09-25,17/SPR/5334,Science Policy Research Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Achieving Scientific Excellence and Impact in Ireland: The Role of Talent and Human Capital Management in National Science Foundations,202250.83
2018-03-31,2022-03-30,17/RS-URF-RG/3490,Royal Society University Research Fellowship,Research Grant,Staff / Salary Supplement,The Royal Society - Grant,NA,Science Foundation Ireland,10.13039/501100001602,Gravitational Waveform Templates: bridging the gap between source modelers and data analysis,157626
2018-03-31,2021-03-30,17/RS-URF-RG/3491,Royal Society University Research Fellowship,Research Grant,Staff / Salary Supplement,The Royal Society - Grant,NA,Science Foundation Ireland,10.13039/501100001602,Excited charm resonances from Quantum Chromodynamics,96862.3
2018-03-31,2024-07-30,17/SPR/5328,Science Policy Research Programme,NA,NA,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Evaluating the impact of science policy on the economy and society: A national evaluation and international benchmarking of science policy in Ireland,577423
2018-03-31,2023-12-30,17/SPR/5329,Science Policy Research Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,The Impact of International Star Scientists on Irish Science,855908
2018-04-01,2021-09-30,16/ENM-ERA/3457,EU Programmes,ERA-Net Cofund for Nanomedicine (EuroNanoMed III),NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,MAGneTISe - Magnetic Particle Imaging for the Treatment and Imaging of Stroke,240371.17
2018-04-01,2023-12-31,16/IA/4449,Investigator Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,5GMMPA: Digitally Linearized High Efficiency Millimetre Wave Power Amplifiers for Next Generation High Speed Wireless Communications,1111498
2018-04-01,2024-03-31,16/IA/4462,Investigator Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,"Understanding, controlling and exploiting the structure and properties of nanoscale metal films",2307752
2018-04-01,2024-09-30,16/IA/4629,Investigator Programme,NA,NA,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,"Multinary Compound Si, Ge and Sn Derived Nanocrystals: Composition, Shape and Heterostructure Control via Solution Methods (NanoIVCrystals)",1177431
2018-04-01,2023-06-30,17/CDA/4658,Career Development Award,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,"Next-generation trace elements exploitation (TEX) in microbial communities at the scales of genomes, cells, biofilms and new biotechnology",220844.15
2018-04-01,2023-12-31,17/CDA/4688,Career Development Award,NA,NA,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,MacroCLOCK - Circadian Control of Macrophage Mitochondria: A New Approach in the treatment of Chronic Inflammatory Disease,642073
2018-04-01,2023-11-30,17/CDA/4699,Career Development Award,NA,NA,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,Subchondral Bone Microdamage in Post Traumatic OA: Novel Subchondral-Specific Therapies,611988
2018-04-01,2024-09-30,17/CDA/4704,Career Development Award,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,2D nanosuspensions for printed electronics  how small can you go?,614054
2018-04-01,2023-03-31,17/CDA/4708,Career Development Award,NA,NA,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,The ATP-gated purinergic P2X7 receptor as a novel target for the treatment of drug-refractory epilepsy,626048
2018-04-01,2023-09-30,17/CDA/4733,Career Development Award,NA,NA,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Electrically pumped all-inorganic LEDs and lasers by colloidal nanorod heterogeneous assembly,627183
2018-04-01,2023-03-31,17/CDA/4771,Career Development Award,NA,NA,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Intelligent Magnets for Surgery 4.0,589112.43
2018-04-01,2023-10-31,17/CDA/4778,Career Development Award,NA,NA,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Ecological engineering solutions for the long-term and sustainable management of mine processing wastes,631401
2018-04-01,2022-12-31,17/CDA/4783,Career Development Award,NA,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,HydroCast: Seasonal Hydrological Forecasting for Ireland,578436.48
2018-04-01,2022-12-31,17/CDA/4789,Career Development Award,NA,NA,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Nitride-based light emitters: From carrier localization and non-radiative recombination processes to quantum transport and device design,739376.86
2018-04-01,2022-03-31,17/CDA/4789(N),Career Development Award,NA,NA,Sustainable Energy Authority of Ireland (SEAI),https://ror.org/015j3sb07,Science Foundation Ireland,10.13039/501100001602,Nitride-based light emitters: From carrier localization and non-radiative recombination processes to quantum transport and device design,-379504.75
2018-04-01,2020-09-30,17/COEN/3474,EU Programmes,Centres for Excellence in Neurodegeneration (COEN JPI),NA,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,Carbon metabolism systems analysis for the identification of disease and patient-specific metabolic and energetic defects in neurodegenerative diseases,194269.31
2018-04-01,2022-03-31,17/ERCD/4962,ERC Development Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,HYBRID- The Cell as a Programmable Factory for Hybrid Nanomaterials,591282.6
2018-04-01,2019-03-31,17/IFA/5178,Industry Fellowship Programme,Call A,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Rapid Culture Independent Nucleic Acid Diagnostics Assays for the Detection of Mycoplasma for the Biopharmaceutical Industry,66928.89
2018-04-01,2019-03-31,17/IFA/5303,Industry Fellowship Programme,Call A,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Elucidating the genomic basis of exceptional ageing and immunity,57260.86
2018-04-01,2023-12-31,17/NSFC/4898,NSFC Partnership,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Precision Engineering of Nanostructure Surface Architecture for Biological and Biomedical Applications,1242020
2018-04-01,2023-03-31,17/NSFC/5224,NSFC Partnership,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Smart Networking in the Era of Artificial Intelligence,803868.78
2018-04-01,2023-09-30,17/NSFC/5294,NSFC Partnership,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Analysis Under Strong Magnetic fields of Advanced Spintronic and Functional Magnetic Materials for Autonomous Low-Power Communications,1224950
2018-04-01,2024-03-31,17/RC-PhD/3477,Research Centres Programme,PhD Recruitment Scheme,Staff / Salary Supplement,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,AMBER PhD Recruitment Scheme,1170000
2018-04-01,2023-04-30,17/RC-PhD/3478,Research Centres Programme,PhD Recruitment Scheme,Staff / Salary Supplement,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,APC PhD Recruitment Scheme,1161982.95
2018-04-01,2022-12-31,17/RC-PhD/3479,Research Centres Programme,PhD Recruitment Scheme,Staff / Salary Supplement,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,CONNECT PhD Recruitment Scheme,831546.55
2018-04-01,2023-02-28,17/RC-PhD/3480,Research Centres Programme,PhD Recruitment Scheme,Staff / Salary Supplement,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,CURAM PhD Recruitment Scheme,1143996.76
2018-04-01,2023-03-31,17/RC-PhD/3481,Research Centres Programme,PhD Recruitment Scheme,Staff / Salary Supplement,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,ICRAG PhD Recruitment Scheme,1025756
2018-04-01,2023-09-30,17/RC-PhD/3482,Research Centres Programme,PhD Recruitment Scheme,Staff / Salary Supplement,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,INFANT PhD Recruitment Scheme,1062101
2018-04-01,2022-12-31,17/RC-PhD/3483,Research Centres Programme,PhD Recruitment Scheme,Staff / Salary Supplement,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,INSIGHT PhD Recruitment Scheme,751867.51
2018-04-01,2023-02-28,17/RC-PhD/3484,Research Centres Programme,PhD Recruitment Scheme,Staff / Salary Supplement,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,IPIC PhD Recruitment Scheme,1117047.51
2018-04-01,2023-06-30,17/RC-PhD/3485,Research Centres Programme,PhD Recruitment Scheme,Staff / Salary Supplement,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,LERO PhD Recruitment Scheme,634408
2018-04-01,2022-12-31,17/RC-PhD/3486,Research Centres Programme,PhD Recruitment Scheme,Staff / Salary Supplement,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,MaREI PhD Recruitment Scheme,855565.93
2018-04-01,2024-06-30,17/RC-PhD/3487,Research Centres Programme,PhD Recruitment Scheme,Staff / Salary Supplement,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,SSPC PhD Recruitment Scheme,1167300
2018-04-01,2023-03-31,17/RC-PhD/3488,Research Centres Programme,PhD Recruitment Scheme,Staff / Salary Supplement,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,ADAPT PhD Recruitment Scheme,1022581.1
2018-04-01,2023-09-30,17/SP/4721,Spokes Programme,Rolling Call,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Delivering Innovative Materials for Medical Devices,2571151
2018-04-03,2018-07-02,17/CW/5438,Conferences and Workshops Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,"The 141th European Study Group with Industry, ESGI141",3500
2018-04-03,2018-07-02,17/CW/5440,Conferences and Workshops Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,7th meeting of the European Society for Evolutionary Developmental Biology (EED),13000
2018-04-09,2018-10-08,16/RC/3948s,Maternity/Adoptive Leave Allowance,NA,Maternity Supplement,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,FutureNeuro,25228
2018-04-16,2019-10-15,18/FELLOWSHIP/1046,Fellowship Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,SFI Fellowship Programme,104929.22
2018-04-24,2022-06-23,17/QERA/3472,EU Programmes,ERA-Net Cofund for Quantum Technologies (QuantERA),NA,Munster Technological University (MTU),https://ror.org/013xpqh61,Science Foundation Ireland,10.13039/501100001602,CUSPIDOR - CMOS Compatible Single Photon Sources based on SiGe Quantum Dots,172900
2018-04-24,2021-06-23,17/QERA/3473,EU Programmes,ERA-Net Cofund for Quantum Technologies (QuantERA),NA,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,CUSPIDOR - CMOS Compatible Single Photon Sources based on SiGe Quantum Dots,76565.34
2018-04-25,2018-09-24,17/CW/5361,Conferences and Workshops Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,RD2018,13453.85
2018-04-25,2018-05-24,17/CW/5452,Conferences and Workshops Programme,NA,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,50th Conference of Irish Geographers: The Earth as Our Home,1599.31
2018-04-26,2018-05-25,18/CW/5461,Conferences and Workshops Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,"Bio-, chem-, and nanoinformatics approaches to study bionano interface",4960
2018-05-01,2022-09-30,16/ENM-ERA/3458,EU Programmes,ERA-Net Cofund for Nanomedicine (EuroNanoMed III),NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,NANO-SCORES - Nano-structured Osteochondral scaffold: novel biomimetic triggers for enhanced bone regeneration,243419.46
2018-05-01,2019-09-30,16/FRL/3870,President of Ireland Future Research Leaders Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Green Photonics: Metasurface Photonic Materials for Thin-Film Energy Efficiency and Energy Harvesting Applications,279468.01
2018-05-01,2024-09-30,16/IA/4605,Investigator Programme,NA,NA,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Automatic Design of Digital Circuits (ADDC),2332818
2018-05-01,2020-04-30,17/IFB/5385,Industry Fellowship Programme,Call B,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Comb-Based Integrated THz transmitter - COMBINE,113643
2018-05-01,2019-05-31,17/IFB/5399,Industry Fellowship Programme,Call B,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Secondary Exposure to Aerosol Emitted During Respiratory Therapy,78200.66
2018-05-05,2018-11-04,12/IA/1294s,Maternity/Adoptive Leave Allowance,NA,Maternity Supplement,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,SRC-1 mediation of cancer cell reprogramming in endocrine resistant breast cancer,24062
2018-05-09,2018-06-08,17/CW/4772,Conferences and Workshops Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,New Frontiers in Ocular Therapeutics 2: Moving Towards the Clinic.,4834.16
2018-05-09,2018-06-08,18/CW/5462,Conferences and Workshops Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Blood Cancer Research: Focus on immunotherapy and the tumour microenvironment,4076.11
2018-05-16,2018-06-15,18/CW/5473,Conferences and Workshops Programme,NA,NA,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,EMRA'18 Workshop on EU-funded Marine Robotics and Applications,1300
2018-05-18,2018-07-17,17/CW/5365,Conferences and Workshops Programme,NA,NA,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,Irish Centre for Vascular Biology - 'New Advances in Vascular Biology',10135.28
2018-05-21,2018-11-20,16/US-C2C/3287s,Maternity/Adoptive Leave Allowance,NA,Maternity Supplement,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Ultra-low Energy Electric Field Control of Nonvolatile Magnetoelectric Memory Devices,30400.51
2018-05-29,2018-11-28,12/IP/1520s,Maternity/Adoptive Leave Allowance,NA,Maternity Supplement,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Elucidating the potential therapeutic role of Erythropoietin in the treatment of Emphysema,37460.53
2018-06-01,2018-09-30,17/CW/5451,Conferences and Workshops Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,European Conference on Machine Learning and Principles of Knowledge Discovery in Databases,24290
2018-06-01,2022-05-31,17/ERCD/5345,ERC Development Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Delineating immune memory to Staphylococcus aureus,593922.3
2018-06-01,2019-05-31,17/IFB/5380,Industry Fellowship Programme,Call B,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Advanced Catheter Development,52744.3
2018-06-01,2019-09-30,17/IFB/5394,Industry Fellowship Programme,Call B,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Extending the Clinical Utility of OncoMasTR via Technology Transitioning and Cross-Cancer Approach,114105.02
2018-06-01,2019-05-31,17/IFB/5411,Industry Fellowship Programme,Call B,NA,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Process and System Development for Chipscale Energy Harvesting,69053.03
2018-06-01,2019-05-31,17/IFB/5420,Industry Fellowship Programme,Call B,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Modelling of low inertia grid systems with the objective of maximizing renewable energy,67412.4
2018-06-01,2019-05-31,17/IFB/5422,Industry Fellowship Programme,Call B,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Deciphering the most clinically and biologically relevant circulating tumour cells (CTCs) in cancer metastasis.,67867.26
2018-06-01,2019-05-31,17/IFB/5435,Industry Fellowship Programme,Call B,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Optimization of a pilot plant dip coating process for manufacturing antimicrobial polymer film-based food packaging materials and product validation,104135.45
2018-06-01,2018-08-31,18/CW/5454,Conferences and Workshops Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,IEEE MTT-S IMWS-5G 2018,3998.9
2018-06-01,2018-08-31,18/CW/5455,Conferences and Workshops Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,XXVIII International Conference on Magnetic Resonance in Biological Systems - ICMRBS 2018,19999.9
2018-06-01,2018-09-30,18/CW/5464,Conferences and Workshops Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,28th International Conference on Field Programmable Logic and Applications 2018,18100
2018-06-01,2018-06-30,18/CW/5465,Conferences and Workshops Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,"""Computer Simulation Empowering Chemical Technologies involving Confined Liquids""",4900
2018-06-01,2018-06-30,18/CW/5480,Conferences and Workshops Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Ethics in Research and Innovation: Methods and Best Practice,1400
2018-06-01,2018-07-31,18/CW/5546,Conferences and Workshops Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,International Society for Serotonin Research Serotonin on the Wild Atlantic Way 2018,15608.31
2018-06-01,2018-09-30,18/CW/5564,Conferences and Workshops Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Venous Thromboembolism (VTE) Dublin 2018,4950
2018-06-01,2021-09-30,18/ECSEL/3499,EU Programmes,Electronic Components and Systems for European Leadership (ECSEL JTI),NA,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,POSITION-II: A pilot line for the next generation of smart catheters and implants,536300.7
2018-06-01,2018-12-31,18/SW/5468,Discover Programme,Science Week,NA,Atlantic Corridor,NA,Science Foundation Ireland,10.13039/501100001602,Midlands Science Festival,30000
2018-06-01,2018-12-31,18/SW/5476,Discover Programme,Science Week,NA,Atlantic Technological University (ATU),https://ror.org/0458dap48,Science Foundation Ireland,10.13039/501100001602,Sligo Science Festival,30000
2018-06-01,2018-12-31,18/SW/5477,Discover Programme,Science Week,NA,"Imaginosity, Dublin Children's Museum",NA,Science Foundation Ireland,10.13039/501100001602,Imaginosity's 'Dr.Osity Body Science Show' Outreach Project for Science Week,8000
2018-06-01,2018-12-31,18/SW/5482,Discover Programme,Science Week,NA,Glenosheen Limited,NA,Science Foundation Ireland,10.13039/501100001602,Cork Science Festival 2018,34999.13
2018-06-01,2018-12-31,18/SW/5488,Discover Programme,Science Week,NA,The Rediscovery Centre,https://ror.org/01fgam068,Science Foundation Ireland,10.13039/501100001602,Lets Talk Science Festival 2018,8000
2018-06-01,2018-12-31,18/SW/5495,Discover Programme,Science Week,NA,Cosmos Education Ltd T/A Blackrock Castle Observatory,https://ror.org/03g7px163,Science Foundation Ireland,10.13039/501100001602,Irelands Astronaut Candidates of 1991,4800
2018-06-01,2018-12-31,18/SW/5505,Discover Programme,Science Week,NA,South East Technological University (SETU),https://ror.org/03fgx6868,Science Foundation Ireland,10.13039/501100001602,South East Science Festival,30000
2018-06-01,2018-12-31,18/SW/5512,Discover Programme,Science Week,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Technology in My Life' Citizens' Think-In,7900.12
2018-06-01,2018-12-31,18/SW/5513,Discover Programme,Science Week,NA,Teagasc,https://ror.org/03sx84n71,Science Foundation Ireland,10.13039/501100001602,Festival of Farming and FoodSFI Science Week at Teagasc,12032
2018-06-01,2018-12-31,18/SW/5516,Discover Programme,Science Week,NA,Gaiety School of Acting,NA,Science Foundation Ireland,10.13039/501100001602,Stemming from STEAM,8000
2018-06-01,2018-12-31,18/SW/5520,Discover Programme,Science Week,NA,Louth County Council,https://ror.org/01nw59437,Science Foundation Ireland,10.13039/501100001602,Louth Libraries Science Week Library Programme,8000
2018-06-01,2018-12-31,18/SW/5521,Discover Programme,Science Week,NA,Mayo County Council t/a Mayo Science & Technology Festival,NA,Science Foundation Ireland,10.13039/501100001602,Mayo Science and Technology Festival,26500
2018-06-01,2019-01-31,18/SW/5530,Discover Programme,Science Week,NA,Mary Immaculate College,https://ror.org/009q3yg92,Science Foundation Ireland,10.13039/501100001602,Tipperary Festival of Science,34999.32
2018-06-01,2018-12-31,18/SW/5532,Discover Programme,Science Week,NA,The Children's Cultural Centre Limited t/a The Ark,https://ror.org/02dnv4714,Science Foundation Ireland,10.13039/501100001602,Science Week at The Ark 2018,8000
2018-06-01,2018-12-31,18/SW/5533,Discover Programme,Science Week,NA,Wexford County Council,NA,Science Foundation Ireland,10.13039/501100001602,WexSci Wexford Science Festival,35000
2018-06-01,2018-12-31,18/SW/5534,Discover Programme,Science Week,NA,Monaghan County Council,https://ror.org/04mfdcn64,Science Foundation Ireland,10.13039/501100001602,Cavan Monaghan Science Festival,35000
2018-06-01,2018-12-31,18/SW/5540,Discover Programme,Science Week,NA,Galway Science & Technology Forum,NA,Science Foundation Ireland,10.13039/501100001602,Galway Science and Technology Festival,20000
2018-06-01,2018-12-31,18/SW/5558,Discover Programme,Science Week,NA,Dublinia,NA,Science Foundation Ireland,10.13039/501100001602,The Virtual Heritage Lab,7994
2018-06-01,2018-12-31,18/SW/5560,Discover Programme,Science Week,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Dr. Mindflip's Travelling Physics Caravan,7990.73
2018-06-01,2018-12-31,18/SW/5565,Discover Programme,Science Week,NA,British Council Ireland,https://ror.org/04q9fd590,Science Foundation Ireland,10.13039/501100001602,Baking in Space- food & engineering in the next frontier,7976
2018-06-01,2018-12-31,18/SW/5571,Discover Programme,Science Week,NA,British Council Ireland,https://ror.org/04q9fd590,Science Foundation Ireland,10.13039/501100001602,Art in Mind - How Nature Inspires,7870
2018-06-01,2018-12-31,18/SW/5577,Discover Programme,Science Week,NA,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Limerick Festival of Science 2018,34430
2018-06-01,2018-12-31,18/SW/5582,Discover Programme,Science Week,NA,Centre for Climate Change t/a Cool Planet Experience,NA,Science Foundation Ireland,10.13039/501100001602,Planeteers Science Week Workshops,5000
