map_date,state_abb,valid_start,valid_end,stat_fmt,drought_lvl,area_pct,area_total,pop_pct,pop_total
20161011,SC,2016-10-11,2016-10-17,2,D2,4.56,1408.6599999999999,5.41,241616.63
20161011,SC,2016-10-11,2016-10-17,2,D3,0.74,227.73,0.16,7168.54
20161011,SC,2016-10-11,2016-10-17,2,D4,0,0,0,0
20161004,SC,2016-10-04,2016-10-10,2,None,73.58,22736.1,63.9,2851952.32
20161004,SC,2016-10-04,2016-10-10,2,D0,10.42,3220.69,9.63,429802.45
20161004,SC,2016-10-04,2016-10-10,2,D1,10.88,3363.12,21.02,938033.2699999999
20161004,SC,2016-10-04,2016-10-10,2,D2,5.12,1580.6799999999998,5.45,243343.06
20161004,SC,2016-10-04,2016-10-10,2,D3,0,0,0,0
20161004,SC,2016-10-04,2016-10-10,2,D4,0,0,0,0
20160927,SC,2016-09-27,2016-10-03,2,None,73.62,22749.09,63.92,2852672.11
20160927,SC,2016-09-27,2016-10-03,2,D0,12.1,3738.03,11.02,491790.74
20160927,SC,2016-09-27,2016-10-03,2,D1,12.83,3965.74,24.55,1095768.9
20160927,SC,2016-09-27,2016-10-03,2,D2,1.45,447.74,0.51,22899.35
20160927,SC,2016-09-27,2016-10-03,2,D3,0,0,0,0
20160927,SC,2016-09-27,2016-10-03,2,D4,0,0,0,0
20160920,SC,2016-09-20,2016-09-26,2,None,69.33,21421.91,60.07,2681050.57
20160920,SC,2016-09-20,2016-09-26,2,D0,22.3,6889.76,30.63,1366936.34
20160920,SC,2016-09-20,2016-09-26,2,D1,6.93,2141.18,8.79,392244.83999999997
20160920,SC,2016-09-20,2016-09-26,2,D2,1.45,447.74,0.51,22899.35
20160920,SC,2016-09-20,2016-09-26,2,D3,0,0,0,0
20160920,SC,2016-09-20,2016-09-26,2,D4,0,0,0,0
20160913,SC,2016-09-13,2016-09-19,2,None,69.33,21421.91,60.07,2681050.57
20160913,SC,2016-09-13,2016-09-19,2,D0,22.78,7038.03,31.97,1426817.27
20160913,SC,2016-09-13,2016-09-19,2,D1,6.45,1992.91,7.45,332363.92000000004
20160913,SC,2016-09-13,2016-09-19,2,D2,1.45,447.74,0.51,22899.35
20160913,SC,2016-09-13,2016-09-19,2,D3,0,0,0,0
20160913,SC,2016-09-13,2016-09-19,2,D4,0,0,0,0
20160906,SC,2016-09-06,2016-09-12,2,None,71.65,22138.920000000002,64.01,2856983.3099999996
20160906,SC,2016-09-06,2016-09-12,2,D0,20.46,6321.02,28.03,1250884.52
20160906,SC,2016-09-06,2016-09-12,2,D1,6.45,1992.91,7.45,332363.92000000004
20160906,SC,2016-09-06,2016-09-12,2,D2,1.45,447.74,0.51,22899.35
20160906,SC,2016-09-06,2016-09-12,2,D3,0,0,0,0
20160906,SC,2016-09-06,2016-09-12,2,D4,0,0,0,0
20160830,SC,2016-08-30,2016-09-05,2,None,39.96,12349.3,41.89,1869407.11
20160830,SC,2016-08-30,2016-09-05,2,D0,42.34,13084.38,44.2,1972685.6400000001
20160830,SC,2016-08-30,2016-09-05,2,D1,15.57,4811.98,13.07,583417.72
20160830,SC,2016-08-30,2016-09-05,2,D2,1.54,476.90999999999997,0.7,31427.3
20160830,SC,2016-08-30,2016-09-05,2,D3,0.58,178.03,0.14,6193.34
20160830,SC,2016-08-30,2016-09-05,2,D4,0,0,0,0
20160823,SC,2016-08-23,2016-08-29,2,None,61.77,19086.5,57.82,2580490.72
20160823,SC,2016-08-23,2016-08-29,2,D0,21.34,6595.68,28.35,1265159.9
20160823,SC,2016-08-23,2016-08-29,2,D1,14.77,4563.48,12.99,579859.8500000001
20160823,SC,2016-08-23,2016-08-29,2,D2,1.54,476.90999999999997,0.7,31427.3
20160823,SC,2016-08-23,2016-08-29,2,D3,0.58,178.03,0.14,6193.34
20160823,SC,2016-08-23,2016-08-29,2,D4,0,0,0,0
20160816,SC,2016-08-16,2016-08-22,2,None,62.11,19192.25,59.01,2633897.8899999997
20160816,SC,2016-08-16,2016-08-22,2,D0,20.83,6436.81,24.01,1071669.1600000001
20160816,SC,2016-08-16,2016-08-22,2,D1,11.08,3424.13,11.68,521076.85
20160816,SC,2016-08-16,2016-08-22,2,D2,4.43,1369.02,4.75,212200.31
20160816,SC,2016-08-16,2016-08-22,2,D3,1.55,478.39,0.54,24286.88
20160816,SC,2016-08-16,2016-08-22,2,D4,0,0,0,0
20160809,SC,2016-08-09,2016-08-15,2,None,62.06,19177.38,58.82,2625421.55
20160809,SC,2016-08-09,2016-08-15,2,D0,18.25,5639.42,18.69,834217.99
20160809,SC,2016-08-09,2016-08-15,2,D1,12.52,3868.61,14.48,646153.3600000001
20160809,SC,2016-08-09,2016-08-15,2,D2,5.62,1736.8,7.46,333051.32
20160809,SC,2016-08-09,2016-08-15,2,D3,1.55,478.39,0.54,24286.88
20160809,SC,2016-08-09,2016-08-15,2,D4,0,0,0,0
20160802,SC,2016-08-02,2016-08-08,2,None,65.16,20135.760000000002,52.97,2364174.7600000002
20160802,SC,2016-08-02,2016-08-08,2,D0,9.51,2939.58,11.42,509694.19
20160802,SC,2016-08-02,2016-08-08,2,D1,14.32,4426.160000000001,20.56,917695.2799999999
20160802,SC,2016-08-02,2016-08-08,2,D2,9.31,2876.58,13.98,624032.9600000001
20160802,SC,2016-08-02,2016-08-08,2,D3,1.69,522.51,1.07,47533.92
20160802,SC,2016-08-02,2016-08-08,2,D4,0,0,0,0
20160726,SC,2016-07-26,2016-08-01,2,None,65.16,20135.760000000002,52.97,2364174.7600000002
20160726,SC,2016-07-26,2016-08-01,2,D0,10.08,3114.4100000000003,11.61,518221.81
20160726,SC,2016-07-26,2016-08-01,2,D1,13.72,4238.53,20.36,908640.1799999999
20160726,SC,2016-07-26,2016-08-01,2,D2,9.35,2889.38,13.99,624560.4400000001
20160726,SC,2016-07-26,2016-08-01,2,D3,1.69,522.51,1.07,47533.92
20160726,SC,2016-07-26,2016-08-01,2,D4,0,0,0,0
20160719,SC,2016-07-19,2016-07-25,2,None,65.16,20135.760000000002,52.97,2364174.7600000002
20160719,SC,2016-07-19,2016-07-25,2,D0,10.08,3114.4100000000003,11.61,518221.81
20160719,SC,2016-07-19,2016-07-25,2,D1,13.72,4238.53,20.36,908640.1799999999
20160719,SC,2016-07-19,2016-07-25,2,D2,9.34,2885.4700000000003,13.99,624551.97
20160719,SC,2016-07-19,2016-07-25,2,D3,1.7,526.42,1.07,47542.380000000005
20160719,SC,2016-07-19,2016-07-25,2,D4,0,0,0,0
20160712,SC,2016-07-12,2016-07-18,2,None,65.36,20195.75,53.23,2375900
20160712,SC,2016-07-12,2016-07-18,2,D0,9.85,3043.4,11.18,499039.01
20160712,SC,2016-07-12,2016-07-18,2,D1,14.17,4379.51,20.47,913481.23
20160712,SC,2016-07-12,2016-07-18,2,D2,7.92,2448.09,12.93,577188.91
20160712,SC,2016-07-12,2016-07-18,2,D3,2.7,833.8399999999999,2.19,97521.95999999999
20160712,SC,2016-07-12,2016-07-18,2,D4,0,0,0,0
20160705,SC,2016-07-05,2016-07-11,2,None,67.1,20734.09,56.32,2513795.36
20160705,SC,2016-07-05,2016-07-11,2,D0,16.69,5155.79,19.98,891932.22
20160705,SC,2016-07-05,2016-07-11,2,D1,11.44,3534.55,20.19,901118.59
20160705,SC,2016-07-05,2016-07-11,2,D2,4.26,1317.1799999999998,3.23,144007.51
20160705,SC,2016-07-05,2016-07-11,2,D3,0.51,158.99,0.28,12277.42
20160705,SC,2016-07-05,2016-07-11,2,D4,0,0,0,0
20160628,SC,2016-06-28,2016-07-04,2,None,70.87,21897.99,63.54,2835811.09
20160628,SC,2016-06-28,2016-07-04,2,D0,16.74,5171.34,17.08,762238.3400000001
20160628,SC,2016-06-28,2016-07-04,2,D1,8.55,2642.48,16.43,733178.8500000001
20160628,SC,2016-06-28,2016-07-04,2,D2,3.85,1188.78,2.96,131902.83
20160628,SC,2016-06-28,2016-07-04,2,D3,0,0,0,0
20160628,SC,2016-06-28,2016-07-04,2,D4,0,0,0,0
20160621,SC,2016-06-21,2016-06-27,2,None,70.83,21885.74,63.53,2835327.9
20160621,SC,2016-06-21,2016-06-27,2,D0,18.57,5736.9,18.69,834239.7
20160621,SC,2016-06-21,2016-06-27,2,D1,8.7,2688.7799999999997,16.3,727587.56
20160621,SC,2016-06-21,2016-06-27,2,D2,1.91,589.1700000000001,1.48,65975.93999999999
20160621,SC,2016-06-21,2016-06-27,2,D3,0,0,0,0
20160621,SC,2016-06-21,2016-06-27,2,D4,0,0,0,0
20160614,SC,2016-06-14,2016-06-20,2,None,75.74,23405.12,66.94,2987604.24
20160614,SC,2016-06-14,2016-06-20,2,D0,14.48,4474.72,15.54,693595.7799999999
20160614,SC,2016-06-14,2016-06-20,2,D1,9.78,3020.75,17.52,781931.08
20160614,SC,2016-06-14,2016-06-20,2,D2,0,0,0,0
20160614,SC,2016-06-14,2016-06-20,2,D3,0,0,0,0
20160614,SC,2016-06-14,2016-06-20,2,D4,0,0,0,0
20160607,SC,2016-06-07,2016-06-13,2,None,81.49,25182.38,74.02,3303610.02
20160607,SC,2016-06-07,2016-06-13,2,D0,8.73,2697.46,8.46,377590
20160607,SC,2016-06-07,2016-06-13,2,D1,9.78,3020.75,17.52,781931.08
20160607,SC,2016-06-07,2016-06-13,2,D2,0,0,0,0
20160607,SC,2016-06-07,2016-06-13,2,D3,0,0,0,0
20160607,SC,2016-06-07,2016-06-13,2,D4,0,0,0,0
20160531,SC,2016-05-31,2016-06-06,2,None,81.49,25182.38,74.02,3303610.02
20160531,SC,2016-05-31,2016-06-06,2,D0,8.73,2697.46,8.46,377590
20160531,SC,2016-05-31,2016-06-06,2,D1,9.78,3020.75,17.52,781931.08
20160531,SC,2016-05-31,2016-06-06,2,D2,0,0,0,0
20160531,SC,2016-05-31,2016-06-06,2,D3,0,0,0,0
20160531,SC,2016-05-31,2016-06-06,2,D4,0,0,0,0
20160524,SC,2016-05-24,2016-05-30,2,None,83.07,25668.19,76.79,3427324.36
20160524,SC,2016-05-24,2016-05-30,2,D0,8.79,2714.77,11.67,521058.72000000003
20160524,SC,2016-05-24,2016-05-30,2,D1,8.15,2517.63,11.53,514748.02
20160524,SC,2016-05-24,2016-05-30,2,D2,0,0,0,0
20160524,SC,2016-05-24,2016-05-30,2,D3,0,0,0,0
20160524,SC,2016-05-24,2016-05-30,2,D4,0,0,0,0
20160517,SC,2016-05-17,2016-05-23,2,None,59.55,18402.29,45.18,2016654.1
20160517,SC,2016-05-17,2016-05-23,2,D0,31.24,9652.08,39.09,1744465.36
20160517,SC,2016-05-17,2016-05-23,2,D1,9.21,2846.23,15.73,702011.64
20160517,SC,2016-05-17,2016-05-23,2,D2,0,0,0,0
20160517,SC,2016-05-17,2016-05-23,2,D3,0,0,0,0
20160517,SC,2016-05-17,2016-05-23,2,D4,0,0,0,0
20160510,SC,2016-05-10,2016-05-16,2,None,59.99,18538.16,45.33,2022961.87
20160510,SC,2016-05-10,2016-05-16,2,D0,30.8,9516.2,38.94,1738157.59
20160510,SC,2016-05-10,2016-05-16,2,D1,9.21,2846.23,15.73,702011.64
20160510,SC,2016-05-10,2016-05-16,2,D2,0,0,0,0
20160510,SC,2016-05-10,2016-05-16,2,D3,0,0,0,0
20160510,SC,2016-05-10,2016-05-16,2,D4,0,0,0,0
20160503,SC,2016-05-03,2016-05-09,2,None,43.68,13496.04,31.83,1420392.94
20160503,SC,2016-05-03,2016-05-09,2,D0,48.58,15010.98,56.26,2510927.16
20160503,SC,2016-05-03,2016-05-09,2,D1,7.75,2393.57,11.92,531811
20160503,SC,2016-05-03,2016-05-09,2,D2,0,0,0,0
20160503,SC,2016-05-03,2016-05-09,2,D3,0,0,0,0
20160503,SC,2016-05-03,2016-05-09,2,D4,0,0,0,0
20160426,SC,2016-04-26,2016-05-02,2,None,55.09,17021.85,46.39,2070263.71
20160426,SC,2016-04-26,2016-05-02,2,D0,43.25,13364.58,52.09,2324684.69
20160426,SC,2016-04-26,2016-05-02,2,D1,1.66,514.1700000000001,1.53,68182.7
20160426,SC,2016-04-26,2016-05-02,2,D2,0,0,0,0
20160426,SC,2016-04-26,2016-05-02,2,D3,0,0,0,0
20160426,SC,2016-04-26,2016-05-02,2,D4,0,0,0,0
20160419,SC,2016-04-19,2016-04-25,2,None,55.09,17021.85,46.39,2070263.71
20160419,SC,2016-04-19,2016-04-25,2,D0,44.91,13878.75,53.61,2392867.3899999997
20160419,SC,2016-04-19,2016-04-25,2,D1,0,0,0,0
20160419,SC,2016-04-19,2016-04-25,2,D2,0,0,0,0
20160419,SC,2016-04-19,2016-04-25,2,D3,0,0,0,0
20160419,SC,2016-04-19,2016-04-25,2,D4,0,0,0,0
20160412,SC,2016-04-12,2016-04-18,2,None,59.82,18484.47,52.63,2348757.02
20160412,SC,2016-04-12,2016-04-18,2,D0,40.18,12416.12,47.37,2114374.08
20160412,SC,2016-04-12,2016-04-18,2,D1,0,0,0,0
20160412,SC,2016-04-12,2016-04-18,2,D2,0,0,0,0
20160412,SC,2016-04-12,2016-04-18,2,D3,0,0,0,0
20160412,SC,2016-04-12,2016-04-18,2,D4,0,0,0,0
20160405,SC,2016-04-05,2016-04-11,2,None,59.82,18484.47,52.63,2348757.02
20160405,SC,2016-04-05,2016-04-11,2,D0,40.18,12416.12,47.37,2114374.08
20160405,SC,2016-04-05,2016-04-11,2,D1,0,0,0,0
20160405,SC,2016-04-05,2016-04-11,2,D2,0,0,0,0
20160405,SC,2016-04-05,2016-04-11,2,D3,0,0,0,0
20160405,SC,2016-04-05,2016-04-11,2,D4,0,0,0,0
20160329,SC,2016-03-29,2016-04-04,2,None,62.41,19285.12,56.02,2500418.3899999997
20160329,SC,2016-03-29,2016-04-04,2,D0,37.59,11615.47,43.98,1962712.71
20160329,SC,2016-03-29,2016-04-04,2,D1,0,0,0,0
20160329,SC,2016-03-29,2016-04-04,2,D2,0,0,0,0
20160329,SC,2016-03-29,2016-04-04,2,D3,0,0,0,0
20160329,SC,2016-03-29,2016-04-04,2,D4,0,0,0,0
20160322,SC,2016-03-22,2016-03-28,2,None,85.02,26270.68,88.06,3930256.3099999996
20160322,SC,2016-03-22,2016-03-28,2,D0,14.98,4629.91,11.94,532874.7899999999
20160322,SC,2016-03-22,2016-03-28,2,D1,0,0,0,0
20160322,SC,2016-03-22,2016-03-28,2,D2,0,0,0,0
20160322,SC,2016-03-22,2016-03-28,2,D3,0,0,0,0
20160322,SC,2016-03-22,2016-03-28,2,D4,0,0,0,0
20160315,SC,2016-03-15,2016-03-21,2,None,91.51,28277.84,94.85,4233103.94
20160315,SC,2016-03-15,2016-03-21,2,D0,8.49,2622.75,5.15,230027.16
20160315,SC,2016-03-15,2016-03-21,2,D1,0,0,0,0
20160315,SC,2016-03-15,2016-03-21,2,D2,0,0,0,0
20160315,SC,2016-03-15,2016-03-21,2,D3,0,0,0,0
20160315,SC,2016-03-15,2016-03-21,2,D4,0,0,0,0
20160308,SC,2016-03-08,2016-03-14,2,None,100,30900.59,100,4463131.1
20160308,SC,2016-03-08,2016-03-14,2,D0,0,0,0,0
20160308,SC,2016-03-08,2016-03-14,2,D1,0,0,0,0
20160308,SC,2016-03-08,2016-03-14,2,D2,0,0,0,0
20160308,SC,2016-03-08,2016-03-14,2,D3,0,0,0,0
20160308,SC,2016-03-08,2016-03-14,2,D4,0,0,0,0
20160301,SC,2016-03-01,2016-03-07,2,None,100,30900.59,100,4463131.1
20160301,SC,2016-03-01,2016-03-07,2,D0,0,0,0,0
20160301,SC,2016-03-01,2016-03-07,2,D1,0,0,0,0
20160301,SC,2016-03-01,2016-03-07,2,D2,0,0,0,0
20160301,SC,2016-03-01,2016-03-07,2,D3,0,0,0,0
20160301,SC,2016-03-01,2016-03-07,2,D4,0,0,0,0
20160223,SC,2016-02-23,2016-02-29,2,None,100,30900.59,100,4463131.1
20160223,SC,2016-02-23,2016-02-29,2,D0,0,0,0,0
20160223,SC,2016-02-23,2016-02-29,2,D1,0,0,0,0
20160223,SC,2016-02-23,2016-02-29,2,D2,0,0,0,0
20160223,SC,2016-02-23,2016-02-29,2,D3,0,0,0,0
20160223,SC,2016-02-23,2016-02-29,2,D4,0,0,0,0
20160216,SC,2016-02-16,2016-02-22,2,None,100,30900.59,100,4463131.1
20160216,SC,2016-02-16,2016-02-22,2,D0,0,0,0,0
20160216,SC,2016-02-16,2016-02-22,2,D1,0,0,0,0
20160216,SC,2016-02-16,2016-02-22,2,D2,0,0,0,0
20160216,SC,2016-02-16,2016-02-22,2,D3,0,0,0,0
20160216,SC,2016-02-16,2016-02-22,2,D4,0,0,0,0
20160209,SC,2016-02-09,2016-02-15,2,None,100,30900.59,100,4463131.1
20160209,SC,2016-02-09,2016-02-15,2,D0,0,0,0,0
20160209,SC,2016-02-09,2016-02-15,2,D1,0,0,0,0
20160209,SC,2016-02-09,2016-02-15,2,D2,0,0,0,0
20160209,SC,2016-02-09,2016-02-15,2,D3,0,0,0,0
20160209,SC,2016-02-09,2016-02-15,2,D4,0,0,0,0
20160202,SC,2016-02-02,2016-02-08,2,None,99.64,30790.12,99.92,4459602.84
20160202,SC,2016-02-02,2016-02-08,2,D0,0.36,110.47,0.08,3528.27
20160202,SC,2016-02-02,2016-02-08,2,D1,0,0,0,0
20160202,SC,2016-02-02,2016-02-08,2,D2,0,0,0,0
20160202,SC,2016-02-02,2016-02-08,2,D3,0,0,0,0
20160202,SC,2016-02-02,2016-02-08,2,D4,0,0,0,0
20160126,SC,2016-01-26,2016-02-01,2,None,99.66,30794.01,99.93,4459967.71
20160126,SC,2016-01-26,2016-02-01,2,D0,0.34,106.58,0.07,3163.3900000000003
20160126,SC,2016-01-26,2016-02-01,2,D1,0,0,0,0
20160126,SC,2016-01-26,2016-02-01,2,D2,0,0,0,0
20160126,SC,2016-01-26,2016-02-01,2,D3,0,0,0,0
20160126,SC,2016-01-26,2016-02-01,2,D4,0,0,0,0
20160119,SC,2016-01-19,2016-01-25,2,None,99.66,30794.01,99.93,4459967.71
20160119,SC,2016-01-19,2016-01-25,2,D0,0.34,106.58,0.07,3163.3900000000003
20160119,SC,2016-01-19,2016-01-25,2,D1,0,0,0,0
20160119,SC,2016-01-19,2016-01-25,2,D2,0,0,0,0
20160119,SC,2016-01-19,2016-01-25,2,D3,0,0,0,0
20160119,SC,2016-01-19,2016-01-25,2,D4,0,0,0,0
20160112,SC,2016-01-12,2016-01-18,2,None,99.66,30794.01,99.93,4459967.71
20160112,SC,2016-01-12,2016-01-18,2,D0,0.34,106.58,0.07,3163.3900000000003
20160112,SC,2016-01-12,2016-01-18,2,D1,0,0,0,0
20160112,SC,2016-01-12,2016-01-18,2,D2,0,0,0,0
20160112,SC,2016-01-12,2016-01-18,2,D3,0,0,0,0
20160112,SC,2016-01-12,2016-01-18,2,D4,0,0,0,0
20160105,SC,2016-01-05,2016-01-11,2,None,99.66,30794.01,99.93,4459967.71
20160105,SC,2016-01-05,2016-01-11,2,D0,0.34,106.58,0.07,3163.3900000000003
20160105,SC,2016-01-05,2016-01-11,2,D1,0,0,0,0
20160105,SC,2016-01-05,2016-01-11,2,D2,0,0,0,0
20160105,SC,2016-01-05,2016-01-11,2,D3,0,0,0,0
20160105,SC,2016-01-05,2016-01-11,2,D4,0,0,0,0
20151229,SC,2015-12-29,2016-01-04,2,None,99.66,30794.01,99.93,4459967.71
20151229,SC,2015-12-29,2016-01-04,2,D0,0.34,106.58,0.07,3163.3900000000003
20151229,SC,2015-12-29,2016-01-04,2,D1,0,0,0,0
20151229,SC,2015-12-29,2016-01-04,2,D2,0,0,0,0
20151229,SC,2015-12-29,2016-01-04,2,D3,0,0,0,0
20151229,SC,2015-12-29,2016-01-04,2,D4,0,0,0,0
20151222,SC,2015-12-22,2015-12-28,2,None,99.66,30794.01,99.93,4459967.71
20151222,SC,2015-12-22,2015-12-28,2,D0,0.34,106.58,0.07,3163.3900000000003
20151222,SC,2015-12-22,2015-12-28,2,D1,0,0,0,0
20151222,SC,2015-12-22,2015-12-28,2,D2,0,0,0,0
20151222,SC,2015-12-22,2015-12-28,2,D3,0,0,0,0
20151222,SC,2015-12-22,2015-12-28,2,D4,0,0,0,0
20151215,SC,2015-12-15,2015-12-21,2,None,100,30900.59,100,4463131.1
20151215,SC,2015-12-15,2015-12-21,2,D0,0,0,0,0
20151215,SC,2015-12-15,2015-12-21,2,D1,0,0,0,0
20151215,SC,2015-12-15,2015-12-21,2,D2,0,0,0,0
20151215,SC,2015-12-15,2015-12-21,2,D3,0,0,0,0
20151215,SC,2015-12-15,2015-12-21,2,D4,0,0,0,0
20151208,SC,2015-12-08,2015-12-14,2,None,100,30900.59,100,4463131.1
20151208,SC,2015-12-08,2015-12-14,2,D0,0,0,0,0
20151208,SC,2015-12-08,2015-12-14,2,D1,0,0,0,0
20151208,SC,2015-12-08,2015-12-14,2,D2,0,0,0,0
20151208,SC,2015-12-08,2015-12-14,2,D3,0,0,0,0
20151208,SC,2015-12-08,2015-12-14,2,D4,0,0,0,0
20151201,SC,2015-12-01,2015-12-07,2,None,100,30900.59,100,4463131.1
20151201,SC,2015-12-01,2015-12-07,2,D0,0,0,0,0
20151201,SC,2015-12-01,2015-12-07,2,D1,0,0,0,0
20151201,SC,2015-12-01,2015-12-07,2,D2,0,0,0,0
20151201,SC,2015-12-01,2015-12-07,2,D3,0,0,0,0
20151201,SC,2015-12-01,2015-12-07,2,D4,0,0,0,0
20151124,SC,2015-11-24,2015-11-30,2,None,100,30900.59,100,4463131.1
20151124,SC,2015-11-24,2015-11-30,2,D0,0,0,0,0
20151124,SC,2015-11-24,2015-11-30,2,D1,0,0,0,0
20151124,SC,2015-11-24,2015-11-30,2,D2,0,0,0,0
20151124,SC,2015-11-24,2015-11-30,2,D3,0,0,0,0
20151124,SC,2015-11-24,2015-11-30,2,D4,0,0,0,0
20151117,SC,2015-11-17,2015-11-23,2,None,100,30900.59,100,4463131.1
20151117,SC,2015-11-17,2015-11-23,2,D0,0,0,0,0
20151117,SC,2015-11-17,2015-11-23,2,D1,0,0,0,0
20151117,SC,2015-11-17,2015-11-23,2,D2,0,0,0,0
20151117,SC,2015-11-17,2015-11-23,2,D3,0,0,0,0
20151117,SC,2015-11-17,2015-11-23,2,D4,0,0,0,0
20151110,SC,2015-11-10,2015-11-16,2,None,100,30900.59,100,4463131.1
20151110,SC,2015-11-10,2015-11-16,2,D0,0,0,0,0
20151110,SC,2015-11-10,2015-11-16,2,D1,0,0,0,0
20151110,SC,2015-11-10,2015-11-16,2,D2,0,0,0,0
20151110,SC,2015-11-10,2015-11-16,2,D3,0,0,0,0
20151110,SC,2015-11-10,2015-11-16,2,D4,0,0,0,0
20151103,SC,2015-11-03,2015-11-09,2,None,100,30900.59,100,4463131.1
20151103,SC,2015-11-03,2015-11-09,2,D0,0,0,0,0
20151103,SC,2015-11-03,2015-11-09,2,D1,0,0,0,0
20151103,SC,2015-11-03,2015-11-09,2,D2,0,0,0,0
20151103,SC,2015-11-03,2015-11-09,2,D3,0,0,0,0
20151103,SC,2015-11-03,2015-11-09,2,D4,0,0,0,0
20151027,SC,2015-10-27,2015-11-02,2,None,97.09,30002.43,99.3,4431871.95
20151027,SC,2015-10-27,2015-11-02,2,D0,2.91,898.1700000000001,0.7,31259.16
20151027,SC,2015-10-27,2015-11-02,2,D1,0,0,0,0
20151027,SC,2015-10-27,2015-11-02,2,D2,0,0,0,0
20151027,SC,2015-10-27,2015-11-02,2,D3,0,0,0,0
20151027,SC,2015-10-27,2015-11-02,2,D4,0,0,0,0
20151020,SC,2015-10-20,2015-10-26,2,None,97.09,30002.43,99.3,4431872.05
20151020,SC,2015-10-20,2015-10-26,2,D0,2.91,898.16,0.7,31259.05
20151020,SC,2015-10-20,2015-10-26,2,D1,0,0,0,0
20151020,SC,2015-10-20,2015-10-26,2,D2,0,0,0,0
20151020,SC,2015-10-20,2015-10-26,2,D3,0,0,0,0
20151020,SC,2015-10-20,2015-10-26,2,D4,0,0,0,0
20151013,SC,2015-10-13,2015-10-19,2,None,95.93,29644.37,99.05,4420926.79
20151013,SC,2015-10-13,2015-10-19,2,D0,2.35,724.64,0.53,23637.03
20151013,SC,2015-10-13,2015-10-19,2,D1,1.72,531.59,0.42,18567.27
20151013,SC,2015-10-13,2015-10-19,2,D2,0,0,0,0
20151013,SC,2015-10-13,2015-10-19,2,D3,0,0,0,0
20151013,SC,2015-10-13,2015-10-19,2,D4,0,0,0,0
20151006,SC,2015-10-06,2015-10-12,2,None,95.93,29644.36,99.05,4420926.72
20151006,SC,2015-10-06,2015-10-12,2,D0,2.35,724.64,0.53,23637.109999999997
20151006,SC,2015-10-06,2015-10-12,2,D1,1.72,531.59,0.42,18567.27
20151006,SC,2015-10-06,2015-10-12,2,D2,0,0,0,0
20151006,SC,2015-10-06,2015-10-12,2,D3,0,0,0,0
20151006,SC,2015-10-06,2015-10-12,2,D4,0,0,0,0
20150929,SC,2015-09-29,2015-10-05,2,None,26.8,8282.33,29.21,1303577.91
20150929,SC,2015-09-29,2015-10-05,2,D0,41.44,12804.26,48.01,2142776.5
20150929,SC,2015-09-29,2015-10-05,2,D1,20.84,6441.22,14.5,647186.61
20150929,SC,2015-09-29,2015-10-05,2,D2,10.91,3372.7799999999997,8.28,369590.08
20150929,SC,2015-09-29,2015-10-05,2,D3,0,0,0,0
20150929,SC,2015-09-29,2015-10-05,2,D4,0,0,0,0
20150922,SC,2015-09-22,2015-09-28,2,None,7.24,2236.36,8.91,397833.67
20150922,SC,2015-09-22,2015-09-28,2,D0,26.95,8327.31,25.27,1127673.8800000001
20150922,SC,2015-09-22,2015-09-28,2,D1,40.22,12427.31,42.58,1900362.3900000001
20150922,SC,2015-09-22,2015-09-28,2,D2,25.6,7909.620000000001,23.24,1037261.1699999999
20150922,SC,2015-09-22,2015-09-28,2,D3,0,0,0,0
20150922,SC,2015-09-22,2015-09-28,2,D4,0,0,0,0
20150915,SC,2015-09-15,2015-09-21,2,None,7.24,2236.36,8.91,397833.67
20150915,SC,2015-09-15,2015-09-21,2,D0,26.95,8327.31,25.27,1127673.8800000001
20150915,SC,2015-09-15,2015-09-21,2,D1,32.33,9988.94,36.2,1615493.97
20150915,SC,2015-09-15,2015-09-21,2,D2,33.49,10348,29.62,1322129.58
20150915,SC,2015-09-15,2015-09-21,2,D3,0,0,0,0
20150915,SC,2015-09-15,2015-09-21,2,D4,0,0,0,0
20150908,SC,2015-09-08,2015-09-14,2,None,7.82,2416.24,9.51,424232.59
20150908,SC,2015-09-08,2015-09-14,2,D0,26.25,8111.34,24.66,1100455.86
20150908,SC,2015-09-08,2015-09-14,2,D1,32.44,10025.01,36.21,1616313.07
20150908,SC,2015-09-08,2015-09-14,2,D2,33.49,10348,29.62,1322129.58
20150908,SC,2015-09-08,2015-09-14,2,D3,0,0,0,0
20150908,SC,2015-09-08,2015-09-14,2,D4,0,0,0,0
20150901,SC,2015-09-01,2015-09-07,2,None,8.39,2591.3300000000004,9.94,443524.96
20150901,SC,2015-09-01,2015-09-07,2,D0,27.63,8538.740000000002,27.8,1240875.81
20150901,SC,2015-09-01,2015-09-07,2,D1,37.25,11510.58,43.37,1935654.36
20150901,SC,2015-09-01,2015-09-07,2,D2,26.73,8259.949999999999,18.89,843075.97
20150901,SC,2015-09-01,2015-09-07,2,D3,0,0,0,0
20150901,SC,2015-09-01,2015-09-07,2,D4,0,0,0,0
20150825,SC,2015-08-25,2015-08-31,2,None,8.34,2578.57,9.95,443914.16
20150825,SC,2015-08-25,2015-08-31,2,D0,27.86,8610.369999999999,28.2,1258720.45
20150825,SC,2015-08-25,2015-08-31,2,D1,37.06,11451.7,42.96,1917420.52
20150825,SC,2015-08-25,2015-08-31,2,D2,26.73,8259.949999999999,18.89,843075.97
